gt,hyp
so i just give an example معظم الاستثمارات الحكومية السابقة طبعا كانت ups and downs, لن أعطي مثل معظم الاستثمارات الحكومية السابقا طبعا كانت ups and downs
جزء من الريال هذا يروح يعني it went as low as thirty three cents فالريال اللي تنفقه الحكومة اللي يبقى فالاقتصاد او ثلاثة وثلاثين هللة وستة وستين هللة, اتونسي قد انفقه الحكومة اللي يبقى في الاقتصاد او لأثر الفاتر ثلاثة وثلاثين هللة
لازم المعامل الاقتصادي حقه او المضاعف الاقتصادي يكون مثلا اكثر من واحد او واحد فاصلة أربعة sometimes الى اثنين توصل, وذلك هؤلاء المعامل الاقتصادي حقه او مضاعف الاقتصاد يكون مثلا اكثر من واحد او واحد فاصلة اربعة sometimes الى اثنين توصل
and the other thing اللي هو ال إضافة للeconomic multiplier وش بيجيب بالنسبة للوظايف,
مليون وثمان مئة الف وظيفة yeah رقم ضخم, مليون وثمان مئة الف وظيفة يا ضخم ضخم
هذي شركاتكم والشركات اللي تتعاملون معاها كل الش كل الportfolio companies والeco system اللي انا نسويه, هذه الشركاتكم والشركات اللي تتعاملوا معا كل portfolio companies والecosystem اللي نسويه
روشن ماهي لحالها تشتغل تشتغل مع contractors تشتغل مع مطورين مصانع مع مصانع فهذي كلها هذي كلها اربع مية الف, روشن ماهي الحالها تشتغل تشتغل مع contractors يشتغل مع مطورين مع مصانع هذا كلها أربع مئة الف
سابقا كانت والجاي الخمس سنوات الجاية مليون مليون وثمان مئة الف وظيفة مليون وثمان مئة i think it s doable يعني, سابقا كانت والجاي الخمس سنوات الجاية مليون وثمان مئة الف وظيفة مليون وثمان مئة i think it s doable يعني
فالvrp حقنا, في الفير بي حقنا
قلنا نبغى نوصل الى مليار وستة واربعين i m sorry ترليون وستة واربعين مليار دولار, نبغى نوصل الى مليار وستة واربعين i m sorry تريليون وستة واربعين مليار دولار
حنا الان تقريبا we re short we اقل من سبع مية, نحن الان تقريبا we re short we are aqal من سبعمية
so we still need تقريبا ثثث قريب الأربع مئة مليار,
اء dollar, اوه دولار
لهذا الحجم من الاصول ايه على شان نوصل لهذا الحجم من الأصول طبعا again فيه ال اء ال injections اللي تجينا من من الحكومة , ايه
فا we have a full plan من هنا الى الفين وثلاثين,
كيف نقدر نوصل اول شيء للم للترليون بعدين كيف نوصل الى between two to three سمو الأمير مصر على three ايه trillion dollars, كيف نقدر نوصل اول شيء الى التريليون بعدين كيف نوصل الى between two to three سمو الأمير مصر على three trillion dollars
ايش العوائد المالية اللي نطمح لها ايش هو الrisk اللي نقدر نوصل له, ايش العوائد المالية اللي نطمح لها
امم first of all قبل لا أجاوب على او ما اجاوب همم على السؤال حقك, ممتازة
فيه عندنا حنا زي ما قلت لك طال عمرك five step approach لاي استثمار ندخل فيه كيف يبتدي, في عندنا احنا زي ما قلت لك طال عمرك five step approach لاي استثمار ندخل فيه كيف يبتدي
من actually it s six if you wanna consider zero لأنه فيه عندنا مرحلة قبل واحد او صفر دراسة وبعدين واحد اثنين ثلاثة, من actually its six if you want to consider zero لانه فيه عندنا مرحلة قبل واحد او صفر دراسة ولله ايه بعدين واحد اثنين ثلاثة
اربعة اللي هو التشغيل خمسة تخار تخارج how do you exit اي استثمار, اي استثمار
تدخل فيه وماعندك exit مفروض ماتدخل فيه ماعنده يعني حتى لمن نستثمر في اي دولة,
اول شيء نسأل عنه do you have capital controls, أول شيء نسأل عنه do you have capital controls
من المفاوضات اللي سويناها we took استثناء استثناء للcapital control,
صحيح so i can not be an investment, اشعر اشعر اشعر اشعر
وماقدر اطلع منه حتى الever green investment المفروض انك تقدر تطلع منه,
فنجي الحين للسؤال اللي ماحد جاوبه so هذا هذا التخارج الأول, فنجي الحين للسؤال لي ماحد جاوبه so هذا التخارج الأول
فيه بعض الشركات مثلا تخارجنا من سابك بشكل كامل we sold it to أرامكو, في بعض الشركات مثلا تخارجنا من سابك بشكل كامل we sold it to أرامكو
and it was one of the greatest things بالنسبة لأرامكو صارت بالنسبة لسابك, ومن ثم أرامكو صارت بالنسبة لسابك
synergies اللي موجودة من من من ال ال, انا نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نح
استثمار أرامكو في سابك is يعني حتى الفريق اللي كان موجود في أرامكو الفريق اللي كانوا موجودين في سابك,
فا what s good for us اليوم could be better for somone else,
فا at the end of the day التخارج حقنا ماهو معناه انه شيء سلبي, اشتركوا في القناة
هل سابك كانت بتنمو بالشكل اللي نمت فيه الان لو هي باقية كا share holder pif no, هل سابك كانت بتنمو بالشكل اللي نمت فيه الان لو هي باقي كاشير هوولدر pif no
لما جاء الshare holder تغير صار فيه نمو, لما جاء الshare holder تغير صار فيه نمو
فا it doesn t mean it s a negative thing أو معناه إنه استثمار فاشل أو استثمار نبغى نتخلص منه, it doesn t mean it s a negative thing or معناه إنه استثمار فاشل أو استثمار نبغى نتخلص منه
it s diffrent استثمار ناضج وخلاص انتهى عندنا ناضج ايه, اشتركوا في القناة
عندنا ناضج but it will be rejuvenated with someone else and that s what happened, عندنا ناضج but it will be rejuvenated with someone else and thats what happened
اء يعني اعادوا الحوي الحيوية فيه من من synergies مختلفة overlapping speech ابو فيصل كنت بسألك على قطاع,
newcastle اء واستثمارنا في النادي يعني عالعكس , نيو كاسل واستثمارنا في النادي يعني الالكس
الترفيه which was something يعني كان الترفيه الوحيد اللي موجود فالمملكة مطاعم نروح نأكل yeah نروح نأكل, ترفيه which was something يعني كان الترفيه الوحيد اللي موجود في المملكة طعن روح نأكل yeah روح نأكل
ومانلعب فيعني its like so وللأسف كان, ومن الابريا
امم now going back to savvy سافي فال اء فال اي, now going back to savvy savvy في ال e pay
gaming والألعاب الالكترونية ومسابقات الالكترونية, gaming والألعاب الالكترونية ومسابقات الالكترونية
طبعا سافي it s like five different pillars you have the bank you have infasrtuctrue you have the fund, طبعا سافي it s like five different pillars you have the bank you have infrastructure you have the fund
you have the operations and you have ال اء ماكنت غلطان المسابقات نفسها, ايضا 
فا الverticals هذي الموجودة بعد ماشفنا كل القطاعات اللي موجودة بالنسبة egaming الegaming, اتبعوا بشكل قطاعات اللي موجودة بالنسبة للغاية
اذا تبغى تشوف الegaming today فالاقتصاد العالمي it s one of the fastest growing, اذا تبغى ترى في ال e gaming today فالاقتصاد العالمي it s one of the fastest growing
هذا بالارقام بالارقام طبعا one of the fastest growing sectors يعني, هذا بالارقام بالارقام طبعا one of the fastest growing sectors يعني
وتبغى تشوف انت وين تبغى تستثمر you wanna invest in the ip in the software and the hardware, وتبغى تشوف انت وانت واتستمر you want to invest in the ip in the software in the hardware
مثلا الاستثمار فالhardware of video games ولا هذا maybe it s not the best thing right, مثلا الاستثمار في الhardware of video games ولا هذا maybe it s not the best thing right
لأنه فيه منافسات ثانية تجي من الcomputers من الأشياء الثانية,
فا أكيد انه جالس it s ticking all the boxes حقت الرؤية عشرين ثلاثين but at the same time, فأكيد انه جالس it s ticking all the boxes حق ترواية عشرين ثلاثين but at the same time
it will be one of the best investments بالنسبة لنا كعوائد ايه كعوائد بالتأكيد كعوائد استثمارية فأنتوا قراركم استثماري بحت استثما شوف, سوفايه وفيه so we invest in two things
لابد يصير استثماري لأنه اذا ما صار استثماري it s not gonna be sustainable and if not sustainable it s مشروع فاشل, لا بد يصير استثماري لأنه إذا ما صار استثماري it s not going to be sustainable and if it s not sustainable it s مشروع فاشر
انه يجيك subsidy من الدولة يجيك دعم حيوقف يوم من الأيام, اواجد فيوم اليوم
اذا غلبت الروم خلنا نشوف وش الدعم اللي ممكن يجي لكن ما نبتدي تفكيرنا لا ابغى دعم الفلاني والفلاني no it doesn t work that way, اوه
كيف نقدر نسويها efficiently if we cannot let s see وش الدعم اللي ممكن يجي,
والدعم is it مثلا دعم نقدي, والدعم فايزة مثلا دعم نقدي
فا وnewcastle, وليوcastle
newcastle اسف أبو فيصل هنا الناس تتكلم على اول شيء, اشتركوا في القناة
الله يقويكم so بس بشكل عام وش يعني كيف تفسر هذي so كرة القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاث طعشر قطاع اللي, الله يقويكم so بس بشكل عام يعني كيف تفسر هذا الشخص شكرونت القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاث عشر قطاع اللي
why the epl ليش الدوري الإنجليزي لأنه هو اعظم دوري موجود الآن فالعالم, why the epl ليش الدوري الإنجليزي لأنه هو اعظم دوري موجود الآن في العالم
ثلاثة فرق يصير لها relegation وثلاثة فرق يصير لها promotion ناس ثلاث فرق تنزل وثلاث فرق تصعد من الدوري اللي تحته,
منافسة عالية منافسة جدا عالية هذا معناته مشاهدات أعلى بالضبط so,
لما ناظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first, لما ناظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first
offer يجينا على فريق شفنا في إيطاليا وشفنا في فرنسا,
only ثلاثين فالمية ومالنا أي علاقة فالإدارة, روني ثلاثين بالمئة وما أنه أي علاقة في الإدارة
وحنا اشترينا newcastle,
كان معروض علينا مية بالمية لكن اء اللي جابوا لنا الفرصة amanda sevry هي وزوجها, اوزوجها البركاتل
قالوا we would we like it so much we would like to be with you قلت ممتاز, قالوا we would look we like it so much we would like to be with you قلت ممتازا
بعدين جو الrobin family اللي هم من اكبر المطورين العقاريين قالوا we would like to come with you هم من اكبر المطورين فnewcastle قلت ممتاز,
خلهم يجون فا they have now skin in the game يعني skin in the game صاروا جزء من النجاح ومن الفشل exactly, خلهم يجون فا they have now skin in the game صاروا جزء من النجاح ومن الفشل اكتبه
شرينا الفريق كامل بثلاث مية وخمسين versus ثلاث مية ثلاثين بالمية بسبع مية اء اء مليون,
versus تشيلسي توه منباع, اشتركوا في القناة
is to go from ثلاث مية وخمسين الى على الاقل ثلاثة three point five that s ten times the money,
versus لو اشتريته اليوم كم بيطلع اربعة مليار خمسة مليار, versus chelsea لو اشتريه اليوم كم بيطلع اربع مليار خمسة مليار
ما مايجيب لك اقل من مئة فالاختيار استثماري بحت استثماري بحت so that s why one number two newcastle, استثماري بحت so that s one number two newcastle uh 
يعني معظم المدن فيها أكثر من نادي newcastle كل newcastle وراك,
تسع مئة وخمسين الف تقريبا واكثر من مليون في المنطقة موجودين كلهم fans,
we have now تقريبا between fifty two thousand seats فالملعب,
كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة الpotinitial اللي موجود عندنا الان مثلا chef of the chefs strategies, كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة الpotential اللي موجود عندنا الام مثلا chief of the chief strategist
مع الinternational, الانترنشنل
investments their lookingعلى الأشياء العقارية والinfastructrue اللي بنسويها إن شاء الله, المترجمات التي يظهروا على الأشياء العقارية والإنفرستركتور اللي بنسويها إن شاء الله
في المنطقة فالpotential , في المنطقة فالpotential قاعد
goin forward للاستثمار الرياضي حقنا, going forward للاستثمار الرياضي حقنا
بتكون صعبة الا اذا اخذنا some incubators يعني اندية اصغر علشان to incubate into this, بتكون صعبة الا اذا اخذنا some incubators يعني اندية اصغر علشان to incubate into this
مالها حس هل هي متعثرة هل فيها مشاكل وش قصة المحفظة العقارية روشن is doing extremely well overlapping speech روشن تبع الgiga project ماهي تبع المحفظة العقارية,
انا أتكلم مثلا على تطوير وسط المدن نتكلم عن رؤى الحرم المكي نتكلم روشن ترا بدت هناك وانتهت هناك وكبرت راحت هناك كانت لأنه الأول الmandate حقها كان اقل بعدين كبر الmandate,
فانتقلت فانتقلت الى الgiga projects بالنسبة للمحفظة العقارية, فانتقلت الى الgega projects بالنسبة لمحفظة العقارية
فيه عندنا مشاريع كثيرة فالpipeline,
وقت طويل فالplanning خاصة if you want to have the right, وقت طويل في البلاني خاصة if you want to have the right
models والright plans وكيف تقدر, مدلس والright plans وكيف تقدر
تخلي الplans, تخلي البلانس
فإذا تبغى تطورها هناك كيف تقدر تطورها ايش هو الproposition تخلي المدن والقرى اللي حولها يجون لها, ايش هو الproposition تخلي المدن والقرى اللي حولها يجون لها
 same thing مثلا في نجران, نفسي نظيف
انعرض كذا موقع ومواقع هذي مثلا وزارة البيئة كانوا يبونها وزارة وزارة أخرى كانوا يبونها فا it takes time, انا عرض كذا موقع ومواقع هذي مثلا وزارة البيئة كانوا يبونها وزارة وزارة أخرى كانوا يبونها ف it takes time
علشان تأخذ الlogistics هذي and it takes time to find right design, علشان تأخذ الlogistics هذي and it takes time to find the right design
and the right proposition بالنسبة لل انها تخليها, وانتظر الناس تخليهاولا underserved ندخل ندخل الناس تخليهاولا underserved ندخل 
how can we modernize الطراز السلماني, how can we modernize الطراز السلماني
design غيرنا كثير من ال ال designers اللي ممكن يجون ولهم خبرة مناسبة, ترجمة نانسي قنقر
وthe same thing is applicable مثلا لي اللي بنسويه في الخرج اللي بنسويه في القطيف اللي بنسويه في مكة,
يعني ok maybe it looks good بس, يعني ok maybe it looks good
فا yeah هذي الأشياء تأخذ وقت بعدين, فيا هذا الأشياء تأخذ وقت بعدين
يوم تشتغل مع الdesigners مع المهندسين it takes time يعني هذا الأشياء يعني i will give you an example اللي هو كافد,
it was supposed to be delivered في الفين واثنعش الى الان it s not fully operational, ان تكونوا سمعت في الفين واثنعش الى الان وانتظر على الان
طريقة الplanning كانت,
يعني تشوف العماير اللي موجودة ok the on الشيء الواصل الوحيد بينها اللي هي الجسور الجسور اللي موجودة بس ما,
يعني لما تجي على الefficiency اللي موجودة في بعض العماير,
تلاقيها اقل من خمسين بالمية الefficiency اللي هي, تلاقيها اقل من خمسين بالمية الـ efficiency اللي هي الاشياء
الaverage فالعالم مابين خمسة وسبعين الى خمسة وثمانين بالمية, الافرج في العالم ما بين خمسة وثمانين بالمية
في أقل من خمسين أقل من خمسين yeah, أقل من خمسين أقل من خمسين yeah
as long as أنه التنفيذ عندنا بيكون,
طبعا فيه عندك الخطوط السعودية وفيه flynas وفيه كذا شركة خاصة للخطوط, طبعا فيه عندك الخطوط السعودية وفيه flynas وفيه كذا شركة خاصة للخطوط
الخطوط السعودية بالشركات الخطوط العالمية المتقدمة مثل الان كان singapore air, خطوط السعودية بالشركات الخطوط العالمية المتقدمة مثلا كامت سنكبور اير
وبعدين جات طبعا الemirates الإماراتية,
نقطة الخلاف الأساسية اللي هي one hub,
ولا multiple hubs, ولا multiple hubs
الخطوط السعودية المفروض عندها three hubs, وفي حدث سعودية مفروض عندها three hubs
إذا تبغى تنجح لازم يكون عندك one hub,
وبعدها يعني direct flight مثلا من الرياض نفرض ان الخطوط بتكون الhub حقها الرياض,
بس ما تقدر تجي مثلا من عرعر إلى نيويورك direct, بس ما تقدر تجي مثلا من عرعر إلى نيويورك direct
أو من عرعر إلى عمان direct يمكن بس, أو من عرع إلى عمان direct يمكن
أفضل أنه يكون عندك one hub, أفضل أنه يكون عندك one hub
so الخطوط اللي بتكون موجودة it s one hub, سو الخطوط اللي بتكون موجودة it s one hub
الfleet اللي بيكون موجود, الفليت اللي بيكون موجود
فا علشان تقدر يكون فيه عندك efficiency للطيارين قطع الغيار exactly الصيانة نفس الشيء الcatering everything else,
going back للmethodology اللي احنا عادة نتبعها فالصندوق,
وهذا اللي جالسين نسويه وفيه ناس تقول طيب ليش ما صلحتوا الخطوط السعودية ليش ما استثمرتوا فيها وانطلقتوا من هناك الخطوط السعودية جالسة it s serving what aيعني الأشياء اللي موجودة, اشتركوا في القناة
لكن again the business model حق الخطوط السعودية, لكن again the business model حق الخطوط السعودية
اللي هي الmulti multi hub, اللي هي ال multi hub
الخطوط الأمريكية معظمها متعثرة because عندهم multi hub, خطوط الأمريكية معظمها متعثروا because عندهم multi hub
فا هي الخطوط الجديدة حتكون من الرياض single hub, فالخطوط الجديدة حتكون من الرياض single hub
فئة business ولا فئات يعني it depends on the demand طبعا you can t have طيارة كلها business يعني سوتها الظاهر, فئة business ولا فئات يعني it depends on the demand طبعا بإخناتها في الطيارة كلها business يعني سوتها الظاهر
فا i i don t think it s the right propositionمتى متوقع انطلاقها, فا i don t think you know it s the right propositionمتى متوقع انطلاقها
yeah والمطار ال خلاص ال , يعني الخلاص
الceo جاينا ان شاء الله خلال شهر او, ومشاهدك
and they don t have to be سعوديين فقط,
softbank يمكن هو من أكثر الاستثمارات المثيرة,
واللي ذكر في لقاء مع david, واللي ذكر في لقاء مع david
كنت تقول انك rubenstein ايه كنت تقول انك مبسوط لأنه حققوا لك تسعة مليار, كنت تقول انك rubenstein ايه كنت تقول انك مبسوط لأنه حقي قولك تسع مليار
دولار عوائد في ذيك اللحظة yeah, دولار عوائد في ذيك اللحظة yeah
بعد الخساير اللي قاعد يمنى بها الصندوق yeah ال يعني لما, بعد الخسائر اللي قاعد يمنى به الصدوق yeah
 softbank vision fund let me just take maybe few steps back ياليت بس اعطيك some context, we have a softbank vision fund let me just take maybe a few steps back let s take some context
كيف دخلنا فا softbank, كيف دخلنا فا softbank
so اتذكر يعني من الsessions اللي كنت اجلس فيها مع سمو ولي العهد, اتذكر يعني من ال session اللي كنت اجلس فيها مع سمولي العهد
نتكلم عن الaspirations اللي موجودة وش نبغى نسوي فالصندوق, نتكلم عن الaspirations اللي موجودة وش نبغى نفسه في الصندوق
فا كان he was always referring ل يرجع يقول, اشتركوا في القناة
نبي نكون فالartificial intelligence الذكاء الاصطناعي نبي نكون فالrobotics,
نبغى نكون فالlife science, نابران كون في لحسن
نبغى نكون فالinternet of things ,
حنا again يعني يمكن انت تكلمت قبل كذا على الاقتصاد القديم والاقتصاد الجديد,
 it happened أنه قابلت تقابلت انا مع sama masa son, محلوكا 
أغنى رجل فالعالم back in nineteen ninety nine بضع ساعات, اغنى رجل فالعالم back in nineteen ninety nine بضع ساعات
خسر تقريبا ninety seven percent of ثروته ورجعها في استثماره علي بابا, خسر تقريبا ninety seven percent of ثروته ورجعها في استثماره علي بابا
so masa تكلم عن الرؤية حقته وقال i m gonna put, انا رأي حقته وقال i m gonna put
ثمانية وعشرين مليار بيحطها دولار في fund,
اللي هي internet of things robotics, اللحية internet of things robotics
artificial intelligence مفصلة عليكم and life science , artificial intelligence مفصل عليك and life science
قلت له ok وبدأ يتكلم هنا وهنا, إذا اوكي بدأ يتكلم هنا وهنا
فا تكلمت مع الأمير قلت له i have this guy who i met before و i met him في في طوكيو,
اذا مافيه عندك مانع تشوفه قال ok ممتاز, اذا مافيه عندك مانع تشوفه قال اوكي ممتاز
so جاء شافه, او
الأمير يعني مرة قال ok, لم يجب أن أخذ مرة قال ok
is forty five billion what you want احنا نستثمرها, it s 45 billion what you want احنا نستثمرهاب
ليه قال الأمير هذا الشيء على الرؤية that s one, ليه قال الأمير هذا الشيء على الرؤية that s one
number two كنا جالسين نتكلم نبغى نستثمر, number 2 كنا جالسين تكلم نبغى نستثمر
كيف نقدر نوصلها ثلاثين بالمية by the way الحين نزلناها الى range unclear between twenty to twenty five,
no singal asset manager موجود اليوم,
فهذا من الأسباب الأساسية اللي اللي دخلنا فيها مع softbank vision fund,
الproposal اللي كان موجود وبالتأكيد مع انخفاض الأسواق العالمية الآن, الproposal اللي كان موجود وبالتأكيد مع انخفاض الأسواق العالمية الآن
الperformance حقهم أقل و أتذكر أنك قد طلعت أظن financial times كانت تقول بأنه, ترجمة نانسي قد طلعت أظن financial times كانت تقول بأنه
استثمار السعودية فال vision fund, اشتركوا في القناة
ايه وفيه so we invest in two things, ايه وفيه ايه وفيه ايه وفيه ايه وفيه ايه وفيه ايه وفيه ايه وفيه
فالpreferred وفالequity, في الpreferred وفي الاكوتي
 الpreferred فيه عندنا سبعة بالمية, الpreferred فيه عندنا سبب المية
بس we don t take the upside يعني هذا بس المضمون, ترجمة نانسي قنقر
والباقي يكون فالequity الequity فال تعرف كم التقسيمة تقريبا وش اكثر ماكنت غلطان هي خمسة وعشرين خمسة وسبعين, ماذا عندي هؤلاء كم التقسيمة تقريبا وش اكثر ماكنت غلطان هي خمسة وعشرين خمسة وسبعين
 او ثلاثة وثلاثين ستة وستين im really not sure بس وش الاكثر,
الأكثر اللي هو المضمون الpreferred yeah اه ok فأنتوا صار لكم خمس سنوات تأخذون هذا ال النسبة الثابتة yeah, اه اوكي فأنتوا صار لكم خمس سنوات تأخذون هذا النسبة الثابتة yeah
ok و في القادم من الأيام شفنا أنه ما تكررت التجربة وصرتوا انتوا تروحون تستثمرون بشكل مباشر, وفي القادم من الأيام شفنا أنه ما تكررت التجربة وصلتوا انتوا تستثمرون بشكل مباشر
ل نظرا لأنه ما كانت مجدية ماهي مرضية no no شوف,
يوم when we started كان عدد الموجودين في صندوق الاستثمارات العامة يمكن مية مية وخمسين شخص today were like, اشتركوا في القناة
إضافة لذلك our direct investment اليوم افضل بكثير performance حقها,
اليوم عندنا office in new york office في london, اشتركوا في لندن
office في hong kong so this will give us access, الفي هون كومي صلى الله عليه وسلم صلى الله عليه وسلم صلى الله عليه وسلم صلى الله عليه وسلم صلى الله عليه وسلم صلى الله عليه وسلم صلى الله عليه وسلم صلى الله عليه وسلم
لل deal flow, لل deal flow
will give us access لل الناس بيكون موظفين طبعا من الصندوق إضافة لموظفين,
and to be active فال investments هذي , اشتركوا في القناة
متى نقدر نشتري سياراتنا فالرياض lucid,
موجودة بس ما تنباع لسا الا جبنا كم so المشكلة الأساسية في,
فيها وطبعا it s a listed company ماقدر اعطي تفاصيل عنها اكثر لكن على حسب, اذا كان لديك اخوصيات كامبرية
 المعلومات العامة متأخرين كثير فالإنتاج متأخرين على شان الsupply chain, المعلومات العامة متأخرين كثير فالإنتاج متأخرين علشان supply chain
there still يعني جالسين يتعاملون مثلا lucid كلها قزاز صح,
يعني من ذا الone shield من قدام ومن وراء والسقف,
so الناس اللي يقدروا يسووا هذي الخدمات قليلين,
and فيه الquality assurance مشاكل فيها يعني لازم تكون كل شيء hunderd percent عشان لا يصير لها recall ولا ذا,
غيرت كثير من الprocesses والأنظمة حقتهم, غيرت كثير من الprocesses والأنظمة حقاتهم
فهذي كل الأشياء لما تجتمع مع بعض تخفف الإنتاج and what im hopping for,
what am hopping for أنه to achieve at least numbers اللي أعلنوا عنها, what i m hoping for now to achieve at least the numbers اللي أعلنوا عنها
all the incentives اللي جت من جهات عديدة من الحكومة, ترجمة نانسي قنقر
صندوق الصناعي وهذي تعتبر سيارة الطبقة العالية هل ممكن نشوف برضو سيارة كهربائية تناسب الشريحة المتوسطة ايه ايه yeah actually, ايه
فال lucid air اللي هو اللي موجود حاليا, في ال lucid air اللي هو اللي موجود حاليا
لكن eventually we wanna do suvs لأنه نبغى السيارات اكثر, اشتركوا في القناة
بس عشان وقت وقتك ماودي أننا نطول عليك you had access i think فهد سيف already طلع معك صحيح, بس عشان وقتك ماودي لأطول عليك you had access i think فاهد سيف أريد طلع معك
وندخل في تفاصيل شركاتها عشان هم فقط اثنين نواب لكن كلهم من the same level ممتاز اي يعني الأخرين chef of staff,
مدير الاستثمار العقاري والgiga projects cfo coo فهل هذا توجيه مباشر لهم, مدير الاستثمار العقاري والجا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا جا ج
انهم yeah بالتأكيد يشرفوننا بالظهور بالتأكيد ابو عبدالعزيز اول واحد بالتأكيد اء طيب انا بختم ابو فيصل,
what i didn t learn هو يعني وش الأشياء اللي ماتعلمتها الصراحة يعني تعلمت منه الكثير, what i didn t learn هو يعني وش الأشياء اللي ما تعلمتها الصراحة يعني تعلمت منها الكثير
and امم, اشتركوا في القناة
what i liked about him ماهو بس المعلومات اللي عنده, ما هو بش المعلومات اللي عنده
it s ما يعني فيه ناس يقولك ok هذا المعلومات اللي عنده سطحية الdepth اللي موجود فالمعلومات, يعني فيه ناس يقولك أوكي هذا المعلومات اللي عنده السطحية الدبث اللي موجود في المعلومات
يعني even i was discussing with him once على, اعلم انه مجرد
الgolf he was talken to يعني he knew about golf كل مضرب كيف الزاوية حقته ومن الكلام ذا, الغولف he was talking to me يعني he knew about the golf كل مضرب كيف الزاوية حقته من الكرام ذا
he knows very well على,
ال اء الdesign, الوضع
يشوف the macro كيف يقدر ينزل لتحت,
إذا أحتاج الامر أنه يشوف الmacro,
اذا الكلام حقه crap يقولوا له انه كلامك crap ماهو بصحيح, اذا الكلام حق crap يقولوا له انه كلام crap ماهو بصحيح
same thing is extricularنفس هذا صار صار الموضوع هذا عندي اكثر, same thing is tricklein نفس هذا صار الموضوع هذا عندي اكثر
regardless الشخص اللي اتعامل معاه, regardless الشخص اللي اتعامل معاه
بعيد قريب عزيز غير ذلك i have to listen للشخص اللي قدامي, اشتركوا في القناة
الواحد يتوقع إنها صغيرة بس once you operate all together, الواحد يبقى إنها صغيرة بس once you put it all together
يكون الواحد اكيد الواحد sometimes المفروض يكون عاطفي لكن افضل انه يكون, اكيد الواحد sometimes المفروض يكون عاطفي لكن افضل انه يكون
rational وعقلاني اكثر هذي من الأشياء اللي تعلمناها يعني انا و,
كيف الواحد يكون rational اكثر,
الcapacities اللي موجودة عندك, اشتركوا في القناة
on how you can utilize it كيف تقدر تستخدمها, افتح دور تستخدمهام
فا هذا من الأشياء اء كيف الواحد يقدر يرتب الpriorities, اه كيف الواحد يقدر يرتب الprioritiesوكيل لفتحوله
ترتيب الpriorities جدا مهم وش ال الأولويات,
لما صرت اشتغل معه كيف الواحد to see the big picture, لما صرت اشتغل معه كيف الواحد to see the big picture
you don t go sometimes يعني مثلا من ال الأشياء اللي تفشل كثير, انا نحن بسرعة وقتا من الاشياء اللي تفشل كثيرو
من ناس متعلمين وذوي خبرات كبيرة اللي هي going, من ناس متعلمين وذوي خبرات كبيرة اللي هي going
لازم يكون فيه عندك زي عدسة zoom, لازم يكون فيه عندك زي عدسة zoom
ثلاثة مليار ثلاثة ترليون دولار by twenty thirty هذي نبغى نثبتها ونأكدها,
اء يعني بداية خلنا نقول foodics كانت,
اء ميزتها الأساسية أنها عاصرت مراحل قبل ال الرؤية وبعد وبعد الر ما قبل الرؤية وقبل eco system أو أو منظومة,
و وما بعدها فا فنقدر نشوف ايش الأثر والفرق yes اللي اللي يحدث عليكم فاللي أبغاها منك أو اللي, وما بعدها فنقدر نشوف ايش الأثر والفرق اللي اللي يحدث عليكم فاللي أبغى منك أو اللي
التعرف على مصعب yes وهذي نستعرضها بشكل سريع بعدين نروح لمرحلة ال ok, تعرف على مصعب yes وهذه نستعرضها بشكل سريع بعدين نروح لمرحلات ال ok
اء ولادة foodics كا software فهمت عليك كيف صارت ايش ال ايش كان وقتها ok يقدم ايش مشاكله, ااا ولادة foodics كا software كيف صارت ايش ال ايش كان وقتها يقدم ايش مشاكله
ثمن مرحلة اليوم اللي هي التوسع التوسع اللي ممكن يكون عبر استحواذات yes yes أو توسع جغرافي أو إلى آخره بالضبط,
