gt,hyp
اء الmodels اللي كانت موجودة مثلا فالكويت معطى لشركة او شركتين فا باقي دول الخليج مختلفة من دولة الى أخرى, الموديلز اللي كانت موجودة مثلا في الكويت معطى للشركة و الشركتين في الباقي دول الخليج مختلفة من الدولة الأخرى
so اء يوم تم اقتراح السينما كنشاط يكون موجود, so يوم تم اقتراح السينما كنشاط يكون موجود
basically الصندوق paved the way يعني هو اللي عبد الطريق قدام, بسيكشل الصندوق بيف دوي يعني هو اللي عبد الطريق قدام
اليوم فيه الظاهر اكثر من ستة شركات فالسينما وبعضها اكبر منكم yeah, اليوم في ظاهر أكثر من 6 شركات في السينما وبعض أكبر منكم يعم
منافس بس وش الخط الفاصل بين انك تدخل في قطاعات او ماتدخل قطاعات اخرى وش اللي يحدد مافيه خط فاصل اي قطاع نشوفه underdeveloped, بشي الخط الفاصل بينك تدخل في قطاعات أو ما تدخل في قطاعات أخرى وش اللي يحدد مافي خط فاصل أي قطاع نشوفه underdeveloped
ولا underserved ندخل فيه, وليا اندر سربت ادخل فيه
فا it s better for us to على قولتهم hit the ground running بدال ماتنزل وتعيد تأسيس تأسس خذ هذي الشركة وسويها, فإنه أفضل علينا أن تقوم بسيارة البراند ودعا ما تنزل وتعيد تأسيس خذ هذه الشركة وسويها
وادخل معاهم we did it we did it شركة زي اكوا باور شركة عظيمة قبل لانجيها وصارت اعظم بعد ماجيناها, وادخل معاها ويدرت شركة زي اكو باور شركة عظيمة قبل لا نجيها وصارت اعظم بعد ما جيناها
يوم دخلنا فيها زودنا النسبة حقتنا وبعدين دخلناها في السوق الاسهم المحلية والان من افضل الشركات performance فسوق الاسهم المحلية, يوم دخلنا فيها زودنا النسبة حقيتنا وبعدان دخلنا في السوق الأسهم الحلي ولا من أفضل شركات performance في السوق الأسهم الحلي ة
we gave them access ل مشاريع للمشاريع اللي renewable energy الطاقة المتجددة, نعطيهم محاولة للمشاريع البرنية والبطاقة المتجدة
فا يعني لما تشوف هذا الاشياء كلها روشن مثلا you mentioned روشن روشن initially اكثر المظورين العقاريين, فعني لما تشوف هذة الأشياء كلها روشن مثلا you mentioned roshn روشن اكثر المطورين العقاريين
كانوا يتوقعوا اننا بنأخذ الشغل من عندهم no we did not, كانوا يتفق وا عنهم ناخذ الشغل من عندهم لا نا لم نحن ذلك
سوينا البنية التحتية سوينا الmaster plans سوي جبنا everything, سوينا البنية التحتية سوينا الماستر بلان جيبنا everything
and عطيناهم two things, and i think on two things
تعال طور فيها سو اللي تبيه only, كنت أطور فيها سوى اللي تبيه only
within الكود حقنا الكود حقنا, وذن الكود حقنا
so we re working عالعكس يعني, so we re working alex
just نعبد الطريق او paving way للقطاع الخاص انه يشتغل معانا, just to enable the way or pavement way للقطاع الخاص انه يشتغل معنا
كل هذي الشركات وتتأكد من يعني أداءها it s again it s, كل هذه الشركات وتأكد من يعني أداها it s again it s uh hadi yani
it s an institution it s not about فرد واحد ولا شخص واحد هو اللي يديرها, it s an institution it s not about فرد واحد ولا شخص واحد هو اللي ديرها
haven t said that فيه تقرير biweekly, هنالك ذات فيه تقرير bi weekly
فا and طبعا قبل لاتجيني هذي فيه عندي الchef of staff, طبع ا قبل تجيني هذي في عند الـ chief of staff
اء لل للpmo, الpmo
يتابعوا مع كل الportfolio companies وش اللي جالس يصير, يتابعوا مع كل البورتفوليو كومبنيز وش اللي جايس تصير 
فا it s systematic and يعني it s again going back لل الافراد وال الأنظمة الإجراءات والأنظمة وال هذي فا it s, فانها هي سيستيماتيك ويعني انها مرة لأفراد والإجراءات والأنظمة وهذه
اء regardless قائدها او مح غير محلي انا جلست بهذي الإدارة قبل لا نأسس فيها يمكن اكثر من سنتين ادور to the right profile, regardless قائدة محلة وغير محلة هذه الإدارة قبل لا أسس فيها يمكن أكثر من سنتين دوره to the right profile
pe managers حق يعني اقتصاديين او college professors انه واحد من الجامعة يجي, pe managers يعني الاقتصاديين او college professors انوا واحد من الجامعة يجي
او ناس حقين ملكية خاصة ملكية الخاصة اللي هي private equity, او ناس حقين مركية خاصة اللي هي الـ private equity
و i met so many people tell you the truth انه interviews وذا and it didn t work out اخر شيء, i met so many people to tell you the truth you know interviews with that and it didn t work out اخر شيء
لقيت jerry todes jerry todes كان في mckinsey من زمان, لقيت جيري تادز كان في مكنزي من زمن
and he did an يعني انا يوم كنت فالقطاع الخاص كنت انظر كمنافس لي الوحيد جدوى جدوى ok, and he did يعني اليوم كنت في القطاع الخاص كنت أنظر كمنافس لي الوحيد جدوى جدوى أوكي
وهو he is the guy who was behind فهو قريب من السوق المحلي فاهم عارف السوق المحلي بشكل جدا ممتاز, وهو he s the guy who was behind هو قريب من السوق المحلي فاهم القرار اعرف السوق المحلي بشكل جدا متاز
وعنده he ticked most of these boxes, وعنده he ticked most of these boxes
طبعا شفت من كل مكان بالعالم ما هو بس من السعودية and i couldn t find the right person and i think انه he wa he is the right choice, طبعا شفت من كل مكان من العالم ما هو بس من السعودية and i couldn t find the right person and i think you know he is the right choice
انه ok فيه عندنا استثمارات محلية عندنا استثمارات دولية عندنا استثمارات عقارية عندنا استثمارات فالgiga projects عندنا استثمارات فال, انا اوكي في عندنا استثمارات محلية عندنا استثمارات دولية عندنا استثمارات عقارية عندنا استثمارات في الـgiga project عندنا استثمارات في
الsector development عندنا, sector development عندنا
وعندنا الkpis هنا وعندنا الkpis هنا i need somebody, وعندنا kpi s هنا i need somebody
to lock على كل الأشياء هذي, تلك على كل الأشياء هذه
so اء that s his role, so that s his role
الان كون إدارة and it s growing, الآن كو ن إدارة وانتس جميل
and we re working on it فا اء on how to improve يعني كيف نطور ال, and we re working on it how to improve يعني كيف نطور
أداء الإدارة and الحمد لله الان we re doing extremely well يعني مثلا اعطيك احد الأمثلة, أداة الإدارة الحمد لله الآن we re doing extremely well يعني مثلا أعطيك أحد الأمثلة
المشاريع هذي اللي عندنا العقارية والgiga projects وال ذا, مش هريع هذه اللي عندنا الاغارية والجايغا بروجكس والذات
they need حديد they need اسمنت they need قزاز, دي نيد حديد دي نيد سمنت دي نيد إكساز
they need ceramic they need رخام they need اسلاك, they need uh ceramic they need uh rakham they need slack
كل الأشياء هذي فا الان دراسة اللي سووها مثلا ndd عطونا كل الشركات هذي المخرجات حقتها وشهي, كل الاشياء هذي فالآن الدراسة اللي سوهم مثلا ndd عطوانا كل الشركات هذه المخراجات حقتها والشيء
بالنسبة لنا نجي ننظر للسوق المحلي مين موجود يقدر يوفرها مين ماهو موجود نقدر نجيبه من سوق اء من السوق الدولي we buying them, بالنسبة للأنا نجي ننظر للسوق المحلي مين موجود يقدر يوفرها مين ما هو موجود نقدر نجيب من السوق الدولي we buying them
we do the jv هنا ويصير فيه عندنا local content محتوى محلي فاليوم كم المستهدف بالنسبة لكم وكم الواقع فالمحتوى المحلي, ويصير في عندنا local content محتوى محلي فاليوم كامل مستهدف بالدسباركم وكامل واقع في المحتوى المحلي
إضافة للعائد الاستثماري طبعا كل هذا الاستثمارات لازم يكون لها عائد استثماري مجزي وas per our threshold يعني minimum of seven percent, ضافة العاية الاستثماري طبعا كل هذه الاستثمارات لازم نكون لها عاية استثماري مجزي واسبر اول ثريشود يعني منموم 7 
than نبغى ننظر كيف نقدر نوصلها الى سبعة بالمية, ذان نبوا ننظر كيف نقدر نوصلها الى 7 
so بتكون فيه مشاريع ذات عائد استثماري مستهدف مننا, so بتكون في مشاريع ذات استثماري مستهدف مننا 
لازم يكون الeconomic multiplier او المعامل الاقتصادي حقها او المضاعف الاقتصادي حقها اكثر من واحد او مئة بالمئة, لازم يكون ال economic multiplier ولا المعاملة الاقتصادي حقها او المضاعف الاقتصادي حقها اكثر من واحد او 100 
so i just give an example معظم الاستثمارات الحكومية السابقة طبعا كانت ups and downs, so i just give an example منظم الاستثمارات الحكومية السابقا طبعا كانت ups and downs
جزء من الريال هذا يروح يعني it went as low as thirty three cents فالريال اللي تنفقه الحكومة اللي يبقى فالاقتصاد او ثلاثة وثلاثين هللة وستة وستين هللة, جزء من الريال هذا يروح يعني فالريال تنفق الحكومة اللي يبقى في الاقتصاد أو اللي أثر الخطر ثلاثين هللة وستة وستين هللة
لازم المعامل الاقتصادي حقه او المضاعف الاقتصادي يكون مثلا اكثر من واحد او واحد فاصلة أربعة sometimes الى اثنين توصل, هذه معامل الاقتصادي حقها ومضاعف الاقتصاد يكون مثلا أكثر من واحد أو واحد فاصلة اربعة أو بعض الى اثنين توصل
and the other thing اللي هو ال إضافة للeconomic multiplier وش بيجيب بالنسبة للوظايف, والآخر اللي هو الـ economic multiplier وش بيدي بنسبة للوظائف 
مليون وثمان مئة الف وظيفة yeah رقم ضخم, ضخم ضخم
هذي شركاتكم والشركات اللي تتعاملون معاها كل الش كل الportfolio companies والeco system اللي انا نسويه, هذه الشركاتكم والشركات اللي تتعاملوا معها كل بورتفوليو كومبانيز وليكروسستم اللي انه نسوي
روشن ماهي لحالها تشتغل تشتغل مع contractors تشتغل مع مطورين مصانع مع مصانع فهذي كلها هذي كلها اربع مية الف, روشن ماهي الحالة تشتغل يشتغل مع contractors يشتغل مع مطورين مع مصانع مع مصانع فهذا كله هذا كله أبعمائة الف
سابقا كانت والجاي الخمس سنوات الجاية مليون مليون وثمان مئة الف وظيفة مليون وثمان مئة i think it s doable يعني, والجاي الخمسات الجاي مليون ثمائة الف وضيفة مليون ثمائت كلها i think it s doable
فالvrp حقنا, في الvrp حقنا
قلنا نبغى نوصل الى مليار وستة واربعين i m sorry ترليون وستة واربعين مليار دولار, قلنا نوصل الى مليار و 46 ام سوري تريليون و 46 مليار دولار
حنا الان تقريبا we re short we اقل من سبع مية, احنا الان تقريبا we re short we re اقل من 700
so we still need تقريبا ثثث قريب الأربع مئة مليار, سوويس تقريبا حقريبا 400 مليار
اء dollar,
لهذا الحجم من الاصول ايه على شان نوصل لهذا الحجم من الأصول طبعا again فيه ال اء ال injections اللي تجينا من من الحكومة , لهذا الحجم من الأصول إيه علشان نوصل لهذا الحجم من الأصول طبعا again feel the injections اللي تجينا من الحكومة
فا we have a full plan من هنا الى الفين وثلاثين, ف ل م ن ه ن ا الى الفان وثلاثين
كيف نقدر نوصل اول شيء للم للترليون بعدين كيف نوصل الى between two to three سمو الأمير مصر على three ايه trillion dollars, كيفنا بدأوا نوصل اول شي الى trillion بعدان كيفنا يوصل الى between two to three سمو الامير ما صارع الى three trillion dollars
ايش العوائد المالية اللي نطمح لها ايش هو الrisk اللي نقدر نوصل له, اش العوايد المالية اللي نطمح لها الشور الرسك اللي نقدر نوصل له
امم first of all قبل لا أجاوب على او ما اجاوب همم على السؤال حقك, first of all قبل لا جاوب على او ما جاوب على السؤال حقك
فيه عندنا حنا زي ما قلت لك طال عمرك five step approach لاي استثمار ندخل فيه كيف يبتدي, في عندنا حنة زي ما قلت لك طال يمرك five step approach لأي استثمار ندخل فيه كيف يبتدي 
من actually it s six if you wanna consider zero لأنه فيه عندنا مرحلة قبل واحد او صفر دراسة وبعدين واحد اثنين ثلاثة, من actually it s six if you wanna consider zero لأنه في عندنا مرحلة قبل واحد أو صفر دراسة أولي اي وبدان واحد اثنين ثلاثة
اربعة اللي هو التشغيل خمسة تخار تخارج how do you exit اي استثمار, اللي هو التشغيل خمسة تخارج how do you exit أي استثمار
تدخل فيه وماعندك exit مفروض ماتدخل فيه ماعنده يعني حتى لمن نستثمر في اي دولة, تدخل فيه وما عندك هكزت مفروض ما يدخل فيه ما عنده يعني حتى لمن استثمر في أي دولة
اول شيء نسأل عنه do you have capital controls, أول شيء نسأل عنه do you have capital controls 
من المفاوضات اللي سويناها we took استثناء استثناء للcapital control, من المفاوضات اللي سويناها we took استثناء للكابتالكنترول
صحيح so i can not be an investment, صحيح so i cannot be in an investment
وماقدر اطلع منه حتى الever green investment المفروض انك تقدر تطلع منه, وما اقدر اطلع منو حتى ال evergreen investments مفروض انك تدريز اطلع منو
فنجي الحين للسؤال اللي ماحد جاوبه so هذا هذا التخارج الأول, فنجي الى الحين للسؤال يمح تجاوبه هذا التخارج الأول
فيه بعض الشركات مثلا تخارجنا من سابك بشكل كامل we sold it to أرامكو, في بعض الشركات مثلا تخارجها من سابك بالشكل كامل we sold it to aramco
and it was one of the greatest things بالنسبة لأرامكو صارت بالنسبة لسابك, and it was one of the greatest things بالنسبة لي ارامك صارت بالنسبة لي سابك
synergies اللي موجودة من من من ال ال, السيناتجيز اللي موجودة من
استثمار أرامكو في سابك is يعني حتى الفريق اللي كان موجود في أرامكو الفريق اللي كانوا موجودين في سابك, استثمار aramco في سابك إز يعني حتى الفريق اللي كان موجود في aramco والفريق اللي كان موجود في سابك
فا what s good for us اليوم could be better for somone else, فwhat s good for us اليوم could be better for someone else
فا at the end of the day التخارج حقنا ماهو معناه انه شيء سلبي, فعاد the end of the day تخارج حق أنا مهم عنانو شي سلبه
هل سابك كانت بتنمو بالشكل اللي نمت فيه الان لو هي باقية كا share holder pif no, هل سابق كانت تنمو بالشكل النمت فيه الآن لو هي بقى كشير هوودر pif نون
لما جاء الshare holder تغير صار فيه نمو, لما جاه الشارل هولدر تغير صار فيه نمو
فا it doesn t mean it s a negative thing أو معناه إنه استثمار فاشل أو استثمار نبغى نتخلص منه, معناه ان استثمار فاشل او استثمار نبغى نتخلص منه
it s diffrent استثمار ناضج وخلاص انتهى عندنا ناضج ايه, it s different سثمار ناضج وخلاص عندنا ناضج
عندنا ناضج but it will be rejuvenated with someone else and that s what happened, عندنا ناضج but it will be rejuvenated with someone else and that s what happened
اء يعني اعادوا الحوي الحيوية فيه من من synergies مختلفة overlapping speech ابو فيصل كنت بسألك على قطاع, يعني عادوا الحيوية فيه من سنة جزء مختلفة أبو فاصلك انت بسألك على قطاع
newcastle اء واستثمارنا في النادي يعني عالعكس , newcastle واستثمارنا في النادي يعني ال alex ت
الترفيه which was something يعني كان الترفيه الوحيد اللي موجود فالمملكة مطاعم نروح نأكل yeah نروح نأكل, الترفيه كانت ترفيه الوحيدة اللي موجود في المملكة طاعة روحناكل
ومانلعب فيعني its like so وللأسف كان, وما للأسف كان
امم now going back to savvy سافي فال اء فال اي, now going back to savvy savvy في ال في ال e uh
gaming والألعاب الالكترونية ومسابقات الالكترونية, gaming والعاب الإلكترونية ومسابقات الإلكترونية
طبعا سافي it s like five different pillars you have the bank you have infasrtuctrue you have the fund, طبعا سابي it s like five different pillars you have the bank you have infrastructure you have the fund
you have the operations and you have ال اء ماكنت غلطان المسابقات نفسها, يوجد الأعمال والماكنت غلطان المسابقات نفسها
فا الverticals هذي الموجودة بعد ماشفنا كل القطاعات اللي موجودة بالنسبة egaming الegaming, فالvertecals هاده الموجودة بعدما شفن كل القطاعات اللي موجودة بالنسبة للـ الـ e gaming
اذا تبغى تشوف الegaming today فالاقتصاد العالمي it s one of the fastest growing, إذا وتشوف في الإيجام منتطبع في الاقتصاد العالمي it s one of the fastest growing
هذا بالارقام بالارقام طبعا one of the fastest growing sectors يعني, هذا بالأرقام بالأرقام طبعا يعني
وتبغى تشوف انت وين تبغى تستثمر you wanna invest in the ip in the software and the hardware, وتابه تشوف انتوان تابات ستثنر يونيس انفست ان the ip in the software in the hardware
مثلا الاستثمار فالhardware of video games ولا هذا maybe it s not the best thing right, مثل الاستثمار في الhardware of video games will have it maybe it s not the best thing right
لأنه فيه منافسات ثانية تجي من الcomputers من الأشياء الثانية, لأنه في منافسات ثانية تيجي من الكمبيوترز من الأسئة الثانية
فا أكيد انه جالس it s ticking all the boxes حقت الرؤية عشرين ثلاثين but at the same time, فأكيد إنه جالس it s taking all the boxes حقه رؤية 20 30 but at the same time
it will be one of the best investments بالنسبة لنا كعوائد ايه كعوائد بالتأكيد كعوائد استثمارية فأنتوا قراركم استثماري بحت استثما شوف, it will be one of the best investments كعوائد ايه كعوائد بالتأكيد كعوائد استثمارية فانتو قراركم استثماري بحت استثماء شوف
لابد يصير استثماري لأنه اذا ما صار استثماري it s not gonna be sustainable and if not sustainable it s مشروع فاشل, لا بد يصير استثماري لأنو اذا ما صار استثماري it s not gonna be sustainable and if it s not sustainable it s مشروع فاشر
انه يجيك subsidy من الدولة يجيك دعم حيوقف يوم من الأيام, انه يجيك سبسيدي من الدولة يجيك دعم هيوقف يوم اليوم
اذا غلبت الروم خلنا نشوف وش الدعم اللي ممكن يجي لكن ما نبتدي تفكيرنا لا ابغى دعم الفلاني والفلاني no it doesn t work that way, اذا غلبيت الروم خلنا نشوف هش الدعم اللي ممكن يجي لكن ما نبتدي تفكيرنا لا أبغى الدعم الفلاني no it doesn t work that way
كيف نقدر نسويها efficiently if we cannot let s see وش الدعم اللي ممكن يجي, كيف نقدر نسويها efficiently في الكنات لتسيش الدعم اللي ممكن يدي مبدئيا 
والدعم is it مثلا دعم نقدي, والدعم بيزة مثلا دعم نقدي
فا وnewcastle,
newcastle اسف أبو فيصل هنا الناس تتكلم على اول شيء, انا سأتكلم على او شيش
الله يقويكم so بس بشكل عام وش يعني كيف تفسر هذي so كرة القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاث طعشر قطاع اللي, الله يقويكم بس بشكل عام مش يعني كيف تستطيع هذا الشيء كروت القدم يعني زي ما قلت لك الرياضة هي جزء من الثراتاشرة القطاع اللي آآ
why the epl ليش الدوري الإنجليزي لأنه هو اعظم دوري موجود الآن فالعالم, why the epl ليش دوري الإنجليزي لانه هو اعظم دوري موجود الآن في العالم
ثلاثة فرق يصير لها relegation وثلاثة فرق يصير لها promotion ناس ثلاث فرق تنزل وثلاث فرق تصعد من الدوري اللي تحته, ثلاث فرق يصير لها relegation وثلاث فرق يصير لها promotion ناس ثلاث فرق تنزل وتلاث فرق تسعد من الدور اللي تحت
منافسة عالية منافسة جدا عالية هذا معناته مشاهدات أعلى بالضبط so, منافس عاليا منافس جدا عاليا فقد معاتم مشاهدات اعلى وما بحد عنه
لما ناظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first, لما نظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first
offer يجينا على فريق شفنا في إيطاليا وشفنا في فرنسا, أوفر يجينا على فريك شيفنا في إيطاليا وشيفنا في فرنسا
only ثلاثين فالمية ومالنا أي علاقة فالإدارة, قولي 30 وما أنها أي علاقة في الإدارة
وحنا اشترينا newcastle, وحن اشترينا نيو كاسل
كان معروض علينا مية بالمية لكن اء اللي جابوا لنا الفرصة amanda sevry هي وزوجها, كان معروض علينا 100 لكن اللي جابون الفرصة عماندا سيفلي هي وزوجها
قالوا we would we like it so much we would like to be with you قلت ممتاز, we like it so much we would like to be with you بيتمتاز
بعدين جو الrobin family اللي هم من اكبر المطورين العقاريين قالوا we would like to come with you هم من اكبر المطورين فnewcastle قلت ممتاز, بعدين جو الروبن فاميلي اللى هما من اكبر مطورين العقاريين قالوا we would like to come with you وهم من اكبر مطورين في نير كاسل قلت متاز
خلهم يجون فا they have now skin in the game يعني skin in the game صاروا جزء من النجاح ومن الفشل exactly, فthey have now skin in the game صاروا جزء من النجاح ومن الفشل
شرينا الفريق كامل بثلاث مية وخمسين versus ثلاث مية ثلاثين بالمية بسبع مية اء اء مليون,
versus تشيلسي توه منباع, versus chelsea طول من باع
is to go from ثلاث مية وخمسين الى على الاقل ثلاثة three point five that s ten times the money, is to go from 350 إلى على الاقل 3 5 that s 10 times the money
versus لو اشتريته اليوم كم بيطلع اربعة مليار خمسة مليار, versus chelsea لو اشتريت اليوم كم بيطلع 4 مليار 5 مليار
ما مايجيب لك اقل من مئة فالاختيار استثماري بحت استثماري بحت so that s why one number two newcastle, ما يدي جيب لك اقلا من المئات في الاختيار استثمار بحت استثمار بحت so that s one number two newcastle uh
يعني معظم المدن فيها أكثر من نادي newcastle كل newcastle وراك, يعني معظم المدن فيها أكثر من هذه نيو كاسل كل نيو كاسل وراك 950 000 تقريبا وأكثر من مليون في المنطقة
تسع مئة وخمسين الف تقريبا واكثر من مليون في المنطقة موجودين كلهم fans,
we have now تقريبا between fifty two thousand seats فالملعب, we have now between 52 000 seats في الملعب
كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة الpotinitial اللي موجود عندنا الان مثلا chef of the chefs strategies, كلها sold art يعني لما تنظر له من كل النواحي اللي موجوده الموجود عندنا الام مثل chief of chief strategist
مع الinternational, والانترناشنال
investments their lookingعلى الأشياء العقارية والinfastructrue اللي بنسويها إن شاء الله, investments they re looking على الاشياء العقارية والinfrastructure اللي بنسويها ان شاء الله
في المنطقة فالpotential , في المنطقة فالpotential
goin forward للاستثمار الرياضي حقنا,
بتكون صعبة الا اذا اخذنا some incubators يعني اندية اصغر علشان to incubate into this, بتكون صعبة إلا إذا أخذنا بعض الانكوبات يعني عندي أصغر علشان تو انكوبيت انتو this
مالها حس هل هي متعثرة هل فيها مشاكل وش قصة المحفظة العقارية روشن is doing extremely well overlapping speech روشن تبع الgiga project ماهي تبع المحفظة العقارية, ما لاحس هل هي متعثرة هل فيها مشاكل وش قصة العقارية روشن تابع القيجا project مهي بتبع المحضر العقارية
انا أتكلم مثلا على تطوير وسط المدن نتكلم عن رؤى الحرم المكي نتكلم روشن ترا بدت هناك وانتهت هناك وكبرت راحت هناك كانت لأنه الأول الmandate حقها كان اقل بعدين كبر الmandate, أنا تكلم مثلا على تطوير وسط المدن تتكلم عن رؤى الحرام المكي راش انترا بدأت هناك وانتهيت هناك كبارة راحات هناك كانت لأنه الأول منديت حقها كان أقل بعدا كبر المانديت
فانتقلت فانتقلت الى الgiga projects بالنسبة للمحفظة العقارية, فانتقلت الى الجيغة project بالنسبة للمحافظة العقارية
فيه عندنا مشاريع كثيرة فالpipeline, في عند المشاريع كثيرة في البايبلين
وقت طويل فالplanning خاصة if you want to have the right, وقت طويل في البلانينغ خاصة if you want to have the right
models والright plans وكيف تقدر, مادلز وليس ترغب عملات وكيف تقدر
تخلي الplans, تخلي الـ
فإذا تبغى تطورها هناك كيف تقدر تطورها ايش هو الproposition تخلي المدن والقرى اللي حولها يجون لها, فإذا تبقى تطورها هناك كيف تقدر تطورها إيش هو المدن والقرى اللي حولها يجو لها
 same thing مثلا في نجران, same thing نثن في نجران
انعرض كذا موقع ومواقع هذي مثلا وزارة البيئة كانوا يبونها وزارة وزارة أخرى كانوا يبونها فا it takes time, نعرض كذا موقع ومواقع هذا مثلا وزارة البيئة كانوا يبونها ووزارة اخرى كانوا يبونها فالتحسن
علشان تأخذ الlogistics هذي and it takes time to find right design, علشان تاخذ اللوجيستيكس هذي and it takes time to find the right design
and the right proposition بالنسبة لل انها تخليها, and the right proposition بالنسبة لان انها تخليها
how can we modernize الطراز السلماني, how can we modernize الطراج السلماني 
design غيرنا كثير من ال ال designers اللي ممكن يجون ولهم خبرة مناسبة, designs غيرنا كثير من ال designers اللي ممكن يجون ولهم خبرة مناسبة
وthe same thing is applicable مثلا لي اللي بنسويه في الخرج اللي بنسويه في القطيف اللي بنسويه في مكة, و the same thing is applicable مثلا اللي بنسوي في الخرج اللي بنسوي في القطيف اللي بنسوي في مكة
يعني ok maybe it looks good بس, يعني okay maybe it looks good
فا yeah هذي الأشياء تأخذ وقت بعدين, فــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــ
يوم تشتغل مع الdesigners مع المهندسين it takes time يعني هذا الأشياء يعني i will give you an example اللي هو كافد, يوم تشغل مع الدزاينرس مع المهندسين it takes time and i will give you an example اللي هو الكافت
it was supposed to be delivered في الفين واثنعش الى الان it s not fully operational, it was supposed to be delivered في 2012 إلى الان it s not fully operational
طريقة الplanning كانت, طريقة الـ planning كانت
يعني تشوف العماير اللي موجودة ok the on الشيء الواصل الوحيد بينها اللي هي الجسور الجسور اللي موجودة بس ما, يعني تشوف العمارة الموجودة الشيء الوصول الوحيد بينها اللي هي الجسور الجسور اللي موجودة بس ما
يعني لما تجي على الefficiency اللي موجودة في بعض العماير, يعني لما تجي على الإفشينسي اللي موجودة في بعض العماير
تلاقيها اقل من خمسين بالمية الefficiency اللي هي, تلاقيها اقل من خمسين بالمئة الافشنسي اللي هي الاشي
الaverage فالعالم مابين خمسة وسبعين الى خمسة وثمانين بالمية, الافرج في العالم ما بين 75 و 85 
في أقل من خمسين أقل من خمسين yeah, في اقل من خمسين
as long as أنه التنفيذ عندنا بيكون, as long as التنفيذ عندنا ميكون
طبعا فيه عندك الخطوط السعودية وفيه flynas وفيه كذا شركة خاصة للخطوط, طبعا في عندك الخطوط السعودية وفيه flynats في كذا شركة خاصة للخطوط
الخطوط السعودية بالشركات الخطوط العالمية المتقدمة مثل الان كان singapore air, خطوط السعودية بالشركات العالمية المتقدمة مثلا كامت سنكبور اير
وبعدين جات طبعا الemirates الإماراتية, وبعدين جات طبعا الامراتس الاماراتية
نقطة الخلاف الأساسية اللي هي one hub, النقطة الخلاف الأساسية اللي هي one hub
ولا multiple hubs,
الخطوط السعودية المفروض عندها three hubs, الطاقة السعودية المفروض عندها 3 هابز
إذا تبغى تنجح لازم يكون عندك one hub, إذا توتنجح لازم يكون عندك وان هاب
وبعدها يعني direct flight مثلا من الرياض نفرض ان الخطوط بتكون الhub حقها الرياض, وبعده يعني direct flight مثل من رياض نفرض ان الخطوط بتكون الهب حق الرياض
بس ما تقدر تجي مثلا من عرعر إلى نيويورك direct, فما تقدر تيجي مثلا من عارعر إلى نيويورك ديرك
أو من عرعر إلى عمان direct يمكن بس, او منعرار الى عمان داريكت يمكن بس
أفضل أنه يكون عندك one hub, أفضل ان يكون عندك onehub
so الخطوط اللي بتكون موجودة it s one hub, سؤال خطوط اللي بتكون موجودة it s one hub
الfleet اللي بيكون موجود, الفليت اللي بكون موجود
فا علشان تقدر يكون فيه عندك efficiency للطيارين قطع الغيار exactly الصيانة نفس الشيء الcatering everything else, فعشان تقدر يكون في عندك الفيشنس للطيارين قطع الغيار برضو ايضا الصيانة نفس الشاي الكيترينغ everything else
going back للmethodology اللي احنا عادة نتبعها فالصندوق, going back للمثدارج اللي احنا عادة نتبعها في الصندوق
وهذا اللي جالسين نسويه وفيه ناس تقول طيب ليش ما صلحتوا الخطوط السعودية ليش ما استثمرتوا فيها وانطلقتوا من هناك الخطوط السعودية جالسة it s serving what aيعني الأشياء اللي موجودة, وهذا اللي جعل تسويه وفي ناس تقول طيب ليش ما صليح تخطوة سعودية ليش مستثمرته فيها وانطلقته من هناك الأشياء الموجودة
لكن again the business model حق الخطوط السعودية, لكن again the business model حق الخطوط السعودية
اللي هي الmulti multi hub, اللي هي multi hub
الخطوط الأمريكية معظمها متعثرة because عندهم multi hub, خطوط الأمريكية ما ايضا ما بتعثروا بكوز عندهم مالتيابل
فا هي الخطوط الجديدة حتكون من الرياض single hub, فهي الخطوص الجديدة حتكون من الرياض single hub
فئة business ولا فئات يعني it depends on the demand طبعا you can t have طيارة كلها business يعني سوتها الظاهر, فئات بزنس ولا فئات يعني طبعا ما يمكنتها في الطيارة كلها بزنس يعني سوتها ضاهر
فا i i don t think it s the right propositionمتى متوقع انطلاقها, i don t think you know it s the right proposition متى ما توقع انطلاقها 
yeah والمطار ال خلاص ال , والمطار خلاص البراندينج
الceo جاينا ان شاء الله خلال شهر او, سي او جايان إن شاء الله خلال شهر أو
and they don t have to be سعوديين فقط, and they don t have to be sejidine فقط
softbank يمكن هو من أكثر الاستثمارات المثيرة, softbank يمكن هو من أكثر الاستثمارات المثيرة
واللي ذكر في لقاء مع david, واللي اذكر في اللقاء مع ديفيد
كنت تقول انك rubenstein ايه كنت تقول انك مبسوط لأنه حققوا لك تسعة مليار, كنت تقول انك مبسوط لانه حقي قولك 9 مليار
