gt,hyp
وبعدين جات طبعا الemirates الإماراتية,
نقطة الخلاف الأساسية اللي هي one hub,
ولا multiple hubs, وليها ملتفا الحمز
الخطوط السعودية المفروض عندها three hubs, محطة السعودية مفروض عندها three hubs
إذا تبغى تنجح لازم يكون عندك one hub,
وبعدها يعني direct flight مثلا من الرياض نفرض ان الخطوط بتكون الhub حقها الرياض,
بس ما تقدر تجي مثلا من عرعر إلى نيويورك direct, بس ما تقدر تجي مثلا من عرعر إلى نيويورك direct
أو من عرعر إلى عمان direct يمكن بس, أو من عرع إلى عمان direct يمكن بس
أفضل أنه يكون عندك one hub, أفضل أنه يكون عندك one hub
so الخطوط اللي بتكون موجودة it s one hub, سوى الخطوط اللي بتكون موجودة it s one hub
الfleet اللي بيكون موجود, الفليت اللي بيكون موجود
فا علشان تقدر يكون فيه عندك efficiency للطيارين قطع الغيار exactly الصيانة نفس الشيء الcatering everything else,
going back للmethodology اللي احنا عادة نتبعها فالصندوق,
وهذا اللي جالسين نسويه وفيه ناس تقول طيب ليش ما صلحتوا الخطوط السعودية ليش ما استثمرتوا فيها وانطلقتوا من هناك الخطوط السعودية جالسة it s serving what aيعني الأشياء اللي موجودة, اختيارات سعودية
لكن again the business model حق الخطوط السعودية, لكن again the business model حق الخطوط السعودية
اللي هي الmulti multi hub, اللي هي ال multi hub
الخطوط الأمريكية معظمها متعثرة because عندهم multi hub, خطوط الأمريكية معظمها متعثروا because عندهم multi hub
فا هي الخطوط الجديدة حتكون من الرياض single hub, فالخطوط الجديدة حتكون من الرياض single hub
فئة business ولا فئات يعني it depends on the demand طبعا you can t have طيارة كلها business يعني سوتها الظاهر, فئة business ولا فئات يعني it depends on the demand طبعا بإقناتها في طيارة كلها business يعني سوتها الظاهر
فا i i don t think it s the right propositionمتى متوقع انطلاقها, متى متوقع انطلاقهاh
yeah والمطار ال خلاص ال , يعني الخلاص
الceo جاينا ان شاء الله خلال شهر او,
and they don t have to be سعوديين فقط, اشتركوا في القناة
softbank يمكن هو من أكثر الاستثمارات المثيرة,
واللي ذكر في لقاء مع david, واللي ذكر في لقاء مع david
كنت تقول انك rubenstein ايه كنت تقول انك مبسوط لأنه حققوا لك تسعة مليار, ايه كنت تقول انك مبسوط لأنه حقي قولك تسع مليار
دولار عوائد في ذيك اللحظة yeah,
بعد الخساير اللي قاعد يمنى بها الصندوق yeah ال يعني لما, يعني لما تتفق
 softbank vision fund let me just take maybe few steps back ياليت بس اعطيك some context, we have a softbank vision fund let me just take maybe a few steps back as i take some context
كيف دخلنا فا softbank, كيف دخلنا فا softbank
so اتذكر يعني من الsessions اللي كنت اجلس فيها مع سمو ولي العهد, اتذكر يعني من الsessions اللي كنت اجلس فيها مع سمولي العهد
نتكلم عن الaspirations اللي موجودة وش نبغى نسوي فالصندوق,
فا كان he was always referring ل يرجع يقول, فكان he was always referring لي يرجع يقول
نبي نكون فالartificial intelligence الذكاء الاصطناعي نبي نكون فالrobotics,
نبغى نكون فالlife science, نبرون كون فالlife science
نبغى نكون فالinternet of things , نبغى نكون فالانترنت of things
حنا again يعني يمكن انت تكلمت قبل كذا على الاقتصاد القديم والاقتصاد الجديد,
 it happened أنه قابلت تقابلت انا مع sama masa son, محاولة تقابلت سنة مع سان
أغنى رجل فالعالم back in nineteen ninety nine بضع ساعات,
خسر تقريبا ninety seven percent of ثروته ورجعها في استثماره علي بابا, خسر تقريبا ninety seven percent of ثروته ورجعها في استثماره علي باباقلت
so masa تكلم عن الرؤية حقته وقال i m gonna put, اتكلم عن الرؤية حقته وقال i m gonna put
ثمانية وعشرين مليار بيحطها دولار في fund,
اللي هي internet of things robotics, اللحية internet of things robotics
artificial intelligence مفصلة عليكم and life science , artificial intelligence مفصل عليك and life science
قلت له ok وبدأ يتكلم هنا وهنا, بدا يتكلم هنا وهنا
فا تكلمت مع الأمير قلت له i have this guy who i met before و i met him في في طوكيو,
اذا مافيه عندك مانع تشوفه قال ok ممتاز, اذا ما فيه عندك مانع تشوفه قال ok ممتاز
so جاء شافه, اشتركوا في القناة
الأمير يعني مرة قال ok, لم يتفل يعني مرة قال ok
is forty five billion what you want احنا نستثمرها, it s 45 billion what you want احنا نستثمرهاال
ليه قال الأمير هذا الشيء على الرؤية that s one, ليه قال الأمير هذا الشيء على الرؤية that s one
number two كنا جالسين نتكلم نبغى نستثمر, number 2 كنا جالسين تكلم نبغى نستثمر
كيف نقدر نوصلها ثلاثين بالمية by the way الحين نزلناها الى range unclear between twenty to twenty five, كيف نقدر نوصلها ثلاثين بالمية by the way الحين نزلنا الى range between twenty to twenty five
no singal asset manager موجود اليوم, اشتركوا في القناة
فهذا من الأسباب الأساسية اللي اللي دخلنا فيها مع softbank vision fund,
الproposal اللي كان موجود وبالتأكيد مع انخفاض الأسواق العالمية الآن, الproposal اللي كان موجود وبالتأكيد مع انخفاض الأسواق العالمية الآن
الperformance حقهم أقل و أتذكر أنك قد طلعت أظن financial times كانت تقول بأنه, ترجمة نانسي قد طلعت أظن financial times كانت تقول بأنه
استثمار السعودية فال vision fund, اشتركوا فيه
ايه وفيه so we invest in two things, اشتركوا في القناة
فالpreferred وفالequity, في الpreferred وفي الاقوتي
 الpreferred فيه عندنا سبعة بالمية, الpreferred فيه عندنا سبب المية
بس we don t take the upside يعني هذا بس المضمون, ترجمة نانسي قنقر
والباقي يكون فالequity الequity فال تعرف كم التقسيمة تقريبا وش اكثر ماكنت غلطان هي خمسة وعشرين خمسة وسبعين, ماذا عندي هؤلاء في الموقف 
 او ثلاثة وثلاثين ستة وستين im really not sure بس وش الاكثر, or ثلاثة وثلاثين ستة وستين im really not sure
الأكثر اللي هو المضمون الpreferred yeah اه ok فأنتوا صار لكم خمس سنوات تأخذون هذا ال النسبة الثابتة yeah, او افعادل
ok و في القادم من الأيام شفنا أنه ما تكررت التجربة وصرتوا انتوا تروحون تستثمرون بشكل مباشر, وفي القادم من الأيام شفنا أنه ما تكررت التجربة وصلتوا انتوا تستثمرون بشكل مباشر
ل نظرا لأنه ما كانت مجدية ماهي مرضية no no شوف,
يوم when we started كان عدد الموجودين في صندوق الاستثمارات العامة يمكن مية مية وخمسين شخص today were like, يوم when we started كان عدد الموجودين في صندوق الاستمرات العامة كان مية مية وخمسين شخص today were like
إضافة لذلك our direct investment اليوم افضل بكثير performance حقها,
اليوم عندنا office in new york office في london, اوزالحدثين
office في hong kong so this will give us access, الفسفيه هونكو so this would give us access
لل deal flow, لل deal flowب
will give us access لل الناس بيكون موظفين طبعا من الصندوق إضافة لموظفين,
and to be active فال investments هذي , اشتركوا في القناة
متى نقدر نشتري سياراتنا فالرياض lucid, لوسيد
موجودة بس ما تنباع لسا الا جبنا كم so المشكلة الأساسية في,
فيها وطبعا it s a listed company ماقدر اعطي تفاصيل عنها اكثر لكن على حسب, اتلوى انا اقوم بمشاركة
 المعلومات العامة متأخرين كثير فالإنتاج متأخرين على شان الsupply chain, المعلومات العامة متأخرين كثير فالإنتاج متأخرين علشان السupply chain
there still يعني جالسين يتعاملون مثلا lucid كلها قزاز صح,
يعني من ذا الone shield من قدام ومن وراء والسقف,
so الناس اللي يقدروا يسووا هذي الخدمات قليلين,
and فيه الquality assurance مشاكل فيها يعني لازم تكون كل شيء hunderd percent عشان لا يصير لها recall ولا ذا, وفيه ال quality assurance مشاكل فيها يعني لازم تكون كل شيء 100 عشان لا يصير لها recall ولا ذا
غيرت كثير من الprocesses والأنظمة حقتهم, غيرت كثير من الprocesses والأنظمات حقتهم
فهذي كل الأشياء لما تجتمع مع بعض تخفف الإنتاج and what im hopping for, فهذه كل الأشياء لما تستمر مع بعض تخففت الانتاج and what im hoping for
what am hopping for أنه to achieve at least numbers اللي أعلنوا عنها, what i m hoping for now is to achieve at least the numbers اللي أعلنوا عنها
all the incentives اللي جت من جهات عديدة من الحكومة, الملحة اللي جت من جهات عديدة من الحكومة
صندوق الصناعي وهذي تعتبر سيارة الطبقة العالية هل ممكن نشوف برضو سيارة كهربائية تناسب الشريحة المتوسطة ايه ايه yeah actually, ايه
فال lucid air اللي هو اللي موجود حاليا, اشتركوا في القناة
لكن eventually we wanna do suvs لأنه نبغى السيارات اكثر, انا نبغى السيارات اكثر
بس عشان وقت وقتك ماودي أننا نطول عليك you had access i think فهد سيف already طلع معك صحيح, بس عشان وقتك ماودي لأطول عليك you had access i think فاهد سيف أريد اطلع معك صحيح
وندخل في تفاصيل شركاتها عشان هم فقط اثنين نواب لكن كلهم من the same level ممتاز اي يعني الأخرين chef of staff,
مدير الاستثمار العقاري والgiga projects cfo coo فهل هذا توجيه مباشر لهم,
انهم yeah بالتأكيد يشرفوننا بالظهور بالتأكيد ابو عبدالعزيز اول واحد بالتأكيد اء طيب انا بختم ابو فيصل,
what i didn t learn هو يعني وش الأشياء اللي ماتعلمتها الصراحة يعني تعلمت منه الكثير,
and امم, اممكيف الاشياء
what i liked about him ماهو بس المعلومات اللي عنده, ما هو بس المعلومات اللي عنده
it s ما يعني فيه ناس يقولك ok هذا المعلومات اللي عنده سطحية الdepth اللي موجود فالمعلومات, اشتركوا في القناة
يعني even i was discussing with him once على, اشتركوا في القناة
الgolf he was talken to يعني he knew about golf كل مضرب كيف الزاوية حقته ومن الكلام ذا, الغولف he was talking to me يعني he knew about the golf كل مضرب كيف الزاوية حقته من الكلام ذا
he knows very well على,
ال اء الdesign, الوضع
يشوف the macro كيف يقدر ينزل لتحت,
إذا أحتاج الامر أنه يشوف الmacro,
اذا الكلام حقه crap يقولوا له انه كلامك crap ماهو بصحيح, اذا الكلام حق crap يقولولا انه كلام crap ماهو بصحيح
same thing is extricularنفس هذا صار صار الموضوع هذا عندي اكثر, same thing is tricklein نفس هذا صار الموضوع هذا عندي اكثر
regardless الشخص اللي اتعامل معاه, regardless الشخص اللي اتعامل معاه
بعيد قريب عزيز غير ذلك i have to listen للشخص اللي قدامي,
الواحد يتوقع إنها صغيرة بس once you operate all together, الواحد يبقى إنها صغيرة بس once you put it all together
يكون الواحد اكيد الواحد sometimes المفروض يكون عاطفي لكن افضل انه يكون, اكيد الواحد sometimes المفروض يكون عاطفي لكن افضل انه يكون
rational وعقلاني اكثر هذي من الأشياء اللي تعلمناها يعني انا و,
كيف الواحد يكون rational اكثر, كيف الواحد يكون rational اكثر
الcapacities اللي موجودة عندك, اوه
on how you can utilize it كيف تقدر تستخدمها, وكيف تقدر تستخدمهالأنه
فا هذا من الأشياء اء كيف الواحد يقدر يرتب الpriorities, اه كيف الواحد يقدر يرتب الprioritiesشركة ألوانز
ترتيب الpriorities جدا مهم وش ال الأولويات,
لما صرت اشتغل معه كيف الواحد to see the big picture, لما صرت اشتغل معه كيف الواحد to see the big picture
you don t go sometimes يعني مثلا من ال الأشياء اللي تفشل كثير, يجب أن تتحركوا في القرآن
من ناس متعلمين وذوي خبرات كبيرة اللي هي going, من ناس متعلمين وذوي خبرات كبيرة اللي هي going
لازم يكون فيه عندك زي عدسة zoom, لازم يكون فيه عندك زي عدسة zoom
ثلاثة مليار ثلاثة ترليون دولار by twenty thirty هذي نبغى نثبتها ونأكدها,
اء يعني بداية خلنا نقول foodics كانت,
اء ميزتها الأساسية أنها عاصرت مراحل قبل ال الرؤية وبعد وبعد الر ما قبل الرؤية وقبل eco system أو أو منظومة,
و وما بعدها فا فنقدر نشوف ايش الأثر والفرق yes اللي اللي يحدث عليكم فاللي أبغاها منك أو اللي, وما بعدها فنقدر نشوف ايش الأثر والفرق اللي اللي يحدث عليكم فاللي أبغى منك أو اللي
التعرف على مصعب yes وهذي نستعرضها بشكل سريع بعدين نروح لمرحلة ال ok, تعرف على مصعب yes وهذا نستعرضها بشكل سريع بدون نروح لمرحلات ال
اء ولادة foodics كا software فهمت عليك كيف صارت ايش ال ايش كان وقتها ok يقدم ايش مشاكله, ولادة foodics كا software كيف صارت ايش ال ايش كان وقتها يقدم ايش مشاكلة
ثمن مرحلة اليوم اللي هي التوسع التوسع اللي ممكن يكون عبر استحواذات yes yes أو توسع جغرافي أو إلى آخره بالضبط,
و ولادة الفكرة والتعرف على مصعب اللي هو شريكك ok, اشتركوا في القناة
أيام ما كنت individual أنزل إعلان بميتين ريال إنه اصنع تطبيقك, أيام ما كنت individual أنزل إعلان بمتين ريال إنه اصنع تطبيقك
ب بكذا ريال وكنت تعرف تبرمج وأنا كنت أبرمج وأصمم وأسوي كل شيء يعني كنت full stack وقتها يعني ايه, بكذا ريال وانت تعرف تبرمج وأصمم وسو كل شيء يعني كنت full stack وقتها
coffee بسويه كم جاك على الإعلان هذا من من شخص يعني ط,
وعشرة بالمية منها كان فعلا serious اء يبون يطورون تطبيق,
و وهنا واحد منهم كان يبي يسوي coffee ورحت له, اتبعوا الوصول على المدينة
و وقال لي احمد شوف تطبيق starbucks أبي أسوي زيه,
قلت له أبد اتفقنا على السعر دفع لي down payment وبديت اشتغل على التطبيق,
وقتها كنت انا ومصعب نذاكر فال فالcoffee shops زي أي طلاب فالجامعة,
مصعب هو مصعب الشريك المؤسس ايه الشريك هو الrommate هو الrommate,
مو rommate يعني هو الrommate مصعب يعني محمد أبو عبيدة بس باقي ما وصلنا له اه بس انكم في نفس الدفعة ايه نفس الدفعة كلنا تمام, ترجمة نانسي قنقر
بعدين اء كنا إنه غالبا كانوا يس يعطونا الmenu ورقي, اثناء انه غالبا كانوا يسعليون المنيو ورقي
وكان إذا بيغيرون الأسعار يحطون sticker على السعر طريقة غير,
فكنت أقول يعني حطوا الفكرة هذي مع الفكرة هذي يسوي لك ipad, فأكونت أقول يعني حطوا الفكرة هذي مع الفكرة هذي سوي لك ipad
تعطيه للمطعم بطريقة انيقة و و cost effectint يعني إنك ما تحتاج تطبع,
كل ماتبغى تغير الmenu عندك الportal, كلما تغير المنو عندك الportal
ودخلته في موضوع الmenu ايه وصار عندكم,
ipad ipad تطلب منه بس بس, ipad ipad تطلب منه بس بس
وطابعة جنب الpoint of sale,
يأخذ الطابعة يدخلها مرة ثانية point of sale اللي هو اللي هو نظام نقاط البيع نقاط البيع الcasher يدخلها الcasher, يأخذ الطابعة يدخلها مرة ثانية point of sale اللي هو نظام نقاط البيع نقاط البيع ايدخلها الكاشير
هنا لقيت فيه gap, هنا لقيت فيه gap
الgap انه ليش, الگاب انه ليش
الipad إلى إلى الcasher, الipad إلى الكاشير
يعني إطبعها با prienter واعيد كتابتها كتابتها,
فبديت أخاطب شركات الpoint of sales ما أحد عطاني وجه, ماذا 
فقلت you know what let s build it مين أشهرهم في ذاك الوقت, فقلت you know what let s build it مين أشهرهم في ذاك الوقت
اء aloha ncr, اشتركوا في القناة
micros اء omega شركات كلها شركات نقاط بيع ايه كلها أجنبية يعني ايه, مايكروس اوميغا شركات كلها شركات نقاط بيع ايه كلها أجنبية يعني ايه
السطحية أنه اء الcasher هو calculator, سطحية أن الكشير هو calculator
 unclear وش هو حاسبة unclear انا فالجامعة كنت ابرمج برنامج يطلع لي calculator فعادي, فإنه وش الحاسبة أنا في الجامعة كنت أبرمج برنامج يطلع لي calculator فعادما
فا فبديت اشتغل وقلت لك انا اء بديت اشتغل على على الpoint of sale, فبديت اشتغل وقلت لك انا بديت اشتغل على الpoint of sale
ال ال بناء الcasher, البناء الكشير
ال ال خلنا نقول ال الordiring system menu ordiring system, ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال
الcasher, الكشير
اللي عندهم already ال التجربة الحلوة اللي هو, اللي عندهم already التجربة الحلوة اللي هو
لل لل اء الcustomers بس لحظة قبل أنت الحين موضوع الmenu هذا بعته, لا لا لا لا الـ customers بس لحظة قبل انت الحين موضوع المنو هذا بعته
ايه بعته الناس أخذوه ايه يشترونه عشان نظام الطلب نظام الطلب بس menu حلو menu حلو ايه بعته يمكن, ايه بعته يمكانسك
ايه بكمل لك unclear الcycle حلو, ايه بكملك كله الساكل حلو
بعطيك casher جربه عشان الربط يكون موجود وأحسن لك التجربة, اتفضل تجربه
وش هالcalculator حقتك خذها, وش هالcalculator حقتك خذها
و ورجعت له خلني أقول الpoint of slae او literally شرينا point of sale جديد له, you
انا بعطيك فأنت عوضته عوضته ok نظام اء يعني من الأنظمة الموجودة كانت بالسوق, أنا بعطيك فأنت عوضته عوضته اه نظام اه يعني من الانظمة الموجودة كانت بالسوق
وهنا وقتها بديت ابي اتعلم وش هو الpoint of sale, ابي اتعلم وش هو الpoint of sale
اء مجتهد شاد حيلك شاد حيلك اء tech unclear شيء زي كذا, مجتهد شاد حيلك اكتفهد شاد حيلك tech سعيد شئي كذا
اء انا انا حاس انه اقدر اطور لك ال الك ال ال نظام الطلبات عندك ويصير online, انا انا حاس انه اقدر اطور لك النظام الطلبات عندك يصير online
وفعلا وقتها بديت اكلم شركات نقاط البيع والcasher تعالوا اعرضوا خدماتكم علي,
اء نقاط البيع والcasher واعرضها على فريق العمل مصعب والشباب ادرسوا وش هال,
point of sale هذولي هم يفترض منافسينك المستقبليين ايوه, هذول لي هم منافسينك المستقبلين ايوه
تأخذها انت بالضبط تسهرون انت والteam تحاكونها تسوون شيء مماثل بالضبط بالضبط, تأخذها انت بالضبط تسهرون انت والتيام تحاكونها تسوي شيء مماثل
اء يعني اذكر فعلا انها انه كنا يعني ما ننام يعني this is انا اذكر كل اصحابي, اذكر فعلا انه كنا يعني من نام يعني this is انا اذكر كل اصحابي
اء حتى اذكر مصعب ماخذ شقة فوق نفس الbuilding يعني اوه كلنا عايشين, حتى اذكر مصعب ماخذ شقة فوق نفس البلدن يعني اوه كلنا عايشين
و الى الحين ما فيه شيء اسمه foodics, واو الى الحين ما فيه شيء اسمه foodics
ماكان اسمه foodics حلو كان كان part من ألوانز الشركة, شكرا 
كيف سوينا foodics قلنا هنا وقتها حسينا انه فعلا فيه point of sale وبديت ابحث انا, كيف سوينا foodics قلنا هنا وقتها حسينا انه فعلا فيه point of sale وبديت ابحث انا
في فالonline أنه فيه شركات فأمريكا وفيه تقنية اسمها cloud computing cloud point of sale, في الـ online إنه فيه شركات في أمريكا وفيه تقنية اسمها cloud computing cloud point of sale
و و الapplication درست الuseage والعملاء اللي فيهم وكيف, و الابلكاتيشن الدرست الuseage والعملاء اللي فيهم وكيفي
فا سو بناء على هالتجربتين هذي دمجتوا موضوع الطلب الطلب والcasher مع بعض, اشتركوا في القناة
وطلع foodics طلعت foodics مين اول عميل لfoodics,
اول عميل كان كافيه اسمه bili cafe, أول عميل كان كافيه اسمه bili cafe
يعني شل مطعم عطيته الapplication وكان وقتها عنده واحد من الأنظمة القديمة ايه المنافسة,
ايه كان جديد brand new هو فاتح الcoffee جديد وكان lounge و جدا ممتاز توه مركب نظام جديد, you
واللي ما عنده أنظمة هاه لسى معتمد علي هو جاء عندي أخذ الapplications ويبي يشتري الpoint of sale, انا نعم
point of sale كان اسمها omega, point of sale كان اسمها omega
اذا ما unclear حاولت اكلمهم ما ما ماحد عطاني وجه او أصلا نفس الtechnology is not capable to do this integration مع بعض, اذا ما يرغبوا حاول تكلمهم ما ماحد عطاني وجه او أصلا نفس التكنولوجيا is not capable to do this integration مع بعض
لا كان نظام الmenu مو نظام الcasher ايه كان انا ابيعه الmenu, لا كان نظام الmenu مو نظام الكشير ايه كان انا بيع المنيو
الcasher بس احنا قلنا خلاص انتوا طورتوا شيء يدمج الاثنين, الملك الشيء احنا قلنا خلاص انتوا طورتوا شيء يدمج الاثنين
المطور بالfoodics المطور هو اء المطعم الcafe اللي تحت والحلويات ايه كانت lazorde و fergenano, ايه
هذا اول عميل لfoodics هو اول عميل بنظام اللي هو طلب وcasher yes yes وايش الشيء اللي, يس
كان نظام casher نظام مستودعات كان نظام طلب الmenu, وكان نظام طلب المينيو
إدارة الmenu وأسعار الmenu الrecipes الingredients, إدارة المنو أسعار المنو الrecipes الingredients
كان the modifiers أنه اذا تبي مع حليب مع زيادة, كان المودفايرز أنه إذا تبي مع حليب مع زيادة
سكر whatever و, او سكر whatever
نظام ال ال الmenu application الmenu كان وقتها, نظام ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال
يتعدل يعني تعدل فالdashboard حق foodics ينعكس على الipad,
اء كم عميل بعت له يعني في اول سنة من foodics بشكله الجديد هذا, ايضا 
foodics بس باسمه الجديد بعته لعشرة بالضبط, باسمه الجديد بعت العشرة بالضبط
اء تعالجوا المشاكل تطورون فيه طبعا فيه نقط فيه يعني ما فيه كان challenge كبير الناس مو متقبلين فكرة إني, ايضا فيه كان challenge كبير الناس مو متقابلين فكرة إنيفانتقلت
رصيدك اللي فالبنك كل موظفين البنك يقدر يعني انهم access limitation,
هاه وهذا cloud نظام cloud وسحابي وonline والحياة حلوة شوف انت تقدر تحول فلوسك يعني كنت اقنعهم من هالجانب, you
يعني اجل كل ما تورطت انا في نقاش بقولهم الحياة حلوة والمفترض المفترض يقنعهم شو هو اقولك كان جدا صعب يعني ماقول وكنت اقول اجيب لهم انتر يعني case,
case study من برا اقولهم شوفوا هالشركة في أمريكا وش اشهر في هذا نفس تقدم نفس هذا الحل, كاس ستادي من برا كلهم شوفوا هالشركة في امريكا وش اشهر شركة في هذا النفس تقدم نفس هذا الحل
كان فيه شركة اسمها rifle rifle في أمريكا,
وكانت two square طبعا في أمريكا كل هذي الشركات كانت,
بنفس وهذي المرحلة الى اول عشرة عملاء من foodics بشكلها الجديد, ترجمة نانسي قنقر
شركة ألوانز ألوانز اللي هي ألوانز اللي هي software house,
تقدمون خدمات للغير ومشاريع ومشاريع تأخذ فلوس وتحرقها في foodics احرقها في foodics ماتجيب فلوس unclear لسا,
ال الmass صراحة يوم دخلنا الرياض حلو ايوه هذا يوم دخلنا الرياض هذي المرحلة اللي الآن بدخل فيها نعم, ايه الامدخل فيها نعم
يعني snack بسيط على الطريق شفنا فمحل burger شكله نظيف ومرتب دخلت عليه اء, اوه
و وطلبت وشفت الpoint of sale اللي عنده وانا عندي هل,
ترا انا عندي نظام أحسن من نظامكم اللي أنتم مستخدمينه فا اء وكيف أقدر أتواصل مع الowner او المالك,
اء قال عطني رقمك وبتواصل مع ح كتبت رقمي والdomain حق الشركة , اه قال عطني رقمك وبتواصل مع حكتات رقمي والdomain حق الشركة
يعني كتبت رقمي و foodics dot com ومشيت , يعني كتبت رقمي و foodics com ومشيت
يعني اء خبيت المعلومة هذي من من مصعب والteam, اشتركوا في القناة
و و لأني انا كنت شايف انه فيه challenge و literally ترا عشان نبيع لبرجرايزر, و لأنني أنا كنت شايف أنه فيه challenge و literally ترى عشان نبيع لبرجرايزرف
حنا مسحنا الcode كله وسوينا code جديد, حنا مساحنا الكود كله سوينا code جديد
لأنه برجرايزر كان يستخدم نظام كبير يعني عالمي اسمه كان aloha ncr, لأنه برجرايزر كان يستخدم نظام كبير يعني عالمي اسمه كان aloha ncrn
الmodel يعني هذا qsr هذا quick service restaurant ماهو, المودل يعني هذا qsr هذا quick service restaurant ماهو
اء المطاعم اللي بعناها أغلب المطاعم اللي بعناها coffee shop coffee shop أنك تجي تجلس experience مختلف, اتفضل انك تجليس
ال الquick service سرعة الطلب وفيه شيء اسمه kds نظام المطبخ , ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال
وفيليه staging ترا level جديد هذا وص و foodics وصل لمر يعني, وفي lay staging ترا level جديد هذا وفوديكس وصل لمر يعني
