gt,hyp
it s an institution it s not about فرد واحد ولا شخص واحد هو اللي يديرها,
haven t said that فيه تقرير biweekly, اشتركوا في القناة
فا and طبعا قبل لاتجيني هذي فيه عندي الchef of staff,
اء لل للpmo, الممو
يتابعوا مع كل الportfolio companies وش اللي جالس يصير,
فا it s systematic and يعني it s again going back لل الافراد وال الأنظمة الإجراءات والأنظمة وال هذي فا it s, اتركوا في القناة
اء regardless قائدها او مح غير محلي انا جلست بهذي الإدارة قبل لا نأسس فيها يمكن اكثر من سنتين ادور to the right profile,
pe managers حق يعني اقتصاديين او college professors انه واحد من الجامعة يجي, pe managers يعني اقتصاديين او college professors انه واحد من الجامعة يجي
او ناس حقين ملكية خاصة ملكية الخاصة اللي هي private equity, أو ناس حقين ملكية خاصة اللي هي الprivate equity
و i met so many people tell you the truth انه interviews وذا and it didn t work out اخر شيء, و i met so many people to tell you the truth in interviews with that and it didn t work out
لقيت jerry todes jerry todes كان في mckinsey من زمان, لغت jerry todes jerry todes كان في mckenzie من زمان
and he did an يعني انا يوم كنت فالقطاع الخاص كنت انظر كمنافس لي الوحيد جدوى جدوى ok, and he did يعني ايوم كنت فالقطاع الخاص كنت انظر كمنافس لي الوحيد جدوى
وهو he is the guy who was behind فهو قريب من السوق المحلي فاهم عارف السوق المحلي بشكل جدا ممتاز, هو هو قريب من السوق المحلي فاهم القرار اعرف السوق المحلي بشكل جدا ممتاز
وعنده he ticked most of these boxes, ورينده يتكلمون من هذه البقس
طبعا شفت من كل مكان بالعالم ما هو بس من السعودية and i couldn t find the right person and i think انه he wa he is the right choice, طبعا شفت من كل مكان من العالم ما هو بس من السعودية and i couldn t find the right person and i think you know he was he is the right choice
انه ok فيه عندنا استثمارات محلية عندنا استثمارات دولية عندنا استثمارات عقارية عندنا استثمارات فالgiga projects عندنا استثمارات فال, اشترى لانه افضل الوصول على جيجا وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا استثمارات فالجيجة وعندنا است
الsector development عندنا, sector development عندنا
وعندنا الkpis هنا وعندنا الkpis هنا i need somebody, وعندنا الkpis هنا وعندنا الkpis هنا i need somebody
to lock على كل الأشياء هذي,
so اء that s his role, اشتركوا في القناة
الان كون إدارة and it s growing, الان كون إدارة and its grown
and we re working on it فا اء on how to improve يعني كيف نطور ال, you
أداء الإدارة and الحمد لله الان we re doing extremely well يعني مثلا اعطيك احد الأمثلة, أدايا لدارة الحمد لله الان we do extremely well يعني مثلا نعطيك احدى الأمثلة
المشاريع هذي اللي عندنا العقارية والgiga projects وال ذا,
they need حديد they need اسمنت they need قزاز, اشتركوا في القناة
they need ceramic they need رخام they need اسلاك,
كل الأشياء هذي فا الان دراسة اللي سووها مثلا ndd عطونا كل الشركات هذي المخرجات حقتها وشهي,
بالنسبة لنا نجي ننظر للسوق المحلي مين موجود يقدر يوفرها مين ماهو موجود نقدر نجيبه من سوق اء من السوق الدولي we buying them, ننظر للسوق المحلي مين موجود يقدر يوفرها مين ماهو موجود نقدر نجيبه من السوق الدولي we buying them
we do the jv هنا ويصير فيه عندنا local content محتوى محلي فاليوم كم المستهدف بالنسبة لكم وكم الواقع فالمحتوى المحلي, اشتركوا في القناة
إضافة للعائد الاستثماري طبعا كل هذا الاستثمارات لازم يكون لها عائد استثماري مجزي وas per our threshold يعني minimum of seven percent,
than نبغى ننظر كيف نقدر نوصلها الى سبعة بالمية, ثم نبغى ننظر كيف نقدر نوصلها الى سبع بالمية
so بتكون فيه مشاريع ذات عائد استثماري مستهدف مننا, سو بتكون فيه مشاريع ذات عائد استثماري مستهدف مننا
لازم يكون الeconomic multiplier او المعامل الاقتصادي حقها او المضاعف الاقتصادي حقها اكثر من واحد او مئة بالمئة, لازم يكون ال economic multiplier ولا المعامل الاقتصادي حقها او المضاعف الاقتصادي حقها اكثر من واحد او مئة بالمئة
so i just give an example معظم الاستثمارات الحكومية السابقة طبعا كانت ups and downs, اجس كيف ان اخبركم معظم الاستثمارات الحكومية السابقة طبعا كانت ups and downs
جزء من الريال هذا يروح يعني it went as low as thirty three cents فالريال اللي تنفقه الحكومة اللي يبقى فالاقتصاد او ثلاثة وثلاثين هللة وستة وستين هللة, الجزء من الريال هذا يروح يعني it went as low as thirty three cents فالريال يتنفق الحكومة اللي يبقى فالاقتصاد او لأثر الفاتر ثلاثين هللة وستة وستين هللة
لازم المعامل الاقتصادي حقه او المضاعف الاقتصادي يكون مثلا اكثر من واحد او واحد فاصلة أربعة sometimes الى اثنين توصل, لازم المعامل الاقتصادي حقه او المضاعف الاقتصادي يكون مثلا اكثر من واحد او واحد فاصلة اربعة sometimes الى اثنين توصل
and the other thing اللي هو ال إضافة للeconomic multiplier وش بيجيب بالنسبة للوظايف,
مليون وثمان مئة الف وظيفة yeah رقم ضخم, مليون وثمان مئة الف وظيفة يا ضخم ضخم
هذي شركاتكم والشركات اللي تتعاملون معاها كل الش كل الportfolio companies والeco system اللي انا نسويه,
روشن ماهي لحالها تشتغل تشتغل مع contractors تشتغل مع مطورين مصانع مع مصانع فهذي كلها هذي كلها اربع مية الف,
سابقا كانت والجاي الخمس سنوات الجاية مليون مليون وثمان مئة الف وظيفة مليون وثمان مئة i think it s doable يعني, سابقا كانت والجاي الخمس سنوات الجاية مليون وثمان مئة الف وظيفة مليون وثمان مئة and i think it s doable
فالvrp حقنا, فالvrp حقنا
قلنا نبغى نوصل الى مليار وستة واربعين i m sorry ترليون وستة واربعين مليار دولار, اننا نوصل الى مليار وستة واربعين ام sorry تريليون وستة واربعين مليار دولار
حنا الان تقريبا we re short we اقل من سبع مية, نحن الان تقريبا we re short we are aqal من سبعمية
so we still need تقريبا ثثث قريب الأربع مئة مليار,
اء dollar, اشتركوا في القناة
لهذا الحجم من الاصول ايه على شان نوصل لهذا الحجم من الأصول طبعا again فيه ال اء ال injections اللي تجينا من من الحكومة , ايه
فا we have a full plan من هنا الى الفين وثلاثين,
كيف نقدر نوصل اول شيء للم للترليون بعدين كيف نوصل الى between two to three سمو الأمير مصر على three ايه trillion dollars,
ايش العوائد المالية اللي نطمح لها ايش هو الrisk اللي نقدر نوصل له, ايش العوائد المالية اللي نطمح لها ايش هو ال risk اللي نقدر نوصل له
امم first of all قبل لا أجاوب على او ما اجاوب همم على السؤال حقك, ممتاز
فيه عندنا حنا زي ما قلت لك طال عمرك five step approach لاي استثمار ندخل فيه كيف يبتدي, اشتركوا في القناة
من actually it s six if you wanna consider zero لأنه فيه عندنا مرحلة قبل واحد او صفر دراسة وبعدين واحد اثنين ثلاثة, من actually its six if you want to consider zero لأنه فيه عندنا مرحلة قبل واحد او صفر دراسة ولله اي وبدان واحد اثنين ثلاثة
اربعة اللي هو التشغيل خمسة تخار تخارج how do you exit اي استثمار, اربع اللي هو التشغيل خمسة تخارج how do you exit اي استثمار
تدخل فيه وماعندك exit مفروض ماتدخل فيه ماعنده يعني حتى لمن نستثمر في اي دولة,
اول شيء نسأل عنه do you have capital controls, أول شيء نسأل عنه do you have capital controls
من المفاوضات اللي سويناها we took استثناء استثناء للcapital control,
صحيح so i can not be an investment, اشهر اشهر اشهر اشهر
وماقدر اطلع منه حتى الever green investment المفروض انك تقدر تطلع منه,
فنجي الحين للسؤال اللي ماحد جاوبه so هذا هذا التخارج الأول, فنجي الحين للسؤال اللي ماحد جاوبه so هذا تخارج الأول
فيه بعض الشركات مثلا تخارجنا من سابك بشكل كامل we sold it to أرامكو, في بعض الشركات مثلا تخارجنا من سابك بشكل كامل we sold it to aramco
and it was one of the greatest things بالنسبة لأرامكو صارت بالنسبة لسابك, اشتركوا في القناة
synergies اللي موجودة من من من ال ال, اشتركوا في القناة
استثمار أرامكو في سابك is يعني حتى الفريق اللي كان موجود في أرامكو الفريق اللي كانوا موجودين في سابك, اشتركوا في القناة
فا what s good for us اليوم could be better for somone else, فا what s good for us اليوم could be better for someone else
فا at the end of the day التخارج حقنا ماهو معناه انه شيء سلبي,
هل سابك كانت بتنمو بالشكل اللي نمت فيه الان لو هي باقية كا share holder pif no, هل سابك كانت تنمو بالشكل اللي نمت فيه الان لو هي باقي كاشير هوولدر pif no
لما جاء الshare holder تغير صار فيه نمو,
فا it doesn t mean it s a negative thing أو معناه إنه استثمار فاشل أو استثمار نبغى نتخلص منه, it doesn t mean it s a negative thing or معناه إنه استثمار فاشل أو استثمار نبغى نتخلص منه
it s diffrent استثمار ناضج وخلاص انتهى عندنا ناضج ايه, بس ثمار ناضج وخلاص انتهى عندنا ناضج
عندنا ناضج but it will be rejuvenated with someone else and that s what happened, عندنا ناضج but it will be rejuvenated with someone else and thats what happened
اء يعني اعادوا الحوي الحيوية فيه من من synergies مختلفة overlapping speech ابو فيصل كنت بسألك على قطاع,
newcastle اء واستثمارنا في النادي يعني عالعكس , نيو كاسل اأه واستثمارنا في النادي يعني الالكس ام تتفق
الترفيه which was something يعني كان الترفيه الوحيد اللي موجود فالمملكة مطاعم نروح نأكل yeah نروح نأكل, الترفيه which was something يعني كان الترفيه الوحيد اللي موجود في المملكة طعن روح نأكل يهى روح نأكل
ومانلعب فيعني its like so وللأسف كان, ومن الابرياة
امم now going back to savvy سافي فال اء فال اي, now going back to savvy savvy في ال ايو
gaming والألعاب الالكترونية ومسابقات الالكترونية, gaming والألعاب الالكترونية ومسابقات الالكترونية
طبعا سافي it s like five different pillars you have the bank you have infasrtuctrue you have the fund, طبعا سافي it s like five different pillars you have the bank you have infrastructure you have the fund
you have the operations and you have ال اء ماكنت غلطان المسابقات نفسها, اعتقد انك تغلطان المسابقات نفسهاكان
فا الverticals هذي الموجودة بعد ماشفنا كل القطاعات اللي موجودة بالنسبة egaming الegaming, اتبعوا بشكل قطاعات اللي موجودة بالنسبة للغاية
اذا تبغى تشوف الegaming today فالاقتصاد العالمي it s one of the fastest growing, اذا تبغى تشوف الegaming today فالاقتصاد العالمي its one of the fastest growing
هذا بالارقام بالارقام طبعا one of the fastest growing sectors يعني, هذا بالارقام بالارقام طبعا one of the fastest growing sectors يعني
وتبغى تشوف انت وين تبغى تستثمر you wanna invest in the ip in the software and the hardware, وتبغى تشوف انت وين تبغى تستمر you want to invest in the ip in the software and the hardware
مثلا الاستثمار فالhardware of video games ولا هذا maybe it s not the best thing right, مثلا الاستثمار في الحردware أو في الفيديوهام سنحننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننننن
لأنه فيه منافسات ثانية تجي من الcomputers من الأشياء الثانية,
فا أكيد انه جالس it s ticking all the boxes حقت الرؤية عشرين ثلاثين but at the same time, فأكيد انه جالس it s ticking all the boxes حق ترواية عشرين ثلاثين but at the same time
it will be one of the best investments بالنسبة لنا كعوائد ايه كعوائد بالتأكيد كعوائد استثمارية فأنتوا قراركم استثماري بحت استثما شوف, سوف يكون uno de los mejores invests بالنسبة لنا كعوائد ايه كعوائد بالتأكيد كعوائد استثمارية فأنتوا قراركم استثماري بحت استثمار شوف
لابد يصير استثماري لأنه اذا ما صار استثماري it s not gonna be sustainable and if not sustainable it s مشروع فاشل, لا بد يصير استثماري لأنه إذا ما صار استثماري it s not going to be sustainable and if it s not sustainable it s مشروع فاشلال
انه يجيك subsidy من الدولة يجيك دعم حيوقف يوم من الأيام, انه يجيك subsidy من الدولة يجيك دعم هايوقف يوم من الأيام
اذا غلبت الروم خلنا نشوف وش الدعم اللي ممكن يجي لكن ما نبتدي تفكيرنا لا ابغى دعم الفلاني والفلاني no it doesn t work that way,
كيف نقدر نسويها efficiently if we cannot let s see وش الدعم اللي ممكن يجي,
والدعم is it مثلا دعم نقدي,
فا وnewcastle, ووهو كاسل
newcastle اسف أبو فيصل هنا الناس تتكلم على اول شيء,
الله يقويكم so بس بشكل عام وش يعني كيف تفسر هذي so كرة القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاث طعشر قطاع اللي, الله يقويكم so بس بشكل عام يعني كيف تفسر هذا الشيء شكرونة القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاث عشر قطاع اللي
why the epl ليش الدوري الإنجليزي لأنه هو اعظم دوري موجود الآن فالعالم,
ثلاثة فرق يصير لها relegation وثلاثة فرق يصير لها promotion ناس ثلاث فرق تنزل وثلاث فرق تصعد من الدوري اللي تحته,
منافسة عالية منافسة جدا عالية هذا معناته مشاهدات أعلى بالضبط so,
لما ناظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first, لما ناظرنا لها نظرنا لها من ناحية and by the way it wasn t the first
offer يجينا على فريق شفنا في إيطاليا وشفنا في فرنسا,
only ثلاثين فالمية ومالنا أي علاقة فالإدارة, لثلاثين بالمئة وما أنها أي علاقة في الإدارة
وحنا اشترينا newcastle, وهي نسترينة newcastle
كان معروض علينا مية بالمية لكن اء اللي جابوا لنا الفرصة amanda sevry هي وزوجها, او اول انت
قالوا we would we like it so much we would like to be with you قلت ممتاز, قالوا we would look we like it so much we would like to be with you قلت ممتاز
بعدين جو الrobin family اللي هم من اكبر المطورين العقاريين قالوا we would like to come with you هم من اكبر المطورين فnewcastle قلت ممتاز,
خلهم يجون فا they have now skin in the game يعني skin in the game صاروا جزء من النجاح ومن الفشل exactly, خلهم يجون فا they have now skin in the game صاروا جزء من النجاح ومن الفشل
شرينا الفريق كامل بثلاث مية وخمسين versus ثلاث مية ثلاثين بالمية بسبع مية اء اء مليون,
versus تشيلسي توه منباع, تشيلسي توه منباعولا
is to go from ثلاث مية وخمسين الى على الاقل ثلاثة three point five that s ten times the money,
versus لو اشتريته اليوم كم بيطلع اربعة مليار خمسة مليار, versus chelsea لو اشتريته اليوم كم بيطلع اربعة مليار خمسة مليار
ما مايجيب لك اقل من مئة فالاختيار استثماري بحت استثماري بحت so that s why one number two newcastle, مايجيب لك اقل من مئات فالاختيار استثماري بحت استثماري بحت so that s one number two newcastle uh
يعني معظم المدن فيها أكثر من نادي newcastle كل newcastle وراك,
تسع مئة وخمسين الف تقريبا واكثر من مليون في المنطقة موجودين كلهم fans,
we have now تقريبا between fifty two thousand seats فالملعب,
كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة الpotinitial اللي موجود عندنا الان مثلا chef of the chefs strategies, كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة الpotential اللي موجود عندنا الام مثلا chief strategist
مع الinternational, الانترنشنل
investments their lookingعلى الأشياء العقارية والinfastructrue اللي بنسويها إن شاء الله, investments they re looking على الأشياء العقارية والinfrastructure اللي بنسويها إن شاء الله
في المنطقة فالpotential , في المنطقة فالpotential ك 
goin forward للاستثمار الرياضي حقنا, going forward للاستثمار الرياضي حقنا
بتكون صعبة الا اذا اخذنا some incubators يعني اندية اصغر علشان to incubate into this, بتكون صعبة الا اذا اخذنا some incubators يعني اندية اصغر علشان to incubate into this
مالها حس هل هي متعثرة هل فيها مشاكل وش قصة المحفظة العقارية روشن is doing extremely well overlapping speech روشن تبع الgiga project ماهي تبع المحفظة العقارية,
انا أتكلم مثلا على تطوير وسط المدن نتكلم عن رؤى الحرم المكي نتكلم روشن ترا بدت هناك وانتهت هناك وكبرت راحت هناك كانت لأنه الأول الmandate حقها كان اقل بعدين كبر الmandate,
فانتقلت فانتقلت الى الgiga projects بالنسبة للمحفظة العقارية, فانتقلت الى الgega projects بالنسبة لمحفظة العقارية
فيه عندنا مشاريع كثيرة فالpipeline,
وقت طويل فالplanning خاصة if you want to have the right, وقت طويل فالبلاني خاصة if you want to have the right
models والright plans وكيف تقدر, مدلس والright plans وكيف تقدر
تخلي الplans, تغلي البلانس
فإذا تبغى تطورها هناك كيف تقدر تطورها ايش هو الproposition تخلي المدن والقرى اللي حولها يجون لها, ايش هو الproposition تخلي المدن والقرى اللي حولها يجونها
 same thing مثلا في نجران, نفسنا في نجران
انعرض كذا موقع ومواقع هذي مثلا وزارة البيئة كانوا يبونها وزارة وزارة أخرى كانوا يبونها فا it takes time, نعرض كذا موقع ومواقع هذي مثلا وزارة البيئة كانوا يبونها وزارة وزارة أخرى كانوا يبونها ف it takes time
علشان تأخذ الlogistics هذي and it takes time to find right design, علشان تأخذ الlogistics هذي and it takes time to find the right design
and the right proposition بالنسبة لل انها تخليها, and the right proposition بالنسبة للنات تخليه
how can we modernize الطراز السلماني, how can we modernize الطراز السلماني
design غيرنا كثير من ال ال designers اللي ممكن يجون ولهم خبرة مناسبة, ديزاينرز اللي ممكن يجون ولهم خبرة مناسبة
وthe same thing is applicable مثلا لي اللي بنسويه في الخرج اللي بنسويه في القطيف اللي بنسويه في مكة, وthe same thing is applicable مثلا اللي بنسويه في الخرج اللي بنسويه في القطيف اللي بنسويه في مكة
يعني ok maybe it looks good بس, يعني ok maybe it looks good
فا yeah هذي الأشياء تأخذ وقت بعدين, فيا هذا الأشياء تأخذ وقت بعدين
يوم تشتغل مع الdesigners مع المهندسين it takes time يعني هذا الأشياء يعني i will give you an example اللي هو كافد,
it was supposed to be delivered في الفين واثنعش الى الان it s not fully operational, it was supposed to be delivered في الفين واثنعش الى الان it s not fully operational
طريقة الplanning كانت,
يعني تشوف العماير اللي موجودة ok the on الشيء الواصل الوحيد بينها اللي هي الجسور الجسور اللي موجودة بس ما,
يعني لما تجي على الefficiency اللي موجودة في بعض العماير,
تلاقيها اقل من خمسين بالمية الefficiency اللي هي, تلاقيها قبل من خمسين بالمية الـ efficiency اللي هي الاشياء
الaverage فالعالم مابين خمسة وسبعين الى خمسة وثمانين بالمية, الـ average في العالم ما بين خمسة وثمانين بالمية
في أقل من خمسين أقل من خمسين yeah, أقل من خمسين أقل من خمسين yeah
as long as أنه التنفيذ عندنا بيكون,
طبعا فيه عندك الخطوط السعودية وفيه flynas وفيه كذا شركة خاصة للخطوط, طبعا فيه عندك الخطوط السعودية وفيه flynas وفيه كذا شركة خاصة للخطوط
الخطوط السعودية بالشركات الخطوط العالمية المتقدمة مثل الان كان singapore air, خطوط السعودية بالشركات الخطوط العالمية المتقدمة مثلا كانت سنجابور اير
وبعدين جات طبعا الemirates الإماراتية,
نقطة الخلاف الأساسية اللي هي one hub,
ولا multiple hubs, ولا ملتفا الحمز
الخطوط السعودية المفروض عندها three hubs, طوط السعودية المفروض عندها three hubs
إذا تبغى تنجح لازم يكون عندك one hub,
وبعدها يعني direct flight مثلا من الرياض نفرض ان الخطوط بتكون الhub حقها الرياض,
بس ما تقدر تجي مثلا من عرعر إلى نيويورك direct, بس ما تقدر تجي مثلا من عرعر إلى نيويورك direct
أو من عرعر إلى عمان direct يمكن بس, أو من عرع إلى عمان direct يمكن بس
أفضل أنه يكون عندك one hub, أفضل أنه يكون عندك one hub
so الخطوط اللي بتكون موجودة it s one hub, سالخطوط اللي بتكون موجودة it s one hub
الfleet اللي بيكون موجود, الفليت اللي بيكون موجود
فا علشان تقدر يكون فيه عندك efficiency للطيارين قطع الغيار exactly الصيانة نفس الشيء الcatering everything else,
going back للmethodology اللي احنا عادة نتبعها فالصندوق,
وهذا اللي جالسين نسويه وفيه ناس تقول طيب ليش ما صلحتوا الخطوط السعودية ليش ما استثمرتوا فيها وانطلقتوا من هناك الخطوط السعودية جالسة it s serving what aيعني الأشياء اللي موجودة, اشتركوا في القناة
لكن again the business model حق الخطوط السعودية, لكن again the business model حق الخطوط السعودية
اللي هي الmulti multi hub, اللي هي الملتي hub
الخطوط الأمريكية معظمها متعثرة because عندهم multi hub, اشتركوا في القناة
فا هي الخطوط الجديدة حتكون من الرياض single hub, فالخطوط الجديدة حتكون من الرياض single hub
فئة business ولا فئات يعني it depends on the demand طبعا you can t have طيارة كلها business يعني سوتها الظاهر, فئة business ولا فئات يعني it depends on the demand طبعا بإقناعتها في طيارة كلها business يعني سوتها الظاهر
فا i i don t think it s the right propositionمتى متوقع انطلاقها, فا i don t think you know it s the right propositionمتى متوقع انطلاقها
yeah والمطار ال خلاص ال , و المطام الخلاص ال
الceo جاينا ان شاء الله خلال شهر او, ومشاهدت المنزل
and they don t have to be سعوديين فقط,
softbank يمكن هو من أكثر الاستثمارات المثيرة,
واللي ذكر في لقاء مع david,
كنت تقول انك rubenstein ايه كنت تقول انك مبسوط لأنه حققوا لك تسعة مليار, كنت تقول انك rubenstein ايه كنت تقول انك مبسوط لانه حقي قولك تسع مليار
دولار عوائد في ذيك اللحظة yeah, دولار عوائد في ذيك اللحظة yeah
بعد الخساير اللي قاعد يمنى بها الصندوق yeah ال يعني لما, بعد الخسائر اللي قاعد يمنى به الصدوق yeah
 softbank vision fund let me just take maybe few steps back ياليت بس اعطيك some context, we have a softbank vision fund let me just take maybe a few steps back as i take some context uh
كيف دخلنا فا softbank, كيف دخلنا فا softbank
so اتذكر يعني من الsessions اللي كنت اجلس فيها مع سمو ولي العهد, اتذكر يعني من ال session اللي كنت اجلس فيها مع سمولي العهد
نتكلم عن الaspirations اللي موجودة وش نبغى نسوي فالصندوق,
فا كان he was always referring ل يرجع يقول, فكانه يبقى أنه يجعل
نبي نكون فالartificial intelligence الذكاء الاصطناعي نبي نكون فالrobotics, اشتركوا في القناة
نبغى نكون فالlife science, نبران كون في لفصيح
نبغى نكون فالinternet of things ,
حنا again يعني يمكن انت تكلمت قبل كذا على الاقتصاد القديم والاقتصاد الجديد,
 it happened أنه قابلت تقابلت انا مع sama masa son, وقتها
أغنى رجل فالعالم back in nineteen ninety nine بضع ساعات, أغنى رجل فالعالم back in nineteen ninety nine بضع ساعات
خسر تقريبا ninety seven percent of ثروته ورجعها في استثماره علي بابا, خسر تقريبا ninety seven percent of ثروته ورجعها في استثماره علي بابايجب
so masa تكلم عن الرؤية حقته وقال i m gonna put, سو ماسى تكلم عن الرؤية حقته وقال i m gonna put
ثمانية وعشرين مليار بيحطها دولار في fund,
اللي هي internet of things robotics, اللهم هيا internet of things robotics
artificial intelligence مفصلة عليكم and life science , artificial intelligence مفصل عليك and life science
قلت له ok وبدأ يتكلم هنا وهنا, بدا يتكلم هنا وهنا
فا تكلمت مع الأمير قلت له i have this guy who i met before و i met him في في طوكيو, فاتكلمت مع الأمير قلت له i have this guy who i met before
اذا مافيه عندك مانع تشوفه قال ok ممتاز, اذا مافيه عندك مانع تشوفه قال ok ممتاز
so جاء شافه, وكما تتحدث عن الناس
الأمير يعني مرة قال ok, لم يتفضل يعني مرة قال ok
is forty five billion what you want احنا نستثمرها, it s the forty five billion what you want احنا نستثمرهاالأفراد
ليه قال الأمير هذا الشيء على الرؤية that s one, ليه قال الأمير هذا الشيء على الرؤية that s one
number two كنا جالسين نتكلم نبغى نستثمر, number two كنا جالسين تكلم نبغى نستثمر
كيف نقدر نوصلها ثلاثين بالمية by the way الحين نزلناها الى range unclear between twenty to twenty five,
no singal asset manager موجود اليوم,
فهذا من الأسباب الأساسية اللي اللي دخلنا فيها مع softbank vision fund,
الproposal اللي كان موجود وبالتأكيد مع انخفاض الأسواق العالمية الآن, اشتركوا في القناة
الperformance حقهم أقل و أتذكر أنك قد طلعت أظن financial times كانت تقول بأنه, اظن financial times كانت تقول بأنه
استثمار السعودية فال vision fund, اتفضل الوصول على سبيل المنزل
ايه وفيه so we invest in two things,
فالpreferred وفالequity,
 الpreferred فيه عندنا سبعة بالمية, الpreferred فيه عندنا سبب المية
بس we don t take the upside يعني هذا بس المضمون, بس we don t take the upside يعني هذا بس المضمون
والباقي يكون فالequity الequity فال تعرف كم التقسيمة تقريبا وش اكثر ماكنت غلطان هي خمسة وعشرين خمسة وسبعين, والباقي يكون في الايكوتي في تعرف كما التقسيمة تقريبا وش اكثر الماكنت غلطان هي خمسة وعشرين خمسة وسبعين
 او ثلاثة وثلاثين ستة وستين im really not sure بس وش الاكثر, or 33 16 i m really not sure
الأكثر اللي هو المضمون الpreferred yeah اه ok فأنتوا صار لكم خمس سنوات تأخذون هذا ال النسبة الثابتة yeah, الأكثر اللي هو المضمون الpreferred yeah اه اوكي فأنتوا صار لكم خمس سنوات تأخذون هذا النسبة الثابتة yeah
ok و في القادم من الأيام شفنا أنه ما تكررت التجربة وصرتوا انتوا تروحون تستثمرون بشكل مباشر, وفي القادم من الأيام شفنا أنه ما تكررت التجربة وصلتوا انتوا تستثمرون بشكل مباشر
ل نظرا لأنه ما كانت مجدية ماهي مرضية no no شوف,
يوم when we started كان عدد الموجودين في صندوق الاستثمارات العامة يمكن مية مية وخمسين شخص today were like, يوم when we started كان عدد الموجودين في صندوق الاستمرات العام كان مية مية وخمسين شخص today were like
إضافة لذلك our direct investment اليوم افضل بكثير performance حقها,
اليوم عندنا office in new york office في london, اشتركوا في لندن
office في hong kong so this will give us access, الفيحونكو سوى هذا يمكننا أن نعرف
لل deal flow, للdeal flow
will give us access لل الناس بيكون موظفين طبعا من الصندوق إضافة لموظفين,
and to be active فال investments هذي , وكما تكون في الوزنة هذي معايير المحاسبين
متى نقدر نشتري سياراتنا فالرياض lucid, لوسيد
موجودة بس ما تنباع لسا الا جبنا كم so المشكلة الأساسية في, موجودة بس ما تمبع لسا الا جبنا كم so المشكلة الأساسية في
فيها وطبعا it s a listed company ماقدر اعطي تفاصيل عنها اكثر لكن على حسب, اوزيز
 المعلومات العامة متأخرين كثير فالإنتاج متأخرين على شان الsupply chain, المعلومات العامة متأخرين كثير فالإنتاج متأخرين علشان supply chain
there still يعني جالسين يتعاملون مثلا lucid كلها قزاز صح,
يعني من ذا الone shield من قدام ومن وراء والسقف,
so الناس اللي يقدروا يسووا هذي الخدمات قليلين,
and فيه الquality assurance مشاكل فيها يعني لازم تكون كل شيء hunderd percent عشان لا يصير لها recall ولا ذا,
غيرت كثير من الprocesses والأنظمة حقتهم, غيرت كثير من الprocesses والأنظمة حقتهم
فهذي كل الأشياء لما تجتمع مع بعض تخفف الإنتاج and what im hopping for, فهذه كل الأشياء لما تستمر مع بعض تخففت الإنتاج and what i m hoping for
what am hopping for أنه to achieve at least numbers اللي أعلنوا عنها, ترجمة نانسي قنقر
all the incentives اللي جت من جهات عديدة من الحكومة, ومعها
صندوق الصناعي وهذي تعتبر سيارة الطبقة العالية هل ممكن نشوف برضو سيارة كهربائية تناسب الشريحة المتوسطة ايه ايه yeah actually, ايه
فال lucid air اللي هو اللي موجود حاليا, اشتركوا في القناة
لكن eventually we wanna do suvs لأنه نبغى السيارات اكثر, اشتركوا في القناة
بس عشان وقت وقتك ماودي أننا نطول عليك you had access i think فهد سيف already طلع معك صحيح, بس عشان وقتك ماودي انني اطول عليك you had access i think فاهد سيف اريد اطلع معك صحيح
وندخل في تفاصيل شركاتها عشان هم فقط اثنين نواب لكن كلهم من the same level ممتاز اي يعني الأخرين chef of staff,
مدير الاستثمار العقاري والgiga projects cfo coo فهل هذا توجيه مباشر لهم, مدير الاستثمار العقاري والجا جفتك فهل هذا توجيه مباشر لهم
انهم yeah بالتأكيد يشرفوننا بالظهور بالتأكيد ابو عبدالعزيز اول واحد بالتأكيد اء طيب انا بختم ابو فيصل,
what i didn t learn هو يعني وش الأشياء اللي ماتعلمتها الصراحة يعني تعلمت منه الكثير,
and امم, ويجب أن يتعرف على مستقبل
