gt,hyp
it s an institution it s not about فرد واحد ولا شخص واحد هو اللي يديرها, إنه مستقبل ليس بشكل فرد واحد ولا شخص واحد أو اللي يديرها
haven t said that فيه تقرير biweekly, having said that في تقرير bi weekly 
فا and طبعا قبل لاتجيني هذي فيه عندي الchef of staff, فـ and طبعا قبل أن أتجيني هذه في عند الـ chief of staff
اء لل للpmo, le pmo 
يتابعوا مع كل الportfolio companies وش اللي جالس يصير, يتابعوا مع كل البورتفولي وش اللي جاش تصير
فا it s systematic and يعني it s again going back لل الافراد وال الأنظمة الإجراءات والأنظمة وال هذي فا it s, فإنه سيستماتيك وعندما أرى إلى الأفراد والإطراعات والأنظمة
اء regardless قائدها او مح غير محلي انا جلست بهذي الإدارة قبل لا نأسس فيها يمكن اكثر من سنتين ادور to the right profile, يا رغادلس قائدها محلي أو غير محلي أدرست هذه الإدارة قبل أن أأسس فيها يمكن أكثر من سنتين أدور إلى الواقع نفسي
pe managers حق يعني اقتصاديين او college professors انه واحد من الجامعة يجي, pe managers يعني اقتصاديين أو college professors
او ناس حقين ملكية خاصة ملكية الخاصة اللي هي private equity, أو ناس حقين مركية خاصة اللي هي الـ private equity
و i met so many people tell you the truth انه interviews وذا and it didn t work out اخر شيء, i met so many people to tell you the truth you know interviews with that and it didn t work out 
لقيت jerry todes jerry todes كان في mckinsey من زمان, لغت جري تادز جري تادز كان في مكنزي من زمان
and he did an يعني انا يوم كنت فالقطاع الخاص كنت انظر كمنافس لي الوحيد جدوى جدوى ok, وكانت في القطاع الخاص كنت انظر كمنافس لي الوحيد جدوى
وهو he is the guy who was behind فهو قريب من السوق المحلي فاهم عارف السوق المحلي بشكل جدا ممتاز, وهو قريب من السوق المحلي فاهم القيام أعرف السوق المحلي بشكل جدا متاز
وعنده he ticked most of these boxes, when he ticked most of these boxes 
طبعا شفت من كل مكان بالعالم ما هو بس من السعودية and i couldn t find the right person and i think انه he wa he is the right choice, i saw from all places of the world not only saudi and i couldn t find the right person and i think he is the right choice 
انه ok فيه عندنا استثمارات محلية عندنا استثمارات دولية عندنا استثمارات عقارية عندنا استثمارات فالgiga projects عندنا استثمارات فال, انه اوكي في عندنا استثمارات محلية عندنا استثمارات دولية عندنا استثمارات عقارية عندنا استثمارات في
الsector development عندنا, sector development 
وعندنا الkpis هنا وعندنا الkpis هنا i need somebody, i need somebody 
to lock على كل الأشياء هذي, تلك على كل الأشياء هذه
so اء that s his role, so that s his role 
الان كون إدارة and it s growing, الآن كون إدارة and it s grown
and we re working on it فا اء on how to improve يعني كيف نطور ال, and we re working on it on how to improve يعني كيف نطور
أداء الإدارة and الحمد لله الان we re doing extremely well يعني مثلا اعطيك احد الأمثلة, أداء الأدارة الحمد لله الآن يعني مثلا نعطيك أحد الأمثلة
المشاريع هذي اللي عندنا العقارية والgiga projects وال ذا, بشريع هذا اللي عندنا الأقارية والجايغا بروجكس والذات
they need حديد they need اسمنت they need قزاز, they need hadith they need cement they need exazh 
they need ceramic they need رخام they need اسلاك, they need ceramic they need racham they need a slag 
كل الأشياء هذي فا الان دراسة اللي سووها مثلا ndd عطونا كل الشركات هذي المخرجات حقتها وشهي, كل الأشياء هذه فالآن الدراسة اللي يسواها مثلا ndd أعطونا كل الشركات هذه مخرجات حقته والشي
بالنسبة لنا نجي ننظر للسوق المحلي مين موجود يقدر يوفرها مين ماهو موجود نقدر نجيبه من سوق اء من السوق الدولي we buying them, بالنسبة لنا نجي ننظر للسوق المحلي مين موجود يقدر يوفرها مين ما هم موجود نقدر نجيب من السوق الدولي we buy in them
we do the jv هنا ويصير فيه عندنا local content محتوى محلي فاليوم كم المستهدف بالنسبة لكم وكم الواقع فالمحتوى المحلي, نفعل جافي هنا وصير في عندنا محتوى محلي فاليوم كم المستهدف بالدسباركم وكام الواقع في المحتوى المحلي
إضافة للعائد الاستثماري طبعا كل هذا الاستثمارات لازم يكون لها عائد استثماري مجزي وas per our threshold يعني minimum of seven percent, أضافت العاية الاستثماري طبعا كل هذه الاستثمارات لجلسة عائد استثماري مجزي وآخر نفسنا يعني 7 
than نبغى ننظر كيف نقدر نوصلها الى سبعة بالمية, ننظر كيف نقدر نوصلها إلى 7 
so بتكون فيه مشاريع ذات عائد استثماري مستهدف مننا, سو بتكون في مشاريع ذات عاد استثماري مستهدف مننا
لازم يكون الeconomic multiplier او المعامل الاقتصادي حقها او المضاعف الاقتصادي حقها اكثر من واحد او مئة بالمئة, لازم يكون الـ economic multiplier ولا المعامل الاقتصادي حقها أو المضاعف الاقتصادي حقها أكثر من واحد أو مية بالمية
so i just give an example معظم الاستثمارات الحكومية السابقة طبعا كانت ups and downs, لذا أعطي مثال معظم الاستثمارات الحكومية السابقا طبعا كانت ups and downs
جزء من الريال هذا يروح يعني it went as low as thirty three cents فالريال اللي تنفقه الحكومة اللي يبقى فالاقتصاد او ثلاثة وثلاثين هللة وستة وستين هللة, فالجزء من الريال هذا يروح يعني فالريال تنفق الحكومة اللي يبقى في الاقتصاد أو لأثر الخطر 33 هللة و 66 هللة
لازم المعامل الاقتصادي حقه او المضاعف الاقتصادي يكون مثلا اكثر من واحد او واحد فاصلة أربعة sometimes الى اثنين توصل, هذا المعامل الاقتصادي حقه أو مضاعف الاقتصادي يكون مثلا أكثر من واحد أو واحد فاصلة اربعة وثانين إلى اثنين توصل
and the other thing اللي هو ال إضافة للeconomic multiplier وش بيجيب بالنسبة للوظايف, and the other thing اللي هو إضافة الإeconomic multiplier وش بيجيب بالنسبة الوظائف 
مليون وثمان مئة الف وظيفة yeah رقم ضخم, بالجون ثمية ألف ضيفة ضخم ضخم
هذي شركاتكم والشركات اللي تتعاملون معاها كل الش كل الportfolio companies والeco system اللي انا نسويه, هذه الشركاتكم والشركات التي تتعاملوا معها كل بورتفاليو والإيكوسستم اللي نسويه
روشن ماهي لحالها تشتغل تشتغل مع contractors تشتغل مع مطورين مصانع مع مصانع فهذي كلها هذي كلها اربع مية الف, روشن لا يستعمل مع مطورين ومصانع هذا كله أبو 100 ألف
سابقا كانت والجاي الخمس سنوات الجاية مليون مليون وثمان مئة الف وظيفة مليون وثمان مئة i think it s doable يعني, سابقا كانت والجاي الخمسانات الجاي مليون ثمائة ألف وضيفة مليون ثمائة i think it s doable يعني
فالvrp حقنا, في الـ vrb حقنا
قلنا نبغى نوصل الى مليار وستة واربعين i m sorry ترليون وستة واربعين مليار دولار, إننا نوصل إلى مليار و 46 مليار دولار
حنا الان تقريبا we re short we اقل من سبع مية, نحن الآن تقريبا نحن قليلا نحن أقل من 700
so we still need تقريبا ثثث قريب الأربع مئة مليار, لذلك نحتاج إلى تقريبا 400 مليار
اء dollar, dollar
لهذا الحجم من الاصول ايه على شان نوصل لهذا الحجم من الأصول طبعا again فيه ال اء ال injections اللي تجينا من من الحكومة , لهذا الحجم من الأصول إيه عشان نوصل لهذا الحجم من الأصول طبعا في الـ الـ اللي تجينا من من الحكومة
فا we have a full plan من هنا الى الفين وثلاثين, فwe have a full plan من هنا إلى 2030 
كيف نقدر نوصل اول شيء للم للترليون بعدين كيف نوصل الى between two to three سمو الأمير مصر على three ايه trillion dollars, كيف نقدر نوصل أول شيء إلى تريليون بعدها كيف نوصل إلى between two to three سموا الأمير مصارع على three trillion dollars
ايش العوائد المالية اللي نطمح لها ايش هو الrisk اللي نقدر نوصل له, عش العواعد المالية اللي نطمح لها أشهر الرزق اللي نقدر نوصل له
امم first of all قبل لا أجاوب على او ما اجاوب همم على السؤال حقك, أولا قبل أن أجعب أو ما أجعب على سؤال حقك
فيه عندنا حنا زي ما قلت لك طال عمرك five step approach لاي استثمار ندخل فيه كيف يبتدي, في عندنا نحن زي ما قلت لك طال يمرك 5 step approach لأي استثمار ندخل فيه كيف يبتدي
من actually it s six if you wanna consider zero لأنه فيه عندنا مرحلة قبل واحد او صفر دراسة وبعدين واحد اثنين ثلاثة, من actually it s six if you wanna consider zero لأنه في عندنا مرحلة قبل واحد أو صفر دراسة أولي اي وبدين واحد ثنين ثلاثة
اربعة اللي هو التشغيل خمسة تخار تخارج how do you exit اي استثمار, أربع اللي هو التشغيل خمسة تخارج أي استثمار
تدخل فيه وماعندك exit مفروض ماتدخل فيه ماعنده يعني حتى لمن نستثمر في اي دولة, تدخل فيه وما عندك هكزت مفروض ما تدخل فيه يعني حتى لمن نستثمر في أي دولة
اول شيء نسأل عنه do you have capital controls, أول شيء نستطيع عنه do you have capital controls 
من المفاوضات اللي سويناها we took استثناء استثناء للcapital control, من المفاوضات التي سويناها استثناء للكابتال كينشورل
صحيح so i can not be an investment, so i cannot be in an investment
وماقدر اطلع منه حتى الever green investment المفروض انك تقدر تطلع منه, وما أقدر أطلع منه حتى الأvergreen المفروض أنك تقدر سأطلع منه
فنجي الحين للسؤال اللي ماحد جاوبه so هذا هذا التخارج الأول, فنجي الآن للسؤال لي ما حد جاوبه هذا تخارج الأول
فيه بعض الشركات مثلا تخارجنا من سابك بشكل كامل we sold it to أرامكو, في بعض الشركات مثلا تخارجها من سابق بشكل كامل ويسولدتها لرانكو
and it was one of the greatest things بالنسبة لأرامكو صارت بالنسبة لسابك, and it was one of the greatest things بالنسبة لي أرامك صارت بالنسبة لسابك 
synergies اللي موجودة من من من ال ال, الموجودة من الناس
استثمار أرامكو في سابك is يعني حتى الفريق اللي كان موجود في أرامكو الفريق اللي كانوا موجودين في سابك, استثمار أرامكو في سابق يعني حتى الفريق اللي كان موجود في أرامكو الفريق اللي كان موجودين في سابق
فا what s good for us اليوم could be better for somone else, what s good for us lyom could be better for someone else 
فا at the end of the day التخارج حقنا ماهو معناه انه شيء سلبي, فهذا end of the day التخارج حقنا مهم أنا شي سلبي
هل سابك كانت بتنمو بالشكل اللي نمت فيه الان لو هي باقية كا share holder pif no, هل سابق كانت تنمو بالشكل اللي نمت فيه الآن لو هي باقي كشير هوولدر pif لا
لما جاء الshare holder تغير صار فيه نمو, لما جاه الشارل هولدر تغير صار في نمو
فا it doesn t mean it s a negative thing أو معناه إنه استثمار فاشل أو استثمار نبغى نتخلص منه, فـ it doesn t mean it s a negative thing أو معناه أنه استثمار فاشل أو استثمارنا بغان نتخلص منه
it s diffrent استثمار ناضج وخلاص انتهى عندنا ناضج ايه, it s different i m a scientist and it s fine i have a scientist 
عندنا ناضج but it will be rejuvenated with someone else and that s what happened, end in a knowledge but it will be rejuvenated with someone else and that s what happened 
اء يعني اعادوا الحوي الحيوية فيه من من synergies مختلفة overlapping speech ابو فيصل كنت بسألك على قطاع, يعني عادل حيوية فيه من سنة جزمغتين أبو فيصل كنت بسألك على قطاع
newcastle اء واستثمارنا في النادي يعني عالعكس , نيو كاسل وسيتمارنا في النادي يعني الألكس
الترفيه which was something يعني كان الترفيه الوحيد اللي موجود فالمملكة مطاعم نروح نأكل yeah نروح نأكل, الترفيه الوحيد اللي موجود في المملكة طعن روح ناكل
ومانلعب فيعني its like so وللأسف كان, and i don t know so to the least of
امم now going back to savvy سافي فال اء فال اي, now going back to savvy savvy in the e pathom
gaming والألعاب الالكترونية ومسابقات الالكترونية, غايمينج والألعاب الإلكترونية ومسابقات الإلكترونية
طبعا سافي it s like five different pillars you have the bank you have infasrtuctrue you have the fund, it s like five different pillars you have the bank you have infrastructure you have the fund 
you have the operations and you have ال اء ماكنت غلطان المسابقات نفسها, لديك العملات و لديك المسابقات نفسها
فا الverticals هذي الموجودة بعد ماشفنا كل القطاعات اللي موجودة بالنسبة egaming الegaming, فالتحركات الموجودة بعدما رأينا كل الأقطاعات الموجودة بالنسبة للـ الـ
اذا تبغى تشوف الegaming today فالاقتصاد العالمي it s one of the fastest growing, إذا ترى في الإيجامة اليوم في الاقتصاد العالمي إنه أحد الأكثر من المتعادي
هذا بالارقام بالارقام طبعا one of the fastest growing sectors يعني, هذا بالأرقام بالأرقام طبعا one of the fastest growing sectors يعني
وتبغى تشوف انت وين تبغى تستثمر you wanna invest in the ip in the software and the hardware, you want to invest in the ip and the software and the hardware 
مثلا الاستثمار فالhardware of video games ولا هذا maybe it s not the best thing right, for example the hardware of video games maybe it s not the best thing 
لأنه فيه منافسات ثانية تجي من الcomputers من الأشياء الثانية, لأنه في منافسات ثانية تيجي من الكمبيوترز من الأشياء الثانية
فا أكيد انه جالس it s ticking all the boxes حقت الرؤية عشرين ثلاثين but at the same time, it s ticking all the boxes but at the same time
it will be one of the best investments بالنسبة لنا كعوائد ايه كعوائد بالتأكيد كعوائد استثمارية فأنتوا قراركم استثماري بحت استثما شوف, كعواد بالتأكيد فانتو قراركم استثماري بحت شوف
لابد يصير استثماري لأنه اذا ما صار استثماري it s not gonna be sustainable and if not sustainable it s مشروع فاشل, i don t want to be a student because if you re not a student it s not going to be sustainable and if it s not sustainable it s a 10 day job 
انه يجيك subsidy من الدولة يجيك دعم حيوقف يوم من الأيام, أنه يجيك سبسيدي من الدولة يجيك دعم هيوقف يوم اليوم
اذا غلبت الروم خلنا نشوف وش الدعم اللي ممكن يجي لكن ما نبتدي تفكيرنا لا ابغى دعم الفلاني والفلاني no it doesn t work that way, إذا غلبيت الروم خلنا نشوف هو شا الدعم اللي ممكن يجي لكن ما نبتدي تفكيرنا أبغى الدعم الفلاني وفلاني لا هذا ليس عمل ذلك
كيف نقدر نسويها efficiently if we cannot let s see وش الدعم اللي ممكن يجي, كيف نقدر نسويها مبدئيا 
والدعم is it مثلا دعم نقدي, والدعم فايزة مثلا دعم نقدي
فا وnewcastle, and and newcastle 
newcastle اسف أبو فيصل هنا الناس تتكلم على اول شيء, أسفل بوفيصل هنا الناس تتكلم على أوه شيش
الله يقويكم so بس بشكل عام وش يعني كيف تفسر هذي so كرة القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاث طعشر قطاع اللي, الله يقويكم بس بشكل عام كيف تفسر هذا شكرون القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاثعشر القطاع اللي
why the epl ليش الدوري الإنجليزي لأنه هو اعظم دوري موجود الآن فالعالم, why the epl لأنه أعظم دوري موجود الآن في العالم
ثلاثة فرق يصير لها relegation وثلاثة فرق يصير لها promotion ناس ثلاث فرق تنزل وثلاث فرق تصعد من الدوري اللي تحته, ثلاثة فرق يصير لها ريليجيشن وثلاثة فرق يصير لها بروموشن ناس ثلاثة فرق تنزل وثلاثة فرق تسعد من الدور اللي تحت
منافسة عالية منافسة جدا عالية هذا معناته مشاهدات أعلى بالضبط so, منافسة عالية منافس جدا عالية بعد أن أعطوا مشاهدات أعلى بضبط
لما ناظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first, and by the way it wasn t the first
offer يجينا على فريق شفنا في إيطاليا وشفنا في فرنسا, وفريدين على فريق شفنا في إيطاليا وشفنا في فرنسا
only ثلاثين فالمية ومالنا أي علاقة فالإدارة, وليس 30 وما أنه أي علاقة في الإدارة
وحنا اشترينا newcastle, winner strayna newcastle 
كان معروض علينا مية بالمية لكن اء اللي جابوا لنا الفرصة amanda sevry هي وزوجها, كان معروضة لنا 100 لكن اللي جابهونا الفرصة راماندا سيفلي هي وزوجها
قالوا we would we like it so much we would like to be with you قلت ممتاز, god we like it so much we would like to be with you vittemtaz 
بعدين جو الrobin family اللي هم من اكبر المطورين العقاريين قالوا we would like to come with you هم من اكبر المطورين فnewcastle قلت ممتاز, بعدين جاء الروبن فاميلي اللي هما من أكبر مطورين العقاريين قالوا we would like to come with you وهم من أكبر مطورين في نير كاسل قلت امتاز
خلهم يجون فا they have now skin in the game يعني skin in the game صاروا جزء من النجاح ومن الفشل exactly, فقالهم يجون فتح لديهم الزواج صار جزء من النجاح ومن الفشل
شرينا الفريق كامل بثلاث مية وخمسين versus ثلاث مية ثلاثين بالمية بسبع مية اء اء مليون, شرينا للفريق كامل 350 versus 30 by 700 مليون 
versus تشيلسي توه منباع, versus chelsea tog en bara 
is to go from ثلاث مية وخمسين الى على الاقل ثلاثة three point five that s ten times the money, is to go from 350 3 5 that s 10 times the money
versus لو اشتريته اليوم كم بيطلع اربعة مليار خمسة مليار, versus chelsea لو اشتريت اليوم كم بيطلع 4 مليار 5 مليار
ما مايجيب لك اقل من مئة فالاختيار استثماري بحت استثماري بحت so that s why one number two newcastle, ما يجيب لك أقل من المئات في الاختيار استثمار بحت استثمار بحت نوع 2 نيو كاسل مرحلة
يعني معظم المدن فيها أكثر من نادي newcastle كل newcastle وراك, يعني ما يضمن مدن فيها أكثر من هذه نيو كاسل كل نيو كاسل وراك 950 ألف تقريبا وأكثر من مليون في المنطقة
تسع مئة وخمسين الف تقريبا واكثر من مليون في المنطقة موجودين كلهم fans, موجودین کل ہم فنز
we have now تقريبا between fifty two thousand seats فالملعب, we have now between 52 000 seats for the mall 
كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة الpotinitial اللي موجود عندنا الان مثلا chef of the chefs strategies, كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة المترجم اللي موجود عندنا الامثلال chief of chief strategist
مع الinternational, well international 
investments their lookingعلى الأشياء العقارية والinfastructrue اللي بنسويها إن شاء الله, المترجمات التي ترى على الأشياء العطارية والإنفرستركز اللي بنسويها إن شاء الله
في المنطقة فالpotential , følg potensjel hva er 
goin forward للاستثمار الرياضي حقنا, للاستثمار الرياضي حقنا
بتكون صعبة الا اذا اخذنا some incubators يعني اندية اصغر علشان to incubate into this, it s hard to take some incubators and the other ones are so good to incubate into this 
مالها حس هل هي متعثرة هل فيها مشاكل وش قصة المحفظة العقارية روشن is doing extremely well overlapping speech روشن تبع الgiga project ماهي تبع المحفظة العقارية, ما لحس هل هي متعثرة هل فيها مشاكل وش قصة المحضر العقارية روشن تابع الڭيجا بروژكت ما يبتابع المحضر العقارية
انا أتكلم مثلا على تطوير وسط المدن نتكلم عن رؤى الحرم المكي نتكلم روشن ترا بدت هناك وانتهت هناك وكبرت راحت هناك كانت لأنه الأول الmandate حقها كان اقل بعدين كبر الmandate, أنا تكلم مثلا على تطوير وسط المدن تتكلم عن رؤى الحرم المكي راش انت ربادت هناك وانتهيت هناك كبرت راحت هناك لأنه الأول مانديت حقها كان أقل بعدين كبر المانديت
فانتقلت فانتقلت الى الgiga projects بالنسبة للمحفظة العقارية, فانتقلت إلى الـ geiger projects بالنسبة لمحفظة العقارية
فيه عندنا مشاريع كثيرة فالpipeline, في عند المشاريع كثيرة في البايبلاين
وقت طويل فالplanning خاصة if you want to have the right, uh if you want to have the right um 
models والright plans وكيف تقدر, models will write plans okay i ve taken their
تخلي الplans, traîner les plans 
فإذا تبغى تطورها هناك كيف تقدر تطورها ايش هو الproposition تخلي المدن والقرى اللي حولها يجون لها, فإذا تبقى تطورها هناك كيف تقدر تطورها إيش هو الـ proposition تخلي المدن والقرى اللي حولها يجوه لها
 same thing مثلا في نجران, same thing nathan fiena dron 
انعرض كذا موقع ومواقع هذي مثلا وزارة البيئة كانوا يبونها وزارة وزارة أخرى كانوا يبونها فا it takes time, نعرض كذا موقع ومواقع هذا مثلا وزارة البيئة كانوا يبونها وزارة وزارة أخرى كانوا يبونها فالتحسن
علشان تأخذ الlogistics هذي and it takes time to find right design, علشان تاخذ اللوجستيكس هذي and it takes time to find the right design
and the right proposition بالنسبة لل انها تخليها, and the right proposition in that is
how can we modernize الطراز السلماني, how can we modernize the dalaj al salmani 
design غيرنا كثير من ال ال designers اللي ممكن يجون ولهم خبرة مناسبة, غيرنا كثير من الديزاينرز اللي ممكن يجون ولهم خبرة مناسبة
وthe same thing is applicable مثلا لي اللي بنسويه في الخرج اللي بنسويه في القطيف اللي بنسويه في مكة, ومثلا اللي بنسوي في الخرج اللي بنسوي في القطيف اللي بنسوي في مكة
يعني ok maybe it looks good بس, okay maybe it looks good but 
فا yeah هذي الأشياء تأخذ وقت بعدين, هذا الأشياء تاخذ وقت بعدين
يوم تشتغل مع الdesigners مع المهندسين it takes time يعني هذا الأشياء يعني i will give you an example اللي هو كافد, يوم تشغل مع الديزاينرز مع المهندسين it takes time يعني هذا الأشياء and i ll give you an example اللي هو الكاف
it was supposed to be delivered في الفين واثنعش الى الان it s not fully operational, it was supposed to be delivered for a final finish it s not fully operational 
طريقة الplanning كانت, طريقة البلانين كانت
يعني تشوف العماير اللي موجودة ok the on الشيء الواصل الوحيد بينها اللي هي الجسور الجسور اللي موجودة بس ما, يعني تشوف العمار الموجودة الشيء الوصول الوحيد بينها اللي هي الجسور بس ما
يعني لما تجي على الefficiency اللي موجودة في بعض العماير, يعني لما تيجع على الإفشنسي اللي موجودة في بعض العماير
تلاقيها اقل من خمسين بالمية الefficiency اللي هي, تلاقيها قل من 50 الإفشيينسي اللي هي الاشياء المتحدة
الaverage فالعالم مابين خمسة وسبعين الى خمسة وثمانين بالمية, الأفريج في العالم ما بين 75 و 85 
في أقل من خمسين أقل من خمسين yeah, أقل من 50 أقل من 50 يه
as long as أنه التنفيذ عندنا بيكون, as long as the tenfeeh has to be
طبعا فيه عندك الخطوط السعودية وفيه flynas وفيه كذا شركة خاصة للخطوط, طبعا في عندك الخطوات السعودية وفيه flynet وفي كذا شركة خاصة للخطوات
الخطوط السعودية بالشركات الخطوط العالمية المتقدمة مثل الان كان singapore air, خطوط السعودية بالشركات الخطوط العالمية متقدمة مثلا كامت سنكبور اير
وبعدين جات طبعا الemirates الإماراتية, وبعدين جاءت طبعا الأمراتس الإماراتية
نقطة الخلاف الأساسية اللي هي one hub, نقطة الخلاف الأساسية اللي هي وان هاب
ولا multiple hubs, will there multiple hubs 
الخطوط السعودية المفروض عندها three hubs, أخطت سعيدية مفروض أن ده ثري حابس
إذا تبغى تنجح لازم يكون عندك one hub, إذا توقيت إنجح لازم يكون عندك one hub 
وبعدها يعني direct flight مثلا من الرياض نفرض ان الخطوط بتكون الhub حقها الرياض, وبعدها يعني داريكت فلايت ما تهمين الرياض نفرض ان الخطوط بتكون الهب حقيا الرياض
بس ما تقدر تجي مثلا من عرعر إلى نيويورك direct, بس ما تقدر تيجي مثلا من عرعر إلى نيويورك دارك
أو من عرعر إلى عمان direct يمكن بس, أو من عرار إلى عمال يمكن
أفضل أنه يكون عندك one hub, أفضل أن يكون عندك ونها
so الخطوط اللي بتكون موجودة it s one hub, سوى الخطوط اللي بتكون موجودة it s one hub
الfleet اللي بيكون موجود, الفليت اللي بكون موجود
فا علشان تقدر يكون فيه عندك efficiency للطيارين قطع الغيار exactly الصيانة نفس الشيء الcatering everything else, فعشان تقدر يكون في عندك كيفيشنس للطيارين قطعة الغيار برضو exactly الصيانة نفس الشيء الكيتيرين everything else
going back للmethodology اللي احنا عادة نتبعها فالصندوق, نتعود إلى المثالي اللي عادة نتبعها في الصندوق
وهذا اللي جالسين نسويه وفيه ناس تقول طيب ليش ما صلحتوا الخطوط السعودية ليش ما استثمرتوا فيها وانطلقتوا من هناك الخطوط السعودية جالسة it s serving what aيعني الأشياء اللي موجودة, وهذا اللي جعلت سوي وفي ناس تقول طيب ليش ما صلحت أسخضوت السعودية ليش ما استثمرته فيها وانطلقته من هناك الأسخضوت السعودي يعني الأشياء الموجودة
لكن again the business model حق الخطوط السعودية, but again the business model of the saudi
اللي هي الmulti multi hub, اللي هي المالتي هاب
الخطوط الأمريكية معظمها متعثرة because عندهم multi hub, خطوط الأمريكية ما اضعبها بتعثروا بكهز عندهم مالتياب
فا هي الخطوط الجديدة حتكون من الرياض single hub, فالخطوص الجديدة ستكون من الرياض single hub
فئة business ولا فئات يعني it depends on the demand طبعا you can t have طيارة كلها business يعني سوتها الظاهر, فئة بيزنس ولا فئات يعني it depends on the demand طبعا ما إقناتها في الطيارة كلها بيزنس يعني سوتها ضهر
فا i i don t think it s the right propositionمتى متوقع انطلاقها, i don t think it s the right proposition when did you say that 
yeah والمطار ال خلاص ال , يعني خلاص المطام
الceo جاينا ان شاء الله خلال شهر او, سيو جاين إن شاء الله خلال شهر
and they don t have to be سعوديين فقط, and they don t have to be suruddin faqab 
softbank يمكن هو من أكثر الاستثمارات المثيرة, يمكن هو من أكثر الاستثمارات المثيرة
واللي ذكر في لقاء مع david, والذكر في اللقاء مع ديفيد
كنت تقول انك rubenstein ايه كنت تقول انك مبسوط لأنه حققوا لك تسعة مليار, كنت تقول أنك مبسوط لأنه حق يقولك 9 مليار
دولار عوائد في ذيك اللحظة yeah, دولار عواءات في ذلك اللحظة نعم
بعد الخساير اللي قاعد يمنى بها الصندوق yeah ال يعني لما, بعد الخسائر اللي قاعد يمنى بها الصفحة يعني لما تتقل
 softbank vision fund let me just take maybe few steps back ياليت بس اعطيك some context, softbank vision fund let me just take maybe a few steps back as i take some context and
كيف دخلنا فا softbank, kijf de genoeg softbank 
so اتذكر يعني من الsessions اللي كنت اجلس فيها مع سمو ولي العهد, أذكر من السشن اللي كنت أجز فيها مع سمولي العهد
نتكلم عن الaspirations اللي موجودة وش نبغى نسوي فالصندوق, i m going to call them all aspirations and they re more true that we should know about the way for the sandok 
فا كان he was always referring ل يرجع يقول, he was always referring to
نبي نكون فالartificial intelligence الذكاء الاصطناعي نبي نكون فالrobotics, نبي نكون في الارتفشيال التلجنس ذكاو ستناي نبي نكون في رباطق
نبغى نكون فالlife science, neubron kohn für lifescience 
نبغى نكون فالinternet of things , نبغى كون في الانترنت of things 
حنا again يعني يمكن انت تكلمت قبل كذا على الاقتصاد القديم والاقتصاد الجديد, يعني نقان يعني يمكن أنت تكلمت قبل كذا على الاقتصاد القديم والاقتصاد الجديد
 it happened أنه قابلت تقابلت انا مع sama masa son, it happened أنه قبلت سنة مع سن
أغنى رجل فالعالم back in nineteen ninety nine بضع ساعات, أغنى رجل في العالم باكي 1999 يضع ساعات
خسر تقريبا ninety seven percent of ثروته ورجعها في استثماره علي بابا, خسر تقريبا 97 of ثروة ومرجع في استثماره
so masa تكلم عن الرؤية حقته وقال i m gonna put, سو ماسا تكلم عن الرؤية حقته وقال i m gonna but
ثمانية وعشرين مليار بيحطها دولار في fund, 28 مليار بحطها دولار في فاند
اللي هي internet of things robotics, el hiyya internet of things robotics 
artificial intelligence مفصلة عليكم and life science , artificial intelligence and life science 
قلت له ok وبدأ يتكلم هنا وهنا, it s okay but they get to talk here and here and there 
فا تكلمت مع الأمير قلت له i have this guy who i met before و i met him في في طوكيو, فتكلمت مع الأمير قلت له i have this guy who i met before و i met him في طاكو
اذا مافيه عندك مانع تشوفه قال ok ممتاز, إذا ما في عندك مانا تشوفه قال أوكي ممتاز
so جاء شافه, so jeff shaffo who 
الأمير يعني مرة قال ok, دمير مرة قال أوكي
is forty five billion what you want احنا نستثمرها, هل الـ 45 مليون ما تريد نحن نستثمره
ليه قال الأمير هذا الشيء على الرؤية that s one, لقى الأمير هذا الشيء على الرؤية that s one
number two كنا جالسين نتكلم نبغى نستثمر, number two can i just say it call them number one is seth merh 
كيف نقدر نوصلها ثلاثين بالمية by the way الحين نزلناها الى range unclear between twenty to twenty five, كيف نقدر نوصل إلى 30 بطريقة الآن نزلنا إلى range between 20 25 
no singal asset manager موجود اليوم, نو سنجل أسيت مانيجر موجود اليوم
فهذا من الأسباب الأساسية اللي اللي دخلنا فيها مع softbank vision fund, فهذا من الأسباب الأساسية اللي دخلنا فيها مع softbank vision fund
الproposal اللي كان موجود وبالتأكيد مع انخفاض الأسواق العالمية الآن, البروبوز اللي كان موجود وبالتأكيد مع انخفاض الأشراق العالمية الآن
الperformance حقهم أقل و أتذكر أنك قد طلعت أظن financial times كانت تقول بأنه, وانتذكر أنك قد طلعت أظن في ناشال تايمز كانت تقول بأنه
استثمار السعودية فال vision fund, استثمار السعودية في الفيجن فاند
ايه وفيه so we invest in two things, hey so we re invested in two things 
فالpreferred وفالequity, في الـ preferred وفي الإقوتي
 الpreferred فيه عندنا سبعة بالمية, الـ preferred في عندنا 7 
بس we don t take the upside يعني هذا بس المضمون, بس we don t take the upside يعني هذا بس المضمون 
