gt,hyp
you have the operations and you have ال اء ماكنت غلطان المسابقات نفسها, you have the operations and you have الــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــ
فا الverticals هذي الموجودة بعد ماشفنا كل القطاعات اللي موجودة بالنسبة egaming الegaming, فالvertecals هذه الموجودة بعد ما شفنا كل القطاعات اللي موجودة بالنسبة للـ e gaming
اذا تبغى تشوف الegaming today فالاقتصاد العالمي it s one of the fastest growing, إذا ترى في الإي جامن today في الاقتصاد العالمي إنه واحدة من المستقبل
هذا بالارقام بالارقام طبعا one of the fastest growing sectors يعني, هذا بالأرقام بالأرقام طبعا one of the fastest growing sectors
وتبغى تشوف انت وين تبغى تستثمر you wanna invest in the ip in the software and the hardware, وتابو تشوف انتون تواتي ساثنر يوانا نسفت في اي بي وفي الاشخاص وفي الحال
مثلا الاستثمار فالhardware of video games ولا هذا maybe it s not the best thing right, مثلا الاستثمار في الhardware of video games والهذا maybe it s not the best thing right 
لأنه فيه منافسات ثانية تجي من الcomputers من الأشياء الثانية, لانه في منافسات ثانية تيجي من الكمبيوترز من الشعات الثانية
فا أكيد انه جالس it s ticking all the boxes حقت الرؤية عشرين ثلاثين but at the same time, فأكيد انو جالس it s taking all the boxes حقه روي 20 30 but at the same time
it will be one of the best investments بالنسبة لنا كعوائد ايه كعوائد بالتأكيد كعوائد استثمارية فأنتوا قراركم استثماري بحت استثما شوف, it will be one of the best investments من مسفرنا كعوائد إيه كعوائد بالتأكيد كعوائد استثمارية فأنت قراركم استثماري بحت استثماء شوف
لابد يصير استثماري لأنه اذا ما صار استثماري it s not gonna be sustainable and if not sustainable it s مشروع فاشل, لا بد يصير استثماري لانه إذا ما صار استثماري it s not gonna be sustainable and if it s not sustainable it s مشروع فاشر
انه يجيك subsidy من الدولة يجيك دعم حيوقف يوم من الأيام, أنه يجيك subsidy من الدولة يجيك دعم هيوقف يوم اليوم
اذا غلبت الروم خلنا نشوف وش الدعم اللي ممكن يجي لكن ما نبتدي تفكيرنا لا ابغى دعم الفلاني والفلاني no it doesn t work that way, إذا غلبة الروم خلنا نشوف ويش الدعم اللي ممكن يجي لكن ما نبتد تفكيرنا لا أريد دعم فلاني وفلاني لا هذا لا يعمل ذلك
كيف نقدر نسويها efficiently if we cannot let s see وش الدعم اللي ممكن يجي, كيف نقدر نسويها efficiently if we cannot let s see each الدعم اللي ممكن يجي مبدئيا
والدعم is it مثلا دعم نقدي, والدعم بايزة مثلا دعم نقدي
فا وnewcastle, وليو كاسل
newcastle اسف أبو فيصل هنا الناس تتكلم على اول شيء, دي كاسل اسفو مفيصل هنا الناس تتكلم على أول شيش
الله يقويكم so بس بشكل عام وش يعني كيف تفسر هذي so كرة القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاث طعشر قطاع اللي, الله يقويكم بس بشكل عام مش يعني كيف تفسر هذا الشيء سوكروت القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاثعشر القطاع اللي
why the epl ليش الدوري الإنجليزي لأنه هو اعظم دوري موجود الآن فالعالم, why the epl لاش دوري الانجليسي لانه هو اعظم دوري موجود الان في العالم
ثلاثة فرق يصير لها relegation وثلاثة فرق يصير لها promotion ناس ثلاث فرق تنزل وثلاث فرق تصعد من الدوري اللي تحته, ثلاثة فرق يصير لها relegation ثلاثة فرق يصير لها promotion ناس ثلاثة فرق تنزل وتثلاثة فرق تسعد من الدول اللي تحت
منافسة عالية منافسة جدا عالية هذا معناته مشاهدات أعلى بالضبط so, منافس عالية منافس جدا عالية هذا معاكم مشاهدات أعلى ومبضت
لما ناظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first, لما نظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first
offer يجينا على فريق شفنا في إيطاليا وشفنا في فرنسا, أوفر يجين على فريق شفنا في إيطاليا وشفنا في فرنسا
only ثلاثين فالمية ومالنا أي علاقة فالإدارة, only 30 وما أنه أي علاقة في الإدارة
وحنا اشترينا newcastle, وحنا اشترينا نيو كاسل
كان معروض علينا مية بالمية لكن اء اللي جابوا لنا الفرصة amanda sevry هي وزوجها, كان معروض علينا 100 لكن اللي جابونا الفرصة عماندا سيفلي هي وزوجها
قالوا we would we like it so much we would like to be with you قلت ممتاز, we like it so much we would like to be with you بيتمتاز
بعدين جو الrobin family اللي هم من اكبر المطورين العقاريين قالوا we would like to come with you هم من اكبر المطورين فnewcastle قلت ممتاز, بعدين جو الروبن فاملي اللي هما من أكبر مطورين العقاريين قالوا we would like to come with you وهم من أكبر مطورين في نيو كاسل قلت متاز
خلهم يجون فا they have now skin in the game يعني skin in the game صاروا جزء من النجاح ومن الفشل exactly, خليهم يجون فthey have now skin in the game صاروا جزء من النجاح ومن الفشل exactly
شرينا الفريق كامل بثلاث مية وخمسين versus ثلاث مية ثلاثين بالمية بسبع مية اء اء مليون, شرينا للفريق كامل ثلاثمائة وخمسين versus ثلاثمائة بسبعمائة مليون
versus تشيلسي توه منباع, versus chelsea تو من بعد
is to go from ثلاث مية وخمسين الى على الاقل ثلاثة three point five that s ten times the money, is to go from 350 إلى على الأقل 3 5 that s 10 times the money
versus لو اشتريته اليوم كم بيطلع اربعة مليار خمسة مليار,
ما مايجيب لك اقل من مئة فالاختيار استثماري بحت استثماري بحت so that s why one number two newcastle, في الاختيار استثماري بحت استثماري بحت so that s one number two newcastle
يعني معظم المدن فيها أكثر من نادي newcastle كل newcastle وراك, يعني ما اضمن المدن فيها اكثر من نادي نيو كاسل كل نيو كاسل وراك 950 الف تقريبا واكثر من مليون في المنطقة
تسع مئة وخمسين الف تقريبا واكثر من مليون في المنطقة موجودين كلهم fans,
we have now تقريبا between fifty two thousand seats فالملعب, نحن تقريبا between 52 000 seats في الملعب
كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة الpotinitial اللي موجود عندنا الان مثلا chef of the chefs strategies, كلها sold out يعني لما تنظر له من كل النواحي اللي موجودة البوتينشيل اللي موجود عندنا الامثال chief of as chief strategist
مع الinternational,
investments their lookingعلى الأشياء العقارية والinfastructrue اللي بنسويها إن شاء الله,investments they re looking على الأشياء العقارية والإنفرستركتشر اللي بنسويها إن شاء الله
في المنطقة فالpotential , في المنطقة فالpotential ك
goin forward للاستثمار الرياضي حقنا, going forward للاستثمار الرياضي حقنا
بتكون صعبة الا اذا اخذنا some incubators يعني اندية اصغر علشان to incubate into this, بتكون صعبة إلي اذا خذنا some incubators يعني عندي أصغر علشان to incubate into this
مالها حس هل هي متعثرة هل فيها مشاكل وش قصة المحفظة العقارية روشن is doing extremely well overlapping speech روشن تبع الgiga project ماهي تبع المحفظة العقارية, ما لا حس هل هي متأثرة هل فيها مشاكل وش قصة العقارية روشن تابع الـgiga project مهم تابع المحضر عقارية
انا أتكلم مثلا على تطوير وسط المدن نتكلم عن رؤى الحرم المكي نتكلم روشن ترا بدت هناك وانتهت هناك وكبرت راحت هناك كانت لأنه الأول الmandate حقها كان اقل بعدين كبر الmandate, انا تكلم مثلا على تطوير وسط المدن تكلم عن رؤى الحرام المكي راش انت ربادت هناك وانتهيت هناك كبرت راحات هناك كانت لانه الاول mandate حقها كان اقل بعدين كبر المانديت
فانتقلت فانتقلت الى الgiga projects بالنسبة للمحفظة العقارية, فانتقلت الى الجيجا project بالنسبة للمحفظة العقارية
فيه عندنا مشاريع كثيرة فالpipeline, في عند المشاريع كثيرة في البايبلين
وقت طويل فالplanning خاصة if you want to have the right, وقت طويل في البلاننگ خاصة if you want to have the right
models والright plans وكيف تقدر, models will write plans وكيف تقدر
تخلي الplans, تخلي البلانز
فإذا تبغى تطورها هناك كيف تقدر تطورها ايش هو الproposition تخلي المدن والقرى اللي حولها يجون لها, فياذي تبقى تطورها هناك كيف تقدر تطورها اش هو المدن والقرى اللي حولها يجو له
 same thing مثلا في نجران, same thing مثلا في ناجران
انعرض كذا موقع ومواقع هذي مثلا وزارة البيئة كانوا يبونها وزارة وزارة أخرى كانوا يبونها فا it takes time, نارض كذا موقع ومواقع هذا مثلا وزارة البيئة كانوا يبونها وزارة اخرى كانوا يبونها فالتاكستان
علشان تأخذ الlogistics هذي and it takes time to find right design, علشان تاخد اللوجستكس هذي and it takes time to find the right design
and the right proposition بالنسبة لل انها تخليها, and the right proposition بالنسبة للنات تخليها
how can we modernize الطراز السلماني, how can we modernize الطراز السلماني 
design غيرنا كثير من ال ال designers اللي ممكن يجون ولهم خبرة مناسبة, غيرنا كثير من الـ designers اللي ممكن يجون ولهم خبرة مناسبة
وthe same thing is applicable مثلا لي اللي بنسويه في الخرج اللي بنسويه في القطيف اللي بنسويه في مكة, the same thing is applicable مثلا اللي بنسوي في الخرج اللي بنسوي في القطيف اللي بنسوي في مكة
يعني ok maybe it looks good بس, يعني اوكي maybe it looks good بس
فا yeah هذي الأشياء تأخذ وقت بعدين, فيا هذا الاشياء تاخذ وقت بعدين
يوم تشتغل مع الdesigners مع المهندسين it takes time يعني هذا الأشياء يعني i will give you an example اللي هو كافد, اليوم تشاغل مع الدزاينرز مع المهندسين اتكس سايم يعني هذا الاشئ ان او لقيفي اون اجامبل اللي هو الكافت
it was supposed to be delivered في الفين واثنعش الى الان it s not fully operational, it was supposed to be delivered في 2012 إلى الآن its not fully operational
طريقة الplanning كانت, طريقة البلانينج كانت
يعني تشوف العماير اللي موجودة ok the on الشيء الواصل الوحيد بينها اللي هي الجسور الجسور اللي موجودة بس ما, يعني تشوف العمار الموجوده أوكي الشي الوصل وحيد بينها اللي هي الجسور اللي موجوده بس ما
يعني لما تجي على الefficiency اللي موجودة في بعض العماير, يعني لما تيجى على الإفشنسي اللي موجودة في بعض العماير
تلاقيها اقل من خمسين بالمية الefficiency اللي هي, تاقيها أقال من 50 الإفشنسي اللي هي الأشياء
الaverage فالعالم مابين خمسة وسبعين الى خمسة وثمانين بالمية, في العالم ما بين 75 و 85 
في أقل من خمسين أقل من خمسين yeah,
as long as أنه التنفيذ عندنا بيكون, as long as التنفيذ عندنا بكون
طبعا فيه عندك الخطوط السعودية وفيه flynas وفيه كذا شركة خاصة للخطوط, طبعا في عندك الخطوط السعودية وفي فلاي ناس في كذا شركة خاصة للخطوط
الخطوط السعودية بالشركات الخطوط العالمية المتقدمة مثل الان كان singapore air, بالشركات الخطوط العالمية متقدمة مثلا كامت سنجابور إير
وبعدين جات طبعا الemirates الإماراتية, وبعدين جات طبعا الامريتس الاماراتية
نقطة الخلاف الأساسية اللي هي one hub, النقطة الخلاف الأساسية اللي هي وان هوب
ولا multiple hubs,
الخطوط السعودية المفروض عندها three hubs,
إذا تبغى تنجح لازم يكون عندك one hub, إذا تبغى تنجح لازم يكون عندك one half
وبعدها يعني direct flight مثلا من الرياض نفرض ان الخطوط بتكون الhub حقها الرياض, وبعد داريكت فلايت ما تهمين الرياض نفرض إن الخطوط بتكون الهاب حقي الرياض
بس ما تقدر تجي مثلا من عرعر إلى نيويورك direct, ما تقدر تجي مثلا من عرعر الى نيويورك دارك
أو من عرعر إلى عمان direct يمكن بس, أو من عرارة إلى أمان داريكت يمكن بس
أفضل أنه يكون عندك one hub, أفضل أن يكون عندك one hub
so الخطوط اللي بتكون موجودة it s one hub, سالخطوط اللي بتكون موجودة اتس ون هب
الfleet اللي بيكون موجود, الفليت اللي بيكون موجود
فا علشان تقدر يكون فيه عندك efficiency للطيارين قطع الغيار exactly الصيانة نفس الشيء الcatering everything else, فعلشان تقدر يكون في عندك efficiency للطيارين قطعة الغيار برضو exactly الصيانة نفس الشاي الكيتيرنج everything else
going back للmethodology اللي احنا عادة نتبعها فالصندوق, going back للمثوديولوجي اللي احنا عادة نتابعها في الصندوق
وهذا اللي جالسين نسويه وفيه ناس تقول طيب ليش ما صلحتوا الخطوط السعودية ليش ما استثمرتوا فيها وانطلقتوا من هناك الخطوط السعودية جالسة it s serving what aيعني الأشياء اللي موجودة, وهذا اللي جعلت سوي وفي ناس تقول طيب ليش ما صلحت الخطوة السعودية ليش ما استثمرته فيها وانطلقته من هناك الاخراض السعودية just it s serving war يعني الأشياء الموجودة
لكن again the business model حق الخطوط السعودية, لكن again the business model حق الخطوط السعودية
اللي هي الmulti multi hub, اللي هي multi hub
الخطوط الأمريكية معظمها متعثرة because عندهم multi hub,
فا هي الخطوط الجديدة حتكون من الرياض single hub, فهي الخطوط الجديدة هتكون من الرياض single hub
فئة business ولا فئات يعني it depends on the demand طبعا you can t have طيارة كلها business يعني سوتها الظاهر, فئت بزنس ولا فئت يعني it depends on the demand طبعا ما يكن اعتاب في الطيارة كلها بزنس يعني سوتها الضاهر
فا i i don t think it s the right propositionمتى متوقع انطلاقها, فا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا ا
yeah والمطار ال خلاص ال , والمطار
الceo جاينا ان شاء الله خلال شهر او, co جايان إن شاء الله خلال شهر
and they don t have to be سعوديين فقط, and they don t have to be sujudeen فقط
softbank يمكن هو من أكثر الاستثمارات المثيرة, softbank يمكن هو من أكثر الاستثمارات المثيرة
واللي ذكر في لقاء مع david, واللي ذكر في اللقاء مع ديفيد
كنت تقول انك rubenstein ايه كنت تقول انك مبسوط لأنه حققوا لك تسعة مليار, كنت تقول انك مبسوط لانه حق يقولك 9 مليار
دولار عوائد في ذيك اللحظة yeah, دولار عوائد فيديك اللحظة يأ
بعد الخساير اللي قاعد يمنى بها الصندوق yeah ال يعني لما, بعد الخسائر اللي قاعد يمنى بها الصحيح يعني لما ت 
 softbank vision fund let me just take maybe few steps back ياليت بس اعطيك some context, softbank vision fund let me just take maybe a few steps back let s take some context
كيف دخلنا فا softbank, كيف دخلنا في softbank 
so اتذكر يعني من الsessions اللي كنت اجلس فيها مع سمو ولي العهد, so اذكر يعني من السشن اللي كنت اجز فيها مع اسمه ولي العهد
نتكلم عن الaspirations اللي موجودة وش نبغى نسوي فالصندوق, نتكلم عن الاسبراتيين الموجودة واش اللي بتصوي في الصندوق
فا كان he was always referring ل يرجع يقول, فكان he was always referring to يرجاع يقول
نبي نكون فالartificial intelligence الذكاء الاصطناعي نبي نكون فالrobotics, نبي نكون في الـ artificial intelligence نبي نكون في الروباتيكس
نبغى نكون فالlife science, نبرنكون في الليفسائيينز
نبغى نكون فالinternet of things ,
حنا again يعني يمكن انت تكلمت قبل كذا على الاقتصاد القديم والاقتصاد الجديد, يعني نقان يعني يمكن أنت تكلمت قبل كذا على الاقتصاد القديم والاقتصاد الجديد 
 it happened أنه قابلت تقابلت انا مع sama masa son, اتهابند انه قابلت سنة معساما ماسى صن
أغنى رجل فالعالم back in nineteen ninety nine بضع ساعات, أغنى رجل في العالم باكتن 1999 بضع ساعات
خسر تقريبا ninety seven percent of ثروته ورجعها في استثماره علي بابا, خاسر تقريبا 97 ثروته ورجع في استثماره في
so masa تكلم عن الرؤية حقته وقال i m gonna put, ماسا تكل م عن الرؤية حقه و قال
ثمانية وعشرين مليار بيحطها دولار في fund, بيحطها دولار في فاند
اللي هي internet of things robotics, اللي هي internet of things robotics
artificial intelligence مفصلة عليكم and life science , artificial intelligence مفصل عليك and life science
قلت له ok وبدأ يتكلم هنا وهنا, it s okay بدأ يتكلم هنا وهنا
فا تكلمت مع الأمير قلت له i have this guy who i met before و i met him في في طوكيو, فاتكلمت مع الأمير قلت راه i have this guy who i met before و i met him في الـ في توكيو
اذا مافيه عندك مانع تشوفه قال ok ممتاز, اذا ما في عندك مالعة تشوفه قال اوكي متاز
so جاء شافه, so جاء شافو و
الأمير يعني مرة قال ok, دامير يعني مرة قال اوكي
is forty five billion what you want احنا نستثمرها, إحنا نستثمر
ليه قال الأمير هذا الشيء على الرؤية that s one, لقى الأمير هذا الشاي على الرؤية
number two كنا جالسين نتكلم نبغى نستثمر,
كيف نقدر نوصلها ثلاثين بالمية by the way الحين نزلناها الى range unclear between twenty to twenty five, كيف نقدر نوصل على 30 by the way الى range between 20 25 
no singal asset manager موجود اليوم, no single asset manager موجود اليوم
فهذا من الأسباب الأساسية اللي اللي دخلنا فيها مع softbank vision fund, فهذا من الأسباب الاساسية اللي دخلنا فيها مع soft bank vision fund
الproposal اللي كان موجود وبالتأكيد مع انخفاض الأسواق العالمية الآن, البروبوز اللي كان موجود وبالتأكيد مع انخفاض الأسراط العالمية الآن
الperformance حقهم أقل و أتذكر أنك قد طلعت أظن financial times كانت تقول بأنه, وأذكر أنا قد طلعت أظن financial times كانت تقول بأنه
استثمار السعودية فال vision fund, استثمار السعودية في الفيشن فاند
ايه وفيه so we invest in two things, ايه وفي نحن نملك بشكل دولة
فالpreferred وفالequity, في الpreferred وفي الاكوتي
 الpreferred فيه عندنا سبعة بالمية, الـ preferred في عندنا سبب المئة
بس we don t take the upside يعني هذا بس المضمون, بسوي دون تيك the upside يعني هذا بس المضمون
والباقي يكون فالequity الequity فال تعرف كم التقسيمة تقريبا وش اكثر ماكنت غلطان هي خمسة وعشرين خمسة وسبعين, والباقي يكون في الاكوتي تعرف كم التقسيمه تقييبا وش أكثر ماكنت غلطان هي 25 75
 او ثلاثة وثلاثين ستة وستين im really not sure بس وش الاكثر, 3366 i m really not sure بس وش الاكثر
الأكثر اللي هو المضمون الpreferred yeah اه ok فأنتوا صار لكم خمس سنوات تأخذون هذا ال النسبة الثابتة yeah, الاكثر اللي هو المضمون اه الprefer اوكي فانتو صار لكم خمس سنوات تاخذون هذا النسبة الثابتة يأ
ok و في القادم من الأيام شفنا أنه ما تكررت التجربة وصرتوا انتوا تروحون تستثمرون بشكل مباشر, اوكي وفي القادم من الايام شاهدنا انه ما تكررت التجربة وصلت وتروحوا انت استثمر بشكل مباشر صحيح
ل نظرا لأنه ما كانت مجدية ماهي مرضية no no شوف, لأنه مجدية لا لا لا شوف
يوم when we started كان عدد الموجودين في صندوق الاستثمارات العامة يمكن مية مية وخمسين شخص today were like, يوم when we started كان عدد الموجودين في صندوق الستمرات العام ممكن 100 150 شخص today were like
إضافة لذلك our direct investment اليوم افضل بكثير performance حقها, إضافة لذلك our direct investments اليوم أفضل كثير performance حقها
اليوم عندنا office in new york office في london, اليوم عندنا office in new york office في لندن
office في hong kong so this will give us access, office في hong kong so this would give us access
لل deal flow, للdeal flow
will give us access لل الناس بيكون موظفين طبعا من الصندوق إضافة لموظفين, والجبهس اكسس للناس بكون موظفين طبعا من الصندوق إضافة الموظفين
and to be active فال investments هذي , and to be active in the investments haadi
متى نقدر نشتري سياراتنا فالرياض lucid, متى نقدر نشطي سيارتنا في الرياضة lucid
موجودة بس ما تنباع لسا الا جبنا كم so المشكلة الأساسية في, موجودة بس ما تمبع لسه الا بتجبنا كمس so المشكلة الاساسية في
فيها وطبعا it s a listed company ماقدر اعطي تفاصيل عنها اكثر لكن على حسب, فيها وطبعا تسلست كامبري ما يقدر أعطي تفاصيل عنها أكثر لكن على حسب
 المعلومات العامة متأخرين كثير فالإنتاج متأخرين على شان الsupply chain, المعلومات العامة متأخرين كثير في الانتاج متأخرين علشان السبلي تشين
there still يعني جالسين يتعاملون مثلا lucid كلها قزاز صح, there still يعني جاسين يتعاملون مثلا lucid كلها اجاز صح
يعني من ذا الone shield من قدام ومن وراء والسقف, يعني الوينشيلت من قدام ومن وراء والسكف
so الناس اللي يقدروا يسووا هذي الخدمات قليلين, سول الناس اللي يقدروا يسوى هذه الخدمات قليلين
and فيه الquality assurance مشاكل فيها يعني لازم تكون كل شيء hunderd percent عشان لا يصير لها recall ولا ذا, and feel quality assurance مشاكل فيها يعني لازم تكون كل شيء 100 عشان لا يصير له record ولا بأس
غيرت كثير من الprocesses والأنظمة حقتهم, غيرت كثير من البروستيز والأنظمة حقاتهم
فهذي كل الأشياء لما تجتمع مع بعض تخفف الإنتاج and what im hopping for, فهذه كل الأشياء لما تستمر مع بعض خف ت الإنتاج and what i m hoping for
what am hopping for أنه to achieve at least numbers اللي أعلنوا عنها, what i m hoping for now to achieve at least the numbers اللي اعلانوا عنها
all the incentives اللي جت من جهات عديدة من الحكومة, اللي جت من جهات عديدة من الحكومة
صندوق الصناعي وهذي تعتبر سيارة الطبقة العالية هل ممكن نشوف برضو سيارة كهربائية تناسب الشريحة المتوسطة ايه ايه yeah actually, وهذا تعتبر سيارة الطبقة العالية هل ممكن نشوف برضو سيارة كهربائية تراسب الشريحة المتوسطة 
فال lucid air اللي هو اللي موجود حاليا, في اللوصدار الذي هو الموجود حاليا
لكن eventually we wanna do suvs لأنه نبغى السيارات اكثر, لكن eventually we wanna do the suvs اللي أنا نبغى السيارات أكثر
بس عشان وقت وقتك ماودي أننا نطول عليك you had access i think فهد سيف already طلع معك صحيح, بس عشان وقتك ماوديني يتطور عليك you had access i think fahed safe already طلع معك صحيح
وندخل في تفاصيل شركاتها عشان هم فقط اثنين نواب لكن كلهم من the same level ممتاز اي يعني الأخرين chef of staff, وندخل في تفاصيل شركاتها عشان هما فقط نواب لكن كلهم من the same level ممتاز يعني الآخرين chief of staff
مدير الاستثمار العقاري والgiga projects cfo coo فهل هذا توجيه مباشر لهم, مجال الاستثمار العقاري والgeega projects cfo ceo فهل هذا توجيه مباشر لهم 
انهم yeah بالتأكيد يشرفوننا بالظهور بالتأكيد ابو عبدالعزيز اول واحد بالتأكيد اء طيب انا بختم ابو فيصل, انهم يعني تشرفونا بالظهور وعمل عايز اول واحد بتأكيد طيب أنا بختم ابو فيصل
what i didn t learn هو يعني وش الأشياء اللي ماتعلمتها الصراحة يعني تعلمت منه الكثير, what i didn t learn هو يعني وش الأشياء اللي ما تهلمتها الصراحة يعني تهلمت منها الكثير
and امم,
what i liked about him ماهو بس المعلومات اللي عنده, وراي لاك دبعتهم ما هو بش المعلومات اللي عنده
it s ما يعني فيه ناس يقولك ok هذا المعلومات اللي عنده سطحية الdepth اللي موجود فالمعلومات, يعني في ناس يقولك أوكي هذا المعلومات اللي عندها سطحية الدبث اللي موجود في المعلومات
يعني even i was discussing with him once على, and even i was discussing with him once
الgolf he was talken to يعني he knew about golf كل مضرب كيف الزاوية حقته ومن الكلام ذا, الجولف he was talking to me يعني he knew about the golf كل مضرب كيف زاوية حقته من الكلام ذاه
he knows very well على, he knows very well على
ال اء الdesign, الالدزاين
يشوف the macro كيف يقدر ينزل لتحت, you shoof the macro كيف يقدر ينزل التحت
إذا أحتاج الامر أنه يشوف الmacro, إذا حتاج الأمر انه يشوف المايكرو
اذا الكلام حقه crap يقولوا له انه كلامك crap ماهو بصحيح, إذا الكلام حق كراب يقولوا ان كلام كراب ما هو صحيح
same thing is extricularنفس هذا صار صار الموضوع هذا عندي اكثر, نفس هذا صار الموضوع هذا عندي اكثر
regardless الشخص اللي اتعامل معاه, الشخص اللي تعامم معاه
بعيد قريب عزيز غير ذلك i have to listen للشخص اللي قدامي, i have to listen بالشخص اللي بدعمي
الواحد يتوقع إنها صغيرة بس once you operate all together, الواحد يبقى عنا صغيرة بس once you put it all together
يكون الواحد اكيد الواحد sometimes المفروض يكون عاطفي لكن افضل انه يكون, كل الواحد اكيد الواحد sometimes المفروض يكون عاطفي لكن افضل انه يكون
rational وعقلاني اكثر هذي من الأشياء اللي تعلمناها يعني انا و, راشنال واقلاني اكثر هذا من الاشأال اللي تعلمناها يعني انا و
كيف الواحد يكون rational اكثر, كيف الواحد يكون rational اكثر 
الcapacities اللي موجودة عندك, القاعدة الموجودة عندك
on how you can utilize it كيف تقدر تستخدمها, and how can you utilize it كيف تقدر تستخدمها 
فا هذا من الأشياء اء كيف الواحد يقدر يرتب الpriorities, فهذا من الأشخاص كيف الواحد يقدر يرتب الpriorities
ترتيب الpriorities جدا مهم وش ال الأولويات, ترتيب الpriorities جدا مهم وش الأولويات 
لما صرت اشتغل معه كيف الواحد to see the big picture, لمسا سنتشتغل مع كيف الواحد تسيييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييي
you don t go sometimes يعني مثلا من ال الأشياء اللي تفشل كثير, you don t go sometimes يعني مثلا من الاشياء اللى التفشل كثير
من ناس متعلمين وذوي خبرات كبيرة اللي هي going, من ناس متعلمين وذوي خبرات كبيرة اللي هي gowan
لازم يكون فيه عندك زي عدسة zoom, لازم نكون في عندك زادست الزوم
ثلاثة مليار ثلاثة ترليون دولار by twenty thirty هذي نبغى نثبتها ونأكدها, هذه اللي هو أنثبته نأكدها
اء يعني بداية خلنا نقول foodics كانت, يعني بداية قنا نقول فودكس كانت
اء ميزتها الأساسية أنها عاصرت مراحل قبل ال الرؤية وبعد وبعد الر ما قبل الرؤية وقبل eco system أو أو منظومة, ميزتها الاساسية انها عاصرت مراحل قبل الرؤية وقبل الايكو سيستم او منظومة
و وما بعدها فا فنقدر نشوف ايش الأثر والفرق yes اللي اللي يحدث عليكم فاللي أبغاها منك أو اللي, وما بعدها فنقدر نشوف إيش الأثر والفرق اللي يحدث عليكم فاللي أبغى منك أو اللي
التعرف على مصعب yes وهذي نستعرضها بشكل سريع بعدين نروح لمرحلة ال ok, تعرف على مصعب وهذا استعمالها بشكل سريع فاننا روح لمرحلة الـ
اء ولادة foodics كا software فهمت عليك كيف صارت ايش ال ايش كان وقتها ok يقدم ايش مشاكله, وإلادت فودكس كا صوفتوير كيف صارت إش كان وقتها يقدم إش مشاكلة 
ثمن مرحلة اليوم اللي هي التوسع التوسع اللي ممكن يكون عبر استحواذات yes yes أو توسع جغرافي أو إلى آخره بالضبط, ثم المرحلة اليوم اللي هي التوسع اليوم يمكن يكون عبره استحواذات أو توسع جغرافي أو ياخر
و ولادة الفكرة والتعرف على مصعب اللي هو شريكك ok, ولادة الفكرة وتعرف على مصعب اللي هو شريك
أيام ما كنت individual أنزل إعلان بميتين ريال إنه اصنع تطبيقك, أيام ما كنت individual أنزل إعلان بـ 200 ريال إنه اصنع تطبيقك
