gt,hyp
اكيد فيه بيكون مقابل يعني حنا شركة تجارية صندوق الاستثمارات فا لكنه استثمار ما يعتبر expense, اكيد في مقابل يعني احنا شركة تجارية استثمارات لكنو الاستثمار ما يعتبر expense
حتى وزارة الداخلية فيه أشياء كثيرة ماتبغى تكون فيها anymore فصارت سيف هي اللي replacement او اي واحد accredited, حتى وزارة الداخلية فيه اشياء كثيرة ما تبغى تكون فيها anymore فصارت سيفي اللي أو أي واحد
الأفراد اللي موجودين صارت رواتبهم ممتازة يعني relatively speaking بدال ماهي مثلا, الافراد اللي موجودين صارت راتبهم امتازة يعني relative speaking بدءا ما هي مثلا
x صارت يمكن three four x s or اكثر ولا اقل, اكس صارت مكن ثري فور اكسز أو أكثر ولا أقل
فا everybody is winning, فـ everybody is winning
حتى الملابس اللي موجودة يعني قلنا الuniform, حتى الملابس اللي موجودة يعني قلنا اليونوفوم
يعني لما تجي على doorman في نيويورك تشوف اللبس اللي لابسه, يعني لما تيجي على دورمان في نيويورك تشوف اللفس اللابسه
والقطاعات الأخرى مثلا موضوع روشن فالإسكان amc فالسينما اء exactly مثلا, والقطاعات الأخرى مثلا موضوع روشن في الإسكان amc في السينما exactly مثلا 
اء الmodels اللي كانت موجودة مثلا فالكويت معطى لشركة او شركتين فا باقي دول الخليج مختلفة من دولة الى أخرى, المودلز اللي كانت موجودة مثلا في الكويت معطى للشركة والشركتين في باقي دول الخليج مختلفة من دولة الاخرى
so اء يوم تم اقتراح السينما كنشاط يكون موجود, اليوم تم اقتراح السينما كنشاط يكون موجود
basically الصندوق paved the way يعني هو اللي عبد الطريق قدام, basically الصندوق pave the way يعني هو اللي عبت الطريق قدام
اليوم فيه الظاهر اكثر من ستة شركات فالسينما وبعضها اكبر منكم yeah, اليوم في ظهر اكثر من ستة شركات في السينما وبعض اكبر منكم yeah
منافس بس وش الخط الفاصل بين انك تدخل في قطاعات او ماتدخل قطاعات اخرى وش اللي يحدد مافيه خط فاصل اي قطاع نشوفه underdeveloped, منافس بش وش الخط الفاصل بين انك تدخل في قطاعات او ما تدخل في قطاعات اخرى وش اللي يحدد مافي خط فاصل اي قطاع نشوفه underdeveloped
ولا underserved ندخل فيه, واللي عند رسعبت ادخل فيه
فا it s better for us to على قولتهم hit the ground running بدال ماتنزل وتعيد تأسيس تأسس خذ هذي الشركة وسويها, فإنسان لنا على قراتهم hit the ground running وداما تنزل وتعيد تأسيش خذ هذه الشركة وسويها
وادخل معاهم we did it we did it شركة زي اكوا باور شركة عظيمة قبل لانجيها وصارت اعظم بعد ماجيناها, ويدرت شركة زي آكو باور شركة عظيمة قبل لا نجيها وصارت اعظم بعد ما جيناها
يوم دخلنا فيها زودنا النسبة حقتنا وبعدين دخلناها في السوق الاسهم المحلية والان من افضل الشركات performance فسوق الاسهم المحلية, يوم دخلنا فيها زودنا النسبة حقتنا وبعدين دخلناه في السوق الأسهم الحلي ولا من أفضل شركات performance في السوق الأسهم الحلي
we gave them access ل مشاريع للمشاريع اللي renewable energy الطاقة المتجددة,وه يجبهم أكسز للمشاريع اللي المشاريع البرونيو برياناجي للطاقة المتجددة
فا يعني لما تشوف هذا الاشياء كلها روشن مثلا you mentioned روشن روشن initially اكثر المظورين العقاريين, يعني لما تشوف هذا الاشياء كلها روشن مثلا you mentioned roshn روشن initially أكثر المطورين العقاريين
كانوا يتوقعوا اننا بنأخذ الشغل من عندهم no we did not, كانوا يتفكرون انه بناخد الشغل من عندهم لا نحن ذلك
سوينا البنية التحتية سوينا الmaster plans سوي جبنا everything, سوينا البنية التحتية سوينا الماستر بلان جيبنا everything
and عطيناهم two things,
تعال طور فيها سو اللي تبيه only, كار اطور فيها سوى اللي تبيه only
within الكود حقنا الكود حقنا, وذن الكود حقنا الكود حقنا
so we re working عالعكس يعني, so we re working alex 
just نعبد الطريق او paving way للقطاع الخاص انه يشتغل معانا, جاست نعبد الطريق أو بيفن الوي للقطاع الخاصة أنه يشتغل معنا
كل هذي الشركات وتتأكد من يعني أداءها it s again it s, كل هذه الشركات وتأكد من يعني أداها it s again it s uh 
it s an institution it s not about فرد واحد ولا شخص واحد هو اللي يديرها, it s an institution it s not about fard واحد ولا شخص واحد هو اللي يديره
haven t said that فيه تقرير biweekly,
فا and طبعا قبل لاتجيني هذي فيه عندي الchef of staff, فاند طبعا قبل لا تجيني هذي في عند الشيف الفستاف
اء لل للpmo, ال pmo
يتابعوا مع كل الportfolio companies وش اللي جالس يصير, مع كل الـ portfolio companies ويش اللي جاش تصير
فا it s systematic and يعني it s again going back لل الافراد وال الأنظمة الإجراءات والأنظمة وال هذي فا it s, it s systematic and again going back to the afroad والإطراءات والأنظمة so it s
اء regardless قائدها او مح غير محلي انا جلست بهذي الإدارة قبل لا نأسس فيها يمكن اكثر من سنتين ادور to the right profile, يبقى قائدها محلي اجرست هذا الادارة قبل ان انا اسس فيها اكثر من سنتين ادور to the right profile
pe managers حق يعني اقتصاديين او college professors انه واحد من الجامعة يجي, pe managers حق يعني اقتصاديين أو college professors إنه واحد من الجامعة ييجي
او ناس حقين ملكية خاصة ملكية الخاصة اللي هي private equity, او ناس حقين مركية الخاصة اللي هي ال private equity
و i met so many people tell you the truth انه interviews وذا and it didn t work out اخر شيء, و i met so many people tell you the truth you know interviews with that and it didn t work out اخر شي
لقيت jerry todes jerry todes كان في mckinsey من زمان, لقيت جيري تادز كان في مكنزي من زمان
and he did an يعني انا يوم كنت فالقطاع الخاص كنت انظر كمنافس لي الوحيد جدوى جدوى ok, and he did يعني يوم كنت في القطاع الخاص كنت انظر كمنافس ليه الوحيد جدوى
وهو he is the guy who was behind فهو قريب من السوق المحلي فاهم عارف السوق المحلي بشكل جدا ممتاز, وهو غريب من السوق المحلي فهم القيام أعرف السوق المحلي بشكل جدا متاز
وعنده he ticked most of these boxes, وعنده هي تكت موصفة باكسز
طبعا شفت من كل مكان بالعالم ما هو بس من السعودية and i couldn t find the right person and i think انه he wa he is the right choice, طبعا شفت من كل مكان من العالم ما هو بس من السعودية أنا ك ل ن فانده رائطة النار وأي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي اي
انه ok فيه عندنا استثمارات محلية عندنا استثمارات دولية عندنا استثمارات عقارية عندنا استثمارات فالgiga projects عندنا استثمارات فال, أنا أوكي في عندنا استثمارات محلية عندنا استثمارات دورية عندنا استثمارات عقارية عندنا استثمارات في الجيجابروجيتس عندنا استثمارات في
الsector development عندنا,
وعندنا الkpis هنا وعندنا الkpis هنا i need somebody, وعندنا kpi s هنا وعندنا kpi s هنا i need somebody
to lock على كل الأشياء هذي, to look على كل الأشياء هذه
so اء that s his role, so that s his role
الان كون إدارة and it s growing, الان قون ادارة and it s grown
and we re working on it فا اء on how to improve يعني كيف نطور ال, and we re working on it on how to improve يعni كيف نطور
أداء الإدارة and الحمد لله الان we re doing extremely well يعني مثلا اعطيك احد الأمثلة, اداء الادارة الحمد لله الان ويدون اكسيملي وال يعني مثلا نعطيك احدى الامثلة
المشاريع هذي اللي عندنا العقارية والgiga projects وال ذا, بشريع هذا اللي عندنا الأقارية والجايغا برويتكس وذلك
they need حديد they need اسمنت they need قزاز, دانيد هديد دانيد سمنت دانيد اكساز
they need ceramic they need رخام they need اسلاك, they need ceramic they need rakham they need slack
كل الأشياء هذي فا الان دراسة اللي سووها مثلا ndd عطونا كل الشركات هذي المخرجات حقتها وشهي, كل الأشياء هذه فالآن الدراسة اللي سواء مثلا عند يدي أعطونا كل الشركات هذين مخرجات حقتها والشيء
بالنسبة لنا نجي ننظر للسوق المحلي مين موجود يقدر يوفرها مين ماهو موجود نقدر نجيبه من سوق اء من السوق الدولي we buying them, بالنسبة لنا نجي ننظر للسوق المحلي مين موجود يقدر يوفرها مين ما هم موجود نقدر نجيب من السوق الدولي we buy in them
we do the jv هنا ويصير فيه عندنا local content محتوى محلي فاليوم كم المستهدف بالنسبة لكم وكم الواقع فالمحتوى المحلي, ويدوذي جاي فيه هنا وصير في عندنا local content محتوى محلي فاليوم كامل مستهدف بالدسباركم وكامل واقع في المحتوى المحلي
إضافة للعائد الاستثماري طبعا كل هذا الاستثمارات لازم يكون لها عائد استثماري مجزي وas per our threshold يعني minimum of seven percent, أضافة العاية الاستثماري طبعا كل هذا الاستثمارات لازم يكون لها عاية استثماري مجزي واسبر او الثرشول يعني منومون 7 
than نبغى ننظر كيف نقدر نوصلها الى سبعة بالمية, ذا نبوا ننظر كيف نقدر نوصلها لسبعة بالمية
so بتكون فيه مشاريع ذات عائد استثماري مستهدف مننا, so بتكون في مشاريع ذات عاد استثماري مستهدف مننا
لازم يكون الeconomic multiplier او المعامل الاقتصادي حقها او المضاعف الاقتصادي حقها اكثر من واحد او مئة بالمئة, لازم يكون ال economic multiplier ولا المعامل الاقتصادية حقها او المضاعف الاقتصادية حقها اكثر من واحد او 100 
so i just give an example معظم الاستثمارات الحكومية السابقة طبعا كانت ups and downs, so i just give an example معظم الاستثمارات الحكومية السابقا طبعا كانت ups and downs
جزء من الريال هذا يروح يعني it went as low as thirty three cents فالريال اللي تنفقه الحكومة اللي يبقى فالاقتصاد او ثلاثة وثلاثين هللة وستة وستين هللة, جزء من الريال هذا يروح فالريال تنفق الحكومة اللي يبقى في الاقتصاد أو لأثر خاطر 33 هللة و66 هللة
لازم المعامل الاقتصادي حقه او المضاعف الاقتصادي يكون مثلا اكثر من واحد او واحد فاصلة أربعة sometimes الى اثنين توصل, هذه المعاملة الاقتصادية حقه ومضاعف الاقتصادية يكون مثلا أكثر من واحد أو واحد فاصة اربعة sometimes إلى اثنين توصل
and the other thing اللي هو ال إضافة للeconomic multiplier وش بيجيب بالنسبة للوظايف, and the other thing اللي هو إضافة الإلكناميك ملتبلاير وش بيجيب بالنسبة للوظائف 
مليون وثمان مئة الف وظيفة yeah رقم ضخم, 1 2 million ألف ضيفة yeah ضخم ضخم
هذي شركاتكم والشركات اللي تتعاملون معاها كل الش كل الportfolio companies والeco system اللي انا نسويه, هذه الشركاتكم والشركات اللي تتعاملوا معاه كل بورتيف الوصول والإيكوسستم اللي ننسويه
روشن ماهي لحالها تشتغل تشتغل مع contractors تشتغل مع مطورين مصانع مع مصانع فهذي كلها هذي كلها اربع مية الف, روشن مهي الحالة تشتغل اشتغل مع contractors يشتغل مع مطورين مع مصانع فهذا كله أبرمائة الف
سابقا كانت والجاي الخمس سنوات الجاية مليون مليون وثمان مئة الف وظيفة مليون وثمان مئة i think it s doable يعني, سابقا كانت والجاي الخمسهات الجاي مليون ثمائية ألف وظيفة مليون ثمائية i think it s doable
فالvrp حقنا, في ال vrp حق انا
قلنا نبغى نوصل الى مليار وستة واربعين i m sorry ترليون وستة واربعين مليار دولار,
حنا الان تقريبا we re short we اقل من سبع مية, احنا الان تقريبا we re short we re aqal من 700
so we still need تقريبا ثثث قريب الأربع مئة مليار, so we still need تقريبا 400 مليار
اء dollar, دولار
لهذا الحجم من الاصول ايه على شان نوصل لهذا الحجم من الأصول طبعا again فيه ال اء ال injections اللي تجينا من من الحكومة , لهذا الحجم من الأصول ايه علشان نوصل لهذا الحجم من الأصول طبعا again في الـ injection اللي تجين من الحكومة
فا we have a full plan من هنا الى الفين وثلاثين, فـ we have a full plan من هنا إلى 2030
كيف نقدر نوصل اول شيء للم للترليون بعدين كيف نوصل الى between two to three سمو الأمير مصر على three ايه trillion dollars, كيف نقدر نوصل اول شي الى التريليون بعدان كيف نوصل الى between two to three سموا الأمير مصارع على ثري تريليون داورز
ايش العوائد المالية اللي نطمح لها ايش هو الrisk اللي نقدر نوصل له, ايش العواعد المالية اللي نطمح لها اش هو الرسك اللي نقدر نوصله
امم first of all قبل لا أجاوب على او ما اجاوب همم على السؤال حقك, first of all قبل لا اجاوب على او ما اجاوب على السؤال حقك
فيه عندنا حنا زي ما قلت لك طال عمرك five step approach لاي استثمار ندخل فيه كيف يبتدي, في عندنا حن زي ما قلت لك طالع امرك five step approach لأي استثمار ندخل فيه كيف يبتدي 
من actually it s six if you wanna consider zero لأنه فيه عندنا مرحلة قبل واحد او صفر دراسة وبعدين واحد اثنين ثلاثة, لانو في عندنا مرحلة قبل واحد أو صفر دراسة ايه وبعدين واحد اثنين ثلاثة
اربعة اللي هو التشغيل خمسة تخار تخارج how do you exit اي استثمار, اربعة اللي هو التشغيل خمسة تخارج how do you exit اي استثمار
تدخل فيه وماعندك exit مفروض ماتدخل فيه ماعنده يعني حتى لمن نستثمر في اي دولة, تدخل فيه ما عندك exit مفروض ما تدخل فيه ما عنده يعني حتى لما نستثمر في أي دولة
اول شيء نسأل عنه do you have capital controls, أول شيء نسأل أنه do you have capital controls 
من المفاوضات اللي سويناها we took استثناء استثناء للcapital control, we took استثناء للكابتالكنشول
صحيح so i can not be an investment, صحيح so i cannot be in an investment
وماقدر اطلع منه حتى الever green investment المفروض انك تقدر تطلع منه, وما اقدر اطلع منه حتى الـ evergreen investments المفروض انك تقدر اطلع منه
فنجي الحين للسؤال اللي ماحد جاوبه so هذا هذا التخارج الأول, فنجل الحين للسؤال لي ما أتجاوبة هذا التخارج الأول
فيه بعض الشركات مثلا تخارجنا من سابك بشكل كامل we sold it to أرامكو, في بعض الشركات مثلا خارجها من سابق بالشكل كامل we sold it to aramco
and it was one of the greatest things بالنسبة لأرامكو صارت بالنسبة لسابك, وكانت بالنسفة لأرانكا صارت بالنسفة لسابك
synergies اللي موجودة من من من ال ال, السينيجز اللي موجودة من
استثمار أرامكو في سابك is يعني حتى الفريق اللي كان موجود في أرامكو الفريق اللي كانوا موجودين في سابك, استثمار آرانكو في سابق إز يعني حتى الفريق اللي كان موجود في آرانكو والفريق اللي كان موجودا في سابق
فا what s good for us اليوم could be better for somone else, فwhat s good for us اليوم could be better for someone else
فا at the end of the day التخارج حقنا ماهو معناه انه شيء سلبي, فهذا عندفت دي تخارج حقنا مهم انا شي سلبي
هل سابك كانت بتنمو بالشكل اللي نمت فيه الان لو هي باقية كا share holder pif no, هل سابق كانت تنمو بالشكل اللي نمت فيه الآن لو هي باقي كـ shareholder pif نون
لما جاء الshare holder تغير صار فيه نمو, لما جاي الشيروولدر تغير صار في نموم
فا it doesn t mean it s a negative thing أو معناه إنه استثمار فاشل أو استثمار نبغى نتخلص منه, doesn t mean it s a negative thing أو معنى انه استثمار فاشر أو استثمار نبغى نتخلص منه
it s diffrent استثمار ناضج وخلاص انتهى عندنا ناضج ايه, it s different سثمار ناضج وخلاص انتهى عندنا ناضج
عندنا ناضج but it will be rejuvenated with someone else and that s what happened, عندنا ناضج but it will be rejuvenated with someone else and that s what happened
اء يعني اعادوا الحوي الحيوية فيه من من synergies مختلفة overlapping speech ابو فيصل كنت بسألك على قطاع, يعني عادو الحويه حيوية في من سنجز مختلفة وبفاصلك انت بس الك على قطاع
newcastle اء واستثمارنا في النادي يعني عالعكس ,
الترفيه which was something يعني كان الترفيه الوحيد اللي موجود فالمملكة مطاعم نروح نأكل yeah نروح نأكل, الترفيه which was something يعني كان الترفيه الوحيد اللي موجود في المملكة طعن روح ناكل يا روح ناكل
ومانلعب فيعني its like so وللأسف كان, ومن العبريا وللأسف كان
امم now going back to savvy سافي فال اء فال اي, now going back to savvy savvy fil fil e fil fil e fil fil fil fil fil fil fil fil fil fil
gaming والألعاب الالكترونية ومسابقات الالكترونية, gaming والألعاب الإلكتروني ة ومسادقات الإلكتروني ة
طبعا سافي it s like five different pillars you have the bank you have infasrtuctrue you have the fund, طبعا سابيه it s like five different pillars you have the bank you have infrastructure you have the fund
you have the operations and you have ال اء ماكنت غلطان المسابقات نفسها, you have the operations and you have ما كنت غلطان المسابقات نفسها
فا الverticals هذي الموجودة بعد ماشفنا كل القطاعات اللي موجودة بالنسبة egaming الegaming, فالvertecals هذه الموجودة بعدما شفنا كل القطاعات اللي موجودة بالنسبة للـ الـ الـ
اذا تبغى تشوف الegaming today فالاقتصاد العالمي it s one of the fastest growing, إذا بتشوف في الإي جامل today في الاقتصاد العالمي it s one of the fastest growing
هذا بالارقام بالارقام طبعا one of the fastest growing sectors يعني, هذا بالارقام بالارقام طبعا one of the fastest growing sectors يعني
وتبغى تشوف انت وين تبغى تستثمر you wanna invest in the ip in the software and the hardware, وتاب أتوف انتوان تباتي ساثنر يريد ان تتحرك في الإيام والمستخدم والمكتفى
مثلا الاستثمار فالhardware of video games ولا هذا maybe it s not the best thing right, مثلا الاستثمار في الهاردوير وفي الفيديو جيمز والهذا maybe it s not the best thing right
لأنه فيه منافسات ثانية تجي من الcomputers من الأشياء الثانية, لأنه في منافسات ثانية تجي من الكمبيوترز من الشاعات الثانية
فا أكيد انه جالس it s ticking all the boxes حقت الرؤية عشرين ثلاثين but at the same time, فاكيد انو جالس it s taking all the boxes حق روي 20 30 but at the same time
it will be one of the best investments بالنسبة لنا كعوائد ايه كعوائد بالتأكيد كعوائد استثمارية فأنتوا قراركم استثماري بحت استثما شوف, it will be one of the best investments من مصفلنا كعواد ايه كعواد بالتأكيد كعواد استثمارية فانتو قراركم استثماري بحت استثمار شوف
لابد يصير استثماري لأنه اذا ما صار استثماري it s not gonna be sustainable and if not sustainable it s مشروع فاشل, لا بد يصير استثماري لأنه إذا ما صار استثماري it s not gonna be sustainable and if it s not sustainable it s مشروع فاشر
انه يجيك subsidy من الدولة يجيك دعم حيوقف يوم من الأيام, انو يجيك سوبسيدي من الدولة يجيك دعم هيوقف يوم اليوم
اذا غلبت الروم خلنا نشوف وش الدعم اللي ممكن يجي لكن ما نبتدي تفكيرنا لا ابغى دعم الفلاني والفلاني no it doesn t work that way, إذا غلبة الروم خلنا نشوف هو ش الدعم اللي ممكن يجي لكن ما نبتدي تفكيرنا لا أبغى دعم الفلاني وفلاني no it doesn t work that way
كيف نقدر نسويها efficiently if we cannot let s see وش الدعم اللي ممكن يجي, كيف نقدر نسويها efficiently if we cannot let s see ايش الدعم اللي ممكن يجي مبدئيا 
والدعم is it مثلا دعم نقدي, والدعم فايزة مثلا دعم نقدي
فا وnewcastle, ونيوكاسل
newcastle اسف أبو فيصل هنا الناس تتكلم على اول شيء, انا اسفو ابو فيصل هنا الناس تتكلم على اول شيش
الله يقويكم so بس بشكل عام وش يعني كيف تفسر هذي so كرة القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاث طعشر قطاع اللي, الله يقولكم بس بشكل عام يعني كيف تفسر هذا الشيء كروة القدم يعني زي ما قلتلك الرياضة هي جزء من الثلاثاشه القطاع اللي
why the epl ليش الدوري الإنجليزي لأنه هو اعظم دوري موجود الآن فالعالم, ليش دوري الانجليسي لانه هو اعظم دوري موجود الان في العالم
ثلاثة فرق يصير لها relegation وثلاثة فرق يصير لها promotion ناس ثلاث فرق تنزل وثلاث فرق تصعد من الدوري اللي تحته, ثلاث فرق يصير لها relegation وثلاث فرق يصل لها promotion ناس ثلاث فرق تنزل وثلاث فرق تسعد من الدور اللي تحت
منافسة عالية منافسة جدا عالية هذا معناته مشاهدات أعلى بالضبط so, منافسة عالية منافس جدا عالية فهذا معاتم مشاهدات اعلى وما بيحدان so
لما ناظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first, لما نظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first
offer يجينا على فريق شفنا في إيطاليا وشفنا في فرنسا, اوفر يجينا على فريق شفنا في طاليا وشفنا في فرنسا
only ثلاثين فالمية ومالنا أي علاقة فالإدارة, وما انه اي علاقة في الإدارة
وحنا اشترينا newcastle,
كان معروض علينا مية بالمية لكن اء اللي جابوا لنا الفرصة amanda sevry هي وزوجها, كان معروضة لان مية بالمية لكن اللي جابونا الفرصة عما عندها سعفلي هي وزوجها
قالوا we would we like it so much we would like to be with you قلت ممتاز, جار we like it so much we would like to be with you بتمتاز
بعدين جو الrobin family اللي هم من اكبر المطورين العقاريين قالوا we would like to come with you هم من اكبر المطورين فnewcastle قلت ممتاز, بعدين جاءوا الروبن فاملي اللي هما من أكبر مطورين عقاريين قالوا we would like to come with you وهم من أكبر مطورين في نيو كاسل قلتم تاز
خلهم يجون فا they have now skin in the game يعني skin in the game صاروا جزء من النجاح ومن الفشل exactly, خلهم يجون فthey have now skin in the game صاروا جزء من النجاح ومن الفشيل اسمه
شرينا الفريق كامل بثلاث مية وخمسين versus ثلاث مية ثلاثين بالمية بسبع مية اء اء مليون, اجترينا للفريق كامل 350 versus 300 30 ب700 مليون
versus تشيلسي توه منباع,
is to go from ثلاث مية وخمسين الى على الاقل ثلاثة three point five that s ten times the money, 3 5 that s 10 times the money
versus لو اشتريته اليوم كم بيطلع اربعة مليار خمسة مليار, versus chills لو اشتريت اليوم كم بيطلع اربع مليار خمسة مليار
ما مايجيب لك اقل من مئة فالاختيار استثماري بحت استثماري بحت so that s why one number two newcastle, ما يدي جيب لك أقل من المئات في الاختيار استثمار بحت استثمار بحت so that s one number two newcastle
يعني معظم المدن فيها أكثر من نادي newcastle كل newcastle وراك, يعني موظم المدن فيها اكثر من هذه نيو كاسل كل نيو كاسل وراك 950 الف تقريبا واكثر من مليون في المنطقة
تسع مئة وخمسين الف تقريبا واكثر من مليون في المنطقة موجودين كلهم fans, موجودين كلهم fans
we have now تقريبا between fifty two thousand seats فالملعب, we have now between 52 000 seats في الملحب
كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة الpotinitial اللي موجود عندنا الان مثلا chef of the chefs strategies, كلها sold art يعني لما تنظر له من كل النواحي اللي موجودة البوتانشل اللي موجود عندنا الام مثلا chief of chief strategist
مع الinternational, مع الانترناشنل
investments their lookingعلى الأشياء العقارية والinfastructrue اللي بنسويها إن شاء الله, نشتغل في صندوق الإستمرات العامة investments they re looking على الأشياء العقارية والإنفرستركتور اللي بنسويها إن شاء الله
في المنطقة فالpotential , في المنطقة فالpotential
goin forward للاستثمار الرياضي حقنا, going forward للإستثمار الرياضي حقيا
بتكون صعبة الا اذا اخذنا some incubators يعني اندية اصغر علشان to incubate into this, بتكون صعبة إلا إذا أخذنا some incubators يعني عندي أصغر علشان to incubate into this
مالها حس هل هي متعثرة هل فيها مشاكل وش قصة المحفظة العقارية روشن is doing extremely well overlapping speech روشن تبع الgiga project ماهي تبع المحفظة العقارية, ما لاحس هاله متعثرة هال فيها مشاكل وش كصة الحقارية رواشن يزدون بأكستيم لواب رواشن تابع الجايجا بروژيكت مهم تابع المحضر عقارية
انا أتكلم مثلا على تطوير وسط المدن نتكلم عن رؤى الحرم المكي نتكلم روشن ترا بدت هناك وانتهت هناك وكبرت راحت هناك كانت لأنه الأول الmandate حقها كان اقل بعدين كبر الmandate, أنا مثلا على تطوير وسط المدن تكلم عن رؤى الحرم المكة راش انترا بدأت هناك وانتهت هناك كبارت راحا ذناك لأن الأول mandate حقها كان أقل بعدين كبر mandate
فانتقلت فانتقلت الى الgiga projects بالنسبة للمحفظة العقارية, فانتقلت الى geega project بالنسبة لل محفظة العقارية و
فيه عندنا مشاريع كثيرة فالpipeline, في عند المشاريع كثيرة في البايب لايين
وقت طويل فالplanning خاصة if you want to have the right, وقت طويل في البلانيج خاصة إذا كنت أرى أن يكونوا على المقابل
models والright plans وكيف تقدر, مادلز والتفكيرات وكيف تقدر
تخلي الplans, تخلي الـ
فإذا تبغى تطورها هناك كيف تقدر تطورها ايش هو الproposition تخلي المدن والقرى اللي حولها يجون لها, فإذا تبعوا تطورها هناك كيف تقدروا تطورها إيش هو الـ proposition تخلي المدن والقرى اللي حوله يجولها
 same thing مثلا في نجران, same thing مثلا في نجران
انعرض كذا موقع ومواقع هذي مثلا وزارة البيئة كانوا يبونها وزارة وزارة أخرى كانوا يبونها فا it takes time, انا عرض كذا موقع ومواقع هذا مثلا وزارة البيئة كانو يبونها وزارة اخرى كانو يبونها فالتاكس ساين
علشان تأخذ الlogistics هذي and it takes time to find right design, علشان تاخذ اللوجيستيكس هذي and it takes time to find the right design
and the right proposition بالنسبة لل انها تخليها,
how can we modernize الطراز السلماني, how can we modernize الاضراج السلماني 
design غيرنا كثير من ال ال designers اللي ممكن يجون ولهم خبرة مناسبة, غيرنا كثير من الـ designers اللي ممكن يجون ولهم خبرة مناسبة
وthe same thing is applicable مثلا لي اللي بنسويه في الخرج اللي بنسويه في القطيف اللي بنسويه في مكة, the same thing is applicable مثلا اللي بنسوي في الخرج اللي بنسوي في القطيف اللي بنسوي في مكة
يعني ok maybe it looks good بس, يعني okay maybe it looks good بس
فا yeah هذي الأشياء تأخذ وقت بعدين, فيا هذا الأشياء تاخد وقت بعدين
يوم تشتغل مع الdesigners مع المهندسين it takes time يعني هذا الأشياء يعني i will give you an example اللي هو كافد, يوم تشاغل مع الدزاينرز مع المهندسيين it takes time يعني هذا الأشياء أنا أول جديدك إليه اللي هو الكاف
it was supposed to be delivered في الفين واثنعش الى الان it s not fully operational, it was supposed to be delivered في 2012 إلى الان it s not fully operational
طريقة الplanning كانت, طريقة البلانينج كانت
يعني تشوف العماير اللي موجودة ok the on الشيء الواصل الوحيد بينها اللي هي الجسور الجسور اللي موجودة بس ما, يعني تشوف العمار الموجودة اوكي الشيء الوصول الوحيد بينها اللي هي الجسور اللي موجودة بس ما
يعني لما تجي على الefficiency اللي موجودة في بعض العماير, يعني لما تيج على الإفشنسي اللي موجودة في بعض العماير
تلاقيها اقل من خمسين بالمية الefficiency اللي هي, تلاقيها أقل من 50 الـ efficiency اللي هي الاشياء
الaverage فالعالم مابين خمسة وسبعين الى خمسة وثمانين بالمية, الاورج في العالم ما بين 75 و 85 
في أقل من خمسين أقل من خمسين yeah,
as long as أنه التنفيذ عندنا بيكون, as long as التنفيذ عندنا بكون
طبعا فيه عندك الخطوط السعودية وفيه flynas وفيه كذا شركة خاصة للخطوط, طبعا في عندك الخطوط السعودية وفي flynash وكذا شركة خاصة للخطوط
الخطوط السعودية بالشركات الخطوط العالمية المتقدمة مثل الان كان singapore air, بالشركات الخطوط العالمية المتقدمة مثلا كامت سنكبور اير
وبعدين جات طبعا الemirates الإماراتية,
نقطة الخلاف الأساسية اللي هي one hub, النقطة الخلاف الأساسية اللي هي one hub
ولا multiple hubs,
الخطوط السعودية المفروض عندها three hubs,
إذا تبغى تنجح لازم يكون عندك one hub, إذا توقيت إنجاح لازم يكون عندك one hop
وبعدها يعني direct flight مثلا من الرياض نفرض ان الخطوط بتكون الhub حقها الرياض, وبعدها يعني direct flight مثلا من الرياض نفرض ان الخطوط بتكون الحق حق الرياض
بس ما تقدر تجي مثلا من عرعر إلى نيويورك direct, سما تقدر تيجي مثلا من عرعر إلى نيويورك دارك
أو من عرعر إلى عمان direct يمكن بس, أو من عراره العمال داريكت يمكن بس
أفضل أنه يكون عندك one hub, افضل انه يكون عندك one hub
so الخطوط اللي بتكون موجودة it s one hub, سأل الخطوط اللي بتكون موجودة it s one hub
الfleet اللي بيكون موجود, الفليت اللي بيكون موجود
فا علشان تقدر يكون فيه عندك efficiency للطيارين قطع الغيار exactly الصيانة نفس الشيء الcatering everything else, فعلشان تقدر يكون في عندك efficiency للطيارين قطعة الغيار بلغت exactly الصيانة نفس الشاي الكيتيرنج everything else
going back للmethodology اللي احنا عادة نتبعها فالصندوق, going back to methodology اللي احنا عادة نتبعها في الصندوق
