gt,hyp
فا we have a full plan من هنا الى الفين وثلاثين,
كيف نقدر نوصل اول شيء للم للترليون بعدين كيف نوصل الى between two to three سمو الأمير مصر على three ايه trillion dollars,
ايش العوائد المالية اللي نطمح لها ايش هو الrisk اللي نقدر نوصل له, ايش العوائد المالية اللي نطمح لها ايش هو ال risk اللي نقدر نوصل له
امم first of all قبل لا أجاوب على او ما اجاوب همم على السؤال حقك, امم
فيه عندنا حنا زي ما قلت لك طال عمرك five step approach لاي استثمار ندخل فيه كيف يبتدي, اشتركوا في القناة
من actually it s six if you wanna consider zero لأنه فيه عندنا مرحلة قبل واحد او صفر دراسة وبعدين واحد اثنين ثلاثة, من actually its six if you want to consider zero لأنه فيه عندنا مرحلة قبل واحد او صفر دراسة ولله اي وبدين واحد اثنين ثلاثة
اربعة اللي هو التشغيل خمسة تخار تخارج how do you exit اي استثمار,
تدخل فيه وماعندك exit مفروض ماتدخل فيه ماعنده يعني حتى لمن نستثمر في اي دولة,
اول شيء نسأل عنه do you have capital controls, أول شيء نسأل عنه do you have capital controls
من المفاوضات اللي سويناها we took استثناء استثناء للcapital control,
صحيح so i can not be an investment, صحيح صحيح صحيح صحيح صحيح
وماقدر اطلع منه حتى الever green investment المفروض انك تقدر تطلع منه,
فنجي الحين للسؤال اللي ماحد جاوبه so هذا هذا التخارج الأول, فنجي الحين للسؤال لي محاج جاوبه so هذا التخارج الأول
فيه بعض الشركات مثلا تخارجنا من سابك بشكل كامل we sold it to أرامكو, نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نح
and it was one of the greatest things بالنسبة لأرامكو صارت بالنسبة لسابك, ترجمة نانسي قد رقم
synergies اللي موجودة من من من ال ال, المترجم للقناة
استثمار أرامكو في سابك is يعني حتى الفريق اللي كان موجود في أرامكو الفريق اللي كانوا موجودين في سابك,
فا what s good for us اليوم could be better for somone else,
فا at the end of the day التخارج حقنا ماهو معناه انه شيء سلبي,
هل سابك كانت بتنمو بالشكل اللي نمت فيه الان لو هي باقية كا share holder pif no, هل سابك كانت تنمو بالشكل اللي نمت فيه الان لو هي باقي كاشار هوولدر pif no
لما جاء الshare holder تغير صار فيه نمو,
فا it doesn t mean it s a negative thing أو معناه إنه استثمار فاشل أو استثمار نبغى نتخلص منه, فلا يعني أنها تشكل مفرورات أو استثمار فاشل أو استثمار نبغى نتخلص منه
it s diffrent استثمار ناضج وخلاص انتهى عندنا ناضج ايه, اتمنى ناضج
عندنا ناضج but it will be rejuvenated with someone else and that s what happened, عندنا ناضج but it will be rejuvenated with someone else and that s what happened
اء يعني اعادوا الحوي الحيوية فيه من من synergies مختلفة overlapping speech ابو فيصل كنت بسألك على قطاع,
newcastle اء واستثمارنا في النادي يعني عالعكس , نيو كاسل واستثمارنا في النادي يعني الالكس
الترفيه which was something يعني كان الترفيه الوحيد اللي موجود فالمملكة مطاعم نروح نأكل yeah نروح نأكل, الترفيه which was something يعني كان الترفيه الوحيد اللي موجود في المملكة طعا روح نأكل يا روح نأكل
ومانلعب فيعني its like so وللأسف كان, ومن الابرياء
امم now going back to savvy سافي فال اء فال اي, now going back to savvy savvy في ال اياء
gaming والألعاب الالكترونية ومسابقات الالكترونية, gaming والألعاب الالكترونية ومسابقات الالكترونية
طبعا سافي it s like five different pillars you have the bank you have infasrtuctrue you have the fund, طبعا سافي it s like five different pillars you have the bank you have infrastructure you have the fund
you have the operations and you have ال اء ماكنت غلطان المسابقات نفسها, ماذا عنه فكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الفكرة هذي مع الف
فا الverticals هذي الموجودة بعد ماشفنا كل القطاعات اللي موجودة بالنسبة egaming الegaming, اشتركوا في القناة
اذا تبغى تشوف الegaming today فالاقتصاد العالمي it s one of the fastest growing, إذا تبغى تشوف في الإيجام today فالاقتصاد العالمي it s one of the fastest growing
هذا بالارقام بالارقام طبعا one of the fastest growing sectors يعني, هذا بالارقام بالارقام طبعا one of the fastest growing sectors يعني
وتبغى تشوف انت وين تبغى تستثمر you wanna invest in the ip in the software and the hardware, وتبغى تشوف انت وين تبغى تستمر you want to invest in the ip in the software in the hardware
مثلا الاستثمار فالhardware of video games ولا هذا maybe it s not the best thing right, مثل الاستثمار فالhardware of video games ولا هذا maybe it s not the best thing right
لأنه فيه منافسات ثانية تجي من الcomputers من الأشياء الثانية,
فا أكيد انه جالس it s ticking all the boxes حقت الرؤية عشرين ثلاثين but at the same time, فأكيد انه جالس it s ticking all the boxes حق رؤية عشرين ثلاثين but at the same time
it will be one of the best investments بالنسبة لنا كعوائد ايه كعوائد بالتأكيد كعوائد استثمارية فأنتوا قراركم استثماري بحت استثما شوف, سوفبعيد قريب عزيز غير ذلك
لابد يصير استثماري لأنه اذا ما صار استثماري it s not gonna be sustainable and if not sustainable it s مشروع فاشل, لا بد يصير استثماري لأنه إذا ما صار استثماري it s not going to be sustainable and if it s not sustainable it s مشروع فاشل
انه يجيك subsidy من الدولة يجيك دعم حيوقف يوم من الأيام,
اذا غلبت الروم خلنا نشوف وش الدعم اللي ممكن يجي لكن ما نبتدي تفكيرنا لا ابغى دعم الفلاني والفلاني no it doesn t work that way, اوه
كيف نقدر نسويها efficiently if we cannot let s see وش الدعم اللي ممكن يجي,
والدعم is it مثلا دعم نقدي, والدعم فايزت مثلا دعم نقدي
فا وnewcastle, ووهو كاسل
newcastle اسف أبو فيصل هنا الناس تتكلم على اول شيء, اشتركوا في القناة
الله يقويكم so بس بشكل عام وش يعني كيف تفسر هذي so كرة القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاث طعشر قطاع اللي, الله يقويكم so بس بشكل عام يعني كيف تفسر هذا الشيء so كرة القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاث عشر قطاع اللي آآ
why the epl ليش الدوري الإنجليزي لأنه هو اعظم دوري موجود الآن فالعالم, why the epl ليش الدوري الإنجليزي لأنه هو اعظم دوري موجود الآن فالعالم
ثلاثة فرق يصير لها relegation وثلاثة فرق يصير لها promotion ناس ثلاث فرق تنزل وثلاث فرق تصعد من الدوري اللي تحته,
منافسة عالية منافسة جدا عالية هذا معناته مشاهدات أعلى بالضبط so,
لما ناظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first, لما ناظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first
offer يجينا على فريق شفنا في إيطاليا وشفنا في فرنسا,
only ثلاثين فالمية ومالنا أي علاقة فالإدارة, لثلاثين بالمئة وما أنه أي علاقة فالإدارة
وحنا اشترينا newcastle,
كان معروض علينا مية بالمية لكن اء اللي جابوا لنا الفرصة amanda sevry هي وزوجها, اوه
قالوا we would we like it so much we would like to be with you قلت ممتاز, قالوا we would look we d like it so much we would like to be with you قلت ممتازوفيها
بعدين جو الrobin family اللي هم من اكبر المطورين العقاريين قالوا we would like to come with you هم من اكبر المطورين فnewcastle قلت ممتاز,
خلهم يجون فا they have now skin in the game يعني skin in the game صاروا جزء من النجاح ومن الفشل exactly, خلهم يجون فا they have now skin in the game صاروا جزء من النجاح ومن الفشل exactly
شرينا الفريق كامل بثلاث مية وخمسين versus ثلاث مية ثلاثين بالمية بسبع مية اء اء مليون,
versus تشيلسي توه منباع, اشتركوا في القناة
is to go from ثلاث مية وخمسين الى على الاقل ثلاثة three point five that s ten times the money,
versus لو اشتريته اليوم كم بيطلع اربعة مليار خمسة مليار, versus chelsea لو اشتريته اليوم كم بيطلع اربع مليار خمسة مليار
ما مايجيب لك اقل من مئة فالاختيار استثماري بحت استثماري بحت so that s why one number two newcastle, مايجيب لك اقل من مئات فالاختيار استثماري بحت so that s one number two newcastle
يعني معظم المدن فيها أكثر من نادي newcastle كل newcastle وراك, يعني معظم المدن فيها أكثر من نادي newcastle كل newcastle وراك 950 الف تقريبا وأكثر مليون في المنطقة
تسع مئة وخمسين الف تقريبا واكثر من مليون في المنطقة موجودين كلهم fans,
we have now تقريبا between fifty two thousand seats فالملعب,
كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة الpotinitial اللي موجود عندنا الان مثلا chef of the chefs strategies, كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة الpotential اللي موجود عندنا الام مثلا chief of the chief strategist
مع الinternational, والإنترناشنال
investments their lookingعلى الأشياء العقارية والinfastructrue اللي بنسويها إن شاء الله, investments they re looking على الأشياء العقارية والinfrastructure اللي بنسويها إن شاء الله
في المنطقة فالpotential , في المنطقة فالpotential قرر
goin forward للاستثمار الرياضي حقنا, going forward للاستثمار الرياضي حقنا
بتكون صعبة الا اذا اخذنا some incubators يعني اندية اصغر علشان to incubate into this, بتكون صعبة الا اذا اخذنا some incubators يعني اندية اصغر علشان to incubate into this
مالها حس هل هي متعثرة هل فيها مشاكل وش قصة المحفظة العقارية روشن is doing extremely well overlapping speech روشن تبع الgiga project ماهي تبع المحفظة العقارية, you
انا أتكلم مثلا على تطوير وسط المدن نتكلم عن رؤى الحرم المكي نتكلم روشن ترا بدت هناك وانتهت هناك وكبرت راحت هناك كانت لأنه الأول الmandate حقها كان اقل بعدين كبر الmandate,
فانتقلت فانتقلت الى الgiga projects بالنسبة للمحفظة العقارية, فانتقلت الى الgega projects بالنسبة لمحفظة العقارية
فيه عندنا مشاريع كثيرة فالpipeline,
وقت طويل فالplanning خاصة if you want to have the right, وقت طويل في البلانيخ خاصة if you want to have the right
models والright plans وكيف تقدر, مدلس والright plans وكيف تقدر
تخلي الplans,
فإذا تبغى تطورها هناك كيف تقدر تطورها ايش هو الproposition تخلي المدن والقرى اللي حولها يجون لها, فإذا تبغى تطورها هناك كيف تقدر تطورها ايش هو الproposition تخلي المدن والقرى اللي حولها يجوه
 same thing مثلا في نجران, نفسي نظام في نجران
انعرض كذا موقع ومواقع هذي مثلا وزارة البيئة كانوا يبونها وزارة وزارة أخرى كانوا يبونها فا it takes time, نعرض كذا موقع ومواقع هذي مثلا وزارة البيئة كانوا يبونها وزارة وزارة أخرى كانوا يبونها it takes time
علشان تأخذ الlogistics هذي and it takes time to find right design, ترحل الوقات لتجد المصورة
and the right proposition بالنسبة لل انها تخليها, and the right proposition بالنسبة للنات تخليها
how can we modernize الطراز السلماني, how can we modernize الطراز السلماني
design غيرنا كثير من ال ال designers اللي ممكن يجون ولهم خبرة مناسبة, ومشاركة
وthe same thing is applicable مثلا لي اللي بنسويه في الخرج اللي بنسويه في القطيف اللي بنسويه في مكة, و the same thing is applicable مثلا اللي بنسويه في الخرج اللي بنسويه في القطيف اللي بنسويه في مكة
يعني ok maybe it looks good بس, ايضا امید مراتبا بس
فا yeah هذي الأشياء تأخذ وقت بعدين, فيا هذا الأشياء تأخذ وقت بعدين
يوم تشتغل مع الdesigners مع المهندسين it takes time يعني هذا الأشياء يعني i will give you an example اللي هو كافد,
it was supposed to be delivered في الفين واثنعش الى الان it s not fully operational, it was supposed to be delivered في الفين واثنعش الى الان it s not fully operational
طريقة الplanning كانت, طريقة الplanning كانت
يعني تشوف العماير اللي موجودة ok the on الشيء الواصل الوحيد بينها اللي هي الجسور الجسور اللي موجودة بس ما,
يعني لما تجي على الefficiency اللي موجودة في بعض العماير, يعني لما تجي على ال efficiency اللي موجودة في بعض العماير
تلاقيها اقل من خمسين بالمية الefficiency اللي هي, تلاقيها قبل من خمسين بالمية الـ efficiency اللي هي الاشياء
الaverage فالعالم مابين خمسة وسبعين الى خمسة وثمانين بالمية, الـ average في العالم ما بين خمسة وثمانين بالمية
في أقل من خمسين أقل من خمسين yeah, أقل من خمسين أقل من خمسين yeah
as long as أنه التنفيذ عندنا بيكون,
طبعا فيه عندك الخطوط السعودية وفيه flynas وفيه كذا شركة خاصة للخطوط, طبعا فيه عندك الخطوط السعودية وفيه flynas وفيه كذا شركة خاصة للخطوط
الخطوط السعودية بالشركات الخطوط العالمية المتقدمة مثل الان كان singapore air, انا احضروا بمثال ان كانت سنكابور اير و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ايهر و ا
وبعدين جات طبعا الemirates الإماراتية, اشتركوا في القناة
نقطة الخلاف الأساسية اللي هي one hub,
ولا multiple hubs, ولا multiple hubs
الخطوط السعودية المفروض عندها three hubs, مرتد سعودية مفروض عندها three hubs
إذا تبغى تنجح لازم يكون عندك one hub,
وبعدها يعني direct flight مثلا من الرياض نفرض ان الخطوط بتكون الhub حقها الرياض,
بس ما تقدر تجي مثلا من عرعر إلى نيويورك direct, بس ما تقدر تجي مثلا من عرعر إلى نيويورك direct
أو من عرعر إلى عمان direct يمكن بس, أو من عرع إلى عمان direct يمكن بس
أفضل أنه يكون عندك one hub, أفضل أنه يكون عندك one hub
so الخطوط اللي بتكون موجودة it s one hub, سالخطوط اللي بتكون موجودة it s one hub
الfleet اللي بيكون موجود, الفليت اللي بيكون موجود
فا علشان تقدر يكون فيه عندك efficiency للطيارين قطع الغيار exactly الصيانة نفس الشيء الcatering everything else,
going back للmethodology اللي احنا عادة نتبعها فالصندوق,
وهذا اللي جالسين نسويه وفيه ناس تقول طيب ليش ما صلحتوا الخطوط السعودية ليش ما استثمرتوا فيها وانطلقتوا من هناك الخطوط السعودية جالسة it s serving what aيعني الأشياء اللي موجودة, اشتركوا في القناة
لكن again the business model حق الخطوط السعودية, لكن again the business model حق الخطوط السعودية
اللي هي الmulti multi hub, اللي هي الملتي hub
الخطوط الأمريكية معظمها متعثرة because عندهم multi hub, خطوط الأمريكية معظمها متعثروا because عندهم multi hub
فا هي الخطوط الجديدة حتكون من الرياض single hub, فالخطوط الجديدة ستكون من الرياض single hub
فئة business ولا فئات يعني it depends on the demand طبعا you can t have طيارة كلها business يعني سوتها الظاهر, فئة business ولا فئات يعني it depends on the demand طبعا يقناعتها في طيارة كلها business يعني سوتها الظاهر
فا i i don t think it s the right propositionمتى متوقع انطلاقها, متى متوقع انطلاقهافا
yeah والمطار ال خلاص ال , يعني الخلاص
الceo جاينا ان شاء الله خلال شهر او, سي او جاينا ان شاء الله خلال شهر
and they don t have to be سعوديين فقط,
softbank يمكن هو من أكثر الاستثمارات المثيرة,
واللي ذكر في لقاء مع david, واللي ذكر في لقاء مع david
كنت تقول انك rubenstein ايه كنت تقول انك مبسوط لأنه حققوا لك تسعة مليار,
دولار عوائد في ذيك اللحظة yeah, دولار عوائد في ذيك اللحظة yeah
بعد الخساير اللي قاعد يمنى بها الصندوق yeah ال يعني لما, بعد الخسائر اللي قاعد يمنى به الصفل
 softbank vision fund let me just take maybe few steps back ياليت بس اعطيك some context, we have a softbank vision fund let me just take maybe a few steps back because i take some context
كيف دخلنا فا softbank, كيف دخلنا فا softbank
so اتذكر يعني من الsessions اللي كنت اجلس فيها مع سمو ولي العهد, اتذكر يعني من ال sessions اللي كنت اجلس فيها مع سمولي العهد
نتكلم عن الaspirations اللي موجودة وش نبغى نسوي فالصندوق,
فا كان he was always referring ل يرجع يقول, وكاني تردع يقول
نبي نكون فالartificial intelligence الذكاء الاصطناعي نبي نكون فالrobotics,
نبغى نكون فالlife science, نابران كون فالlife science
نبغى نكون فالinternet of things ,
حنا again يعني يمكن انت تكلمت قبل كذا على الاقتصاد القديم والاقتصاد الجديد,
 it happened أنه قابلت تقابلت انا مع sama masa son, محن ا
أغنى رجل فالعالم back in nineteen ninety nine بضع ساعات, أغنى رجل فالعالم back in nineteen ninety nine بضع ساعات
خسر تقريبا ninety seven percent of ثروته ورجعها في استثماره علي بابا, خسر تقريبا ninety seven percent of ثروة ورجعها في استثماره علي بابا
so masa تكلم عن الرؤية حقته وقال i m gonna put, او قل i m gonna putt
ثمانية وعشرين مليار بيحطها دولار في fund,
اللي هي internet of things robotics, اللحية internet of things robotics
artificial intelligence مفصلة عليكم and life science , artificial intelligence مفصل عليك and life science
قلت له ok وبدأ يتكلم هنا وهنا, بدا يتكلم هنا وهنا
فا تكلمت مع الأمير قلت له i have this guy who i met before و i met him في في طوكيو,
اذا مافيه عندك مانع تشوفه قال ok ممتاز, اذا ما فيه عندك مانع تشوفه قال ok ممتاز
so جاء شافه, اشتركوا في القناة
الأمير يعني مرة قال ok, لم يتفل يعني مرة قال ok
is forty five billion what you want احنا نستثمرها, is forty five billion what you want احنا نستثمره
ليه قال الأمير هذا الشيء على الرؤية that s one, لقى الأمير هذا الشيء على الرؤية that s one
number two كنا جالسين نتكلم نبغى نستثمر, مرحل
كيف نقدر نوصلها ثلاثين بالمية by the way الحين نزلناها الى range unclear between twenty to twenty five, كيف نقدر نوصلها ثلاثين بالمية by the way الحين نزلناها الى range between twenty to twenty five
no singal asset manager موجود اليوم,
فهذا من الأسباب الأساسية اللي اللي دخلنا فيها مع softbank vision fund,
الproposal اللي كان موجود وبالتأكيد مع انخفاض الأسواق العالمية الآن, اشتركوا في القناة
الperformance حقهم أقل و أتذكر أنك قد طلعت أظن financial times كانت تقول بأنه, performance حقا ما قال وأتذكر أنك قد طلعت أظن financial times كانت تقول بأنه
استثمار السعودية فال vision fund, اشتركوا في القناة
ايه وفيه so we invest in two things, او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في او في
فالpreferred وفالequity,
 الpreferred فيه عندنا سبعة بالمية, الpreferred فيه عندنا 7 
بس we don t take the upside يعني هذا بس المضمون, بس we don t take the upside يعني هذا بس المضمون
والباقي يكون فالequity الequity فال تعرف كم التقسيمة تقريبا وش اكثر ماكنت غلطان هي خمسة وعشرين خمسة وسبعين, والباقي يكون في الايكوتي في الـ تعرف كما التقسيمة تقريبا وش اكثر الماكنت غلطان هي خمسة وعشرين خمسة وسبعين
 او ثلاثة وثلاثين ستة وستين im really not sure بس وش الاكثر, or ثلاثة وثلاثين ستة وستين im really not sure
الأكثر اللي هو المضمون الpreferred yeah اه ok فأنتوا صار لكم خمس سنوات تأخذون هذا ال النسبة الثابتة yeah, الأكثر اللي هو المضمون الpreferred yeah اه اوكي فأنتوا صار لكم خمس سنوات تأخذون هذا النسبة الثابتة yeah
ok و في القادم من الأيام شفنا أنه ما تكررت التجربة وصرتوا انتوا تروحون تستثمرون بشكل مباشر, اوكي وفي القادم من الأيام شفنا أنه ما تكررت التجربة وصلتوا انتوا تستثمرون بشكل مباشر
ل نظرا لأنه ما كانت مجدية ماهي مرضية no no شوف,
يوم when we started كان عدد الموجودين في صندوق الاستثمارات العامة يمكن مية مية وخمسين شخص today were like, يوم when we started كان عدد الموجودين في صندوق الاستمرات العام كان مية مية وخمسين شخص today were like
إضافة لذلك our direct investment اليوم افضل بكثير performance حقها,
اليوم عندنا office in new york office في london, او فس في لندن
office في hong kong so this will give us access, فى هنكو so this would give us access
لل deal flow, لل deal flow
will give us access لل الناس بيكون موظفين طبعا من الصندوق إضافة لموظفين,
and to be active فال investments هذي ,
متى نقدر نشتري سياراتنا فالرياض lucid, لوسيد
موجودة بس ما تنباع لسا الا جبنا كم so المشكلة الأساسية في,
فيها وطبعا it s a listed company ماقدر اعطي تفاصيل عنها اكثر لكن على حسب, اشتركوا في القناة
 المعلومات العامة متأخرين كثير فالإنتاج متأخرين على شان الsupply chain, المعلومات العامة متأخرين كثير فالإنتاج متأخرين علشان السupply chain
there still يعني جالسين يتعاملون مثلا lucid كلها قزاز صح,
يعني من ذا الone shield من قدام ومن وراء والسقف, يعني الone shield من قدام ومن وراء والسكف
so الناس اللي يقدروا يسووا هذي الخدمات قليلين,
and فيه الquality assurance مشاكل فيها يعني لازم تكون كل شيء hunderd percent عشان لا يصير لها recall ولا ذا,
غيرت كثير من الprocesses والأنظمة حقتهم,
فهذي كل الأشياء لما تجتمع مع بعض تخفف الإنتاج and what im hopping for,
what am hopping for أنه to achieve at least numbers اللي أعلنوا عنها, what i m hoping for now is to achieve at least the numbers اللي أعلنوا عنها
all the incentives اللي جت من جهات عديدة من الحكومة, ومعنى
صندوق الصناعي وهذي تعتبر سيارة الطبقة العالية هل ممكن نشوف برضو سيارة كهربائية تناسب الشريحة المتوسطة ايه ايه yeah actually, ايه
فال lucid air اللي هو اللي موجود حاليا, ترجمة نانسي قنقر
لكن eventually we wanna do suvs لأنه نبغى السيارات اكثر, ترجمة نانسي قبل
بس عشان وقت وقتك ماودي أننا نطول عليك you had access i think فهد سيف already طلع معك صحيح, بس عشان وقتك ماودي لي أطول عليك you had access i think فاهد سيف أريد طلع معك
وندخل في تفاصيل شركاتها عشان هم فقط اثنين نواب لكن كلهم من the same level ممتاز اي يعني الأخرين chef of staff,
مدير الاستثمار العقاري والgiga projects cfo coo فهل هذا توجيه مباشر لهم, مدير الاستثمار العقاري والجا جفتك فهل هذا توجيه مباشر لهم
انهم yeah بالتأكيد يشرفوننا بالظهور بالتأكيد ابو عبدالعزيز اول واحد بالتأكيد اء طيب انا بختم ابو فيصل,
what i didn t learn هو يعني وش الأشياء اللي ماتعلمتها الصراحة يعني تعلمت منه الكثير,
and امم, انتظروا خدماتكم عليها
what i liked about him ماهو بس المعلومات اللي عنده, ماهو بس المعلومات اللي عنده
it s ما يعني فيه ناس يقولك ok هذا المعلومات اللي عنده سطحية الdepth اللي موجود فالمعلومات, اشتركوا في القناة
يعني even i was discussing with him once على, اوه
الgolf he was talken to يعني he knew about golf كل مضرب كيف الزاوية حقته ومن الكلام ذا, الغولف he was talking to me يعني he knew about the golf كل مضرب كيف الزاوية حقته من الكرام ذايرد
he knows very well على,
ال اء الdesign, الوضع
يشوف the macro كيف يقدر ينزل لتحت,
إذا أحتاج الامر أنه يشوف الmacro,
اذا الكلام حقه crap يقولوا له انه كلامك crap ماهو بصحيح, اذا الكلام حق crap يقولولا انه كلام crap ماهو بصحيح
same thing is extricularنفس هذا صار صار الموضوع هذا عندي اكثر, same thing is trickling نفس هذا صار الموضوع هذا عندي اكثر
regardless الشخص اللي اتعامل معاه, regardless الشخص اللي اتعامل معاه
بعيد قريب عزيز غير ذلك i have to listen للشخص اللي قدامي,
الواحد يتوقع إنها صغيرة بس once you operate all together, الواحد يبقى إنها صغيرة بس once you put it all together
يكون الواحد اكيد الواحد sometimes المفروض يكون عاطفي لكن افضل انه يكون, اكيد الواحد sometimes المفروض يكون عاطفي لكن افضل انه يكون
rational وعقلاني اكثر هذي من الأشياء اللي تعلمناها يعني انا و, rational وعقلاني اكثر هذي من الاشياء اللي تعلمناها يعني انا
كيف الواحد يكون rational اكثر,
الcapacities اللي موجودة عندك, اشتركوا في القناة
on how you can utilize it كيف تقدر تستخدمها, and how you can utilize it كيف تقدر تستخدمها
فا هذا من الأشياء اء كيف الواحد يقدر يرتب الpriorities, فهذا من الأشياء الكيف الواحد يقدر يرتب الpriorities
ترتيب الpriorities جدا مهم وش ال الأولويات,
لما صرت اشتغل معه كيف الواحد to see the big picture, لما صرت اشتغل معه كيف الواحد to see the big picture
you don t go sometimes يعني مثلا من ال الأشياء اللي تفشل كثير, اتبعك بمجدامه
من ناس متعلمين وذوي خبرات كبيرة اللي هي going, من ناس متعلمين وذوي خبرات كبيرة اللي هي going
لازم يكون فيه عندك زي عدسة zoom, لازم يكون فيه عندك زي عدسة zoom
ثلاثة مليار ثلاثة ترليون دولار by twenty thirty هذي نبغى نثبتها ونأكدها,
اء يعني بداية خلنا نقول foodics كانت,
اء ميزتها الأساسية أنها عاصرت مراحل قبل ال الرؤية وبعد وبعد الر ما قبل الرؤية وقبل eco system أو أو منظومة,
و وما بعدها فا فنقدر نشوف ايش الأثر والفرق yes اللي اللي يحدث عليكم فاللي أبغاها منك أو اللي, وما بعدها فنقدر نشوف ايش الأثر والفرق اللي اللي يحدث عليكم فاللي أبغا منك أو اللي
التعرف على مصعب yes وهذي نستعرضها بشكل سريع بعدين نروح لمرحلة ال ok, تعرف على مصعب yes وهذا نستعرضها بشكل سريع بعدين نروح لمرحلة ال
اء ولادة foodics كا software فهمت عليك كيف صارت ايش ال ايش كان وقتها ok يقدم ايش مشاكله, ولادة foodics كا software كيف صارت ايش ال ايش كان وقتها يقدم ايش مشاكلها
ثمن مرحلة اليوم اللي هي التوسع التوسع اللي ممكن يكون عبر استحواذات yes yes أو توسع جغرافي أو إلى آخره بالضبط,
و ولادة الفكرة والتعرف على مصعب اللي هو شريكك ok, ولادة الفكرة والتعرف على مصعب اللي هو شريك
أيام ما كنت individual أنزل إعلان بميتين ريال إنه اصنع تطبيقك, أيام ما كنت individual أنزل إعلان بميتين ريال إنه اصنع تطبيقك
ب بكذا ريال وكنت تعرف تبرمج وأنا كنت أبرمج وأصمم وأسوي كل شيء يعني كنت full stack وقتها يعني ايه, بكذا ريال وانت تعرف تبرمج وأنا كنت أبرمج وأصمم وسو كل شيء يعني كنت full stack وقتها
coffee بسويه كم جاك على الإعلان هذا من من شخص يعني ط,
وعشرة بالمية منها كان فعلا serious اء يبون يطورون تطبيق,
و وهنا واحد منهم كان يبي يسوي coffee ورحت له, و هنا واحد منهم كان يبي يسوي coffee ورحت له
و وقال لي احمد شوف تطبيق starbucks أبي أسوي زيه,
قلت له أبد اتفقنا على السعر دفع لي down payment وبديت اشتغل على التطبيق, تنعمل تفكي عن السعر تفاعلي down payment ولا تشتغل على التطبيق
وقتها كنت انا ومصعب نذاكر فال فالcoffee shops زي أي طلاب فالجامعة,
مصعب هو مصعب الشريك المؤسس ايه الشريك هو الrommate هو الrommate,
