gt,hyp
خلهم يجون فا they have now skin in the game يعني skin in the game صاروا جزء من النجاح ومن الفشل exactly, خليهم يجون فthey have now يعني skin in the game صاروا جزء من النجاح ومن الفشي لا سأخذ
شرينا الفريق كامل بثلاث مية وخمسين versus ثلاث مية ثلاثين بالمية بسبع مية اء اء مليون,
versus تشيلسي توه منباع,
is to go from ثلاث مية وخمسين الى على الاقل ثلاثة three point five that s ten times the money, is to go from 350 إلى على الأقل 3 5 that s 10 times the money
versus لو اشتريته اليوم كم بيطلع اربعة مليار خمسة مليار, versus chelsea لو اشتريت اليوم كم بيطلع أربع مليار خمسة مليار 
ما مايجيب لك اقل من مئة فالاختيار استثماري بحت استثماري بحت so that s why one number two newcastle, ما يجيب لك اقل من المئات في الاختيار استثمار بحث استثمار بحث so that s one number two newcastle uh
يعني معظم المدن فيها أكثر من نادي newcastle كل newcastle وراك, يعني معظم المدن فيها اكثر من هذه نيو كاسل كل نيو كاسل وراك 950 الف تقريبا واكثر مليون في المنطقة
تسع مئة وخمسين الف تقريبا واكثر من مليون في المنطقة موجودين كلهم fans, موجدين كلهم fans
we have now تقريبا between fifty two thousand seats فالملعب, we have now between 52 000 seats في الملعب
كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة الpotinitial اللي موجود عندنا الان مثلا chef of the chefs strategies, كلها sold out يعني لما تنظر له من كل النواحي اللي موجودة الpotential اللي موجود عندنا الام مثلا chief of chief strategist
مع الinternational,
investments their lookingعلى الأشياء العقارية والinfastructrue اللي بنسويها إن شاء الله, investment they re looking على الاشياء العطارية والinfrastructure اللي بنسويها ان شاء الله
في المنطقة فالpotential , فل الpotential كا
goin forward للاستثمار الرياضي حقنا, going forward للإستثمار الرياضي حقنا
بتكون صعبة الا اذا اخذنا some incubators يعني اندية اصغر علشان to incubate into this, تكون صحب إلي إذا خذنا some incubators يعني أن دي أصغر عشان تو incubate into this
مالها حس هل هي متعثرة هل فيها مشاكل وش قصة المحفظة العقارية روشن is doing extremely well overlapping speech روشن تبع الgiga project ماهي تبع المحفظة العقارية, ما لاحس هل هي متأثرة هل فيها مشاكل وش قصة العقارية روشن يزدون بإكسيم لواب روشن تابع القيجابروجيكت مهي بتابع المحضر العقارية
انا أتكلم مثلا على تطوير وسط المدن نتكلم عن رؤى الحرم المكي نتكلم روشن ترا بدت هناك وانتهت هناك وكبرت راحت هناك كانت لأنه الأول الmandate حقها كان اقل بعدين كبر الmandate, أنا تكلم مثلا على تطوير وسط المدن تكلم عن رؤى الحرام المكي راش انترا بدأت هناك وانتهيت هناك كبرت راحت هناك لأنه الأول مانديت حقها كان أقل بعدين كبر المانديت
فانتقلت فانتقلت الى الgiga projects بالنسبة للمحفظة العقارية, فانتقلت إلى geega project بالنسبة لمحفظة العقارية
فيه عندنا مشاريع كثيرة فالpipeline, في عند المشاريع كثيرة في البايبلاين
وقت طويل فالplanning خاصة if you want to have the right, وقت طويل في الـ planning خاصة إذا كنت تريد لديك
models والright plans وكيف تقدر, مادلز ووالتفايت بلانس وكيف تقدر
تخلي الplans, آآ تخلي البلانز
فإذا تبغى تطورها هناك كيف تقدر تطورها ايش هو الproposition تخلي المدن والقرى اللي حولها يجون لها, فياذي تبعوها اتطوره هناك كيف تقدر اتطورها ايش هو المدن والقرى اللي حولها يجوا له
 same thing مثلا في نجران, same thing مثل في نجران
انعرض كذا موقع ومواقع هذي مثلا وزارة البيئة كانوا يبونها وزارة وزارة أخرى كانوا يبونها فا it takes time, نارض كذا موقع ومواقع هذا مثلا وزارة البيئة كانوا يبونها وزارة اخرى كانوا يبونها فالتحسن الوقت
علشان تأخذ الlogistics هذي and it takes time to find right design, علشان تاخذ الوجستكس هذي and it takes time to find the right design
and the right proposition بالنسبة لل انها تخليها, and the right proposition بالنسبة للنت تخليها
how can we modernize الطراز السلماني, how can we modernize الاضراج السلماني
design غيرنا كثير من ال ال designers اللي ممكن يجون ولهم خبرة مناسبة, designs غيرنا كثير من ال designers اللي ممكن يجون ولهم خبرة مناسبة
وthe same thing is applicable مثلا لي اللي بنسويه في الخرج اللي بنسويه في القطيف اللي بنسويه في مكة, وthe same thing is applicable مثلا اللي بنسوي في الخرج اللي بنسوي في القطيف اللي بنسوي في مكة
يعني ok maybe it looks good بس, يعني okay maybe it looks good
فا yeah هذي الأشياء تأخذ وقت بعدين, فيا هذا الأشياء تاخذ وقت بعدين
يوم تشتغل مع الdesigners مع المهندسين it takes time يعني هذا الأشياء يعني i will give you an example اللي هو كافد, اليوم تشغل مع الدزاينرس مع المهندسين it takes time يعني هادالاشاء and i will give you an example اللي هو الكاف
it was supposed to be delivered في الفين واثنعش الى الان it s not fully operational, it was supposed to be delivered في 2012 الى الان its not fully operational
طريقة الplanning كانت, طريقة الـ planning كانت
يعني تشوف العماير اللي موجودة ok the on الشيء الواصل الوحيد بينها اللي هي الجسور الجسور اللي موجودة بس ما, يعني تشوف العمارة الموجودة أوكي الشيء الواصل الوحيد بينها اللي هي الجسور اللي موجودة بس ما
يعني لما تجي على الefficiency اللي موجودة في بعض العماير, يعني لما تيجع على الإفشنسي الموجودة في بعض العماير
تلاقيها اقل من خمسين بالمية الefficiency اللي هي, تقليها اقال من 50 الإفاشنسي اللي هي الاشية
الaverage فالعالم مابين خمسة وسبعين الى خمسة وثمانين بالمية, ما بين 25 و 85 
في أقل من خمسين أقل من خمسين yeah, في الأقل من خمسين
as long as أنه التنفيذ عندنا بيكون, كم يتحرك أن التنفيذ عندنا بيكون
طبعا فيه عندك الخطوط السعودية وفيه flynas وفيه كذا شركة خاصة للخطوط, طبعا في عندك الخطوات السعودية وفيه flynas وكذا شركة خاصة للخطوات
الخطوط السعودية بالشركات الخطوط العالمية المتقدمة مثل الان كان singapore air, خطوط السعودية بالشركات الخطوط العالمي المتقدمة مثلا كامت سنكابور اير
وبعدين جات طبعا الemirates الإماراتية, وبعدين جات طبعا لامريتس الإماراتية
نقطة الخلاف الأساسية اللي هي one hub, النقطة الخلاف الأساسية اللي هي وان هاب
ولا multiple hubs, ولا multiple harms
الخطوط السعودية المفروض عندها three hubs,
إذا تبغى تنجح لازم يكون عندك one hub, إذا تنجح لازم يكون عندك one hub
وبعدها يعني direct flight مثلا من الرياض نفرض ان الخطوط بتكون الhub حقها الرياض, وبعدها يعني directflight مثلا من الرياض إذا نفرض إن الخطوط بتكون الهب حقيا الرياض
بس ما تقدر تجي مثلا من عرعر إلى نيويورك direct, ما تقدر تيجي مثلا من عارعر إلى نيويورك دارك
أو من عرعر إلى عمان direct يمكن بس, أو من عرارة إلى عمان دائركت يمكن بس
أفضل أنه يكون عندك one hub, أفضل إنه يكون عندك ونهاب
so الخطوط اللي بتكون موجودة it s one hub, so الخطوط اللي بتكون موجودة it s one hub
الfleet اللي بيكون موجود, الفليت اللي بيكون موجود
فا علشان تقدر يكون فيه عندك efficiency للطيارين قطع الغيار exactly الصيانة نفس الشيء الcatering everything else, فعشان تقدر يكون في عندك الفيشينس للطيارين قطع الغيار برضو exactly الصيانة نفس الشاي الكيتيرنج everything else
going back للmethodology اللي احنا عادة نتبعها فالصندوق, going back للمثدارج اللي احنا عادة نتابعها في الصندوق
وهذا اللي جالسين نسويه وفيه ناس تقول طيب ليش ما صلحتوا الخطوط السعودية ليش ما استثمرتوا فيها وانطلقتوا من هناك الخطوط السعودية جالسة it s serving what aيعني الأشياء اللي موجودة, وهذا اللي جعل تسوي وفي ناس تقول طيب ليش ما صلحت أخط سعودية ليش ما استثمرته فيها وانطلقته من هناك الأخطة السعودية هي فقط الاشياء اللي موجودة
لكن again the business model حق الخطوط السعودية, لكن again the business model حق الخطوط السعودية
اللي هي الmulti multi hub,
الخطوط الأمريكية معظمها متعثرة because عندهم multi hub, خطوط الامريكية ما يضعبهم بتأثروا because عندهم مالتيها
فا هي الخطوط الجديدة حتكون من الرياض single hub, فهي الخطوص الجديدة حتكون من الرياض single hub
فئة business ولا فئات يعني it depends on the demand طبعا you can t have طيارة كلها business يعني سوتها الظاهر, فئة business ولا فئات يعني it depends on the demand طبعا ما بيقناتها في الطيارة كلها business يعني سوتها الظاهر
فا i i don t think it s the right propositionمتى متوقع انطلاقها, فأنا لا أعتقد أنها هي الواقع متى متوقعة عن طلاقة 
yeah والمطار ال خلاص ال ,
الceo جاينا ان شاء الله خلال شهر او, سي او جايان إن شاء الله خلال شهر أو
and they don t have to be سعوديين فقط, and they don t have to be سعودين فقط
softbank يمكن هو من أكثر الاستثمارات المثيرة, softbank يمكن هو من اكثر الاستثمارات المثيرة
واللي ذكر في لقاء مع david, واللي ذكر في لقاء مع ديفيد
كنت تقول انك rubenstein ايه كنت تقول انك مبسوط لأنه حققوا لك تسعة مليار, كنت تقول انك مبسوط لانه حقي قولك 9 مليار
دولار عوائد في ذيك اللحظة yeah, دولار عواءات في ذلك اللحظة يعم
بعد الخساير اللي قاعد يمنى بها الصندوق yeah ال يعني لما, بعد الخسائر اللي قعدي يمنى به الصوف يعني لما ت
 softbank vision fund let me just take maybe few steps back ياليت بس اعطيك some context, softbank vision fund let me just take maybe a few steps back yeah let s take some context
كيف دخلنا فا softbank, كيف دخلنا في softbank 
so اتذكر يعني من الsessions اللي كنت اجلس فيها مع سمو ولي العهد, اذكر يعني من السشن اللي كنت اجز فيها مع سمولي الاهد
نتكلم عن الaspirations اللي موجودة وش نبغى نسوي فالصندوق, نتكلم عن الاسبرائيشنس اللي موجودة و وش اللي بتصوي في الصندوق
فا كان he was always referring ل يرجع يقول, فكان he was always referring لي يرجع يقول
نبي نكون فالartificial intelligence الذكاء الاصطناعي نبي نكون فالrobotics, نابع نكون في الartificial intelligence ذكال السناري نابع نكون في روباتيكس
نبغى نكون فالlife science, نريد أن نكون في الـ life science
نبغى نكون فالinternet of things , نبغى نكون في الانترنت of things
حنا again يعني يمكن انت تكلمت قبل كذا على الاقتصاد القديم والاقتصاد الجديد, again يعني يمكن انت تكلمت قبل كذا على الاقتصاد القديم والاقتصاد الجديد
 it happened أنه قابلت تقابلت انا مع sama masa son, اتهابند إنو قابلت سنة معسامة ماسى صن
أغنى رجل فالعالم back in nineteen ninety nine بضع ساعات, أغنى رجل في العالم back in 1999 يضح ساعات
خسر تقريبا ninety seven percent of ثروته ورجعها في استثماره علي بابا, خسرت تقريبا 97 off ثروته ورجع في استثماره في
so masa تكلم عن الرؤية حقته وقال i m gonna put, so masa تكلم عن الرؤية حقته وقال i m gonna put
ثمانية وعشرين مليار بيحطها دولار في fund, 28 مليار بحطها دولر في فاند
اللي هي internet of things robotics, اللي هي internet of things robotics
artificial intelligence مفصلة عليكم and life science , مفصل عليك and life science
قلت له ok وبدأ يتكلم هنا وهنا, it s ok بدأ يتكلم هنا وهنا
فا تكلمت مع الأمير قلت له i have this guy who i met before و i met him في في طوكيو, فتكلمت مع الأمير قلت راه i have this guy who i met before وهو i met him في طاكو
اذا مافيه عندك مانع تشوفه قال ok ممتاز, اذا ما في عندك مانع تشوفه قال اوكي ممتاز
so جاء شافه, so جاء مشافو و
الأمير يعني مرة قال ok, دميرت يعني مرة قال اوكي
is forty five billion what you want احنا نستثمرها, is the 45 billion what you want احنا نستثمره
ليه قال الأمير هذا الشيء على الرؤية that s one, ليه قال أمير هذا الشيء على الرؤية that s one
number two كنا جالسين نتكلم نبغى نستثمر, كنا جاسين نتكلم نبغان استثمر
كيف نقدر نوصلها ثلاثين بالمية by the way الحين نزلناها الى range unclear between twenty to twenty five, كيف نقدر نوصل الى ثلاثين بالمئة باي دا وايا الحين نزلنا الى رينج بين 20 25
no singal asset manager موجود اليوم, no single asset manager موجود اليوم
فهذا من الأسباب الأساسية اللي اللي دخلنا فيها مع softbank vision fund, فهذا من الأسباب الأساسية اللي دخلنا فيها مع softbank vision fund
الproposal اللي كان موجود وبالتأكيد مع انخفاض الأسواق العالمية الآن, البروبوز اللي كان موجود وبالتأكيد مع انخفاض الأشعر العالمية الآن
الperformance حقهم أقل و أتذكر أنك قد طلعت أظن financial times كانت تقول بأنه, performance حقا ما قل وأتذكر أنا قد طلعت أظن financial times كانت تقول بأنه
استثمار السعودية فال vision fund, استثمار السعودية في الفيشن فاند
ايه وفيه so we invest in two things, ايه وفي نحن نتبع في دوة مختلفة
فالpreferred وفالequity, في الـ preferred وفي الاكوتي
 الpreferred فيه عندنا سبعة بالمية, البرفيرد في عندنا 7 
بس we don t take the upside يعني هذا بس المضمون, بس we don t take the upside يعني هذا بس المضمون
والباقي يكون فالequity الequity فال تعرف كم التقسيمة تقريبا وش اكثر ماكنت غلطان هي خمسة وعشرين خمسة وسبعين, والباقي يكون في الاكوتي تعرف كما التقسيمة تقريبا وش أكثر ماكنت غلطان هي 25 75
 او ثلاثة وثلاثين ستة وستين im really not sure بس وش الاكثر, بسويش الأكثر 
الأكثر اللي هو المضمون الpreferred yeah اه ok فأنتوا صار لكم خمس سنوات تأخذون هذا ال النسبة الثابتة yeah, البرفير اوكي فأنتوا صار لكم خمس سنوات تاخدون هذا النسبة الثابتة
ok و في القادم من الأيام شفنا أنه ما تكررت التجربة وصرتوا انتوا تروحون تستثمرون بشكل مباشر, وفي القادم من الأيام رأنا أنه ما تكررت التجربة وصلت وتستثمر بشكل مباشر
ل نظرا لأنه ما كانت مجدية ماهي مرضية no no شوف, نظرا لأنه موجدية لا لا لا شوف
يوم when we started كان عدد الموجودين في صندوق الاستثمارات العامة يمكن مية مية وخمسين شخص today were like, يوم when we started كان عدد الموجودين في صندوق الاستمرارات العام يمكن 100 150 شخص
إضافة لذلك our direct investment اليوم افضل بكثير performance حقها, our direct investments اليوم أفضل كثير performance حقها
اليوم عندنا office in new york office في london, اليوم عندنا office in new york office في لندن
office في hong kong so this will give us access, office fee hong kong so this will give us access
لل deal flow, للdeal flow
will give us access لل الناس بيكون موظفين طبعا من الصندوق إضافة لموظفين, will give us access للناس بيكون موظفين طبعا من الصندوق اضافة الموظفين
and to be active فال investments هذي , and to be active for investments هادي
متى نقدر نشتري سياراتنا فالرياض lucid, مت هنقدر نشتي سيارتنا في الرياضة lucid
موجودة بس ما تنباع لسا الا جبنا كم so المشكلة الأساسية في, موجودة بس ما تمبع لسه الا جبنا كمس المشكلة الاساسية في
فيها وطبعا it s a listed company ماقدر اعطي تفاصيل عنها اكثر لكن على حسب, وطبعا التسلستات كامبني ما أقدر أعطي تفاصيل عنها أكثر لكن على حسب
 المعلومات العامة متأخرين كثير فالإنتاج متأخرين على شان الsupply chain, متأخرين كثير في الانتاج متأخرين علشان السبلي تشيين
there still يعني جالسين يتعاملون مثلا lucid كلها قزاز صح, there s still يعني جاسين يتعملون مثلا lucid كلها اجزاز صح 
يعني من ذا الone shield من قدام ومن وراء والسقف, يعني الوندشيغ من قدام ومن وراء والسكف
so الناس اللي يقدروا يسووا هذي الخدمات قليلين, so الناس اللي يقدروا يسوى هذه الخدمات قليلين
and فيه الquality assurance مشاكل فيها يعني لازم تكون كل شيء hunderd percent عشان لا يصير لها recall ولا ذا, and فيه الquality assurance مشاكل فيها يعني لازم تكون كل شي 100 عشان لا يصير له ريكور ولبه
غيرت كثير من الprocesses والأنظمة حقتهم, غي رت كثير من الprocesses والأنظمة حقتهم
فهذي كل الأشياء لما تجتمع مع بعض تخفف الإنتاج and what im hopping for, فهذه كل الأشياء لما تستمرنا بغض خففت الإنتاج وما احبان
what am hopping for أنه to achieve at least numbers اللي أعلنوا عنها, what i m hoping for now to achieve at least numbers اللي على نعنها
all the incentives اللي جت من جهات عديدة من الحكومة, كل المساعدات التي جاءت من جهات عديدة من الحكومة
صندوق الصناعي وهذي تعتبر سيارة الطبقة العالية هل ممكن نشوف برضو سيارة كهربائية تناسب الشريحة المتوسطة ايه ايه yeah actually, الصندوق الصناعي وهذه تعتبر سيارة الطبقة العالية هل ممكن شوف برضو سيارة كهربائية ايايا
فال lucid air اللي هو اللي موجود حاليا, في اللوس دير اللي هو الموجود حاليا 
لكن eventually we wanna do suvs لأنه نبغى السيارات اكثر, لكن eventually we wanna do the suvs اللي أنا نبغى السيارات أكثر
بس عشان وقت وقتك ماودي أننا نطول عليك you had access i think فهد سيف already طلع معك صحيح, بس عشان وقتك ماوديني يطول عليك you had access i think fahd safe أريد طلع معك صحيح
وندخل في تفاصيل شركاتها عشان هم فقط اثنين نواب لكن كلهم من the same level ممتاز اي يعني الأخرين chef of staff, وندخل في تفاصيل شركات عشان هم فقط اثناء النواب لكن كلهم من the same level ممتاز يعني الآخرين chief of staff
مدير الاستثمار العقاري والgiga projects cfo coo فهل هذا توجيه مباشر لهم, مدير الاستثمار العقاري والجيغا بروجكت ال seo فهل هذا توجيه مباشر لهم
انهم yeah بالتأكيد يشرفوننا بالظهور بالتأكيد ابو عبدالعزيز اول واحد بالتأكيد اء طيب انا بختم ابو فيصل, انهم يعني شرفون بالظهور وانت لا عزيز اول واحد طيب انا باختم ابو فاصل
what i didn t learn هو يعني وش الأشياء اللي ماتعلمتها الصراحة يعني تعلمت منه الكثير, هناللي ما تحلمت على الصراحة يعني اتحلمت منها الكثير
and امم, and um
what i liked about him ماهو بس المعلومات اللي عنده, ما هو بش المعلومات اللي عنده
it s ما يعني فيه ناس يقولك ok هذا المعلومات اللي عنده سطحية الdepth اللي موجود فالمعلومات, يعني في ناس يقول لك أوكي هذا المعلومات اللي عندها سطحية الدبث اللي موجود في المعلومات
يعني even i was discussing with him once على, and even i was discussing with him once على ال
الgolf he was talken to يعني he knew about golf كل مضرب كيف الزاوية حقته ومن الكلام ذا, الجولف he was talking to me and he knew about the golf كل مضرب كيف زاوية حقته من الكلام ذاه
he knows very well على, he knows very well على
ال اء الdesign, الدزاين
يشوف the macro كيف يقدر ينزل لتحت, يشوف the macro كيف يقدر ينزل التحت
إذا أحتاج الامر أنه يشوف الmacro,
اذا الكلام حقه crap يقولوا له انه كلامك crap ماهو بصحيح, إذا الكلام حقك راب يقولوا انو كلامك راب ما هو بصحيح
same thing is extricularنفس هذا صار صار الموضوع هذا عندي اكثر, same thing is tricklein نفس هذا صار الموضوع هذا عندي أكثر
regardless الشخص اللي اتعامل معاه, الشخص اللي تعامل معاه
بعيد قريب عزيز غير ذلك i have to listen للشخص اللي قدامي, بعيد قريب عزيز غير ذلك i have to listen للشخص اللي بدعمي
الواحد يتوقع إنها صغيرة بس once you operate all together, الواحد بقى عينها صغيرة بس once you put it all together
يكون الواحد اكيد الواحد sometimes المفروض يكون عاطفي لكن افضل انه يكون, كون الواحد اكيد الواحد سمتعمز المفروض يكون عاطفي لكن افضل انه يكون
rational وعقلاني اكثر هذي من الأشياء اللي تعلمناها يعني انا و, rational وعقلاني أكثر هذا من الأشياء اللي تعلمناها يعني أنا و
كيف الواحد يكون rational اكثر, كيف الواحد يكون راشنا لأكثر 
الcapacities اللي موجودة عندك,
on how you can utilize it كيف تقدر تستخدمها, and how can you can utilize it كيف تقدر تستخدمهم
فا هذا من الأشياء اء كيف الواحد يقدر يرتب الpriorities, فهذا من الاشاء كيف الواحد يقدر يرتب البيئات
ترتيب الpriorities جدا مهم وش ال الأولويات, ترتيل priority is جدا مهم وش الاولويات 
لما صرت اشتغل معه كيف الواحد to see the big picture, لما صرتش تضمع كيف الواحد تسيي the big picture
you don t go sometimes يعني مثلا من ال الأشياء اللي تفشل كثير, you don t go sometimes يعني مثلا من الأشياء التي تفشل كثير
من ناس متعلمين وذوي خبرات كبيرة اللي هي going, من ناش متعل مين وذوي خبرات كبيرة اللي هي قون
لازم يكون فيه عندك زي عدسة zoom, لازم يكون في عندك زايدة الزوم
ثلاثة مليار ثلاثة ترليون دولار by twenty thirty هذي نبغى نثبتها ونأكدها, ثلاثة تريليون دولار ويتوانتي ذاتي هذه اللي هو انثبته نأكدها
اء يعني بداية خلنا نقول foodics كانت, يعني بداية قنا نقول فودكس كانت
اء ميزتها الأساسية أنها عاصرت مراحل قبل ال الرؤية وبعد وبعد الر ما قبل الرؤية وقبل eco system أو أو منظومة, ميزتها الأساسية أنها عاصرت مراحل قبل الرؤيا أو منظومة
و وما بعدها فا فنقدر نشوف ايش الأثر والفرق yes اللي اللي يحدث عليكم فاللي أبغاها منك أو اللي, وما بعدها فنقدر نشوف ايش الاثر والفرق اللي يحدث عليكم فاللي ابغاء منك او اللي
التعرف على مصعب yes وهذي نستعرضها بشكل سريع بعدين نروح لمرحلة ال ok, تعرف على مصعب وهذا نستعرضها بشكل سريع بينما روح ليمرحلة
اء ولادة foodics كا software فهمت عليك كيف صارت ايش ال ايش كان وقتها ok يقدم ايش مشاكله, ولادة فودكس كsoftware كيف صارت اش كان وقتها يقدم اش مشاكلة 
ثمن مرحلة اليوم اللي هي التوسع التوسع اللي ممكن يكون عبر استحواذات yes yes أو توسع جغرافي أو إلى آخره بالضبط, ثم المرحلة اليوم هي التوسع يمكن أن يكون عبره استحواذات أو توسع جغرافي أو آخر
و ولادة الفكرة والتعرف على مصعب اللي هو شريكك ok, ولادت الفكرة وتعرف على مصحب اللي هو شريك
أيام ما كنت individual أنزل إعلان بميتين ريال إنه اصنع تطبيقك, أيام مكند individual هنزل إعلان بمثين ريال انه اصنع تطبيقك
ب بكذا ريال وكنت تعرف تبرمج وأنا كنت أبرمج وأصمم وأسوي كل شيء يعني كنت full stack وقتها يعني ايه, بكذا يعني وانت تعرفت برمج وكذا وانا كنت أبرمج واصمم وسوي كل شيء يعني كنت full stack واكتا اي
coffee بسويه كم جاك على الإعلان هذا من من شخص يعني ط, كافي يبسوي كم جاك على الاعلان هذا من شخص يعني طرعه
وعشرة بالمية منها كان فعلا serious اء يبون يطورون تطبيق, 10 منها كان فعلا serious نعيبون دورون تطبيق
و وهنا واحد منهم كان يبي يسوي coffee ورحت له, واو وهنا واحد منهم كان هي بسوي كافي وروحت له
و وقال لي احمد شوف تطبيق starbucks أبي أسوي زيه, وقال لي أحمد شوف تطبيق starbucks أبي سيزير
قلت له أبد اتفقنا على السعر دفع لي down payment وبديت اشتغل على التطبيق, ترى ابتتفاجن على السعر تفاعلي down payment وبدأت اشتغل على التطبيق
وقتها كنت انا ومصعب نذاكر فال فالcoffee shops زي أي طلاب فالجامعة, وقته كنت أنا مصعب نذاكر في الكافي شوبس أي طلاب الجامعة 
مصعب هو مصعب الشريك المؤسس ايه الشريك هو الrommate هو الrommate, مصعب هو الشرك المؤسس و هو الرميت حق هو الرميت
مو rommate يعني هو الrommate مصعب يعني محمد أبو عبيدة بس باقي ما وصلنا له اه بس انكم في نفس الدفعة ايه نفس الدفعة كلنا تمام, مون روميت يعني هو روميت مسحب يعني محمد ابو عبيدة بس بعقي ما وصلنا له آه بس نكون في نفس الدفعة هي نفس الدفعة كلنا تمام
بعدين اء كنا إنه غالبا كانوا يس يعطونا الmenu ورقي, بعدين كنا انه غالبا كانوا يسأل يعطونا المنيو وراقي
وكان إذا بيغيرون الأسعار يحطون sticker على السعر طريقة غير, وكان الذين يغيرون الاسعار يحطون استيكر على السعر طريقة غير
فكنت أقول يعني حطوا الفكرة هذي مع الفكرة هذي يسوي لك ipad, فكنت تقول يعني حط الفكرة هذي مع الفكرة هذي سويلك ايباد
تعطيه للمطعم بطريقة انيقة و و cost effectint يعني إنك ما تحتاج تطبع, تعطيل المطعم بطريقة أنيقة وكوست افشينت يعني انك ما تحتاج تطبع
كل ماتبغى تغير الmenu عندك الportal, كل ما تبت غير المينو عندك ال portal
ودخلته في موضوع الmenu ايه وصار عندكم, ودخلت فيه موضوع المانيو صار عندكم
ipad ipad تطلب منه بس بس, آي باد تطلب منه بس بس
وطابعة جنب الpoint of sale, وطابعة جنب ال point of sale
يأخذ الطابعة يدخلها مرة ثانية point of sale اللي هو اللي هو نظام نقاط البيع نقاط البيع الcasher يدخلها الcasher, ياخذ الطابع يدخلها مرة ثانية في الـ هو نظام نقاط البيع الكشير
هنا لقيت فيه gap, هنا لقيت فيه gap
الgap انه ليش, in ال ج اب الن ل يش 
الipad إلى إلى الcasher,
يعني إطبعها با prienter واعيد كتابتها كتابتها, يعني اطبعها ببرنتر واعيد كتابتها
فبديت أخاطب شركات الpoint of sales ما أحد عطاني وجه, فبدأت الخاطب الشركات الpoint of sales ما احد أعطاني وجه
فقلت you know what let s build it مين أشهرهم في ذاك الوقت, فاقلت you know what let s build it مين الشرهم في ذاك الوقت
اء aloha ncr,
micros اء omega شركات كلها شركات نقاط بيع ايه كلها أجنبية يعني ايه, مايكروس آميغا شركات كلها شركات نقاط بيع ايه كلها أجنبي يعني اي
السطحية أنه اء الcasher هو calculator, انو الكاشير هو كالكوليتر
 unclear وش هو حاسبة unclear انا فالجامعة كنت ابرمج برنامج يطلع لي calculator فعادي, فهني وش حاسب وحسن معقل الموضوع أنا في الجامعة كنت برمج برنامج يطليع لي calculator فعدما
فا فبديت اشتغل وقلت لك انا اء بديت اشتغل على على الpoint of sale, فبديت اشتغل وقلت لك انا بديت اشتغل على ال point of sale
ال ال بناء الcasher,
ال ال خلنا نقول ال الordiring system menu ordiring system, خلنا نقول الوردنينج سيستم المنيو اوردنينج سيستم
الcasher,
اللي عندهم already ال التجربة الحلوة اللي هو, اللي عندهم أريدي التجربة الحلوة اللي هو
لل لل اء الcustomers بس لحظة قبل أنت الحين موضوع الmenu هذا بعته, لا لا لا الـ customers بس لحظة قبل أنت الحين موضوع المنيو هذا بعته
ايه بعته الناس أخذوه ايه يشترونه عشان نظام الطلب نظام الطلب بس menu حلو menu حلو ايه بعته يمكن, بأس ما سخلو هي بديت بيعطو يشلون عشان إظام الطلب إظام الطلب بس من يو حلو من يو حلو اي بعتو يمكن
ايه بكمل لك unclear الcycle حلو, اي بكملك اللوب الصاكل حلو
بعطيك casher جربه عشان الربط يكون موجود وأحسن لك التجربة, أعطيك كاشير جربه عشان الربط يكون موجود وحسن لك التجربة
وش هالcalculator حقتك خذها, وجه الكالكوليتر حكتك خذها
و ورجعت له خلني أقول الpoint of slae او literally شرينا point of sale جديد له, ورجعت له خلاني اقول point of sale أو لاترالي شرينا point of sale جديد له
انا بعطيك فأنت عوضته عوضته ok نظام اء يعني من الأنظمة الموجودة كانت بالسوق, أنا بأطيك حقيقة فأنت عوضتها عوضتها نظام يعني من الأنظمة الموجودة كانت بالسوق
وهنا وقتها بديت ابي اتعلم وش هو الpoint of sale, وهين وقتها بديت ابا اتعلم وش هو الpoint of sin
اء مجتهد شاد حيلك شاد حيلك اء tech unclear شيء زي كذا, مشتهد شعب حيلك تك سابي شيء كذا
اء انا انا حاس انه اقدر اطور لك ال الك ال ال نظام الطلبات عندك ويصير online, انا حاس انو اقدر اطور لك النظام الطلبات عندك وصير اونلاين
وفعلا وقتها بديت اكلم شركات نقاط البيع والcasher تعالوا اعرضوا خدماتكم علي, وفعل ا وقتها بدأت أكلم شركات مقاط البيع والكشير تعالوا اعرضوا خدماتكم علي 
اء نقاط البيع والcasher واعرضها على فريق العمل مصعب والشباب ادرسوا وش هال, النقاط البيع الكشير وعرضها على فريق العمل مصعب الشباب ادرسوا وش هال
point of sale هذولي هم يفترض منافسينك المستقبليين ايوه, هذو اللي هم هو إفتاد منافسينك المستقبلين
تأخذها انت بالضبط تسهرون انت والteam تحاكونها تسوون شيء مماثل بالضبط بالضبط, تاخذها انت ببب تشهرون انت والتيم تحاكونها تصبحين ممثلة
اء يعني اذكر فعلا انها انه كنا يعني ما ننام يعني this is انا اذكر كل اصحابي, يعني اذكر فعلا ان كنا يعني من نام يعني this is أنا اذكر كل صحابي
اء حتى اذكر مصعب ماخذ شقة فوق نفس الbuilding يعني اوه كلنا عايشين, حتى اذكر مصعب مااخد شقة فوق نفس البلدن يعني كلنا عايشين
و الى الحين ما فيه شيء اسمه foodics, واو إلى الحين ما فيش اسمه فودكس
ماكان اسمه foodics حلو كان كان part من ألوانز الشركة, ما كان اسمه فاديكس كان part من الوانس الشركة
