gt,hyp
كيف نقدر نسويها efficiently if we cannot let s see وش الدعم اللي ممكن يجي, كيف نقدر نسويها efficiently if we cannot let s see what is the dame الممكن يتي مبدئيا 
والدعم is it مثلا دعم نقدي, والدعم إذا مثلا الدعم نقدي
فا وnewcastle, فهم ونو كاسل
newcastle اسف أبو فيصل هنا الناس تتكلم على اول شيء, أسف بوفيصل هنا الناس تتكلم على أو شيش
الله يقويكم so بس بشكل عام وش يعني كيف تفسر هذي so كرة القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاث طعشر قطاع اللي, الله يقويكم بس بشكل عام يعني كيف تفسر هذا الشيء سوكرت القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاثاشر القطاع اللي
why the epl ليش الدوري الإنجليزي لأنه هو اعظم دوري موجود الآن فالعالم, why the epl ليش دوري الإنجليزي لأنه هو أعظم دوري موجود الآن في العالم
ثلاثة فرق يصير لها relegation وثلاثة فرق يصير لها promotion ناس ثلاث فرق تنزل وثلاث فرق تصعد من الدوري اللي تحته, ثلاثة فرق يصير لها relegation ثلاثة فرق يصير لها promotion ناس ثلاثة فرق تنزل وثلاثة فرق تسعد من الدور اللي تحت
منافسة عالية منافسة جدا عالية هذا معناته مشاهدات أعلى بالضبط so, منافس عالية منافس جدا عالية بعد ما أعطوا مشاهدات أعلى ومبيعة عنه so
لما ناظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first, لما نظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first
offer يجينا على فريق شفنا في إيطاليا وشفنا في فرنسا, وفريجين على فريق شافنا في إيطاليا وشافنا في فرنسا
only ثلاثين فالمية ومالنا أي علاقة فالإدارة, 30 وما انها اي علاقة في الادارة
وحنا اشترينا newcastle, وحن اشترينا نيو كاسل
كان معروض علينا مية بالمية لكن اء اللي جابوا لنا الفرصة amanda sevry هي وزوجها, كان معروضة لان 100 لكن اللي اجابونا الفرصة عما عندها سعفلي هي وزوجل
قالوا we would we like it so much we would like to be with you قلت ممتاز, we like it so much we would like to be with you بتمتاز
بعدين جو الrobin family اللي هم من اكبر المطورين العقاريين قالوا we would like to come with you هم من اكبر المطورين فnewcastle قلت ممتاز, بعدين جو الروبن فاملي اللي هما من أكبر مطورين العقاريين قالوا we would like to come with you وهما من أكبر مطورين في نيو كاسل قلت المتاز
خلهم يجون فا they have now skin in the game يعني skin in the game صاروا جزء من النجاح ومن الفشل exactly, خلهم يجون فthey have now يعني skin in the game صاروا جزء من النجاح ومن الفشيل اصلا
شرينا الفريق كامل بثلاث مية وخمسين versus ثلاث مية ثلاثين بالمية بسبع مية اء اء مليون, شرينا للفريق كامل 350 versus 300 30 ب700 مليون
versus تشيلسي توه منباع, versus chelsea توى من باع
is to go from ثلاث مية وخمسين الى على الاقل ثلاثة three point five that s ten times the money, is to go from 350 إلى على الأقل 3 5 that s 10 times the money
versus لو اشتريته اليوم كم بيطلع اربعة مليار خمسة مليار, versus chelsea لو اشتريعت اليوم كم بيطلع أربع مليار خمسة مليار 
ما مايجيب لك اقل من مئة فالاختيار استثماري بحت استثماري بحت so that s why one number two newcastle, ما يدي جيب لك أقر من المئات في الاختيار استثماري بحت استثماري بحت so that s one number two newcastle uh
يعني معظم المدن فيها أكثر من نادي newcastle كل newcastle وراك, يعني معظم المدن فيه أكثر من هذه نيو كاسل كل نيو كاسل وراك 950 الف تقريبا وأكثر من مليون في المنطقة
تسع مئة وخمسين الف تقريبا واكثر من مليون في المنطقة موجودين كلهم fans,
we have now تقريبا between fifty two thousand seats فالملعب, we have now between 52 000 seats في الملعب
كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة الpotinitial اللي موجود عندنا الان مثلا chef of the chefs strategies, كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة الpotential اللي موجود عندنا الام مثلا chief of the chief strategist
مع الinternational, مع الانترناشنال
investments their lookingعلى الأشياء العقارية والinfastructrue اللي بنسويها إن شاء الله, investments they re looking على الأشياء العقارية والinfrastructure اللي بنسويها إن شاء الله
في المنطقة فالpotential , في المنطقة فالpotential كـ
goin forward للاستثمار الرياضي حقنا, going forward للاستثمار الرياضي حقنا
بتكون صعبة الا اذا اخذنا some incubators يعني اندية اصغر علشان to incubate into this, بتكون صعبة إلا إذا أخذنا some incubators يعني أندي أصغر علشان to incubate into this
مالها حس هل هي متعثرة هل فيها مشاكل وش قصة المحفظة العقارية روشن is doing extremely well overlapping speech روشن تبع الgiga project ماهي تبع المحفظة العقارية, ما لاحس هل هي متأثرة هل فيها مشاكل وش قصة الحضار العقارية روشن يزدون بإكسيم لوا روشن تابع القيقة project مهي بتابع المحضار عقارية
انا أتكلم مثلا على تطوير وسط المدن نتكلم عن رؤى الحرم المكي نتكلم روشن ترا بدت هناك وانتهت هناك وكبرت راحت هناك كانت لأنه الأول الmandate حقها كان اقل بعدين كبر الmandate, انا تكلم مثلا على تطوير وسط المدن تكلم عن رؤى الحرم المكي رايش انتر بدأت هناك وانتهيت هناك كبرت راحا هناك لانه الاول mandate حقها كان اقل بعدين كبر المانديت
فانتقلت فانتقلت الى الgiga projects بالنسبة للمحفظة العقارية, فانتقلت الى الجيجا project بالنسبة لمحافظة العقارية
فيه عندنا مشاريع كثيرة فالpipeline, في عند المشاريع كثيرة في البايبلاين
وقت طويل فالplanning خاصة if you want to have the right, وقت طويل في الـ planning خاصة إذا كنت تريد لديه الناس
models والright plans وكيف تقدر,
تخلي الplans,
فإذا تبغى تطورها هناك كيف تقدر تطورها ايش هو الproposition تخلي المدن والقرى اللي حولها يجون لها, فيذا تبقى تطورها هناك كيف تقدر أتطورها إيش هو المدن والقرى اللي حوالا يجوا له
 same thing مثلا في نجران, same thing nothing في نجران
انعرض كذا موقع ومواقع هذي مثلا وزارة البيئة كانوا يبونها وزارة وزارة أخرى كانوا يبونها فا it takes time, نارض كذا موقع ومواقع هذا مثلا وزارة البيئة كانوا يبونها وزارة اخرى كانوا يبونها فالتحسن
علشان تأخذ الlogistics هذي and it takes time to find right design, علشان تاخذ اللوجستكس هذي and it takes time to find the right design
and the right proposition بالنسبة لل انها تخليها, and the right proposition بالنسبة للنات تخليها
how can we modernize الطراز السلماني, how can we modernize الاضراج السلماني 
design غيرنا كثير من ال ال designers اللي ممكن يجون ولهم خبرة مناسبة, غيرنا كثير من الدزاينرس اللي ممكن يجون ولهم خبرة مناسبة
وthe same thing is applicable مثلا لي اللي بنسويه في الخرج اللي بنسويه في القطيف اللي بنسويه في مكة, و the same thing is applicable مثلا اللي بنسويه في الخرج اللي بنسويه في القطيف اللي بنسويه في مكة
يعني ok maybe it looks good بس, يعني okay maybe it looks good بس
فا yeah هذي الأشياء تأخذ وقت بعدين, فيا هذا الاشياء تاخذ وقت بعدين
يوم تشتغل مع الdesigners مع المهندسين it takes time يعني هذا الأشياء يعني i will give you an example اللي هو كافد, اليوم تشغل مع الديزاينرز مع المهندسين it takes time يعني هذا الأشياء أنا أول جبكي عن إجزامبل اللي هو الكافت
it was supposed to be delivered في الفين واثنعش الى الان it s not fully operational, إذا كان يجب أن تكون محطة في 2012 إلى الآن
طريقة الplanning كانت, كانت
يعني تشوف العماير اللي موجودة ok the on الشيء الواصل الوحيد بينها اللي هي الجسور الجسور اللي موجودة بس ما, يعني تشوف العمارة الموجودة أوكي الشيء الواصل الوحيد بينها اللي هي الجسور اللي موجودة بس ما
يعني لما تجي على الefficiency اللي موجودة في بعض العماير, يعني لما تيجي على الإمتاع الموجودة في بعض العماير
تلاقيها اقل من خمسين بالمية الefficiency اللي هي, تاقيها اقل من 50 الإفاشنسي اللي هي الاشياء
الaverage فالعالم مابين خمسة وسبعين الى خمسة وثمانين بالمية,
في أقل من خمسين أقل من خمسين yeah,
as long as أنه التنفيذ عندنا بيكون, as long as التنفيذ عندنا بكون
طبعا فيه عندك الخطوط السعودية وفيه flynas وفيه كذا شركة خاصة للخطوط, طبعا في عندك الخطوط السعودية وفي flynats وفي كذا شركة خاصة للخطوط
الخطوط السعودية بالشركات الخطوط العالمية المتقدمة مثل الان كان singapore air, خطوط السعودية بالشركات الخطوط العالمية متقدمة مثلا كامت سنجابور اير
وبعدين جات طبعا الemirates الإماراتية, وبعدين جات طبعا الأمرتس الإماراتية
نقطة الخلاف الأساسية اللي هي one hub, النقطة الخلاف الأساسية اللي هي one hub
ولا multiple hubs, ولا multiple rounds
الخطوط السعودية المفروض عندها three hubs, مفروض عندها three hubs
إذا تبغى تنجح لازم يكون عندك one hub, إذا توت انجح لازم يكون عندك one half
وبعدها يعني direct flight مثلا من الرياض نفرض ان الخطوط بتكون الhub حقها الرياض, وبعده يعني direct flight مثلا من الرياض نفرض ان الخطوط بتكون الهب حقيا الرياض
بس ما تقدر تجي مثلا من عرعر إلى نيويورك direct, ما تقدر تيجي مثلا من عرعر إلى نيويورك داريك
أو من عرعر إلى عمان direct يمكن بس, أو من عرارة إلى أعمان دائريكت يمكن بس
أفضل أنه يكون عندك one hub, أفضل ان يكون عندك onehub
so الخطوط اللي بتكون موجودة it s one hub, سأل خطوط اللي بتكون موجودة it s one hub
الfleet اللي بيكون موجود, الفليت اللي بيكون موجود
فا علشان تقدر يكون فيه عندك efficiency للطيارين قطع الغيار exactly الصيانة نفس الشيء الcatering everything else, فعلشان تقدر يكون في عندك افشنس للطيارين قطع الغيار برضو exactly الصيانة نفس الشاي الكيتيرنج everything else
going back للmethodology اللي احنا عادة نتبعها فالصندوق, going back للـ methodology اللي احنا عادة نتبعها في الصندوق
وهذا اللي جالسين نسويه وفيه ناس تقول طيب ليش ما صلحتوا الخطوط السعودية ليش ما استثمرتوا فيها وانطلقتوا من هناك الخطوط السعودية جالسة it s serving what aيعني الأشياء اللي موجودة, وهذا اللي جاءت سوي وفي ناس تقول طيب ليش ما صلحت الثالثورة السعودية ليش ما استثمرته فيها وانطلقته من هناك الثالثورة السعودية جاهز تسيرفن ورد يعني الأشياء الموجودة
لكن again the business model حق الخطوط السعودية, لكن again the business model حق الخطوط السعودية
اللي هي الmulti multi hub,
الخطوط الأمريكية معظمها متعثرة because عندهم multi hub, خطوط الامريكية معظمها بتاعثرة بلكوز عندهم التعاب
فا هي الخطوط الجديدة حتكون من الرياض single hub, فهي الخطوص الجديدة حتكون من الرياض single hub
فئة business ولا فئات يعني it depends on the demand طبعا you can t have طيارة كلها business يعني سوتها الظاهر, فئة بزنس ولا فئات يعني it depends on the demand طبعا ما يقناتها في الطيارة كلها بزنس يعني سوتها الظاهر
فا i i don t think it s the right propositionمتى متوقع انطلاقها, متى متوقع عن طلاقها 
yeah والمطار ال خلاص ال , يا والمطار خلاص الا
الceo جاينا ان شاء الله خلال شهر او, co جاي ان شاء الله خلال شهر او
and they don t have to be سعوديين فقط, and they don t have to be sujoodine فقط
softbank يمكن هو من أكثر الاستثمارات المثيرة, softbank يمكن هو من أكثر الاستثمارات المثيرة
واللي ذكر في لقاء مع david, واللي ذكر في اللقاء مع ديفيد
كنت تقول انك rubenstein ايه كنت تقول انك مبسوط لأنه حققوا لك تسعة مليار, كنت تقول انك مبسوط لانه حق يقولك 9 مليار
دولار عوائد في ذيك اللحظة yeah,
بعد الخساير اللي قاعد يمنى بها الصندوق yeah ال يعني لما, بعد الخسائر اللي قاعد يمنى بها الصفحة يعني لما ت
 softbank vision fund let me just take maybe few steps back ياليت بس اعطيك some context, صفتبانك فجن فاند دعني اخذ بعض الاتحة لأخرى سوف أمام بعض المقبل
كيف دخلنا فا softbank, كيف دخلنا في softbank 
so اتذكر يعني من الsessions اللي كنت اجلس فيها مع سمو ولي العهد, اذكر يعني من الساشنز اللي كنت اجلس فيها مع سمولي العهد
نتكلم عن الaspirations اللي موجودة وش نبغى نسوي فالصندوق, نتكلم عن الaspirations اللي موجودة وش اللي بتسوي في الصندوق
فا كان he was always referring ل يرجع يقول, فكان he was always referring لي يرجع يقول
نبي نكون فالartificial intelligence الذكاء الاصطناعي نبي نكون فالrobotics, نبي نكون في الارتفشيال انتلجنز ذكار سناعي نبي نكون في روباتيكس
نبغى نكون فالlife science,
نبغى نكون فالinternet of things , نبغى نكون في الانترنت of things
حنا again يعني يمكن انت تكلمت قبل كذا على الاقتصاد القديم والاقتصاد الجديد, لان ناقين يعني ممكن انت تكلمت قبل كذا على الاقتصاد القديم والاقتصاد الجديد
 it happened أنه قابلت تقابلت انا مع sama masa son, اتهابنت انو قابلت سنة معسا صان
أغنى رجل فالعالم back in nineteen ninety nine بضع ساعات, أغني رجل في العالم باكن 1999 بضع ساعات
خسر تقريبا ninety seven percent of ثروته ورجعها في استثماره علي بابا, خاصر تقريبا 97 of ثروة تو مرجع في الستمارو في
so masa تكلم عن الرؤية حقته وقال i m gonna put, so ماسا تكلم عن الرؤية حقته وقال i m gonna put
ثمانية وعشرين مليار بيحطها دولار في fund, 28 مليار بحطها دولار في فاند
اللي هي internet of things robotics, اللي هي انترنت of things روباتيبز
artificial intelligence مفصلة عليكم and life science , artificial intelligence مفصل عليك and life science
قلت له ok وبدأ يتكلم هنا وهنا, إذا كي بدأ يتكلم هنا و هنا
فا تكلمت مع الأمير قلت له i have this guy who i met before و i met him في في طوكيو, فتكلمت مع الأمير قلت له i have this guy who i met before وإيمته في طاكو
اذا مافيه عندك مانع تشوفه قال ok ممتاز, إذا ما في عندك مانع تشوفه قال أوكي ممتاز
so جاء شافه, so جاء شافوا و
الأمير يعني مرة قال ok, دمير يعني مرة قال اوكي
is forty five billion what you want احنا نستثمرها, is 45 billion what you want احنا نستثمرها
ليه قال الأمير هذا الشيء على الرؤية that s one, ليقى الأمير هذا الشيء على الرؤية
number two كنا جالسين نتكلم نبغى نستثمر, نومبر تو كنا جاسين نتكلم نبواني سثمر
كيف نقدر نوصلها ثلاثين بالمية by the way الحين نزلناها الى range unclear between twenty to twenty five, كيف نقدر نوصلها 30 by the way الحين نزلنا الى range between 20 25 
no singal asset manager موجود اليوم, no single asset manager موجود اليوم
فهذا من الأسباب الأساسية اللي اللي دخلنا فيها مع softbank vision fund, فهذا من الاسباب الأساسية اللي دخلنا فيها مع softbank vision fund
الproposal اللي كان موجود وبالتأكيد مع انخفاض الأسواق العالمية الآن, اللي كان موجود وبالتأكيد مع انخفاض الأشراع العالمية الآن
الperformance حقهم أقل و أتذكر أنك قد طلعت أظن financial times كانت تقول بأنه, وأذكر أنا قد طلعت أظن financial times كانت تقول بأنه
استثمار السعودية فال vision fund, استثمار السعودية في الفيجن فوند
ايه وفيه so we invest in two things, وفي نعم نتعلم بشكل دائم
فالpreferred وفالequity, في الpreferred وفي الاكوتي
 الpreferred فيه عندنا سبعة بالمية, الpreferred في عندنا 7 
بس we don t take the upside يعني هذا بس المضمون, uh but we don t take the upside يعني هذا بس المضمون
والباقي يكون فالequity الequity فال تعرف كم التقسيمة تقريبا وش اكثر ماكنت غلطان هي خمسة وعشرين خمسة وسبعين, والباقي يكون في الاكوتي الاكوتي في تعرف كما التقسيمة تقريبا ما كانت غلطان هي 25 75
 او ثلاثة وثلاثين ستة وستين im really not sure بس وش الاكثر, وإكتر من مليون في المنطقة
الأكثر اللي هو المضمون الpreferred yeah اه ok فأنتوا صار لكم خمس سنوات تأخذون هذا ال النسبة الثابتة yeah, الاكثر اللي هو المضمون اه الpreferred اوكي فانتوا صار لكم خمس سنوات تاخذون هادا النسبة الثابتة يأ
ok و في القادم من الأيام شفنا أنه ما تكررت التجربة وصرتوا انتوا تروحون تستثمرون بشكل مباشر, وفي القادم من الأيام شفنا انه ما تكررت التجربة وصلتوا انتو تستثمر بشكل مباشر
ل نظرا لأنه ما كانت مجدية ماهي مرضية no no شوف, لاظرا لأنه مكات مجدية ماهي مرضية نونونونون شوف
يوم when we started كان عدد الموجودين في صندوق الاستثمارات العامة يمكن مية مية وخمسين شخص today were like, يوم when we started كان عدد الموجودين في صندوق السمراء العام يمكن 100 150 شخص today we re like
إضافة لذلك our direct investment اليوم افضل بكثير performance حقها, اضافة لذلك our direct investments اليوم افضل كثير performance حقها
اليوم عندنا office in new york office في london, اليوم عندنا office in new york office في لندن
office في hong kong so this will give us access, office for hong kong so this would give us access
لل deal flow, لل deal flow
will give us access لل الناس بيكون موظفين طبعا من الصندوق إضافة لموظفين, ولقد أعود الناس بيكون موظفيين طبعا من الصندوق إضافة لموظفيين
and to be active فال investments هذي , and to be active في الانوزمت ساري
متى نقدر نشتري سياراتنا فالرياض lucid, مت هنقدر نشتي سياراتنا في الرياض لوسيد
موجودة بس ما تنباع لسا الا جبنا كم so المشكلة الأساسية في, موجودة بس ما تمبع لسه الا جبنا كمسا المشكلة الاساسية في
فيها وطبعا it s a listed company ماقدر اعطي تفاصيل عنها اكثر لكن على حسب, فيها وطبعا تسالست كامضري ما اقدر اعطي تفاصيل عنها أكثر لكن على حسب
 المعلومات العامة متأخرين كثير فالإنتاج متأخرين على شان الsupply chain, المعلومات العامة متآخرين كثير في الانتاج متآخرين علشان
there still يعني جالسين يتعاملون مثلا lucid كلها قزاز صح, there s still يعني جاسين يتعاملون مثلا lucid كلها قزاز صحيh
يعني من ذا الone shield من قدام ومن وراء والسقف, يعني من الوينشيلد من قدام ومن ورا والسكف
so الناس اللي يقدروا يسووا هذي الخدمات قليلين, سول الناس اللي يقدروا يسوى هذه الخدمات قليلين
and فيه الquality assurance مشاكل فيها يعني لازم تكون كل شيء hunderd percent عشان لا يصير لها recall ولا ذا, وفيه الـ quality assurance مشاكل فيها يعني لازم تكون كل شي 100 عشان لا يصير له ريكول ولا اذا
غيرت كثير من الprocesses والأنظمة حقتهم, غي رت كثير من الprocesses والأنظمة حقتهم
فهذي كل الأشياء لما تجتمع مع بعض تخفف الإنتاج and what im hopping for, فهذه كل الاشاي لما تستمرين ايبا اتخفى الانتاج and what i m hoping for
what am hopping for أنه to achieve at least numbers اللي أعلنوا عنها, what i m hoping for to achieve at least the numbers اللي علانوا عنها
all the incentives اللي جت من جهات عديدة من الحكومة, all the incentives اللي جت من جهات عديدة من الحكومة
صندوق الصناعي وهذي تعتبر سيارة الطبقة العالية هل ممكن نشوف برضو سيارة كهربائية تناسب الشريحة المتوسطة ايه ايه yeah actually, الصندوق الصناعي وهذا تعتبر سيارة الطبقة العالية هل ممكن شوف برضه سيارة كهربائية تراسب الشريح المتوسطة 
فال lucid air اللي هو اللي موجود حاليا, اللي هو الموجود حاليا 
لكن eventually we wanna do suvs لأنه نبغى السيارات اكثر, لكن eventually we wanna do the suvs اللي أنا نبغى السيارات أكثر
بس عشان وقت وقتك ماودي أننا نطول عليك you had access i think فهد سيف already طلع معك صحيح, بس عشان وقتك ماوديني اطول علي you had access i think faed safe قريدي طلع معك
وندخل في تفاصيل شركاتها عشان هم فقط اثنين نواب لكن كلهم من the same level ممتاز اي يعني الأخرين chef of staff, وندخل في تفاصيل شركاته عشان هم فقط اثنين النواب لكن كلهم in the same level ممتاز يعني الاخرين chief of staff
مدير الاستثمار العقاري والgiga projects cfo coo فهل هذا توجيه مباشر لهم, فهل هذا توجيه مباشر لهم 
انهم yeah بالتأكيد يشرفوننا بالظهور بالتأكيد ابو عبدالعزيز اول واحد بالتأكيد اء طيب انا بختم ابو فيصل, أنهم يعني شرفون بالظهور وعملت عاديس أول واحد متأكيد طيب أنا بختم ابو فيصل
what i didn t learn هو يعني وش الأشياء اللي ماتعلمتها الصراحة يعني تعلمت منه الكثير, what i didn t learn هو يعني وش الأشياء اللي ما تعلمتها الصراحة يعني تهمت منها الكثير
and امم, and
what i liked about him ماهو بس المعلومات اللي عنده, what i liked about him ماهو بش المعلومات اللي عنده
it s ما يعني فيه ناس يقولك ok هذا المعلومات اللي عنده سطحية الdepth اللي موجود فالمعلومات, يعني في ناس يقول لك أوكي هذا المعلومات اللي عندها سطحية الدبث اللي موجود في المعلومات
يعني even i was discussing with him once على, and even i was discussing with him once
الgolf he was talken to يعني he knew about golf كل مضرب كيف الزاوية حقته ومن الكلام ذا, he was talking he knew about the golf كل مضرب كيف زاوية حقته من الكلام ذهن
he knows very well على, he knows very well على
ال اء الdesign, الـ design
يشوف the macro كيف يقدر ينزل لتحت, يشوف دي ماكرو كيف يقدر ينزل التحت
إذا أحتاج الامر أنه يشوف الmacro, إذا احتاج الأمر أن يشوف المايكرو
اذا الكلام حقه crap يقولوا له انه كلامك crap ماهو بصحيح, اذا الكلام حقه كراب يقولوا انه كلام كراب ما هو بصحيح
same thing is extricularنفس هذا صار صار الموضوع هذا عندي اكثر, same thing is trickling نفس هذا صار الموضوع هذا عندي أكثر
regardless الشخص اللي اتعامل معاه, regardless الشخص اللي تعام معاه
بعيد قريب عزيز غير ذلك i have to listen للشخص اللي قدامي, بعيد قريب عزيز غير ذلك i have to listen بالشخص اللي بدعمي
الواحد يتوقع إنها صغيرة بس once you operate all together, الواحد بقى عنا صغير بس once you put it all together
يكون الواحد اكيد الواحد sometimes المفروض يكون عاطفي لكن افضل انه يكون, كون الواحد أكيد الواحد المفروض يكون عاطفي لكن أفضل انه يكون
rational وعقلاني اكثر هذي من الأشياء اللي تعلمناها يعني انا و, rational وعقلاني أكثر هذا من الأشياء اللي تعلمناها يعني أنا و
كيف الواحد يكون rational اكثر, كيف الواحد يكون rational أكثر
الcapacities اللي موجودة عندك, الكباستيز اللي موجودة عندك
on how you can utilize it كيف تقدر تستخدمها, and how can you can utilize it كيف تقدر تستخدمهم
فا هذا من الأشياء اء كيف الواحد يقدر يرتب الpriorities, فهذا من الأشياء كيف الواحد يقدر يرتب الpriorities
ترتيب الpriorities جدا مهم وش ال الأولويات, ترتيب الـ priorities جدا مهم وش الأولويات 
لما صرت اشتغل معه كيف الواحد to see the big picture, لما صرت اشتغل معه كيف الواحد تسيي the big picture
you don t go sometimes يعني مثلا من ال الأشياء اللي تفشل كثير, you don t go sometimes يعني مثلا من الاشياء التي تفش الكثير
من ناس متعلمين وذوي خبرات كبيرة اللي هي going, من ناس متعلمين وذوي خبرات كبيرة اللي هي قون
لازم يكون فيه عندك زي عدسة zoom, لازم نكون في عندك زي عدس الزوم
ثلاثة مليار ثلاثة ترليون دولار by twenty thirty هذي نبغى نثبتها ونأكدها, ثلاثة مليار ثلاثة تريليون دولار باي 2030 هذه اللي فانثبته نأكدها
اء يعني بداية خلنا نقول foodics كانت, يعني بداية قنا نقول فودكس كانت
اء ميزتها الأساسية أنها عاصرت مراحل قبل ال الرؤية وبعد وبعد الر ما قبل الرؤية وقبل eco system أو أو منظومة, ميزتها الأساسية أنها عاصرت مراحل قبل الرؤيا أو قبل الإكوسستيم أو منظومة
و وما بعدها فا فنقدر نشوف ايش الأثر والفرق yes اللي اللي يحدث عليكم فاللي أبغاها منك أو اللي, وما بعدها فنقدر نشوف إيش الأثر والفرق اللي يحدث عليكم فاللي أبغى منك أو اللي
التعرف على مصعب yes وهذي نستعرضها بشكل سريع بعدين نروح لمرحلة ال ok, تعرف على مصعب وهذا نستعرضها بشكل سريع بيننا نروح لمرحلات
اء ولادة foodics كا software فهمت عليك كيف صارت ايش ال ايش كان وقتها ok يقدم ايش مشاكله, ولادة فودكس كسوفتوير كيف صارت اش كان وقتها يقدم اش مشاكله
ثمن مرحلة اليوم اللي هي التوسع التوسع اللي ممكن يكون عبر استحواذات yes yes أو توسع جغرافي أو إلى آخره بالضبط, ثم المرحلة اليوم اللي هي التوسع توسع اليوم يمكن يكون عبره استحواذات أو توسع جغرافي أو ياخر
و ولادة الفكرة والتعرف على مصعب اللي هو شريكك ok, ولادة الفكرة والتعرف على مصعب اللي هو شريك
أيام ما كنت individual أنزل إعلان بميتين ريال إنه اصنع تطبيقك, أيام ما كنت individual أنزل إعلان بمئتينا ريال إنه اصنع تطبيقك
ب بكذا ريال وكنت تعرف تبرمج وأنا كنت أبرمج وأصمم وأسوي كل شيء يعني كنت full stack وقتها يعني ايه, بكذر يعني وانت تعرفت برمجه وانا كنت أبرمجه وأصمم وسوي كل شيء يعني كنت full stack واقتها اي
coffee بسويه كم جاك على الإعلان هذا من من شخص يعني ط, كافي يبسوي كم جاك على الإعلان هذا من شخص يعني طالع
وعشرة بالمية منها كان فعلا serious اء يبون يطورون تطبيق, و10 منها كان فعلا serious ناعم يضورون تطبيق
و وهنا واحد منهم كان يبي يسوي coffee ورحت له, وهنا واحد منهم كان هي بيسوي كافي وروحت له
و وقال لي احمد شوف تطبيق starbucks أبي أسوي زيه, وقال لي أحمد شوف تطبيق ستاربكس أبي سيزايا
قلت له أبد اتفقنا على السعر دفع لي down payment وبديت اشتغل على التطبيق, ترابد تفاعل على السعر تفاعلي down payment ولا تشتغن على التطبيق
وقتها كنت انا ومصعب نذاكر فال فالcoffee shops زي أي طلاب فالجامعة, وقتها كنت انا مصعب نذاكر في الكافي شوبس اي طلاف الجامعة
مصعب هو مصعب الشريك المؤسس ايه الشريك هو الrommate هو الrommate, مصحب هو الشرك المؤسس وهو الروميت حقك هو الروميت
مو rommate يعني هو الrommate مصعب يعني محمد أبو عبيدة بس باقي ما وصلنا له اه بس انكم في نفس الدفعة ايه نفس الدفعة كلنا تمام, مون روميت يعني هو روميت مسعر يعني محمد ابو عبيدة بس باقي ما وصلنا له بس ان نكون في نفس الدفعة هي نفس الدفعة كلنا تمام
بعدين اء كنا إنه غالبا كانوا يس يعطونا الmenu ورقي, بعدين كنا انه غالبا كانوا يسأل يعطونا المينيو ورقي
وكان إذا بيغيرون الأسعار يحطون sticker على السعر طريقة غير, وكان الذين بغيرون الاسعار يحطون استككر على السعر طريقة غير
فكنت أقول يعني حطوا الفكرة هذي مع الفكرة هذي يسوي لك ipad, فاكنت اقول يعني حط الفكرة هذه مع الفكرة هذه سويلك هايباد
تعطيه للمطعم بطريقة انيقة و و cost effectint يعني إنك ما تحتاج تطبع, تعطيل المطعم طريقة أنيقة وكوست إفيشنت يعني انك ما هتحتاج تطبع
كل ماتبغى تغير الmenu عندك الportal, كل ما تبت غير المينيو عندك البورتل
ودخلته في موضوع الmenu ايه وصار عندكم, ودخلت فيه موضوع المينيو وصار عندكم
ipad ipad تطلب منه بس بس, ايباد تطلب منه بس بس
وطابعة جنب الpoint of sale, وطابعة جنب الpoint of sale
يأخذ الطابعة يدخلها مرة ثانية point of sale اللي هو اللي هو نظام نقاط البيع نقاط البيع الcasher يدخلها الcasher, ياخذ الطابع يدخلها مرة ثانية في الـ ويتفسير اللي هو نظام نقاط البيع نقاط البيع كشير ايدخيل الكشير
هنا لقيت فيه gap, هنا لقيت في gap
الgap انه ليش, بالجاب انو ليش
الipad إلى إلى الcasher, الايباد إلى الكاشير
يعني إطبعها با prienter واعيد كتابتها كتابتها, يعني أطبعها ببرنتر وعيد كتابتها
فبديت أخاطب شركات الpoint of sales ما أحد عطاني وجه, فبدأت الخاطب شركات الpoint of sales ما احد أعطاني وجه
فقلت you know what let s build it مين أشهرهم في ذاك الوقت, فأقولت you know what let s build it مين اشارهم في ذاك الوقت 
اء aloha ncr, أو ألوها ncr
micros اء omega شركات كلها شركات نقاط بيع ايه كلها أجنبية يعني ايه, شركات كلها أجنبية
السطحية أنه اء الcasher هو calculator, السطحية أنه الكاشير هو calculator
 unclear وش هو حاسبة unclear انا فالجامعة كنت ابرمج برنامج يطلع لي calculator فعادي, فهني وش الحاسب وش المعقل الموضوع انا في الجامعة كنت برمج برنامج يطلع لي الكالكوليتر فعدما
فا فبديت اشتغل وقلت لك انا اء بديت اشتغل على على الpoint of sale, فبديت اشتغل وقلت لك أنا بديت اشتغل على الpoint of sale
ال ال بناء الcasher, البناء الكاشير
ال ال خلنا نقول ال الordiring system menu ordiring system, خانا نقول الـ المنيو المنطقة
الcasher, الكاشير
اللي عندهم already ال التجربة الحلوة اللي هو, اه اللي عندهم قريدي التجربة الحلوة اللي هو
لل لل اء الcustomers بس لحظة قبل أنت الحين موضوع الmenu هذا بعته, بس لحظة قبل انت الحين موضوع المنوي هذا بيعته 
