gt,hyp
من actually it s six if you wanna consider zero لأنه فيه عندنا مرحلة قبل واحد او صفر دراسة وبعدين واحد اثنين ثلاثة, من actually it s six if you want to consider zero لأنه فيه عندنا مرحلة قبل واحد او صفر دراسة أولي اي وبدان واحد اثنين ثلاثة
اربعة اللي هو التشغيل خمسة تخار تخارج how do you exit اي استثمار, اربع اللي هو التشغيل خمسة تخارج how do you exit اي استثمار
تدخل فيه وماعندك exit مفروض ماتدخل فيه ماعنده يعني حتى لمن نستثمر في اي دولة,
اول شيء نسأل عنه do you have capital controls, أول شيء نسأل عنه do you have capital controls
من المفاوضات اللي سويناها we took استثناء استثناء للcapital control,
صحيح so i can not be an investment, اشعر اشعر اشعر اشعر
وماقدر اطلع منه حتى الever green investment المفروض انك تقدر تطلع منه,
فنجي الحين للسؤال اللي ماحد جاوبه so هذا هذا التخارج الأول, فنجي الحين للسؤال اللي ماحد جاوبه so هذا تخارج الأول
فيه بعض الشركات مثلا تخارجنا من سابك بشكل كامل we sold it to أرامكو, في بعض الشركات مثلا تخارجنا من سابك بشكل كامل we sold it to أرامكو
and it was one of the greatest things بالنسبة لأرامكو صارت بالنسبة لسابك, وقالت بالنسبة لأرامكو صارت بالنسبة لسابك
synergies اللي موجودة من من من ال ال, اشتركوا في القناة
استثمار أرامكو في سابك is يعني حتى الفريق اللي كان موجود في أرامكو الفريق اللي كانوا موجودين في سابك, اشتركوا في القناة
فا what s good for us اليوم could be better for somone else, فا what s good for us اليوم could be better for someone else
فا at the end of the day التخارج حقنا ماهو معناه انه شيء سلبي, اشتركوا في القناة
هل سابك كانت بتنمو بالشكل اللي نمت فيه الان لو هي باقية كا share holder pif no, هل سابك كانت بتنمو بالشكل اللي نمت فيه الان لو هي باقي كاشير هوولدر pif no
لما جاء الshare holder تغير صار فيه نمو, لما جاء الshare holder تغير صار فيه نمو
فا it doesn t mean it s a negative thing أو معناه إنه استثمار فاشل أو استثمار نبغى نتخلص منه, فلا يبدو أنها مفقية أجنب معناه إنه استثمار فاشل أو استثمار نبغى نتخلص منه
it s diffrent استثمار ناضج وخلاص انتهى عندنا ناضج ايه, ايه
عندنا ناضج but it will be rejuvenated with someone else and that s what happened, عندنا ناضج but it will be rejuvenated with someone else and thats what happened
اء يعني اعادوا الحوي الحيوية فيه من من synergies مختلفة overlapping speech ابو فيصل كنت بسألك على قطاع, اتباع الانجاز مختلفة
newcastle اء واستثمارنا في النادي يعني عالعكس , نيو كاسل واستثمارنا في النادي يعني الالكس
الترفيه which was something يعني كان الترفيه الوحيد اللي موجود فالمملكة مطاعم نروح نأكل yeah نروح نأكل, الترفيه which was something يعني كان الترفيه الوحيد اللي موجود في المملكة طعن روح نأكل يهى روح نأكل
ومانلعب فيعني its like so وللأسف كان, ومن الابريا
امم now going back to savvy سافي فال اء فال اي, now going back to savvy savvy في ال e pay
gaming والألعاب الالكترونية ومسابقات الالكترونية, gaming والألعاب الالكترونية ومسابقات الالكترونية
طبعا سافي it s like five different pillars you have the bank you have infasrtuctrue you have the fund, طبعا سافي it s like five different pillars you have the bank you have infrastructure you have the fund
you have the operations and you have ال اء ماكنت غلطان المسابقات نفسها, you have the operations and you have الامتين مكينت غلطان المسابقات نفسها
فا الverticals هذي الموجودة بعد ماشفنا كل القطاعات اللي موجودة بالنسبة egaming الegaming, اتمنى انها تقوم بتوضيفه
اذا تبغى تشوف الegaming today فالاقتصاد العالمي it s one of the fastest growing, إذا تبغى تشوف في الإيجام today فالاقتصاد العالمي it s one of the fastest growing
هذا بالارقام بالارقام طبعا one of the fastest growing sectors يعني, هذا بالارقام بالارقام طبعا one of the fastest growing sectors يعني
وتبغى تشوف انت وين تبغى تستثمر you wanna invest in the ip in the software and the hardware, وتبغى تشوف انت وين تبغى تستمر you want to invest in the ip in the software and the hardware
مثلا الاستثمار فالhardware of video games ولا هذا maybe it s not the best thing right, مثل الاستثمار في الحدوى أو في الفيديوغام ستكون ليس بشكل جيد
لأنه فيه منافسات ثانية تجي من الcomputers من الأشياء الثانية,
فا أكيد انه جالس it s ticking all the boxes حقت الرؤية عشرين ثلاثين but at the same time, فأكيد انه جالس it s ticking all the boxes حقه روية عشرين ثلاثين but at the same time
it will be one of the best investments بالنسبة لنا كعوائد ايه كعوائد بالتأكيد كعوائد استثمارية فأنتوا قراركم استثماري بحت استثما شوف,
لابد يصير استثماري لأنه اذا ما صار استثماري it s not gonna be sustainable and if not sustainable it s مشروع فاشل, لا بد يصير استثماري لأنه اذا ما صار استثماري it s not going to be sustainable and if it s not sustainable it s مشروع فاشلاء
انه يجيك subsidy من الدولة يجيك دعم حيوقف يوم من الأيام,
اذا غلبت الروم خلنا نشوف وش الدعم اللي ممكن يجي لكن ما نبتدي تفكيرنا لا ابغى دعم الفلاني والفلاني no it doesn t work that way, إذا غلبت الروم خلنا نشوف وش الدعم اللي ممكن يجي لكن ما نبتدي تفكيرنا لا أبغى دعم الفلاني والفلاني no it doesn t work that way
كيف نقدر نسويها efficiently if we cannot let s see وش الدعم اللي ممكن يجي,
والدعم is it مثلا دعم نقدي, والدعم فيزت مثلا دعم نقدي
فا وnewcastle, وو لوكاسل
newcastle اسف أبو فيصل هنا الناس تتكلم على اول شيء,
الله يقويكم so بس بشكل عام وش يعني كيف تفسر هذي so كرة القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاث طعشر قطاع اللي, الله يقويكم so بس بشكل عام يعني كيف تفسر هذا الشيء so كرة القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاث عشر قطاع اللي
why the epl ليش الدوري الإنجليزي لأنه هو اعظم دوري موجود الآن فالعالم, why the epl ليش الدوري الإنجليزي لأنه هو اعظم دوري موجود الآن في العالم
ثلاثة فرق يصير لها relegation وثلاثة فرق يصير لها promotion ناس ثلاث فرق تنزل وثلاث فرق تصعد من الدوري اللي تحته,
منافسة عالية منافسة جدا عالية هذا معناته مشاهدات أعلى بالضبط so,
لما ناظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first, لما ناظرنا لها نظرنا لها من ناحية and by the way it wasn t the first
offer يجينا على فريق شفنا في إيطاليا وشفنا في فرنسا, وفريدين على فريق شفنا في إيطاليا وشفنا في فرنسا
only ثلاثين فالمية ومالنا أي علاقة فالإدارة, لثلاثين بالمئة وما أنها أي علاقة فالإدارة
وحنا اشترينا newcastle,
كان معروض علينا مية بالمية لكن اء اللي جابوا لنا الفرصة amanda sevry هي وزوجها, او انها مية بالمية لكن اه اللي جابون الفرصة amanda sevry هي وزوجها
قالوا we would we like it so much we would like to be with you قلت ممتاز, قالوا we would look we like it so much we would like to be with you قلت ممتازبال
بعدين جو الrobin family اللي هم من اكبر المطورين العقاريين قالوا we would like to come with you هم من اكبر المطورين فnewcastle قلت ممتاز,
خلهم يجون فا they have now skin in the game يعني skin in the game صاروا جزء من النجاح ومن الفشل exactly, خلهم يجون فا they have now skin in the game صاروا جزء من النجاح ومن الفشل
شرينا الفريق كامل بثلاث مية وخمسين versus ثلاث مية ثلاثين بالمية بسبع مية اء اء مليون,
versus تشيلسي توه منباع, versus تشيلسي توه منباع
is to go from ثلاث مية وخمسين الى على الاقل ثلاثة three point five that s ten times the money,
versus لو اشتريته اليوم كم بيطلع اربعة مليار خمسة مليار, versus chelsea لو اشتريته اليوم كم بيطلع اربعة مليار خمسة مليار
ما مايجيب لك اقل من مئة فالاختيار استثماري بحت استثماري بحت so that s why one number two newcastle, اشترى انه احدا 
يعني معظم المدن فيها أكثر من نادي newcastle كل newcastle وراك,
تسع مئة وخمسين الف تقريبا واكثر من مليون في المنطقة موجودين كلهم fans,
we have now تقريبا between fifty two thousand seats فالملعب,
كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة الpotinitial اللي موجود عندنا الان مثلا chef of the chefs strategies, كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة الpotential اللي موجود عندنا الام مثلا chief of the chief strategist
مع الinternational, الانترنشنل
investments their lookingعلى الأشياء العقارية والinfastructrue اللي بنسويها إن شاء الله, investments they re looking على الأشياء العقارية والinfrastructure اللي بنسويها إن شاء الله
في المنطقة فالpotential , في المنطقة فالpotential ك 
goin forward للاستثمار الرياضي حقنا, going forward للاستثمار الرياضي حقنا
بتكون صعبة الا اذا اخذنا some incubators يعني اندية اصغر علشان to incubate into this, بتكون صعبه الا اذا اخذنا some incubator يعني اندية اصغر علشان to incubate into this
مالها حس هل هي متعثرة هل فيها مشاكل وش قصة المحفظة العقارية روشن is doing extremely well overlapping speech روشن تبع الgiga project ماهي تبع المحفظة العقارية,
انا أتكلم مثلا على تطوير وسط المدن نتكلم عن رؤى الحرم المكي نتكلم روشن ترا بدت هناك وانتهت هناك وكبرت راحت هناك كانت لأنه الأول الmandate حقها كان اقل بعدين كبر الmandate,
فانتقلت فانتقلت الى الgiga projects بالنسبة للمحفظة العقارية,
فيه عندنا مشاريع كثيرة فالpipeline, عندنا مشاريع كثيرة في البايبلاين
وقت طويل فالplanning خاصة if you want to have the right, وقت طويل في البلانيخ خاصة if you want to have the right
models والright plans وكيف تقدر, ستجربات المنزل والموضوع من الواقع
تخلي الplans, تخلي الplانس
فإذا تبغى تطورها هناك كيف تقدر تطورها ايش هو الproposition تخلي المدن والقرى اللي حولها يجون لها, ايش هو الproposition تخلي المدن والقرى اللي حولها يجوه له
 same thing مثلا في نجران, سمتنى نثار في نجران
انعرض كذا موقع ومواقع هذي مثلا وزارة البيئة كانوا يبونها وزارة وزارة أخرى كانوا يبونها فا it takes time, انعرض كذا موقع ومواقع هذي مثلا وزارة البيئة كانوا يبونها وزارة وزارة أخرى كانوا يبونها فالتكس ساين
علشان تأخذ الlogistics هذي and it takes time to find right design, علشان تأخذ الlogistics هذي and it takes time to find the right design
and the right proposition بالنسبة لل انها تخليها, وانتظر الناس تخليها
how can we modernize الطراز السلماني,
design غيرنا كثير من ال ال designers اللي ممكن يجون ولهم خبرة مناسبة, اه
وthe same thing is applicable مثلا لي اللي بنسويه في الخرج اللي بنسويه في القطيف اللي بنسويه في مكة, وthe same thing is applicable مثلا اللي بنسويه في الخرج اللي بنسويه في القطيف اللي بنسويه في مكة
يعني ok maybe it looks good بس, يعني ok maybe it looks good
فا yeah هذي الأشياء تأخذ وقت بعدين, هذا الأشياء تأخذ وقت بعدين
يوم تشتغل مع الdesigners مع المهندسين it takes time يعني هذا الأشياء يعني i will give you an example اللي هو كافد,
it was supposed to be delivered في الفين واثنعش الى الان it s not fully operational, which was supposed to be delivered في الفين واثنعش إلا الان it s not fully operational
طريقة الplanning كانت,
يعني تشوف العماير اللي موجودة ok the on الشيء الواصل الوحيد بينها اللي هي الجسور الجسور اللي موجودة بس ما,
يعني لما تجي على الefficiency اللي موجودة في بعض العماير,
تلاقيها اقل من خمسين بالمية الefficiency اللي هي, تلاقيها قبل من خمسين بالمية ال efficiency اللي هي الاشياء
الaverage فالعالم مابين خمسة وسبعين الى خمسة وثمانين بالمية, الاverage في العالم ما بين خمسة وثمانين بالمية
في أقل من خمسين أقل من خمسين yeah, أقل من خمسين أقل من خمسين yeah
as long as أنه التنفيذ عندنا بيكون,
طبعا فيه عندك الخطوط السعودية وفيه flynas وفيه كذا شركة خاصة للخطوط, طبعا فيه عندك الخطوط السعودية وفيه flynas وفيه كذا شركة خاصة للخطوط
الخطوط السعودية بالشركات الخطوط العالمية المتقدمة مثل الان كان singapore air, خطوط السعودية بالشركات الخطوط العالمية المتقدمة مثلا كامت سنجابور اير
وبعدين جات طبعا الemirates الإماراتية,
نقطة الخلاف الأساسية اللي هي one hub,
ولا multiple hubs, ولا multiple hubs
الخطوط السعودية المفروض عندها three hubs, ومتحة تسعودية مفروض عندها three hubs
إذا تبغى تنجح لازم يكون عندك one hub, إذا تبغى تنجح لازم يكون عندك one hub
وبعدها يعني direct flight مثلا من الرياض نفرض ان الخطوط بتكون الhub حقها الرياض,
بس ما تقدر تجي مثلا من عرعر إلى نيويورك direct, بس ما تقدر تجي مثلا من عرعر إلى نيويورك direct
أو من عرعر إلى عمان direct يمكن بس, أو من عرع إلى عمان direct يمكن بس
أفضل أنه يكون عندك one hub, أفضل أنه يكون عندك one hub
so الخطوط اللي بتكون موجودة it s one hub, سأخذ الخطوط اللي بتكون موجودة it s one hub
الfleet اللي بيكون موجود, الفليت اللي بيكون موجود
فا علشان تقدر يكون فيه عندك efficiency للطيارين قطع الغيار exactly الصيانة نفس الشيء الcatering everything else,
going back للmethodology اللي احنا عادة نتبعها فالصندوق,
وهذا اللي جالسين نسويه وفيه ناس تقول طيب ليش ما صلحتوا الخطوط السعودية ليش ما استثمرتوا فيها وانطلقتوا من هناك الخطوط السعودية جالسة it s serving what aيعني الأشياء اللي موجودة, انا بحضورات الاخرى
لكن again the business model حق الخطوط السعودية, لكن again the business model حق الخطوط السعودية
اللي هي الmulti multi hub, اللي هي الملتي hub
الخطوط الأمريكية معظمها متعثرة because عندهم multi hub, خطوط الأمريكية معظمها متعثروا because عندهم multi hub
فا هي الخطوط الجديدة حتكون من الرياض single hub, فالخطوط الجديدة حتكون من الرياض single hub
فئة business ولا فئات يعني it depends on the demand طبعا you can t have طيارة كلها business يعني سوتها الظاهر, فئة business ولا فئات يعني it depends on the demand طبعا بإقناتها في الطيارة كلها business يعني سوتها الظاهر
فا i i don t think it s the right propositionمتى متوقع انطلاقها, ميتمتوقع انطلاقهافا
yeah والمطار ال خلاص ال , يعني ال خلاص
الceo جاينا ان شاء الله خلال شهر او, سيو جاينا ان شاء الله خلال شهر اوبتك
and they don t have to be سعوديين فقط, اشتركوا في القناة
softbank يمكن هو من أكثر الاستثمارات المثيرة,
واللي ذكر في لقاء مع david,
كنت تقول انك rubenstein ايه كنت تقول انك مبسوط لأنه حققوا لك تسعة مليار, ايه كنت تقول انك مبسوط لانه حقي قولك تسع مليار
دولار عوائد في ذيك اللحظة yeah, دولار عوائد في ذيك اللحظة yea
بعد الخساير اللي قاعد يمنى بها الصندوق yeah ال يعني لما, بعد الخسائر اللي قاعد يمنى به الصدق yeah
 softbank vision fund let me just take maybe few steps back ياليت بس اعطيك some context, لدينا فقط من المستقبل أحصول كثيرا لن تجربة بعض الانتظامات
كيف دخلنا فا softbank, كيف دخلنا فا softbank
so اتذكر يعني من الsessions اللي كنت اجلس فيها مع سمو ولي العهد, اتذكر يعني من ال sessions اللي كنت اجلس فيها مع سمولي العهد
نتكلم عن الaspirations اللي موجودة وش نبغى نسوي فالصندوق,
فا كان he was always referring ل يرجع يقول, اشتركوا في القناة
نبي نكون فالartificial intelligence الذكاء الاصطناعي نبي نكون فالrobotics, اشتركوا في القناة
نبغى نكون فالlife science, نابران كون فالlife science
نبغى نكون فالinternet of things ,
حنا again يعني يمكن انت تكلمت قبل كذا على الاقتصاد القديم والاقتصاد الجديد,
 it happened أنه قابلت تقابلت انا مع sama masa son, وقتا 
أغنى رجل فالعالم back in nineteen ninety nine بضع ساعات, أغنى رجل فالعالم back in nineteen ninety nine بضع ساعات
خسر تقريبا ninety seven percent of ثروته ورجعها في استثماره علي بابا, او رجعها في استثماره علي بابا
so masa تكلم عن الرؤية حقته وقال i m gonna put, ماذا تكلم عن الرؤية حقته وقال i m gonna put
ثمانية وعشرين مليار بيحطها دولار في fund,
اللي هي internet of things robotics, اللحية internet of things robotics
artificial intelligence مفصلة عليكم and life science , artificial intelligence مفصل عليك and life science
قلت له ok وبدأ يتكلم هنا وهنا, سيقول اوكي بدأ يتكلم هنا وهناو
فا تكلمت مع الأمير قلت له i have this guy who i met before و i met him في في طوكيو, فاتكلمت مع الأمير قلت له i have this guy who i met before و i met him في طوكيو
اذا مافيه عندك مانع تشوفه قال ok ممتاز, اوكي ممتاز
so جاء شافه,
الأمير يعني مرة قال ok, لم يدفل يعني مرة قال ok
is forty five billion what you want احنا نستثمرها, it s the forty five billion what you want احنا نستثمرهافانتقلت
ليه قال الأمير هذا الشيء على الرؤية that s one, ليه قال الأمير هذا الشيء على الرؤية that s one
number two كنا جالسين نتكلم نبغى نستثمر, number two كنا جالسين تكلم نبغى نستثمر
كيف نقدر نوصلها ثلاثين بالمية by the way الحين نزلناها الى range unclear between twenty to twenty five,
no singal asset manager موجود اليوم,
فهذا من الأسباب الأساسية اللي اللي دخلنا فيها مع softbank vision fund,
الproposal اللي كان موجود وبالتأكيد مع انخفاض الأسواق العالمية الآن, الproposal اللي كان موجود وبالتأكيد مع انخفاض الأسواق العالمية الآن
الperformance حقهم أقل و أتذكر أنك قد طلعت أظن financial times كانت تقول بأنه, اظن financial times كانت تقول بأنه
استثمار السعودية فال vision fund, اتضرح ان يتم بيجابه
ايه وفيه so we invest in two things, ايه وفيه ايه وفيه ايه وفيه ايه وفيه ايه وفيه ايه وفيه ايه وفيه ايه وفيه ايه وفيه
فالpreferred وفالequity,
 الpreferred فيه عندنا سبعة بالمية, ايضا 
بس we don t take the upside يعني هذا بس المضمون, بس we don t take the upside يعني هذا بس المضمون
والباقي يكون فالequity الequity فال تعرف كم التقسيمة تقريبا وش اكثر ماكنت غلطان هي خمسة وعشرين خمسة وسبعين, ماذا كانت غلطان هي خمسة وعشرين خمسة وسبعينمتحمل الاشتراك في المنزل الاخرية
 او ثلاثة وثلاثين ستة وستين im really not sure بس وش الاكثر, or 33 16 i m really not sure
الأكثر اللي هو المضمون الpreferred yeah اه ok فأنتوا صار لكم خمس سنوات تأخذون هذا ال النسبة الثابتة yeah, الاكثر اللي هو المضمون الpreferred yeah اه اوكي فأنتوا صار لكم خمس سنوات تأخذون هذا النسبة الثابتة yeah
ok و في القادم من الأيام شفنا أنه ما تكررت التجربة وصرتوا انتوا تروحون تستثمرون بشكل مباشر, اوكي وفي القادم من الأيام شفنا أنه ما تكررت التجربة وصلتوا انتوا تستثمرون بشكل مباشر
ل نظرا لأنه ما كانت مجدية ماهي مرضية no no شوف,
يوم when we started كان عدد الموجودين في صندوق الاستثمارات العامة يمكن مية مية وخمسين شخص today were like, يوم when we started كان عدد الموجودين في صندوق الاستمرات العامة كان مية مية وخمسين شخص today were like
إضافة لذلك our direct investment اليوم افضل بكثير performance حقها,
اليوم عندنا office in new york office في london, اليوم عندنا office in new york office في لندن
office في hong kong so this will give us access, أفزحان خلقا فيه نقط صدر هذا يمكن أن تكون حصي
لل deal flow, لل deal flow
will give us access لل الناس بيكون موظفين طبعا من الصندوق إضافة لموظفين,
and to be active فال investments هذي , and to be active فال investments هذي
متى نقدر نشتري سياراتنا فالرياض lucid, لوسيد
موجودة بس ما تنباع لسا الا جبنا كم so المشكلة الأساسية في, موجودة بس ما تمبع لسا الا جبنا كم so المشكلة الأساسية في
فيها وطبعا it s a listed company ماقدر اعطي تفاصيل عنها اكثر لكن على حسب, اشتركوا في القناة
 المعلومات العامة متأخرين كثير فالإنتاج متأخرين على شان الsupply chain, المعلومات العامة متأخرين كثير فالإنتاج متأخرين علشان السبلي تشين
there still يعني جالسين يتعاملون مثلا lucid كلها قزاز صح,
يعني من ذا الone shield من قدام ومن وراء والسقف,
so الناس اللي يقدروا يسووا هذي الخدمات قليلين,
and فيه الquality assurance مشاكل فيها يعني لازم تكون كل شيء hunderd percent عشان لا يصير لها recall ولا ذا,
غيرت كثير من الprocesses والأنظمة حقتهم, غيرت كثير من الprocesses والأنظمة حقتهم
فهذي كل الأشياء لما تجتمع مع بعض تخفف الإنتاج and what im hopping for, ومن المترجم الى اللغة
what am hopping for أنه to achieve at least numbers اللي أعلنوا عنها, what i m hoping for now is to achieve at least the numbers اللي أعلنوا عنها
all the incentives اللي جت من جهات عديدة من الحكومة,
صندوق الصناعي وهذي تعتبر سيارة الطبقة العالية هل ممكن نشوف برضو سيارة كهربائية تناسب الشريحة المتوسطة ايه ايه yeah actually, ايه
فال lucid air اللي هو اللي موجود حاليا, ترجمة نانسي قنقر
لكن eventually we wanna do suvs لأنه نبغى السيارات اكثر, ونحن نريد أن نقوم بسيارات أكثر
بس عشان وقت وقتك ماودي أننا نطول عليك you had access i think فهد سيف already طلع معك صحيح, بس عشان وقتك ماودي انني اطول عليك you had access i think فاهد سيف أريد اطلع معك صحيح
وندخل في تفاصيل شركاتها عشان هم فقط اثنين نواب لكن كلهم من the same level ممتاز اي يعني الأخرين chef of staff,
مدير الاستثمار العقاري والgiga projects cfo coo فهل هذا توجيه مباشر لهم, مدير الاستثمار العقاري والجا جفتك فهل هذا توجيه مباشر لهم
انهم yeah بالتأكيد يشرفوننا بالظهور بالتأكيد ابو عبدالعزيز اول واحد بالتأكيد اء طيب انا بختم ابو فيصل,
what i didn t learn هو يعني وش الأشياء اللي ماتعلمتها الصراحة يعني تعلمت منه الكثير,
and امم, والأمم
what i liked about him ماهو بس المعلومات اللي عنده, ماذا احبت عنهم ماهو بس المعلومات اللي عنده
it s ما يعني فيه ناس يقولك ok هذا المعلومات اللي عنده سطحية الdepth اللي موجود فالمعلومات, اشتركوا في القناة
يعني even i was discussing with him once على, اعلم ان يكون محاولة
الgolf he was talken to يعني he knew about golf كل مضرب كيف الزاوية حقته ومن الكلام ذا, الغولف he was talking to me يعني he knew about the golf كل مضرب كيف الزاوية حقته من الكلام ذا
he knows very well على,
ال اء الdesign, الـ الديسعن
يشوف the macro كيف يقدر ينزل لتحت,
إذا أحتاج الامر أنه يشوف الmacro,
اذا الكلام حقه crap يقولوا له انه كلامك crap ماهو بصحيح, اذا الكلام حق crap يقولون انه كلام crap ماهو بصحيح
same thing is extricularنفس هذا صار صار الموضوع هذا عندي اكثر, نفس هذا صار الموضوع هذا عندي اكثر
regardless الشخص اللي اتعامل معاه, regardless الشخص اللي اتعامل معاه
بعيد قريب عزيز غير ذلك i have to listen للشخص اللي قدامي, بعيد قريب عزيز غير ذلك i have to listen للشخص اللي قدامي
الواحد يتوقع إنها صغيرة بس once you operate all together, الواحد يبقى إنها صغيرة بس once you put it all together
يكون الواحد اكيد الواحد sometimes المفروض يكون عاطفي لكن افضل انه يكون, اكيد الواحد sometimes المفروض يكون عاطفي لكن افضل انه يكون
rational وعقلاني اكثر هذي من الأشياء اللي تعلمناها يعني انا و,
كيف الواحد يكون rational اكثر,
الcapacities اللي موجودة عندك, اشتركوا في القناة
on how you can utilize it كيف تقدر تستخدمها, كيف تقدر تستخدمها
فا هذا من الأشياء اء كيف الواحد يقدر يرتب الpriorities,
ترتيب الpriorities جدا مهم وش ال الأولويات,
لما صرت اشتغل معه كيف الواحد to see the big picture, لما صرت اشتغل معه كيف الواحد to see the big picture
you don t go sometimes يعني مثلا من ال الأشياء اللي تفشل كثير, اخبرتك
من ناس متعلمين وذوي خبرات كبيرة اللي هي going, من ناس متعلمين وذوي خبرات كبيرة اللي هي going
لازم يكون فيه عندك زي عدسة zoom, لازم يكون فيه عندك زي عدسة zoomطبعا
ثلاثة مليار ثلاثة ترليون دولار by twenty thirty هذي نبغى نثبتها ونأكدها,
اء يعني بداية خلنا نقول foodics كانت, اشتركوا في القناة
اء ميزتها الأساسية أنها عاصرت مراحل قبل ال الرؤية وبعد وبعد الر ما قبل الرؤية وقبل eco system أو أو منظومة,
و وما بعدها فا فنقدر نشوف ايش الأثر والفرق yes اللي اللي يحدث عليكم فاللي أبغاها منك أو اللي, وما بعدها فنقدر نشوف إيش الأثر والفرق اللي اللي يحدث عليكم فاللي أبغى منك أو اللي
التعرف على مصعب yes وهذي نستعرضها بشكل سريع بعدين نروح لمرحلة ال ok, تعرف على مصعب yes وهذا نستعرضها بشكل سريع بعدين نروح لمرحلات ال ok
اء ولادة foodics كا software فهمت عليك كيف صارت ايش ال ايش كان وقتها ok يقدم ايش مشاكله, ولادة foodics كا software كيف صارت ايش ال ايش كان وقتها يقدم ايش مشاكله
ثمن مرحلة اليوم اللي هي التوسع التوسع اللي ممكن يكون عبر استحواذات yes yes أو توسع جغرافي أو إلى آخره بالضبط,
و ولادة الفكرة والتعرف على مصعب اللي هو شريكك ok, او اشباح
أيام ما كنت individual أنزل إعلان بميتين ريال إنه اصنع تطبيقك, أيام ما كنت individual أنزل إعلان بميتين ريال إنه اصنع تطبيقك
ب بكذا ريال وكنت تعرف تبرمج وأنا كنت أبرمج وأصمم وأسوي كل شيء يعني كنت full stack وقتها يعني ايه, بكذا ريال وانت تعرف تبرمج وأصمم وأسوي كل شيء يعني كنت full stack وقتها
coffee بسويه كم جاك على الإعلان هذا من من شخص يعني ط, كافي بسويه كم جاك على الإعلان هذا من من شخص يعني طرع
وعشرة بالمية منها كان فعلا serious اء يبون يطورون تطبيق,
و وهنا واحد منهم كان يبي يسوي coffee ورحت له,
و وقال لي احمد شوف تطبيق starbucks أبي أسوي زيه,
قلت له أبد اتفقنا على السعر دفع لي down payment وبديت اشتغل على التطبيق, تنعمل تفاكي عن السعر وتفاعلي down payment ولا تشتغل على التطبيق
وقتها كنت انا ومصعب نذاكر فال فالcoffee shops زي أي طلاب فالجامعة,
مصعب هو مصعب الشريك المؤسس ايه الشريك هو الrommate هو الrommate,
مو rommate يعني هو الrommate مصعب يعني محمد أبو عبيدة بس باقي ما وصلنا له اه بس انكم في نفس الدفعة ايه نفس الدفعة كلنا تمام,
بعدين اء كنا إنه غالبا كانوا يس يعطونا الmenu ورقي, اشتركوا في القناة
وكان إذا بيغيرون الأسعار يحطون sticker على السعر طريقة غير,
فكنت أقول يعني حطوا الفكرة هذي مع الفكرة هذي يسوي لك ipad,
تعطيه للمطعم بطريقة انيقة و و cost effectint يعني إنك ما تحتاج تطبع,
كل ماتبغى تغير الmenu عندك الportal, كل ما بتغير المينيو عندك الportal
ودخلته في موضوع الmenu ايه وصار عندكم,
ipad ipad تطلب منه بس بس, ipad ipad تطلب منه بس بس
وطابعة جنب الpoint of sale, وطابعة جنب الpoint of sale
يأخذ الطابعة يدخلها مرة ثانية point of sale اللي هو اللي هو نظام نقاط البيع نقاط البيع الcasher يدخلها الcasher, يأخذ الطابعة يدخلها مرة ثانية point of sale اللي هو نظام نقاط البيع نقاط البيع كشير اي يدخلها الكشير
هنا لقيت فيه gap, هنا لقيت فيه gap
الgap انه ليش, الگاب انه ليش
الipad إلى إلى الcasher, الايباد إلى الكاشير
يعني إطبعها با prienter واعيد كتابتها كتابتها,
فبديت أخاطب شركات الpoint of sales ما أحد عطاني وجه, ماذا بديت أخاطب شركات الpoint of sales ما أحد أعطاني وجه
فقلت you know what let s build it مين أشهرهم في ذاك الوقت, فقلت you know what let s build it مين أشهرهم في ذاك الوقت
اء aloha ncr, او الوها انسيار
micros اء omega شركات كلها شركات نقاط بيع ايه كلها أجنبية يعني ايه, مايكروس اوميغا شركات كلها شركات نقاط بيع ايه كلها أجنبية يعني ايه
السطحية أنه اء الcasher هو calculator, السطحية أن الكاشير هو calculator
 unclear وش هو حاسبة unclear انا فالجامعة كنت ابرمج برنامج يطلع لي calculator فعادي, فهني وش الحاسبة انا في الجامعة كنت ابرمج برنامج يطلع لي calculator فعادما
فا فبديت اشتغل وقلت لك انا اء بديت اشتغل على على الpoint of sale, فبديت اشتغل وقلت لك انا بديت اشتغل على الpoint of sale
ال ال بناء الcasher, البناء الكاشير
