gt,hyp
وتبغى تشوف انت وين تبغى تستثمر you wanna invest in the ip in the software and the hardware, وتبا تشوف انتوان تبا تستمر يونة امبسطن دي اي پي دي صفتور دي هاردوهر
مثلا الاستثمار فالhardware of video games ولا هذا maybe it s not the best thing right, مثلا الاستثمار في الهردوير أو في الفيديو جايمز والهذا maybe it s not the best thing right
لأنه فيه منافسات ثانية تجي من الcomputers من الأشياء الثانية, لانه في منافسات ثانية تجي من الكمبيوترز من الساعة الثانية
فا أكيد انه جالس it s ticking all the boxes حقت الرؤية عشرين ثلاثين but at the same time, فأكيد انه جالس it s taking all the boxes حق رؤية 2030 but at the same time
it will be one of the best investments بالنسبة لنا كعوائد ايه كعوائد بالتأكيد كعوائد استثمارية فأنتوا قراركم استثماري بحت استثما شوف, كعوائد ايه كعواائد بالتأكيد كعواائد استثمارية فانتو قراركم استثماري بحت استثماء شوف
لابد يصير استثماري لأنه اذا ما صار استثماري it s not gonna be sustainable and if not sustainable it s مشروع فاشل, لا بد يصير استثماري لانه إذا ما صار استثماري it s not gonna be sustainable and if it s not sustainable it s مشروع فاشر
انه يجيك subsidy من الدولة يجيك دعم حيوقف يوم من الأيام, إنه يجيك subsidy من الدولة يجيك دعم هيوقف يوم اليوم
اذا غلبت الروم خلنا نشوف وش الدعم اللي ممكن يجي لكن ما نبتدي تفكيرنا لا ابغى دعم الفلاني والفلاني no it doesn t work that way, إذا غلبة الروم خلنا نشوف ويش الدعم اللي ممكن يجي لكن ما نبتدي تفكيرنا لا أريد دعم فلاني وفلاني لا هذا ليس نعمل ذلك
كيف نقدر نسويها efficiently if we cannot let s see وش الدعم اللي ممكن يجي, كيف نقدر نسويها efficiently if we cannot let s see what the dame الممكن يجي مبدئيا
والدعم is it مثلا دعم نقدي, والدعم بايزت مثلا الدعم نقدي 
فا وnewcastle, فا وليو كاسل
newcastle اسف أبو فيصل هنا الناس تتكلم على اول شيء, اسفى أبو فيصل هنا الناس تتكلم على اول شيش
الله يقويكم so بس بشكل عام وش يعني كيف تفسر هذي so كرة القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاث طعشر قطاع اللي, الله يقولكم بس بشكل عام يعني كيف ستصبح على الشخص كروة القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاثاشر قطاع اللي
why the epl ليش الدوري الإنجليزي لأنه هو اعظم دوري موجود الآن فالعالم, why the epl لاش دوري الانجليزي لأنه هو أعظم دوري موجود الآن في العالم
ثلاثة فرق يصير لها relegation وثلاثة فرق يصير لها promotion ناس ثلاث فرق تنزل وثلاث فرق تصعد من الدوري اللي تحته, يصير لها relegation ثلاثة فرق يصل لها promotion ناس ثلاثة فرق تنزل وثلاثة فرق تستسعد من الدور اللي تحته
منافسة عالية منافسة جدا عالية هذا معناته مشاهدات أعلى بالضبط so, منافسة عالية منافس جدا عالي وهذا معاتم مشاهدات أعلى ومبعد عنه بضلط
لما ناظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first, لما نظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first
offer يجينا على فريق شفنا في إيطاليا وشفنا في فرنسا, وفر يجينا على فريق شفنا في إيطاليا وشفنا في فرنسا
only ثلاثين فالمية ومالنا أي علاقة فالإدارة, وما انه اي علاقة فى الادارة
وحنا اشترينا newcastle, وحن اشترينا newcastle
كان معروض علينا مية بالمية لكن اء اللي جابوا لنا الفرصة amanda sevry هي وزوجها, كان معروضا لأنه 100 لكن اللي جابونا الفرصة عماندا ستربلي هي وزوجها
قالوا we would we like it so much we would like to be with you قلت ممتاز, we like it so much we would like to be with you بيتمتاز
بعدين جو الrobin family اللي هم من اكبر المطورين العقاريين قالوا we would like to come with you هم من اكبر المطورين فnewcastle قلت ممتاز, بعدين جوا الروبن فاملي اللي هما من أكبر مطورين العقاريين قالوا we would like to come with you وهما من أكبر مطورين في نيو كاسل قلتهم taz
خلهم يجون فا they have now skin in the game يعني skin in the game صاروا جزء من النجاح ومن الفشل exactly, خلهم يجون فthey have now skin in the game صاروا جزء من النجاح ومن الفشي
شرينا الفريق كامل بثلاث مية وخمسين versus ثلاث مية ثلاثين بالمية بسبع مية اء اء مليون, شرينا للفريق كامل 350 versus 300 30 ب700 مليون
versus تشيلسي توه منباع, versus chelsea طوى من بعض
is to go from ثلاث مية وخمسين الى على الاقل ثلاثة three point five that s ten times the money, is to go from 350 إلى على الاقل 3 5 that s 10 times the money
versus لو اشتريته اليوم كم بيطلع اربعة مليار خمسة مليار, versus chelsea لو اشتريت اليوم كم بيطلع 4 مليار 5 مليار
ما مايجيب لك اقل من مئة فالاختيار استثماري بحت استثماري بحت so that s why one number two newcastle, ما يجيب لك أقل من مئة في الاختيار استثماري بحت استثماري بحت number two newcastle
يعني معظم المدن فيها أكثر من نادي newcastle كل newcastle وراك, يعني معظم المدن في اكثر من هذه نيو كاسل كل نيو كاسل وراك 950 الف تقريبا واكثر من مليون في المنطقة
تسع مئة وخمسين الف تقريبا واكثر من مليون في المنطقة موجودين كلهم fans, موجدين كلهم fans
we have now تقريبا between fifty two thousand seats فالملعب, we have now between 52 000 seats في الملعب
كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة الpotinitial اللي موجود عندنا الان مثلا chef of the chefs strategies, كلها sold out يعني لما تنظر له من كل النواحي اللي موجودة الpotential اللي موجود عندنا الام مثلا chief of chief strategist
مع الinternational, مع الانترناشنال
investments their lookingعلى الأشياء العقارية والinfastructrue اللي بنسويها إن شاء الله, investments they re looking على الأشياء العقارية والإنفرستركتور اللي بنسويها إن شاء الله
في المنطقة فالpotential , في المنطقة فالpotential كـ
goin forward للاستثمار الرياضي حقنا, going forward للاستثمار الرياضي حقنا
بتكون صعبة الا اذا اخذنا some incubators يعني اندية اصغر علشان to incubate into this, بتكون صعبة إلا إذا أخذنا some incubators يعني عندي أصغر علشان to incubate into this
مالها حس هل هي متعثرة هل فيها مشاكل وش قصة المحفظة العقارية روشن is doing extremely well overlapping speech روشن تبع الgiga project ماهي تبع المحفظة العقارية, ما لحس هل هي متعثرة هل فيها مشاكل وش قصة العقارية لا لا روشن is doing extreme روشن تبع القيجابروژكت ماهي بتبع المحضاء عقارية
انا أتكلم مثلا على تطوير وسط المدن نتكلم عن رؤى الحرم المكي نتكلم روشن ترا بدت هناك وانتهت هناك وكبرت راحت هناك كانت لأنه الأول الmandate حقها كان اقل بعدين كبر الmandate, أنا تكلم مثلا على تطوير وسط المدن تتكلم عن رؤى الحرم المكي رأيت انترا بدأت هناك وانتهت هناك كبارة راحاتناك لأن الأول mandate حقها كان أقل بعدين كبر mandate
فانتقلت فانتقلت الى الgiga projects بالنسبة للمحفظة العقارية, فانتقلت الى الgega project بالنسبة للمحافظة العقارية
فيه عندنا مشاريع كثيرة فالpipeline, في عند المشاريع كثيرة في البايبلاين
وقت طويل فالplanning خاصة if you want to have the right, وقت طويل في الـ planning خاصة if you want to have the right
models والright plans وكيف تقدر, مادلز والبليات وكيف تقدر
تخلي الplans, تخلي
فإذا تبغى تطورها هناك كيف تقدر تطورها ايش هو الproposition تخلي المدن والقرى اللي حولها يجون لها, فاذا تبعوا تطورها هناك كيف تقدروا تطورها ايش هو المدن والقرى اللي حوله يجوه لها
 same thing مثلا في نجران, same thing مثل في نجران
انعرض كذا موقع ومواقع هذي مثلا وزارة البيئة كانوا يبونها وزارة وزارة أخرى كانوا يبونها فا it takes time, نرث كذا موقع ومواقع هذا مثلا وزارة البيئة كانوا يبغونا وزارة أخرى كانوا يبغونا فالتحرك
علشان تأخذ الlogistics هذي and it takes time to find right design, لي علشان تاخذ اللوجيستيكس هذي and it takes time to find the right design
and the right proposition بالنسبة لل انها تخليها, and the right proposition بالنسبة لأنها تخليها
how can we modernize الطراز السلماني, how can we modernize للطراز السلماني 
design غيرنا كثير من ال ال designers اللي ممكن يجون ولهم خبرة مناسبة, designs غيرنا كثير من ال designers اللي ممكن يجون ولهم خبرة مناسبة
وthe same thing is applicable مثلا لي اللي بنسويه في الخرج اللي بنسويه في القطيف اللي بنسويه في مكة, و the same thing is applicable مثلا اللي بنسوي في الخرج اللي بنسويه في القطيف اللي بنسويه في مكة
يعني ok maybe it looks good بس, يعني okay maybe it looks good but
فا yeah هذي الأشياء تأخذ وقت بعدين, فيا هذا الاشياء تاخذ وقت بعدين
يوم تشتغل مع الdesigners مع المهندسين it takes time يعني هذا الأشياء يعني i will give you an example اللي هو كافد, يوم تشغل مع الدزاينرس مع المهندسين it takes time يعني هذا الأشياء انا اول قبيل انكزامبل اللي هو الكافت
it was supposed to be delivered في الفين واثنعش الى الان it s not fully operational, it was supposed to be delivered في 2012 إلى الآن it s not fully operational
طريقة الplanning كانت, طريقة البلانيك كانت
يعني تشوف العماير اللي موجودة ok the on الشيء الواصل الوحيد بينها اللي هي الجسور الجسور اللي موجودة بس ما, يعني تشوف العمارة الموجودة اوكي الشيء الواصل الوحيد بينها اللي هي الجسور اللي موجوده بس ما
يعني لما تجي على الefficiency اللي موجودة في بعض العماير, يعني لما تيجى على الافشنسي اللي موجودة في بعض العمائر
تلاقيها اقل من خمسين بالمية الefficiency اللي هي, تقليها قبل من 50 الإفشنسي اللي هي الأشياء
الaverage فالعالم مابين خمسة وسبعين الى خمسة وثمانين بالمية, الـ average في العالم ما بين 75 و 85 
في أقل من خمسين أقل من خمسين yeah, في أقل من خمسين أقل من خمسين يعم
as long as أنه التنفيذ عندنا بيكون, as long as ان التنفيذ عندنا بيكون
طبعا فيه عندك الخطوط السعودية وفيه flynas وفيه كذا شركة خاصة للخطوط, طبعا في عندك الخطوط السعودية وفي fly nas في كذا شركة خاصة للخطوط
الخطوط السعودية بالشركات الخطوط العالمية المتقدمة مثل الان كان singapore air, خطوط السعودية بالشركات الخطوط العالمية متقدمة مثلا كامت سنكابور إير
وبعدين جات طبعا الemirates الإماراتية,
نقطة الخلاف الأساسية اللي هي one hub, النقطة الخلاف الأساسية اللي هي one hub
ولا multiple hubs, ولا ملتبل حبس
الخطوط السعودية المفروض عندها three hubs, الحضرة السعدية المفروض عندها ثري هابس
إذا تبغى تنجح لازم يكون عندك one hub, إذا توتنجح لازم يكون عندك one hub
وبعدها يعني direct flight مثلا من الرياض نفرض ان الخطوط بتكون الhub حقها الرياض, وبعدها يعني direct flight مثلا من الرياض نفرض ان الخطوط بتكون الهب حق الرياض
بس ما تقدر تجي مثلا من عرعر إلى نيويورك direct, بس ما تقدر تيجي مثلا من عرعر إلى نيويورك داريك
أو من عرعر إلى عمان direct يمكن بس, او من عرار الى عمان دايركت يمكن بس
أفضل أنه يكون عندك one hub, أفضل انه يكون عندك one hub
so الخطوط اللي بتكون موجودة it s one hub, سوال خطوط اللي بتكون موجودة it s one hub
الfleet اللي بيكون موجود, الفليت اللي بكون موجود
فا علشان تقدر يكون فيه عندك efficiency للطيارين قطع الغيار exactly الصيانة نفس الشيء الcatering everything else, فعلشان تقدر يكون في عندك efficiency للطيارين قطع الغيار برضو exactly الصيانة نفس الشيء الكيتيرنج everything else
going back للmethodology اللي احنا عادة نتبعها فالصندوق, going back to the methodology اللي احنا عادة نتبعها في الصندوق
وهذا اللي جالسين نسويه وفيه ناس تقول طيب ليش ما صلحتوا الخطوط السعودية ليش ما استثمرتوا فيها وانطلقتوا من هناك الخطوط السعودية جالسة it s serving what aيعني الأشياء اللي موجودة, وهذا اللي جعلت سوي وفي ناس تقول طيب ليش ما صلحت الثالث السعودية ليش ما استثمرته فيها وانطلقته من هناك الثالث السعودية just serving warern يعني الأشياء اللي موجودة
لكن again the business model حق الخطوط السعودية, لكن again the business model حق الخطوط السعودية
اللي هي الmulti multi hub,
الخطوط الأمريكية معظمها متعثرة because عندهم multi hub, خطوط الأمريكية ما أضبها بتأثير بكوز عندهم مالتياب
فا هي الخطوط الجديدة حتكون من الرياض single hub, single hub
فئة business ولا فئات يعني it depends on the demand طبعا you can t have طيارة كلها business يعني سوتها الظاهر, فئة بيزنس ولا فئات يعني it depends on the demand طبعا ما يكنعتها في طيارة كلها بيزنس يعني سوتها الظهر
فا i i don t think it s the right propositionمتى متوقع انطلاقها, فأنا لا أعتقد أنها تحرك المقبلة متى ما توقع انطلاقها 
yeah والمطار ال خلاص ال , اأ اأ والمطار يعني الـ خلاص المطار
الceo جاينا ان شاء الله خلال شهر او, سيو جايا إن شاء الله خلال شهر أو
and they don t have to be سعوديين فقط, and they don t have to be سعودين فقط
softbank يمكن هو من أكثر الاستثمارات المثيرة, softbank يمكن هو من أكثر الاستثمارات المثيرة
واللي ذكر في لقاء مع david, واللي ذكر في اللقاء مع ديفيد
كنت تقول انك rubenstein ايه كنت تقول انك مبسوط لأنه حققوا لك تسعة مليار, كنت تقول انك مبسوط لانه حق قولك 9 مليار
دولار عوائد في ذيك اللحظة yeah, دولار عواءات في ذلك اللحظة
بعد الخساير اللي قاعد يمنى بها الصندوق yeah ال يعني لما, بعد الخسائر اللي قاعد يمنى بها الصفحة يعني لما ت 
 softbank vision fund let me just take maybe few steps back ياليت بس اعطيك some context, softbank vision fund let me just take maybe a few steps back lets i take some context
كيف دخلنا فا softbank, كيف دخلنا فى softbank 
so اتذكر يعني من الsessions اللي كنت اجلس فيها مع سمو ولي العهد, اذكر من السشن اللي كنت أجس فيها مع سمولي العهد
نتكلم عن الaspirations اللي موجودة وش نبغى نسوي فالصندوق, اه نتكلم عن الاسبرائشنز اللي موجودة ووش اللي باتسوي في الصندوق
فا كان he was always referring ل يرجع يقول, فكان he was always referring لي يرجع يقول
نبي نكون فالartificial intelligence الذكاء الاصطناعي نبي نكون فالrobotics, نابنكون في الارتفاشال انتليجنز ذكار استناعي نابنكون فالروباتيكس
نبغى نكون فالlife science, نبغى نكون في اللايف ساينز
نبغى نكون فالinternet of things ,
حنا again يعني يمكن انت تكلمت قبل كذا على الاقتصاد القديم والاقتصاد الجديد, لأنني قلني يعني يمكن انت تكلمت قبل كذا على الاقتصاد القديم والاقتصاد الجديد
 it happened أنه قابلت تقابلت انا مع sama masa son, اتهابند انو قبلت سنة معسامة ماسة صن
أغنى رجل فالعالم back in nineteen ninety nine بضع ساعات, بضعف ساعات
خسر تقريبا ninety seven percent of ثروته ورجعها في استثماره علي بابا, خاسر تقريبا 97 off ثروته ورجع في استثماره
so masa تكلم عن الرؤية حقته وقال i m gonna put, so ماسا تكلم عن الرؤية حقته وقال i m gonna put a
ثمانية وعشرين مليار بيحطها دولار في fund, بيحطها دولار في فاند
اللي هي internet of things robotics, اللي هي internet of things robotics
artificial intelligence مفصلة عليكم and life science , artificial intelligence مفصل عليك and life science
قلت له ok وبدأ يتكلم هنا وهنا, it s okay بدأ يتكلم هنا وهنا
فا تكلمت مع الأمير قلت له i have this guy who i met before و i met him في في طوكيو, فتكلمت مع الأمير قلت راه i have this guy who i met before and i met him in tokyo
اذا مافيه عندك مانع تشوفه قال ok ممتاز, إذا ما في عندك مانعة تشوفه قال اوكي ممتاز
so جاء شافه, so جاو شافوا و
الأمير يعني مرة قال ok, دمير يعني بمرة قالوا أوكي
is forty five billion what you want احنا نستثمرها, إحنا نستثمره
ليه قال الأمير هذا الشيء على الرؤية that s one, لي قال أمير هذا الشيء على الرؤية
number two كنا جالسين نتكلم نبغى نستثمر, number two كان جلسي نتكلم نبغان استثمر
كيف نقدر نوصلها ثلاثين بالمية by the way الحين نزلناها الى range unclear between twenty to twenty five, كيف نقدر نوصلها 30 بالمئة by the way الحين نزلناها الى range between 20 25 
no singal asset manager موجود اليوم, no single asset manager موجود اليوم
فهذا من الأسباب الأساسية اللي اللي دخلنا فيها مع softbank vision fund, فهذا من الأسباب الاساسية اللي دخلنا فيها مع softbank vision fund
الproposal اللي كان موجود وبالتأكيد مع انخفاض الأسواق العالمية الآن, اللي كان موجود وبالتأكيد مع انخفاض الأشاق العالمية الان
الperformance حقهم أقل و أتذكر أنك قد طلعت أظن financial times كانت تقول بأنه, وأتذكر أنا قل طلعت أظن financial times كانت تقول بأنه
استثمار السعودية فال vision fund, استثمار السعودية في ال vision fund
ايه وفيه so we invest in two things, وفي so we re investing in two things
فالpreferred وفالequity, في الـ preferred وفي الاكوتي 
 الpreferred فيه عندنا سبعة بالمية, الـ preferred في عندنا 7 
بس we don t take the upside يعني هذا بس المضمون, بس we don t take the upside يعني هذا بس المضمون
والباقي يكون فالequity الequity فال تعرف كم التقسيمة تقريبا وش اكثر ماكنت غلطان هي خمسة وعشرين خمسة وسبعين, liquidity في الـ تعرف كما التقسيمة تقيبا وش أكثر ماكنت غلطان هي 25 75
 او ثلاثة وثلاثين ستة وستين im really not sure بس وش الاكثر, or 33 66 so what s the most 
الأكثر اللي هو المضمون الpreferred yeah اه ok فأنتوا صار لكم خمس سنوات تأخذون هذا ال النسبة الثابتة yeah, الأكثر اللي هو المضمون آه البرفير آه اوكي فأنتوا صار لكم خمس سنوات تاخذون هذا النسبة الثابتة نعم
ok و في القادم من الأيام شفنا أنه ما تكررت التجربة وصرتوا انتوا تروحون تستثمرون بشكل مباشر, اوكي وفي القادمة الايام شفنا انه ما تكررت التجربة وصلتوا انت تستثمر بشكل مباشر صحيح
ل نظرا لأنه ما كانت مجدية ماهي مرضية no no شوف, نظرا لأنه ما كانت مجدية ما هي مرضية لا لا لا شوف
يوم when we started كان عدد الموجودين في صندوق الاستثمارات العامة يمكن مية مية وخمسين شخص today were like, يوم when we started كان عدد الموجودين في صندوق الاستمرات العام ممكن 100 150 شخص today were like
إضافة لذلك our direct investment اليوم افضل بكثير performance حقها, اضافتا لذلك our direct investments اليوم افضل كثير performance حقها
اليوم عندنا office in new york office في london, اليوم عندنا آفس ان نيويورك آفس في لندن
office في hong kong so this will give us access, office for hong kong so this would give us access
لل deal flow,
will give us access لل الناس بيكون موظفين طبعا من الصندوق إضافة لموظفين, والجبهس access للناس بيكون موظفين طبعا من الصندوق إضافة لموظفين
and to be active فال investments هذي , and to be active for investments هذه
متى نقدر نشتري سياراتنا فالرياض lucid, مت انقدر نشتي سياراتنا في الرياضة لوسيد
موجودة بس ما تنباع لسا الا جبنا كم so المشكلة الأساسية في, موجودة بس ما تمبع لسه ألا جبنا كمسة المشكلة الأساسية في
فيها وطبعا it s a listed company ماقدر اعطي تفاصيل عنها اكثر لكن على حسب, فيها وطبعا تسالستة كامبري ما قدر اعطي تفاصيل عنها أكثر لكن على حسب
 المعلومات العامة متأخرين كثير فالإنتاج متأخرين على شان الsupply chain, المعلومات العامة متأخرين كثير في الانتاج متأخرين علشان supply chain
there still يعني جالسين يتعاملون مثلا lucid كلها قزاز صح, مثلا لوسيد كلها اجزاز صحيح 
يعني من ذا الone shield من قدام ومن وراء والسقف, يعني الويندشيلد من قدام ومن وراء والسكف
so الناس اللي يقدروا يسووا هذي الخدمات قليلين, الناس اللي يقدرو يسوى هذه الخدمات قليلين
and فيه الquality assurance مشاكل فيها يعني لازم تكون كل شيء hunderd percent عشان لا يصير لها recall ولا ذا, and feel quality assurance مشاكل فيها يعني لازم تكون كل شي 100 عشان لا أصير له ريكون ولا بأس
غيرت كثير من الprocesses والأنظمة حقتهم, غيرت كثير من البروزيس والانظمة حقاتهم
فهذي كل الأشياء لما تجتمع مع بعض تخفف الإنتاج and what im hopping for, فهذه كل الاشياء لما تستمر مع بعض خف ت الإنتاج and what i m hoping for
what am hopping for أنه to achieve at least numbers اللي أعلنوا عنها, what i m hoping for now to achieve at least the numbers اللي علانه عنها
all the incentives اللي جت من جهات عديدة من الحكومة, all the incentives اللي جت من جهات عديدة من الحكومة
صندوق الصناعي وهذي تعتبر سيارة الطبقة العالية هل ممكن نشوف برضو سيارة كهربائية تناسب الشريحة المتوسطة ايه ايه yeah actually, الصندوق الصناعي وهذا تعتبر سيارة الطبقة العالية هل ممكن شوف برضه سيارة كهربائية تراسب الشريحة متوسطة 
فال lucid air اللي هو اللي موجود حاليا, في اللوسيدير اللي هو الموجود حاليا 
لكن eventually we wanna do suvs لأنه نبغى السيارات اكثر, لكن eventually we wanna do the suvs اللي انا نبغل سيارات أكثر
بس عشان وقت وقتك ماودي أننا نطول عليك you had access i think فهد سيف already طلع معك صحيح, بس عشان وقتك ماوديني اطول عليك you had access i think fahed safe already طالع معك صحيح
وندخل في تفاصيل شركاتها عشان هم فقط اثنين نواب لكن كلهم من the same level ممتاز اي يعني الأخرين chef of staff, وندخل في تفاصيل الشركات عشان هم فقط نواب لكن كلهم من the same level ممتاز يعني الاخرين chief of staff
مدير الاستثمار العقاري والgiga projects cfo coo فهل هذا توجيه مباشر لهم, مدير الاستثمار العقاري والجيغا بروجكت السيوفو فهل هذا توجيه مباشر لهم 
انهم yeah بالتأكيد يشرفوننا بالظهور بالتأكيد ابو عبدالعزيز اول واحد بالتأكيد اء طيب انا بختم ابو فيصل, انهم يعني يشرفونا بالظهور نانا بتأكيد لا يزول واحد بتأكيد طيب انا باختم ابو فيصل
what i didn t learn هو يعني وش الأشياء اللي ماتعلمتها الصراحة يعني تعلمت منه الكثير, what i didn t learn هو يعني وش الأشياء اللي ما تعلمتها الصراحة يعني تعلمت منه الكثير
and امم,
what i liked about him ماهو بس المعلومات اللي عنده, what i liked about him ما هو بس المعلومات اللي عنده
it s ما يعني فيه ناس يقولك ok هذا المعلومات اللي عنده سطحية الdepth اللي موجود فالمعلومات, يعني في ناس يقول لك أوكي هذا المعلومات اللي عندها سطحية الدبث اللي موجود في المعلومات
يعني even i was discussing with him once على, and even i was discussing with him once على uh
الgolf he was talken to يعني he knew about golf كل مضرب كيف الزاوية حقته ومن الكلام ذا, الجولف يعني he knew about the golf كل مضرب كيف زاوية حقتهم من الكلام ذاه
he knows very well على, he knows very well على
ال اء الdesign,
يشوف the macro كيف يقدر ينزل لتحت, يشوف the macro كيف يقدر ينزل التحت
إذا أحتاج الامر أنه يشوف الmacro, إذا احتاج الأمر أن يشوف المايكرو
اذا الكلام حقه crap يقولوا له انه كلامك crap ماهو بصحيح, اذا الكلام حق كراب يقولون ان كلام كراب ما هو بصحيح
same thing is extricularنفس هذا صار صار الموضوع هذا عندي اكثر, same thing is trickling نفس هذا صار الموضوع هذا عندي اكثر
regardless الشخص اللي اتعامل معاه, regardless الشخص اللي تعام معاه
بعيد قريب عزيز غير ذلك i have to listen للشخص اللي قدامي, بعيد قريب عزيز غير ذلك i have to listen للشخص اللي بدعمي
الواحد يتوقع إنها صغيرة بس once you operate all together, 950 الف تقريبا واكثر مليون في المنطقة الواحد يبقى عينها صغيرة بس
يكون الواحد اكيد الواحد sometimes المفروض يكون عاطفي لكن افضل انه يكون, كون الواحد أكيد الواحد sometimes المفروض يكون عاطفي لكن أفضل إنه يكون
rational وعقلاني اكثر هذي من الأشياء اللي تعلمناها يعني انا و, راشنل وعقلاني أكثر هذه من الأشياء اللي تعلمناها يعني أنا
كيف الواحد يكون rational اكثر, كيف الواحد يكون راشنة لاكثر
الcapacities اللي موجودة عندك, الكباستيز اللي موجودة عندك
on how you can utilize it كيف تقدر تستخدمها, and how can you utilize it كيف تقدر تستخدمها
فا هذا من الأشياء اء كيف الواحد يقدر يرتب الpriorities, فهذا من الأشياء كيف الواحد يقدر يرتب لـ
ترتيب الpriorities جدا مهم وش ال الأولويات, ترتبعي priority is جدا مهم وش الاولويات
لما صرت اشتغل معه كيف الواحد to see the big picture, لما سرت اشتغل معي كيف الواحد ترى the big picture
you don t go sometimes يعني مثلا من ال الأشياء اللي تفشل كثير, you don t go sometimes يعني مثلا من الأشياء اللي تفاشل كثير
من ناس متعلمين وذوي خبرات كبيرة اللي هي going, من ناس متعل مين وذوي خبرات كبيرة اللي هي قون
لازم يكون فيه عندك زي عدسة zoom, لازم نكون في عندك زي عدس الزوم
ثلاثة مليار ثلاثة ترليون دولار by twenty thirty هذي نبغى نثبتها ونأكدها, ثلاثة تريليون دولار ها ي ت وينتي ثاسي هذه اللي ما نثبته أكدها
اء يعني بداية خلنا نقول foodics كانت, اه يعني بداية قنا نقول فودكس كانت
اء ميزتها الأساسية أنها عاصرت مراحل قبل ال الرؤية وبعد وبعد الر ما قبل الرؤية وقبل eco system أو أو منظومة, ميزتها الاساسية انها عاصرت مراحل قبل الرؤيا أو منظومة
و وما بعدها فا فنقدر نشوف ايش الأثر والفرق yes اللي اللي يحدث عليكم فاللي أبغاها منك أو اللي, وما بعدها فنقدر نشوف ايش الاثر والفرق اللي يحدث عليكم فلي ابغاء منك او اللي
التعرف على مصعب yes وهذي نستعرضها بشكل سريع بعدين نروح لمرحلة ال ok, ويسس وهذا نستعملها بشكل سريع بيننا روح لمرحلة
اء ولادة foodics كا software فهمت عليك كيف صارت ايش ال ايش كان وقتها ok يقدم ايش مشاكله, ولادة فودكس كسوفتوير كيف صارت ايش كان وقتها يقدم ايش مشاكله 
ثمن مرحلة اليوم اللي هي التوسع التوسع اللي ممكن يكون عبر استحواذات yes yes أو توسع جغرافي أو إلى آخره بالضبط, ثم من رحلة اليوم اللي هي التوسع اليمكن يكون عبره استحواذات أو توسع جغرافي أو آخر
و ولادة الفكرة والتعرف على مصعب اللي هو شريكك ok, ولادة الفكرة وتعرف على مصعب اللي هو شركة
أيام ما كنت individual أنزل إعلان بميتين ريال إنه اصنع تطبيقك, أيام ما كنت individual أنزل إعلان بمئتيين ريال أنه أصنع تطبيقك
ب بكذا ريال وكنت تعرف تبرمج وأنا كنت أبرمج وأصمم وأسوي كل شيء يعني كنت full stack وقتها يعني ايه, بكثر يعني وانت تعرفت برمجو كده وانا كنت أبرمجو وأصمم وسوي كل شيء يعني كنت full stack واقتها ايه
coffee بسويه كم جاك على الإعلان هذا من من شخص يعني ط, كافي بسوي كم جاك على الإعلان هذا من شخص يعني طرح
وعشرة بالمية منها كان فعلا serious اء يبون يطورون تطبيق, و10 منها كان فعلا serious ناعم يدورون تطبيب
و وهنا واحد منهم كان يبي يسوي coffee ورحت له, وهنا واحد منهم كان هي بيسوي كوفي ورحت له
و وقال لي احمد شوف تطبيق starbucks أبي أسوي زيه, وقال لي احمد شوف تطبيق ستاربكس أبي سيزايا
قلت له أبد اتفقنا على السعر دفع لي down payment وبديت اشتغل على التطبيق, ترى بالتفكير على السعر وتفاعلي down payment ولا تشتغل على التطبيق
وقتها كنت انا ومصعب نذاكر فال فالcoffee shops زي أي طلاب فالجامعة, وقتها كنت انا مصعب نذكر في الكافي شوبس اي طلاب في الجامعة
مصعب هو مصعب الشريك المؤسس ايه الشريك هو الrommate هو الrommate, مصحب هو الشرك المؤسس وهو الروميت حقيقه هو الروميت
مو rommate يعني هو الrommate مصعب يعني محمد أبو عبيدة بس باقي ما وصلنا له اه بس انكم في نفس الدفعة ايه نفس الدفعة كلنا تمام, مو روميت يعني هو روميت مصحر يعني محمد ابو عبيدة بس باقي ما وصلنا له آه بس انكن في نفس الدفعة نفس الدفعة كلنا تمام
بعدين اء كنا إنه غالبا كانوا يس يعطونا الmenu ورقي, بعدين كنا انو غالبا كانوا يسأل يعطون المنيو ورقي
وكان إذا بيغيرون الأسعار يحطون sticker على السعر طريقة غير, وكان الذين بغيرون الأسعار يحطون استيكر على السعر طريقة غير
فكنت أقول يعني حطوا الفكرة هذي مع الفكرة هذي يسوي لك ipad, فكنت أقول يعني حط الفكرة هذه مع الفكرة هذه سويلك ipad
تعطيه للمطعم بطريقة انيقة و و cost effectint يعني إنك ما تحتاج تطبع, تعطيل المطعم بطريقة أنيقة وcost efficient يعني انك ما هتحتاج تطبع
كل ماتبغى تغير الmenu عندك الportal, كل ما تبت غير المينو عندك الportal
ودخلته في موضوع الmenu ايه وصار عندكم, ودخلت في موضوع المنيو وصار عندكم
ipad ipad تطلب منه بس بس, آيفاد آيفاد تطلب منه بس بس
وطابعة جنب الpoint of sale, وطابعة جنب الpoint of sale
