gt,hyp
اء i think that s it, i think that s it
وال cfo وال كمان الcoo, او السي افو والكمان السي او
once إذا الشركة غير استراتيجية وقف الموضوع هنا, إذا الشركة غير استراتيجية وقف الموضوع هنا
إذا الشركة استراتيجية بعد هذي تروح للbic, اذا الشركة استراتيجية بعد هذي تروح للباي اي سي
اللي هي معليش أنا جالس أعطيك معلومات بالعكس بالعكس يمكن مملة بالعكس بس تروح للجنة اللي هي bic board investment committee أو لجنة الاستثمارات التابعة للص لمجلس الصندوق, ليش أنا جاس أعطيك ملومات كموملة بالعكس للي هي البي آي سي او لجنة الاستثمارات تابعة لمجل الصندوق
بعد ما يخلصون منها either وافقوا على ترشيحات أو يرفضوها, بعدما خلصو منها ايضا روافق على ترشيحات او يرفضوها
فا it s not based on friends and family يعني لو اطلب منك الحين تتوسط لي اصير فشركة البحر الأحمر ما حتضبط هاه, فإذا أطلب منك حين تتوسط لي يصير في شكل البحر الأحمر ما هتضبط
تدمرون الاقتصاد القديم أو أو القطاع الخاص اللي اليوم يشتكي أحيانا من مو أحيانا دائما من انه الصندوق ينافسنا not anymore ما اعتقد يشتكون الان, تدمرون الاقتصاد القديم أو القطاع الخاص اللي اليوم يشتكي أحيانا من وحيانا دائما من أنه الصندوق يغفزنا لا اعتني مور ما اعتقد اشتكون لان
give me an example كنت اجلس مع كذا كنت اجلس مع كثير من الوزراء يقولوا فلان يقول ومدري, كنت أجي اسمع كثير من الوزراء يقولوا فلان يقولوا مدرئ
قلت لهم give me an example, قلت لهم give me an example
فتضطر الدولة إنها تجيب منشأتها الأمنية لتحرس بعض المواقع exactly, فتضطر الدولة أن تجيب منشآتها الأمنية لتحرس بعض المواقع exactly
and then شلنا المجلس التأسيسي وسويناه تحت الصندوق يعني الإدارة فالصندوق هي اللي تمشي فالفكرة الأساسية, and then شن المجلس التأسيسي سونا تحت الصندوق يعني الإدارة في الصندوق هي اللي تمشي في الفكرة الاساسية
الsecurity guards حقين أرامكو من افضل الsecurity guards اللي موجودين فالبلد اذا ما كانوا الأفضل, في السكورتي غاردز هقيا عرامكم من افضل السكورتي غاردز اللي موجودين في البلد اذا ما كانوا الافضل
وmost likely هم الأفضل, most likely همار أفضل
so in my capacity as chairman of أرامكو تكلمت معاهم قلت لهم اذا ممكن, so in my capacity as chairman of around كما تكلمت معاه قلت لهم إذا ممكن
فا اخذنا ال ال الmodel اللي موجود في ارامكو سويناه في شركة سيف, فأخذنا الـ model الموجود في aramcois وانا في شركة سيف
اكيد فيه بيكون مقابل يعني حنا شركة تجارية صندوق الاستثمارات فا لكنه استثمار ما يعتبر expense, أكيد في بقابل يعني إحنا شركة تجارية استثمارات عام فا لكن الاستثمار ما يعتبر expense
حتى وزارة الداخلية فيه أشياء كثيرة ماتبغى تكون فيها anymore فصارت سيف هي اللي replacement او اي واحد accredited, حتى وزارة الداخلية فيه اشياء كثيرة ما تبقى تكون فيها anymore فصارت safe for replacement او اي واحد accredited
الأفراد اللي موجودين صارت رواتبهم ممتازة يعني relatively speaking بدال ماهي مثلا, الافراد اللي موجودين صارت رواتبهم ممتازة يعني relatively speaking بدلا ما هي مثل ا
x صارت يمكن three four x s or اكثر ولا اقل, اكس صارت ممكن 3 4 اكسز او اكثر ولا اقل
فا everybody is winning, فـeverybody is women
حتى الملابس اللي موجودة يعني قلنا الuniform, حتى الملابس اللي موجودة يعني قلنا اليونوفورم
يعني لما تجي على doorman في نيويورك تشوف اللبس اللي لابسه, يعني لما تيجي على دورمن في نيويورك تشوف اللفس اللافسه
والقطاعات الأخرى مثلا موضوع روشن فالإسكان amc فالسينما اء exactly مثلا, والقطاعات الأخرى مثلا موضوع روشن في الإسكان amc في السينما exactly مثلا
اء الmodels اللي كانت موجودة مثلا فالكويت معطى لشركة او شركتين فا باقي دول الخليج مختلفة من دولة الى أخرى, المودلز اللي كانت موجودة مثلا في الكويت معطى للشركة والشركتين في باقي دول الخليج مختلفة من دولة لأخرى
so اء يوم تم اقتراح السينما كنشاط يكون موجود, سوال اليوم تم اقتراح السينما كنشاط يكون موجود
basically الصندوق paved the way يعني هو اللي عبد الطريق قدام, بسيكلي الصندوق بايف دهوي يعني هو اللي عبت الطريق قدام
اليوم فيه الظاهر اكثر من ستة شركات فالسينما وبعضها اكبر منكم yeah, اليوم فيه ظاهر أكثر من ستة شركات في السينما و بعض أكبر منكم
منافس بس وش الخط الفاصل بين انك تدخل في قطاعات او ماتدخل قطاعات اخرى وش اللي يحدد مافيه خط فاصل اي قطاع نشوفه underdeveloped, منافس باشو وش الخط الفاصل بين انك تدخل في قطاعات او ما تدخل في قطاعات اخرى وش اللي يحدد مافي خط فاصل أي قطاع نشوفه underdeveloped
ولا underserved ندخل فيه, ولاندرساربت ادخل فيه
فا it s better for us to على قولتهم hit the ground running بدال ماتنزل وتعيد تأسيس تأسس خذ هذي الشركة وسويها, فإيه سوى انا لأغراراتهم هدى جران رانا ودا ما تنزل وتعيد تاسيس قد هذه الشركة وسويها
وادخل معاهم we did it we did it شركة زي اكوا باور شركة عظيمة قبل لانجيها وصارت اعظم بعد ماجيناها, وادخل معاه ويدرت شركة زي آكو باور شركة عظيمة قبل لا نجيها وصارت أعظم بعد ما جناه
يوم دخلنا فيها زودنا النسبة حقتنا وبعدين دخلناها في السوق الاسهم المحلية والان من افضل الشركات performance فسوق الاسهم المحلية, يوم دخلنا فيها زودنا النسبة حقاتنا وبعدين دخلنا في السوق الاسم المحلي والان من افضل الشركات performance في السوق الاسم المحلي
we gave them access ل مشاريع للمشاريع اللي renewable energy الطاقة المتجددة, نعطيهم ادتوا إلى المشاريع للطاقة المتجددة
فا يعني لما تشوف هذا الاشياء كلها روشن مثلا you mentioned روشن روشن initially اكثر المظورين العقاريين, يعني لما تشوف هذا الاشياء كله روشن مثلا you mentioned roshan roshan initialي أكثر المطورين العقاريين
كانوا يتوقعوا اننا بنأخذ الشغل من عندهم no we did not, كانوا يتفق وا عليهم ناخذ الشغل من عندهم لا نحن لم نأخذ
سوينا البنية التحتية سوينا الmaster plans سوي جبنا everything, سوينا البنية التحتية سوينا الماستر بلان جبنا everything
and عطيناهم two things, and عطيناهم two things
تعال طور فيها سو اللي تبيه only, اتعار تطور فيها سوى اللي تبيه
within الكود حقنا الكود حقنا, وذن الكود حقنا الكود حقنا
so we re working عالعكس يعني, so we re working in alex
just نعبد الطريق او paving way للقطاع الخاص انه يشتغل معانا, جاست نعبد الطريق أو pave the way للقطاع الخاص انه يشتغل معنا
كل هذي الشركات وتتأكد من يعني أداءها it s again it s, كل هذه الشركات وتأكد من يعني اداها it s again it s هذي يعني
it s an institution it s not about فرد واحد ولا شخص واحد هو اللي يديرها, it s an institution it s not about fard واحد ولا شخص واحد هو اللي يديره
haven t said that فيه تقرير biweekly, haven t said that فيه تقرير bi weekly
فا and طبعا قبل لاتجيني هذي فيه عندي الchef of staff, and طبعا قبل لا تجيني هذي في عند ال chief of staff
اء لل للpmo, اه البي امو
يتابعوا مع كل الportfolio companies وش اللي جالس يصير, يتابعوا مع كل الـ portfolio companies وش اللي جايز تصير 
فا it s systematic and يعني it s again going back لل الافراد وال الأنظمة الإجراءات والأنظمة وال هذي فا it s, فإنها ساستماتيك وأعني إذا نحن ذلك للأفراد والإجراعات والأنظمة وهذه فإنها
اء regardless قائدها او مح غير محلي انا جلست بهذي الإدارة قبل لا نأسس فيها يمكن اكثر من سنتين ادور to the right profile, يأه محليا قائدها وغير محليا جرست هذا الادارة قبل ان ناسس فيها يمكن اكثر من سنتين دور to the right profile
pe managers حق يعني اقتصاديين او college professors انه واحد من الجامعة يجي, pe managers يعني الاقتصاديين أو college professors انو واحد من الجامعة يجي
او ناس حقين ملكية خاصة ملكية الخاصة اللي هي private equity, او ناس حقين مركيا الخاصة اللي هي ال private equity
و i met so many people tell you the truth انه interviews وذا and it didn t work out اخر شيء, i met so many people tell you the truth you know interviews with that and it didn t work out after say
لقيت jerry todes jerry todes كان في mckinsey من زمان, لقيت جيري تادز كان في مكنزي من زمان
and he did an يعني انا يوم كنت فالقطاع الخاص كنت انظر كمنافس لي الوحيد جدوى جدوى ok, and he did يعني اليوم كنت في القطاع الخاص كنت انظر كمنافس ليه الوحيد جدوى جدوى أوكي
وهو he is the guy who was behind فهو قريب من السوق المحلي فاهم عارف السوق المحلي بشكل جدا ممتاز, وهو he s the guy who was behind فهو قريب من السوق المحلي فاهما القرار اعرف السوق المحلي بشكل جدا متاز
وعنده he ticked most of these boxes, وعنده he ticked most of these boxes
طبعا شفت من كل مكان بالعالم ما هو بس من السعودية and i couldn t find the right person and i think انه he wa he is the right choice, طبعا شفت من كل مكان من العالم ما هو بس من السعودية and i couldn t find the right person and i think you know he is the right choice
انه ok فيه عندنا استثمارات محلية عندنا استثمارات دولية عندنا استثمارات عقارية عندنا استثمارات فالgiga projects عندنا استثمارات فال, انه اوكي في عندنا استثمارات محلية عندنا استثمارات دولية عندنا استثمارات عقارية عندنا استثمارات في الـ
الsector development عندنا, sector development عندنا
وعندنا الkpis هنا وعندنا الkpis هنا i need somebody, وعندنا kpi هنا i need somebody
to lock على كل الأشياء هذي, تلك على كل الاشياء هذي
so اء that s his role, so that s his role
الان كون إدارة and it s growing, الان كون اداره and it s growing
and we re working on it فا اء on how to improve يعني كيف نطور ال, and um we re working on it uh on how to improve يعني كيف نطور
أداء الإدارة and الحمد لله الان we re doing extremely well يعني مثلا اعطيك احد الأمثلة, أداي الإدارة الحمد لله الآن we ll do it extremely well يعني مثلا أعطيك أحد الأمثلة
المشاريع هذي اللي عندنا العقارية والgiga projects وال ذا,
they need حديد they need اسمنت they need قزاز, they need uh hadeed they need cement they need access
they need ceramic they need رخام they need اسلاك, they need رخام they need اسلاك
كل الأشياء هذي فا الان دراسة اللي سووها مثلا ndd عطونا كل الشركات هذي المخرجات حقتها وشهي, كل الاشياء هذه فالآن الدراسة اللي سواها مثلا ndd عطونا كل الشركات هذه المخرجات حقتها وشيء
بالنسبة لنا نجي ننظر للسوق المحلي مين موجود يقدر يوفرها مين ماهو موجود نقدر نجيبه من سوق اء من السوق الدولي we buying them, بالنسبة لنا نجي ننظر للسوق المحلي مين موجود يقدر يوفرها مين ما هون موجود نقدر نجيب من السوق الدولي we buy in them
we do the jv هنا ويصير فيه عندنا local content محتوى محلي فاليوم كم المستهدف بالنسبة لكم وكم الواقع فالمحتوى المحلي, ويصير في عندنا local content محتوى محلي فاليوم كامل مستهدف بالدسبار لكم وكامل واقع في المحتوى المحلي
إضافة للعائد الاستثماري طبعا كل هذا الاستثمارات لازم يكون لها عائد استثماري مجزي وas per our threshold يعني minimum of seven percent, اضافة العاية الاستثماري طبعا كل هذه الاستثمارات لازم يكون لها عاية استثماري مجزي واسبر أو الثرشول يعني minimum of 7 
than نبغى ننظر كيف نقدر نوصلها الى سبعة بالمية, ثم ننظر كيف نقدر نوصلها إلى 7 
so بتكون فيه مشاريع ذات عائد استثماري مستهدف مننا, بتكون في مشاريع ذات عاد استثماري مستهدف مننا
لازم يكون الeconomic multiplier او المعامل الاقتصادي حقها او المضاعف الاقتصادي حقها اكثر من واحد او مئة بالمئة, لازم يكون الـ economic multiplier ولا المعامل الاقتصادي حقها او المضاعف الاقتصادي حقها اكثر من واحد او مية بالمية
so i just give an example معظم الاستثمارات الحكومية السابقة طبعا كانت ups and downs, so i ll just give an example معظم الاستثمارات الحكوميه السابقا طبعا كانت ups and downs
جزء من الريال هذا يروح يعني it went as low as thirty three cents فالريال اللي تنفقه الحكومة اللي يبقى فالاقتصاد او ثلاثة وثلاثين هللة وستة وستين هللة, جزء من الريال هذا يروح يعني it went to as low as 33 cents فالريال يتنفق الحكومة اللي يبقى في الاقتصاد أو اللي أثر خاطر ثلاثين هللة وستة وستين هللة
لازم المعامل الاقتصادي حقه او المضاعف الاقتصادي يكون مثلا اكثر من واحد او واحد فاصلة أربعة sometimes الى اثنين توصل, لازم معامل الاقتصادي حقه ومضاعف الاقتصادي يكون مثلا اكثر من واحد أو 1 4 إلى 2 توصل
and the other thing اللي هو ال إضافة للeconomic multiplier وش بيجيب بالنسبة للوظايف, and the other thing اللي هو الى اضافة ل economic multiplier وش بيجيب بنسبة الوظائف
مليون وثمان مئة الف وظيفة yeah رقم ضخم, مليون ثمية الف وضيفة ضخم ضخم
هذي شركاتكم والشركات اللي تتعاملون معاها كل الش كل الportfolio companies والeco system اللي انا نسويه, هذه الشركاتكم والشركات اللي تعاملوا معاه كل بورتفوليو كومبنيس والإيكوسيسم اللي نسويه
روشن ماهي لحالها تشتغل تشتغل مع contractors تشتغل مع مطورين مصانع مع مصانع فهذي كلها هذي كلها اربع مية الف, روشن مهل حالة تشتغل تشتغل مع مطورين مع مصانع فهذا كل 400000
سابقا كانت والجاي الخمس سنوات الجاية مليون مليون وثمان مئة الف وظيفة مليون وثمان مئة i think it s doable يعني, سابقا كانت والخمسات الجاية مليون ثمائة ألف وضيفة مليون ثمائة i think it s doable يعني
فالvrp حقنا,
قلنا نبغى نوصل الى مليار وستة واربعين i m sorry ترليون وستة واربعين مليار دولار, كنا نوصل الى مليار و 46 امسوري تريليون و 46 مليار دولار
حنا الان تقريبا we re short we اقل من سبع مية, احنا الان تقريبا we re short we are اقل من 700
so we still need تقريبا ثثث قريب الأربع مئة مليار, so we still need تقريبا 400 مليار
اء dollar, اآ اآ دولار
لهذا الحجم من الاصول ايه على شان نوصل لهذا الحجم من الأصول طبعا again فيه ال اء ال injections اللي تجينا من من الحكومة , لهذا الحجم من الأصول ايه علشان نصل لهذا الحجم من الأصول طبعا again في الـ injection s اللي تتجين من الحكومة
فا we have a full plan من هنا الى الفين وثلاثين,
كيف نقدر نوصل اول شيء للم للترليون بعدين كيف نوصل الى between two to three سمو الأمير مصر على three ايه trillion dollars, كيف نقدر نوصل اول شيء الى التريليون بعدان كيف نوصل الى between two to three سمو الأمير مصارع على ثري تريليون دارت
ايش العوائد المالية اللي نطمح لها ايش هو الrisk اللي نقدر نوصل له, إيش العواعد المالية اللي نطمح لها إيش هو الرسك اللي نقدر نوصله 
امم first of all قبل لا أجاوب على او ما اجاوب همم على السؤال حقك, first of all قبل لا اجاوب على أو ما اجاوب على سؤال حقك
فيه عندنا حنا زي ما قلت لك طال عمرك five step approach لاي استثمار ندخل فيه كيف يبتدي, في عندنا احنا زي ما قلت لك طال يمرك five step approach ليأي استثمار ندخل فيه كيف يبتدي
من actually it s six if you wanna consider zero لأنه فيه عندنا مرحلة قبل واحد او صفر دراسة وبعدين واحد اثنين ثلاثة, لان في عندنا مرحلة قبل واحد او صفر دراسة اول اي وبدان واحد اثنين ثلاثة
اربعة اللي هو التشغيل خمسة تخار تخارج how do you exit اي استثمار, 4 اللي هو التشغيل 5 تخارج تخارج how do you exit اي استثمار
تدخل فيه وماعندك exit مفروض ماتدخل فيه ماعنده يعني حتى لمن نستثمر في اي دولة, تدخل فيه ما عندك ايجزت مفروض ما تدخل فيه ما عنده يعني حتى لما نستثمر في أي دولة
اول شيء نسأل عنه do you have capital controls, do you have capital controls 
من المفاوضات اللي سويناها we took استثناء استثناء للcapital control, من المفاوضات التي قامتها استثناء للكابة الكنترول
صحيح so i can not be an investment, صحيح so i cannot be in an investment
وماقدر اطلع منه حتى الever green investment المفروض انك تقدر تطلع منه, وما اقدر اطلع منو حتى الـ evergreen investments المفروض انك تجريت اطلع منو
فنجي الحين للسؤال اللي ماحد جاوبه so هذا هذا التخارج الأول, فنجي الآن للسؤال لي ما حد جاوبه هذا تخارج الأول
فيه بعض الشركات مثلا تخارجنا من سابك بشكل كامل we sold it to أرامكو, في بعض الشركات مثلا تخرجها من سابق بشكل كامل we sold it to aramco
and it was one of the greatest things بالنسبة لأرامكو صارت بالنسبة لسابك, and it was one of the greatest things بالنسبة لي ارامك صارت بالنسبة لسابك
synergies اللي موجودة من من من ال ال,
استثمار أرامكو في سابك is يعني حتى الفريق اللي كان موجود في أرامكو الفريق اللي كانوا موجودين في سابك,ar anko في سابك إز يعني حتى الفريق اللي كان موجود في aranko الفريق اللي كان موجودين في سابك
فا what s good for us اليوم could be better for somone else, ف ه ت س ج د ل ن ه ال أ ر ض ال أ ر ض ال أ ر ض ال أ ر ض ال أ ر ض ال أ ر ض 
فا at the end of the day التخارج حقنا ماهو معناه انه شيء سلبي, بعد اندفت دير تخارج حق أنا مهم أنا شي سلبي
هل سابك كانت بتنمو بالشكل اللي نمت فيه الان لو هي باقية كا share holder pif no, هل سابك كانت تنمو بالشكل اللي نمت في الآن لو هي باقي كشيرولدر pif no
لما جاء الshare holder تغير صار فيه نمو, لما جاه الشيرمولدر تغير صار في نمو 
فا it doesn t mean it s a negative thing أو معناه إنه استثمار فاشل أو استثمار نبغى نتخلص منه,it doesn t mean it s a negative thingaw معناه انه استثمار فاشلاو استثمار نبغى نتخلص منه
it s diffrent استثمار ناضج وخلاص انتهى عندنا ناضج ايه, it s different سثنا ناضج وخلاص انتهى عندنا ناضج
عندنا ناضج but it will be rejuvenated with someone else and that s what happened, عندنا ناضج but it will be rejuvenated with someone else and that s what happened
اء يعني اعادوا الحوي الحيوية فيه من من synergies مختلفة overlapping speech ابو فيصل كنت بسألك على قطاع, يعني عاده الحوي ة حيوية فيه من سنجز مختلفة وبوفيصل كنت بس ألك على قطاع
newcastle اء واستثمارنا في النادي يعني عالعكس , newcastle واستثمرنا في النادي يعني الالكس
الترفيه which was something يعني كان الترفيه الوحيد اللي موجود فالمملكة مطاعم نروح نأكل yeah نروح نأكل, which was something يعني كان الترفية الوحيد اللي موجود في المملكة طعن روحناكل
ومانلعب فيعني its like so وللأسف كان, ومن العبرياء so وللأسف كان
امم now going back to savvy سافي فال اء فال اي, ساوي في الـ
gaming والألعاب الالكترونية ومسابقات الالكترونية, gaming والألعاب الإلكترونية ومسابقات الإلكترونية
طبعا سافي it s like five different pillars you have the bank you have infasrtuctrue you have the fund, طبعا سابي it s like five different pillars you have the bank you have infrastructure you have the fund
you have the operations and you have ال اء ماكنت غلطان المسابقات نفسها, you have the operations and you have المكينت غلطان المسابقات نفسها
فا الverticals هذي الموجودة بعد ماشفنا كل القطاعات اللي موجودة بالنسبة egaming الegaming, فالvertecals هذو الموجودة بعدما شفنا كل القطاعات اللي موجوده بالنسبة لل ال e gaming
اذا تبغى تشوف الegaming today فالاقتصاد العالمي it s one of the fastest growing, إذا تشوف في الإي gaming today في الاقتصاد العالمي it s one of the fastest growing
هذا بالارقام بالارقام طبعا one of the fastest growing sectors يعني, هذا بالارجام بالارجام طبعا one of the fastest growing sectors يعني
وتبغى تشوف انت وين تبغى تستثمر you wanna invest in the ip in the software and the hardware, وتبا تشوف انتوا بتستثمر يونة invest in the ip and the software and the hardware
مثلا الاستثمار فالhardware of video games ولا هذا maybe it s not the best thing right, مثلا الاستثمار في ال hardware of video games والهذا maybe it s not the best thing right
لأنه فيه منافسات ثانية تجي من الcomputers من الأشياء الثانية, لانه في منافسات ثانية تجي من الكمبيوترز من الشيعة الثانية
فا أكيد انه جالس it s ticking all the boxes حقت الرؤية عشرين ثلاثين but at the same time, فأكيد إنه جالس تتقن all the boxes حقة روي 20 30 but at the same time
it will be one of the best investments بالنسبة لنا كعوائد ايه كعوائد بالتأكيد كعوائد استثمارية فأنتوا قراركم استثماري بحت استثما شوف, it will be one of the best investments من مسفلنا كعواد ايه كعواد بالتأكيد كعواد استثمارية فانتو قراركم استثماري بحت استثماء شوف
لابد يصير استثماري لأنه اذا ما صار استثماري it s not gonna be sustainable and if not sustainable it s مشروع فاشل, لا بد يصير استثماري لأنه إذا ما صار استثماري it s not gonna be sustainable and if it s not sustainable it s مشروع فاشر
انه يجيك subsidy من الدولة يجيك دعم حيوقف يوم من الأيام, انه يجيك سبسيدي من الدولة يجيك دعم هيوقف يوم اليوم
اذا غلبت الروم خلنا نشوف وش الدعم اللي ممكن يجي لكن ما نبتدي تفكيرنا لا ابغى دعم الفلاني والفلاني no it doesn t work that way, إذا غلبية الروم خلنا نشوف هاش الدعم اللي ممكن يجي لكن ما نبتدي تفكيرنا لا أبغى الدعم الفلاني والفلاني no it doesn t work that way
كيف نقدر نسويها efficiently if we cannot let s see وش الدعم اللي ممكن يجي, كيف نقدر نسويها efficiently if we cannot let s see اش الدعم اللي ممكن يتي مبدئيا
والدعم is it مثلا دعم نقدي, والدعم بيزت مثلا دعم نقدي
فا وnewcastle, ونوكاسل
newcastle اسف أبو فيصل هنا الناس تتكلم على اول شيء, نيكاسل أسف بوفيصل هنا الناس تتكلم على أول شيء
الله يقويكم so بس بشكل عام وش يعني كيف تفسر هذي so كرة القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاث طعشر قطاع اللي, الله يقويكم بس بشكل عام مش يعني كيف تفسر هذا الشيء سوكروت القدم يعني زي ما قلت لك الرياضة هي جزء من الثلاثاشه القطاع اللي آآ
why the epl ليش الدوري الإنجليزي لأنه هو اعظم دوري موجود الآن فالعالم, why the epl ليش دوري الإنجليزي لأنه هو أعظم دوري موجود الآن في العالم
ثلاثة فرق يصير لها relegation وثلاثة فرق يصير لها promotion ناس ثلاث فرق تنزل وثلاث فرق تصعد من الدوري اللي تحته, ثلاثة فرق يصير لها relegation ثلاثة فرق يصير لها promotion ناس ثلاثة فرق تنزل وتثلاثة فرق تسعد من الدور اللي تحت
منافسة عالية منافسة جدا عالية هذا معناته مشاهدات أعلى بالضبط so, منافسة عالية منافس جدا عالية فهذا معاتم مشاهدات أعلى وبعدت بطب
لما ناظرنا لها نظرنا لها من ناحية مالية and by the way it wasn t the first, لما نظرنا لها نظرنا لها من ناحي مليا and by the way it wasn t the first
offer يجينا على فريق شفنا في إيطاليا وشفنا في فرنسا, وفريجين على فريق شيفنا في إيطاليا وشيفنا في فرنسا
only ثلاثين فالمية ومالنا أي علاقة فالإدارة, only 30 وما انها اي علاقة فالادارة
وحنا اشترينا newcastle, وحين نشترينا نيوكاسل
كان معروض علينا مية بالمية لكن اء اللي جابوا لنا الفرصة amanda sevry هي وزوجها, كان معروضا لنا 100 لكن اللي جابونا الفرصة راماندا سيفلي هي وزوجها
قالوا we would we like it so much we would like to be with you قلت ممتاز, جيدا نحن نحن بشكل كثيرا نريد أن نكون معكم ممتاز
بعدين جو الrobin family اللي هم من اكبر المطورين العقاريين قالوا we would like to come with you هم من اكبر المطورين فnewcastle قلت ممتاز, بعدين جوا الروبن فاملي اللي هما من أكبر مطورين العقاريين قالوا we would like to come with you وهم من أكبر مطورين في نيو كاسل قلتم تاز
خلهم يجون فا they have now skin in the game يعني skin in the game صاروا جزء من النجاح ومن الفشل exactly, خلهم يجون فـ they have now skin in the game صاروا جزء من النجاح ومن الفشيل
شرينا الفريق كامل بثلاث مية وخمسين versus ثلاث مية ثلاثين بالمية بسبع مية اء اء مليون, سرين الفريق كامل 350 versus 300 30 ب700 مليون
versus تشيلسي توه منباع, versus chelsea تو من برء
is to go from ثلاث مية وخمسين الى على الاقل ثلاثة three point five that s ten times the money, is to go from 350 إلى على الأقل 3 5 that s 10 times the money
versus لو اشتريته اليوم كم بيطلع اربعة مليار خمسة مليار, versus chills لو اشتريته اليوم كم بيطلع اربع مليار خمسة مليار
ما مايجيب لك اقل من مئة فالاختيار استثماري بحت استثماري بحت so that s why one number two newcastle, في الاختيار استثماري بحث استثماري بحث number two newcastle
يعني معظم المدن فيها أكثر من نادي newcastle كل newcastle وراك, يعني معظم المدن فيها اكثر من هذه نيو كاسل كل نيو كاسل وراك سعمية وخمسين الف تقريبا واكثر من مليون في المنطقة
تسع مئة وخمسين الف تقريبا واكثر من مليون في المنطقة موجودين كلهم fans, موجودين كلهم fans
we have now تقريبا between fifty two thousand seats فالملعب, we have now between 52000 seats في الملعب
كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة الpotinitial اللي موجود عندنا الان مثلا chef of the chefs strategies, كلها صولدارت يعني لما تنظر له من كل النواحي الموجودة الـ potential اللي موجود عندنا الام مثلا الـ chief of the chief strategist
مع الinternational,
investments their lookingعلى الأشياء العقارية والinfastructrue اللي بنسويها إن شاء الله, investments they re looking على الأشياء العقارية والإنفرستراكتشر اللي بنسويها إن شاء الله
في المنطقة فالpotential , في المنطقة فالpotential كـ
goin forward للاستثمار الرياضي حقنا, going forward للإستثمار الرياضي حقنا
بتكون صعبة الا اذا اخذنا some incubators يعني اندية اصغر علشان to incubate into this, بتكون صعبة إلا إذا أخذنا some incubators يعني عندي أصغر علشان to incubate into this
مالها حس هل هي متعثرة هل فيها مشاكل وش قصة المحفظة العقارية روشن is doing extremely well overlapping speech روشن تبع الgiga project ماهي تبع المحفظة العقارية, ما لا حس هل هي متعثرة هل فيها مشاكل وش قصة الحقارية رواشن يزدون بأكستيم لواء رواشن تابع القيجا بروژيكت مهي بتبع المحظر الحقارية
انا أتكلم مثلا على تطوير وسط المدن نتكلم عن رؤى الحرم المكي نتكلم روشن ترا بدت هناك وانتهت هناك وكبرت راحت هناك كانت لأنه الأول الmandate حقها كان اقل بعدين كبر الmandate, أنا تتكلم مثلا على تطوير وسط المدن تتكلم عن رؤى الحرام المكي راش انت رأى بدت هناك ونتهجت هناك كبرت راح تناك لأن الأول mandate حقها كان أقل بعدين كبر mandate
فانتقلت فانتقلت الى الgiga projects بالنسبة للمحفظة العقارية, فانتقرت إلى الـ giga projects بالنسبة لمحفظة العقارية
فيه عندنا مشاريع كثيرة فالpipeline, في عند المشاريع كثيرة في البايبلين
وقت طويل فالplanning خاصة if you want to have the right, وقت طويل في الـ planning خاصة إذا كنت تريد أن تكونوا على المستقبل
models والright plans وكيف تقدر, وكيف تقدر
تخلي الplans, تخلي البلانز
فإذا تبغى تطورها هناك كيف تقدر تطورها ايش هو الproposition تخلي المدن والقرى اللي حولها يجون لها, فإذا تبقى تطورها هناك كيف تقدر أطورها إيش هو الـ proposition تخلي المدن والقرى اللي حوله يجو له
 same thing مثلا في نجران, same thing مثلا في نجران
انعرض كذا موقع ومواقع هذي مثلا وزارة البيئة كانوا يبونها وزارة وزارة أخرى كانوا يبونها فا it takes time, نعرض كذا موقع ومواقع هذة مثلا وزارة البيئة كانوا يبونها وزارة اخرى كانوا يبونها فـ it takes time
علشان تأخذ الlogistics هذي and it takes time to find right design, علشان تاخذ اللوجستكس هاذي and it takes time to find the right design
and the right proposition بالنسبة لل انها تخليها, and the right proposition بالنسبة لأنها تخليها
how can we modernize الطراز السلماني, how can we modernize الاضطراج السلماني 
design غيرنا كثير من ال ال designers اللي ممكن يجون ولهم خبرة مناسبة, اه designs غيرنا كثير من ال designers اللي ممكن يجون ولهم خبرة مناسبة
وthe same thing is applicable مثلا لي اللي بنسويه في الخرج اللي بنسويه في القطيف اللي بنسويه في مكة, و the same thing is applicable مثلا اللي بنسوي في الخرج اللي بنسوي في القطيف اللي بنسوي في مكة
يعني ok maybe it looks good بس, يعني okay maybe it looks good
فا yeah هذي الأشياء تأخذ وقت بعدين,
يوم تشتغل مع الdesigners مع المهندسين it takes time يعني هذا الأشياء يعني i will give you an example اللي هو كافد, اليوم تشغل مع الديزاينرز مع المهندسين it takes time يعني هذا الأشياء and i will give you an example اللي هو الكافت
it was supposed to be delivered في الفين واثنعش الى الان it s not fully operational, انها ستجعل في 2012 إلى الآن لا تقوم بعمل
طريقة الplanning كانت, طريقة البلاننج كانت
يعني تشوف العماير اللي موجودة ok the on الشيء الواصل الوحيد بينها اللي هي الجسور الجسور اللي موجودة بس ما, يعني تشوف العمار الموجودة اوكي الشيء الوصول الوحيد بينها اللي هي الجسور اللي موجودة بس ما او
يعني لما تجي على الefficiency اللي موجودة في بعض العماير, يعني لما تيجي على الإفشنسي اللي موجوده في بعض العماير
تلاقيها اقل من خمسين بالمية الefficiency اللي هي, تقوم بالمئة الإكامية اللي هي الأشياء
